Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
194,1198,A,8,H,6,80,70.3,56.7
194,1198,A,8,H,7,16,71.06,58
194,1198,A,9,H,1,80,72.3,61.3
194,1198,A,9,H,2,80,73.8,56.4
194,1198,A,9,H,3,80,75.3,59.6
194,1198,A,9,H,4,80,76.8,56.4
194,1198,A,9,H,5,80,78.3,56.7
194,1198,A,9,H,6,80,79.8,56.8
194,1198,A,9,H,7,20,80.7,58.1
194,1198,A,10,H,1,80,81.8,58.8
194,1198,A,10,H,2,80,83.3,56.1
194,1198,A,10,H,3,80,84.8,57.9
194,1198,A,10,H,4,80,86.3,54.6
194,1198,A,10,H,5,80,87.8,56.8
194,1198,A,10,H,6,80,89.3,59.2
194,1198,A,11,H,1,80,91.3,53.9
194,1198,A,11,H,2,80,92.8,60.5
194,1198,A,11,H,3,80,94.3,59
194,1198,A,11,H,4,80,95.8,57.6
194,1198,A,11,H,5,80,97.3,56.9
194,1198,A,11,H,6,80,98.8,59
194,1198,A,11,H,7,20,99.7,62.3
194,1198,A,12,H,1,80,100.8,69.4
194,1198,A,12,H,2,80,102.3,61.8
194,1198,A,12,H,3,80,103.8,60.7
194,1198,A,12,H,4,80,105.3,62.4
194,1198,A,12,H,5,80,106.8,62.4
194,1198,A,12,H,6,80,108.3,58
194,1198,A,13,H,2,80,111.8,57.3
194,1198,A,13,H,5,80,116.3,68.4
194,1198,A,14,H,2,80,121.3,62.3
194,1198,A,14,H,5,80,125.8,59.4
194,1198,A,15,H,2,80,130.8,56.3
194,1198,A,15,H,5,80,135.3,66.6
194,1198,A,16,H,2,80,140.3,55.6
194,1198,A,16,H,5,80,144.8,56.5
194,1198,A,17,H,2,80,149.8,60.4
194,1198,A,17,H,5,80,154.3,61.3
194,1198,A,18,H,1,80,157.8,64
194,1198,A,18,H,2,80,159.3,64.3
194,1198,A,18,H,3,80,160.8,58.5
194,1198,A,18,H,4,80,162.3,58.5
194,1198,A,18,H,5,80,163.8,63.6
194,1198,A,18,H,6,80,165.3,56.7
194,1198,A,18,H,7,20,166.2,58.1
194,1198,A,19,H,1,80,167.3,57.8
194,1198,A,19,H,2,80,168.8,56.1
194,1198,A,19,H,3,80,170.3,57.4
194,1198,A,19,H,4,80,171.8,49.9
194,1198,A,19,H,5,80,173.3,59
194,1198,A,19,H,6,80,174.8,57.2
194,1198,A,19,H,7,20,175.7,57.3
194,1198,A,20,H,1,80,176.8,57.6
194,1198,A,20,H,2,80,178.3,56.9
194,1198,A,20,H,3,80,179.8,58.4
194,1198,A,20,H,4,80,181.3,58.4
194,1198,A,20,H,5,80,182.8,56.6
194,1198,A,20,H,6,80,184.3,57.4
194,1198,A,20,H,7,20,185.2,59
194,1198,A,21,H,1,80,186.3,60
194,1198,A,21,H,2,80,187.8,59.6
194,1198,A,21,H,3,80,189.3,59.9
194,1198,A,21,H,4,80,190.8,59.8
194,1198,A,21,H,5,80,192.3,59.3
194,1198,A,21,H,6,80,193.8,59
194,1198,A,21,H,7,20,194.4,59.2
194,1198,A,22,H,1,80,195.8,56.9
194,1198,A,22,H,2,80,197.3,58.7
194,1198,A,22,H,3,80,198.8,57
194,1198,A,22,H,4,80,200.3,58.4
194,1198,A,23,X,1,20,203.2,29.8
194,1198,B,1,R,1,77,196.47,59.2
194,1198,B,1,R,2,75,197.89,56.8
194,1198,B,1,R,3,41,198.64,61.6
194,1198,B,17,R,2,67,350.91,41.1
194,1198,B,18,R,1,92,360.02,38.5
194,1198,B,18,R,2,35,360.83,37.9
194,1198,B,18,R,3,61,362.53,35
194,1198,B,19,R,1,51,369.21,37.2
194,1198,B,19,R,2,56,370.19,35.6
194,1198,B,20,R,1,88,379.18,42.5
194,1198,B,20,R,2,2,379.69,37.8
194,1198,B,20,R,3,40,381.57,39.1
194,1198,B,21,R,1,110,389.1,39.1
194,1198,B,21,R,2,95,390.43,38.5
194,1198,B,21,R,3,56,391.14,29.9
194,1198,B,22,R,1,54,398.14,45.6
194,1198,B,22,R,2,14,399.24,35.1
194,1198,B,22,R,3,57,401.17,40.2
194,1198,B,22,R,4,55,402.65,34.1
194,1198,B,22,R,5,120,404.8,36.2
194,1198,B,22,R,6,46,405.56,40
194,1198,B,22,R,7,60,407.1,32
194,1198,B,23,R,1,2,407.22,32.8
194,1198,B,23,R,2,68,409.23,38.6
194,1198,B,23,R,3,128,411.33,37.1
194,1198,B,23,R,4,16,411.73,36.9
194,1198,B,23,R,5,117,413.9,47.1
194,1198,B,23,R,6,17,414.4,35.5
194,1198,B,24,R,1,64,417.44,37.2
194,1198,B,24,R,2,63,418.88,43.1
194,1198,B,24,R,3,60,420.35,46.4
194,1198,B,24,R,4,100,422.25,35.8
194,1198,B,24,R,5,105,423.8,37.9
194,1198,B,24,R,6,54,424.79,36
194,1198,B,24,R,7,64,425.89,39.7
194,1198,B,25,R,1,43,426.83,35
194,1198,B,25,R,2,62,428.52,42.7
194,1198,B,25,R,3,39,429.79,30.9
194,1198,B,25,R,4,71,431.61,34.3
194,1198,B,25,R,5,77,433.17,34.6
194,1198,B,25,R,6,74,434.64,40.2
194,1198,B,25,R,7,40,435.8,27.8
194,1198,B,26,R,1,63,436.63,43.9
194,1198,B,26,R,2,55,438.05,36.1
194,1198,B,26,R,3,37,439.37,35.7
194,1198,B,26,R,4,33,440.83,35.5
194,1198,B,26,R,5,34,442.34,38.1
194,1198,B,27,R,1,74,446.44,29.4
194,1198,B,27,R,2,71,447.87,32.7
194,1198,B,27,R,3,103,449.3,29.9
194,1198,B,27,R,4,54,450.28,34.2
194,1198,B,27,R,5,61,451.57,38.9
194,1198,B,27,R,6,61,453.07,31.6
194,1198,B,27,R,7,116,454.92,36.5
194,1198,B,28,R,1,82,456.12,33.4
194,1198,B,28,R,2,75,457.4,34.2
194,1198,B,28,R,3,100,459.15,33.8
194,1198,B,28,R,4,58,460.23,31.8
194,1198,B,28,R,5,48,461.63,31.4
194,1198,B,28,R,6,69,463.13,29.8
194,1198,B,29,R,1,77,465.67,35.1
194,1198,B,30,R,1,69,475.29,30.6
194,1198,B,30,R,2,41,476.27,29.8
194,1198,B,30,R,3,129,478.4,32
194,1198,B,30,R,4,40,479.01,28.5
194,1198,B,30,R,5,62,480.73,28.1
194,1198,B,30,R,6,61,482.22,28
194,1198,B,30,R,7,65,483.76,34.4
194,1198,B,31,R,1,38,484.58,37.8
194,1198,B,31,R,2,72,485.82,29.2
194,1198,B,31,R,3,43,487.03,27.6
194,1198,B,31,R,4,12,488.22,30.1
194,1198,B,32,R,1,60,494.4,26.1
194,1198,B,32,R,2,85,496.15,32.6
194,1198,B,32,R,3,103,497.47,30.6
194,1198,B,32,R,4,73,498.67,23.4
194,1198,B,32,R,5,42,499.67,26.5
194,1198,B,32,R,6,17,500.71,25.4
194,1198,B,33,R,1,10,503.5,24.7
194,1198,B,33,R,1,104,504.44,27.9
194,1198,B,33,R,2,58,505.4,25.8
194,1198,B,34,R,1,126,514.26,18.6
194,1198,B,34,R,2,61,515.05,11.6
194,1198,B,34,R,3,123,516.95,4.2
194,1198,B,34,R,4,27,517.49,8.7
194,1199,A,1,R,1,81,0.81,22
194,1199,A,1,R,2,81,2.27,18.7
194,1199,A,1,R,3,54,3.42,17.1
194,1199,A,2,R,1,32,9.82,26.9
194,1199,A,2,R,2,12,10.99,30.4
194,1199,A,2,R,3,39,12.73,32.7
194,1199,A,2,R,4,26,14.07,17.6
194,1199,A,2,R,5,20,15.51,7.6
194,1199,A,3,R,1,85,18.25,18.8
194,1199,A,4,R,1,87,19.77,14.6
194,1199,A,4,R,2,84,21.18,28.6
194,1199,A,4,R,3,85,22.54,17.6
194,1199,A,4,R,4,12,23.25,12.1
194,1199,A,4,R,5,73,25.29,16.5
194,1199,A,4,R,6,33,26.31,10.5
194,1199,A,5,R,1,119,27.99,25
194,1199,A,5,R,2,109,29.37,12.9
194,1199,A,5,R,3,85,30.59,20.4
194,1199,A,5,R,4,86,32.09,21.9
194,1199,A,5,R,5,82,33.43,19.8
194,1199,A,5,R,6,20,34.3,12.3
194,1199,A,6,R,1,9,35.79,11.9
194,1199,A,6,R,2,33,37.53,8.7
194,1199,A,6,R,3,120,39.9,5.7
194,1199,A,6,R,4,3,40.21,9.3
194,1199,A,7,R,1,35,45.45,8.2
194,1199,A,7,R,2,4,46.55,7.5
194,1199,A,7,R,3,64,48.62,11.6
194,1199,A,8,R,1,119,55.19,21.2
194,1199,A,8,R,2,88,56.28,18.9
194,1199,A,8,R,3,28,57.13,20.8
194,1199,A,9,R,1,96,64.56,18.5
194,1199,A,9,R,2,104,66.09,6.1
194,1199,A,9,R,3,109,67.59,12.7
194,1199,A,9,R,4,112,69.04,10.8
194,1199,A,9,R,5,91,70.23,10.2
194,1199,A,9,R,6,142,72.16,11.5
194,1199,A,9,R,7,28,72.5,8.9
194,1199,A,10,R,1,125,74.45,25.4
194,1199,A,10,R,2,57,75.27,22.4
194,1199,A,10,R,3,55,76.72,7.4
194,1199,A,10,R,4,66,78.27,8.4
194,1199,A,10,R,5,81,79.87,8
194,1199,A,11,R,1,76,83.56,9.6
194,1199,A,11,R,2,117,85.47,9.7
194,1199,A,11,R,3,50,86.29,5.2
194,1199,A,12,R,1,79,93.29,2.5
194,1199,A,12,R,2,31,94.29,2.8
194,1199,A,12,R,3,101,96.39,11.3
194,1199,A,12,R,4,64,97.44,10.7
194,1199,A,12,R,5,90,99.13,6.7
194,1199,A,12,R,6,105,100.71,5.9
194,1199,A,12,R,7,66,101.82,4.3
194,1199,A,13,R,1,52,102.62,7.7
194,1199,A,13,R,2,65,104.19,5
194,1199,A,13,R,3,89,105.66,2.8
194,1199,A,13,R,4,81,107.02,6.7
194,1199,A,13,R,5,69,108.36,7.1
194,1199,A,14,R,1,68,112.48,10.4
194,1199,A,14,R,2,71,113.97,3.9
194,1199,A,15,R,1,70,122.1,12.4
194,1199,A,16,R,1,100,132,16.2
194,1199,A,16,R,2,86,133.32,10.5
194,1199,A,16,R,3,102,134.95,4.4
194,1199,A,16,R,4,101,136.4,16.3
194,1199,A,16,R,5,70,137.54,19.9
194,1199,A,17,R,1,65,141.25,14.9
194,1199,A,18,R,1,104,151.24,18.6
194,1199,A,18,R,2,55,152.23,17.1
194,1199,A,20,R,1,12,169.52,20.2
194,1199,A,30,R,1,9,265.59,23.6
194,1199,A,31,R,1,15,275.35,34.7
194,1199,A,34,R,1,25,304.25,19.4
194,1199,A,35,R,1,31,314.01,47.9
194,1199,A,35,R,1,95,314.65,37.1
194,1199,A,39,R,1,81,353.01,29.9
194,1199,A,41,R,1,80,372.2,43.8
194,1199,A,41,R,2,2,372.88,49.4
194,1199,A,42,R,1,58,381.68,13
