HOLE:	U1353C
EXPEDITION:	317
TOP:	133.1188
BOTTOM:	211.4524
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
161.7700	1357.0000	691.8960	246.9310	1002.1545
161.9224	1357.0000	691.8960	248.6370	1036.9935
162.0748	1357.0000	691.8960	250.3435	1087.8301
162.2272	1357.0000	691.8960	252.0260	1091.0295
162.3796	1357.0000	691.8960	253.7080	1097.4286
162.5320	1357.0000	691.8960	255.4135	1080.7201
162.6844	1357.0000	691.8960	257.1195	1033.7941
162.8368	1357.0000	691.8960	258.7920	1046.9475
162.9892	1357.0000	691.8960	260.4825	1061.8785
163.1416	1357.0000	691.8960	262.1400	1100.9835
163.2940	1357.0000	691.8960	263.8295	1107.0271
163.4464	1357.0000	691.8960	265.5190	1076.0985
163.5988	1357.0000	691.8960	267.1593	1046.3611
163.7512	1357.0000	691.8960	268.7996	1072.4039
163.9036	1357.0000	691.8960	270.4259	1082.5382
164.0560	1357.0000	691.8960	272.0665	1076.0446
164.2084	1357.0000	691.8960	273.7065	1069.7957
164.3608	1357.0000	691.8960	275.3336	1069.7268
164.5132	1357.0000	691.8960	276.9705	1067.9769
164.6656	1357.0000	691.8960	278.5998	1058.5983
164.8180	1357.0000	691.8960	280.2360	1053.3740
164.9704	1357.0000	691.8960	281.8666	1056.7917
165.1228	1357.0000	691.8960	283.4911	1060.8256
165.2752	1357.0000	691.8960	285.1156	1047.5244
165.4276	1357.0000	691.8960	286.7484	1036.1047
165.5800	1357.0000	691.8960	288.3891	1035.1892
165.7324	1357.0000	691.8960	290.0303	1029.4742
165.8848	1358.1537	691.1927	291.6776	1025.0979
166.0372	1363.8071	688.9068	293.3286	1034.3398
166.1896	1362.6949	685.6831	294.9617	1058.7858
166.3420	1351.8063	683.2795	296.5785	1079.8584
166.4944	1372.0770	683.6898	298.2009	1078.4508
166.6468	1362.8502	685.5071	299.8355	1057.5999
166.7992	1344.2301	684.2291	301.4470	1050.8035
166.9516	1379.8479	683.9712	303.0708	1050.2002
167.1040	1351.4619	683.9946	304.6868	1077.5479
167.2564	1391.9220	684.3229	306.3037	1074.1301
167.4088	1365.0000	685.4952	307.9450	1087.1190
167.5612	1382.0673	686.6939	309.6637	1078.7363
167.7136	1386.5071	685.5261	311.3987	1085.4556
167.8660	1398.4087	686.4406	313.1351	1028.1117
168.0184	1352.6445	687.0812	314.8884	1035.8730
168.1708	1386.0382	687.9852	316.6366	1051.6567
168.3232	1356.7462	688.3882	318.3399	1081.3420
168.4756	1377.9158	686.7300	320.0525	1169.8835
168.6280	1355.9487	684.2916	321.7287	1178.4769
168.7804	1364.7452	682.9586	323.4637	1023.0256
168.9328	1380.0000	685.9033	325.1929	1054.4791
169.0852	1376.2712	686.2391	326.9002	1059.9924
169.2376	1362.2367	685.5571	328.6293	1071.1285
169.3900	1362.4075	686.1357	330.3387	1057.7932
169.5424	1331.7628	688.7698	332.0746	1069.5284
169.6948	1324.6444	692.8001	333.8054	1085.2572
169.8472	1312.7788	690.3204	335.5277	1078.5337
169.9996	1330.7119	687.4016	337.2586	1058.3235
170.1520	1333.6599	684.3019	338.9822	1057.0225
170.3044	1343.6101	684.0590	340.7169	1048.1044
170.4568	1358.1814	684.9889	342.4463	1033.5238
170.6092	1375.0187	684.8651	344.1649	1031.2990
170.7616	1360.0347	684.8442	345.8829	1050.8079
170.9140	1363.2524	685.8000	347.5948	1093.7509
171.0664	1364.0728	685.9240	349.3033	1104.3129
171.2188	1336.2710	686.2339	351.0292	1066.9537
171.3712	1337.1187	686.6782	352.7650	1046.8389
171.5236	1346.0658	686.3219	354.4767	1053.8159
171.6760	1351.3563	686.0738	356.1207	1068.2046
171.8284	1356.2863	687.7630	357.7200	1090.3291
171.9808	1349.1704	690.2428	359.3279	1083.8239
172.1332	1349.9634	689.6697	360.9086	1060.0780
172.2856	1358.2385	685.4542	362.2205	1040.8452
172.4380	1332.1052	682.1685	363.2699	1029.4017
172.5904	1331.8291	682.4574	364.2636	1029.6906
172.7428	1331.3231	684.4464	365.2502	1020.2620
172.8952	1308.7469	684.4465	366.2984	948.9732
173.0476	1317.8107	684.7357	367.5453	927.1170
173.2000	1309.0352	684.9941	368.8362	957.2941
173.3524	1298.6609	688.9142	370.0403	975.4240
173.5048	1292.8995	688.9156	371.2145	955.0646
173.6572	1307.3710	687.5100	372.5395	851.1135
173.8096	1320.6942	684.7206	374.0530	496.5247
173.9620	1314.9841	684.5549	375.7156	90.0991
174.1144	1294.1039	684.8856	398.5251	417.1666
174.2668	1345.9615	684.1882	408.6751	669.3741
174.4192	1326.5814	683.4960	412.2654	392.2796
174.5716	1346.2692	683.1188	416.0966	436.9070
174.7240	1336.1034	683.3047	419.6635	531.4124
174.8764	1336.9828	685.3866	423.5818	292.3245
175.0288	1321.9000	687.8662	427.3986	443.1063
175.1812	1334.5571	688.2384	430.8557	678.0550
175.3336	1309.6836	687.4326	434.7738	333.3141
175.4860	1350.9088	687.0502	438.2921	648.8620
175.6384	1315.7321	687.5771	441.8530	606.1161
175.7908	1314.7963	687.3447	444.9748	860.7424
175.9432	1333.0326	686.7455	448.4809	624.1139
176.0956	1341.7279	685.8311	452.7490	947.9667
176.2480	1332.1700	685.2008	455.7693	700.2050
176.4004	1358.0000	686.4096	460.6715	534.3165
176.5528	1258.0000	684.5808	463.6670	1095.6510
176.7052	1336.0000	684.2760	467.6125	419.4900
176.8576	1295.0000	684.2760	472.4500	662.6520
177.0100	1349.0000	686.7144	477.4195	497.3445
177.1624	1342.0000	694.3344	482.2220	726.9975
177.3148	1323.0000	693.4200	487.4410	592.2630
177.4672	1360.0000	687.6288	492.1930	580.8870
177.6196	1314.0000	683.6664	497.0470	848.5786
177.7720	1312.0000	682.1424	502.1310	376.1190
177.9244	1314.0000	684.5808	506.4835	942.7860
178.0768	1314.0000	683.9712	509.0765	839.6910
178.2292	1319.0000	683.3616	514.7145	80.6985
178.3816	1306.0000	682.7520	518.7490	877.0186
178.5340	1324.0000	683.3616	523.8655	-8.1765
178.6864	1305.0000	683.6664	523.8655	-8.1765
178.8388	1271.0000	683.9712	523.8655	-8.1765
178.9912	1257.0000	676.6560	523.8655	-8.1765
179.1436	1250.0000	678.1800	523.8655	-8.1765
179.2960	1282.0000	680.9232	523.8655	-8.1765
179.4484	1262.0000	687.6288	523.8655	-8.1765
179.6008	1323.0000	689.1528	523.8655	-8.1765
179.7532	1237.0000	685.1904	523.8655	-8.1765
179.9056	1213.0000	669.6456	523.8655	-8.1765
180.0580	1133.0000	614.4768	523.8655	-8.1765
180.2104	951.0000	584.3016	523.8655	-8.1765
180.3628	764.0000	575.7672	523.8655	-8.1765
180.5152	694.0000	568.1472	523.8655	-8.1765
180.6676	921.0000	569.0616	523.8655	-8.1765
180.8200	1028.0000	583.3872	523.8655	-8.1765
180.9724	994.0000	589.4832	523.8655	-8.1765
181.1248	892.0000	582.4728	523.8655	-8.1765
181.2772	767.0000	572.7192	523.8655	-8.1765
181.4296	744.0000	564.7944	523.8655	-8.1765
181.5820	731.0000	560.8320	523.8655	-8.1765
181.7344	818.0000	561.7464	523.8655	-8.1765
181.8868	936.0000	566.6232	523.8655	-8.1765
182.0392	1108.0000	582.4728	523.8655	-8.1765
182.1916	1121.0000	588.8736	523.8655	-8.1765
182.3440	1086.0000	589.7880	523.8655	-8.1765
182.4964	1013.0000	586.1304	523.8655	-8.1765
182.6488	938.0000	578.2056	523.8655	-8.1765
182.8012	878.0000	575.4624	523.8655	-8.1765
182.9536	855.0000	572.4144	523.8655	-8.1765
183.1060	794.0000	572.7192	523.8655	-8.1765
183.2584	761.0000	568.7568	523.8655	-8.1765
183.4108	645.0000	565.4040	523.8655	-8.1765
183.5632	496.0000	546.8112	523.8655	-8.1765
183.7156	272.0000	506.2728	523.8655	-8.1765
183.8680	904.0000	148.1328	523.8655	-8.1765
184.0204	990.0000	252.0696	523.8655	-8.1765
184.1728	876.0000	382.2192	523.8655	-8.1765
184.3252	686.0000	371.5512	523.8655	-8.1765
184.4776	485.0000	347.7768	523.8655	-8.1765
184.6300	475.0000	348.3864	523.8655	-8.1765
184.7824	827.0000	337.1088	523.8655	-8.1765
184.9348	1114.0000	263.9568	523.8655	-8.1765
185.0872	1147.0000	323.6976	523.8655	-8.1765
185.2396	1219.0000	316.9920	523.8655	-8.1765
185.3920	1226.0000	289.5600	523.8655	-8.1765
185.5444	1271.0000	247.1928	523.8655	-8.1765
185.6968	1323.0000	249.6312	523.8655	-8.1765
185.8492	1344.0000	253.2888	523.8655	-8.1765
186.0016	1255.0000	248.4120	523.8655	-8.1765
186.1540	1210.0000	239.2680	523.8655	-8.1765
186.3064	1256.0000	239.5728	523.8655	-8.1765
186.4588	1479.0000	244.1448	523.8655	-8.1765
186.6112	1362.0000	214.8840	523.8655	-8.1765
186.7636	1225.0000	234.3912	523.8655	-8.1765
186.9160	1231.0000	252.9840	523.8655	-8.1765
187.0684	1297.0000	292.3032	523.8655	-8.1765
187.2208	1426.0000	302.9712	523.8655	-8.1765
187.3732	1465.0000	262.7376	523.8655	-8.1765
187.5256	1239.0000	284.3784	523.8655	-8.1765
187.6780	1265.0000	321.5640	523.8655	-8.1765
187.8304	1232.0000	323.3928	523.8655	-8.1765
187.9828	1240.0000	323.0880	523.8655	-8.1765
188.1352	1264.0000	323.6976	523.8655	-8.1765
188.2876	1445.0000	326.1360	523.8655	-8.1765
188.4400	1380.0000	302.6664	523.8655	-8.1765
188.5924	1234.0000	312.4200	523.8655	-8.1765
188.7448	1247.0000	324.9168	523.8655	-8.1765
188.8972	1245.0000	322.7832	523.8655	-8.1765
189.0496	1250.0000	322.7832	523.8655	-8.1765
189.2020	1302.0000	322.4784	523.8655	-8.1765
189.3544	1389.0000	324.9168	523.8655	-8.1765
189.5068	1309.0000	324.6120	523.8655	-8.1765
189.6592	1251.0000	321.5640	523.8655	-8.1765
189.8116	1198.0000	322.1736	523.8655	-8.1765
189.9640	1247.0000	322.4784	523.8655	-8.1765
190.1164	1209.0000	322.1736	523.8655	-8.1765
190.2688	1197.0000	321.5640	523.8655	-8.1765
190.4212	1193.0000	321.5640	523.8655	-8.1765
190.5736	1109.0000	318.8208	523.8655	-8.1765
190.7260	1137.0000	289.8648	523.8655	-8.1765
190.8784	1125.0000	294.7416	523.8655	-8.1765
191.0308	996.0000	232.5624	523.8655	-8.1765
191.1832	1101.0000	228.2952	523.8655	-8.1765
191.3356	1177.0000	289.2552	523.8655	-8.1765
191.4880	1046.0000	235.9152	523.8655	-8.1765
191.6404	1082.0000	224.0280	523.8655	-8.1765
191.7928	1127.0000	246.5832	523.8655	-8.1765
191.9452	1084.0000	306.9336	523.8655	-8.1765
192.0976	1127.0000	310.8960	523.8655	-8.1765
192.2500	1131.0000	322.4784	523.8655	-8.1765
192.4024	1113.0000	321.5640	523.8655	-8.1765
192.5548	1089.0000	293.2176	523.8655	-8.1765
192.7072	1094.0000	277.9776	523.8655	-8.1765
192.8596	1143.0000	248.7168	523.8655	-8.1765
193.0120	1144.0000	312.4200	523.8655	-8.1765
193.1644	1102.0000	306.0192	523.8655	-8.1765
193.3168	994.0000	216.4080	523.8655	-8.1765
193.4692	1100.0000	224.0280	523.8655	-8.1765
193.6216	1177.0000	241.7064	523.8655	-8.1765
193.7740	1148.0000	316.0776	523.8655	-8.1765
193.9264	1109.0000	309.0672	523.8655	-8.1765
194.0788	1012.0000	223.7232	523.8655	-8.1765
194.2312	1166.0000	227.0760	523.8655	-8.1765
194.3836	1282.0000	311.8104	523.8655	-8.1765
194.5360	1422.0000	330.4032	523.8655	-8.1765
194.6884	1423.0000	331.9272	523.8655	-8.1765
194.8408	1186.0000	324.9168	523.8655	-8.1765
194.9932	1202.0000	300.5328	523.8655	-8.1765
195.1456	1216.0000	319.1256	523.8655	-8.1765
195.2980	1280.0000	322.1736	523.8655	-8.1765
195.4504	1272.0000	322.4784	523.8655	-8.1765
195.6028	1255.0000	324.0024	523.8655	-8.1765
195.7552	1279.0000	324.6120	523.8655	-8.1765
195.9076	1209.0000	323.3928	523.8655	-8.1765
196.0600	1211.0000	323.6976	523.8655	-8.1765
196.2124	1257.0000	325.8312	523.8655	-8.1765
196.3648	1279.0000	327.0504	523.8655	-8.1765
196.5172	1286.0000	327.3552	523.8655	-8.1765
196.6696	1252.0000	324.3072	523.8655	-8.1765
196.8220	1213.0000	322.1736	523.8655	-8.1765
196.9744	1271.0000	321.8688	523.8655	-8.1765
197.1268	1252.0000	321.8688	523.8655	-8.1765
197.2792	1237.0000	321.2592	523.8655	-8.1765
197.4316	1258.0000	322.1736	523.8655	-8.1765
197.5840	1247.0000	322.7832	523.8655	-8.1765
197.7364	1257.0000	322.4784	523.8655	-8.1765
197.8888	1250.0000	322.4784	523.8655	-8.1765
198.0412	1253.0000	323.0880	523.8655	-8.1765
198.1936	1262.0000	323.6976	523.8655	-8.1765
198.3460	1262.0000	323.6976	523.8655	-8.1765
198.4984	1220.0000	323.6976	523.8655	-8.1765
198.6508	1229.0000	324.0024	523.8655	-8.1765
198.8032	1200.0000	320.9544	523.8655	-8.1765
198.9556	1212.0000	320.0400	523.8655	-8.1765
199.1080	1199.0000	319.4304	523.8655	-8.1765
199.2604	1222.0000	320.6496	523.8655	-8.1765
199.4128	1265.0000	323.3928	523.8655	-8.1765
199.5652	1263.0000	324.3072	523.8655	-8.1765
199.7176	1213.0000	324.3072	523.8655	-8.1765
199.8700	1218.0000	324.9168	523.8655	-8.1765
200.0224	1223.0000	325.2216	523.8655	-8.1765
200.1748	1250.0000	325.8312	523.8655	-8.1765
200.3272	1265.0000	325.8312	523.8655	-8.1765
200.4796	1275.0000	325.5264	523.8655	-8.1765
200.6320	1253.0000	324.0024	523.8655	-8.1765
200.7844	1288.0000	323.0880	523.8655	-8.1765
200.9368	1196.0000	319.4304	523.8655	-8.1765
201.0892	1209.0000	318.5160	523.8655	-8.1765
201.2416	1219.0000	320.6496	523.8655	-8.1765
201.3940	1249.0000	323.6976	523.8655	-8.1765
201.5464	1363.0000	325.8312	523.8655	-8.1765
201.6988	1402.0000	330.0984	523.8655	-8.1765
201.8512	1198.0000	323.3928	523.8655	-8.1765
202.0036	1238.0000	325.2216	523.8655	-8.1765
202.1560	1255.0000	323.0880	523.8655	-8.1765
202.3084	1273.0000	324.3072	523.8655	-8.1765
202.4608	1255.0000	324.3072	523.8655	-8.1765
202.6132	1257.0000	323.3928	523.8655	-8.1765
202.7656	1288.0000	323.3928	523.8655	-8.1765
202.9180	1290.0000	323.3928	523.8655	-8.1765
203.0704	1251.0000	322.1736	523.8655	-8.1765
203.2228	1245.0000	321.8688	523.8655	-8.1765
203.3752	1233.0000	322.1736	523.8655	-8.1765
203.5276	1198.0000	321.8688	523.8655	-8.1765
203.6800	1190.0000	322.4784	523.8655	-8.1765
203.8324	1186.0000	325.2216	523.8655	-8.1765
203.9848	1265.0000	325.2216	523.8655	-8.1765
204.1372	1295.0000	326.1360	523.8655	-8.1765
204.2896	1266.0000	326.1360	523.8655	-8.1765
204.4420	1220.0000	322.1736	523.8655	-8.1765
204.5944	1234.0000	322.1736	523.8655	-8.1765
204.7468	1233.0000	329.7936	523.8655	-8.1765
204.8992	1283.0000	345.3384	523.8655	-8.1765
205.0516	1316.0000	353.5680	523.8655	-8.1765
205.2040	1247.0000	342.9000	523.8655	-8.1765
205.3564	1232.0000	347.1672	523.8655	-8.1765
205.5088	1167.0000	445.6176	523.8655	-8.1765
205.6612	1216.0000	530.9616	523.8655	-8.1765
205.8136	1212.0000	558.6984	523.8655	-8.1765
205.9660	1203.0000	559.9176	523.8655	-8.1765
206.1184	1095.0000	548.3352	523.8655	-8.1765
206.2708	1131.0000	438.9120	523.8655	-8.1765
206.4232	1165.0000	432.8160	523.8655	-8.1765
206.5756	1171.0000	464.8200	523.8655	-8.1765
206.7280	1125.0000	485.2416	523.8655	-8.1765
206.8804	938.0000	405.0792	523.8655	-8.1765
207.0328	398.0000	358.7496	523.8655	-8.1765
207.1852	81.0000	335.2800	523.8655	-8.1765
207.3376	702.0000	158.4960	523.8655	-8.1765
207.4900	871.0000	169.4688	523.8655	-8.1765
207.6424	382.0000	141.1224	523.8655	-8.1765
207.7948	749.0000	171.9072	523.8655	-8.1765
207.9472	710.0000	156.3624	523.8655	-8.1765
208.0996	405.0000	144.7800	523.8655	-8.1765
208.2520	705.0000	148.4376	523.8655	-8.1765
208.4044	903.0000	162.4584	523.8655	-8.1765
208.5568	425.0000	129.2352	523.8655	-8.1765
208.7092	922.0000	161.5440	523.8655	-8.1765
208.8616	781.0000	156.3624	523.8655	-8.1765
209.0140	1101.0000	180.4416	523.8655	-8.1765
209.1664	747.0000	110.9472	523.8655	-8.1765
209.3188	1205.0000	151.7904	523.8655	-8.1765
209.4712	787.0000	176.4792	523.8655	-8.1765
209.6236	804.0000	124.0536	523.8655	-8.1765
209.7760	1303.0000	218.8464	523.8655	-8.1765
209.9284	580.0000	107.2896	523.8655	-8.1765
210.0808	875.0000	113.0808	523.8655	-8.1765
210.2332	628.0000	106.9848	523.8655	-8.1765
210.3856	909.0000	113.3856	523.8655	-8.1765
210.5380	747.0000	99.0600	523.8655	-8.1765
210.6904	765.0000	116.1288	523.8655	-8.1765
210.8428	1076.0000	111.8616	523.8655	-8.1765
210.9952	501.0000	108.8136	523.8655	-8.1765
211.1476	1193.0000	133.8072	523.8655	-8.1765
211.3000	950.0000	212.4456	523.8655	-8.1765
