HOLE:	U1353C
EXPEDITION:	317
TOP:	106.1440
BOTTOM:	208.8616
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
151.8640	2404.6504	306.4547	916.6945	2082.0388
152.0164	2618.1436	306.0192	914.8709	2265.1775
152.1688	2459.4858	310.8842	913.0594	2056.9211
152.3212	2272.4590	313.2474	911.2502	1936.2936
152.4736	2630.4158	306.7652	909.4499	2268.2175
152.6260	2404.0000	310.8960	907.6320	2061.9001
152.7784	2185.0044	316.0088	905.9955	1871.7400
152.9308	2190.5923	316.6457	904.3870	1862.4486
153.0832	2101.7129	316.4447	902.7542	1788.2262
153.2356	2013.2614	317.0475	901.1301	1701.4760
153.3880	2101.0750	313.6798	899.5300	1782.5859
153.5404	2140.6787	313.4316	897.9096	1829.1755
153.6928	2028.1433	317.1032	896.2813	1711.6583
153.8452	1933.3635	319.5689	894.6678	1627.4797
153.9976	2028.7048	317.3794	893.0687	1720.3861
154.1500	2047.2605	317.4230	891.4681	1700.3822
154.3024	1738.7457	325.5264	889.8596	1406.6212
154.4548	1695.9070	325.4710	888.2888	1372.6486
154.6072	1626.5215	325.0136	886.7260	1319.8892
154.7596	1618.4146	323.3651	885.1370	1310.4294
154.9120	1688.2998	322.7970	883.5613	1413.4501
155.0644	1742.7346	323.0603	882.0018	1394.6235
155.2168	1700.9023	323.0880	880.4152	1400.5662
155.3692	1720.5914	327.5631	878.8381	1400.9932
155.5216	1719.8392	323.9391	877.2504	1394.6577
155.6740	1720.4557	322.8389	875.6600	1401.6422
155.8264	1730.9554	323.5660	874.0887	1401.4127
155.9788	1721.9972	324.1549	872.5048	1389.8259
156.1312	1696.2014	324.6120	870.9213	1384.2286
156.2836	1695.0948	324.5011	869.3508	1392.9156
156.4360	1713.8633	324.2171	867.7666	1392.6702
156.5884	1700.1346	324.1410	866.1954	1366.0092
156.7408	1678.2463	324.9516	864.6303	1363.6554
156.8932	1629.0892	326.6347	863.0428	1335.6785
157.0456	1601.1838	325.4917	861.4835	1340.4865
157.1980	1649.6421	324.0715	859.9086	1365.3330
157.3504	1653.7729	323.7322	858.3489	1352.0459
157.5028	1659.7279	323.1988	856.7623	1371.7152
157.6552	1666.2510	323.5453	855.1708	1376.7627
157.8076	1676.1825	324.3211	853.5917	1380.4877
157.9600	1653.6119	325.1732	852.0169	1369.3125
158.1124	1650.6395	325.6927	850.4431	1365.6705
158.2648	1662.4774	325.9767	848.8691	1366.5005
158.4172	1659.3174	325.7618	847.3019	1367.2700
158.5696	1669.0046	324.5979	845.7435	1376.8204
158.7220	1707.5475	323.0602	844.1754	1397.9906
158.8744	1732.5908	322.2360	842.5880	1432.1149
159.0268	1724.4486	322.5200	841.0100	1417.5836
159.1792	1683.4780	322.7832	839.4207	1384.0361
159.3316	1690.0000	322.7832	837.8470	1399.6035
159.4840	1744.0000	322.4784	836.1580	1403.8695
159.6364	1736.0000	322.4784	834.4500	1419.1560
159.7888	1678.0000	323.3928	832.7420	1392.1381
159.9412	1737.0000	322.7832	831.0700	1401.0255
160.0936	1705.0000	324.0024	829.3470	1385.3835
160.2460	1697.0000	323.6976	827.6740	1388.9386
160.3984	1707.0000	324.3072	825.9680	1394.6266
160.5508	1690.0000	324.6120	824.2780	1402.0920
160.7032	1688.0000	324.9168	822.5890	1382.5396
160.8556	1684.0000	324.6120	820.8980	1377.9181
161.0080	1633.0000	324.9168	819.2240	1375.7850
161.1604	1646.0000	313.3344	817.5340	1361.9205
161.3128	1644.0000	322.7832	815.8110	1354.8105
161.4652	1665.0000	322.4784	814.0880	1376.8516
161.6176	1683.0000	324.0024	812.3820	1390.0050
161.7700	1662.0000	324.0024	810.7080	1380.4065
161.9224	1714.0000	323.6976	809.0180	1413.4680
