HOLE:	U1353C
EXPEDITION:	323
TOP:		105.6062
BOTTOM:		191.4074
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
126.6374	172.13188	710.87225	710.42456	1.7707	0.4288	0.4290
126.7898	172.56097	803.85791	767.56506	1.7663	0.3792	0.3971
126.9422	172.38142	791.25299	816.36365	1.7682	0.3852	0.3734
127.0946	171.16678	788.89026	820.35620	1.7807	0.3864	0.3715
127.2470	168.79640	787.73724	845.34296	1.8057	0.3869	0.3606
127.3994	166.79092	779.83978	817.16119	1.8274	0.3908	0.3730
127.5518	165.13432	730.57037	762.08179	1.8458	0.4172	0.4000
127.7042	163.36769	639.44989	658.18073	1.8657	0.4767	0.4631
127.8566	161.60590	541.77417	625.04413	1.8861	0.5626	0.4876
128.0090	161.45139	484.17276	588.71289	1.8879	0.6295	0.5177
128.1614	162.91959	473.38605	520.00000	1.8709	0.6439	0.5862
128.3138	164.56358	478.82507	462.99716	1.8522	0.6366	0.6583
128.4662	165.75070	488.93372	565.29919	1.8389	0.6234	0.5392
128.6186	167.06201	519.76404	562.49390	1.8245	0.5864	0.5419
128.7710	168.85159	602.42426	567.46820	1.8051	0.5060	0.5371
128.9234	169.82596	656.87512	630.37842	1.7948	0.4640	0.4835
129.0758	169.77438	651.98206	667.78015	1.7953	0.4675	0.4564
129.2282	169.59357	634.34698	692.01385	1.7972	0.4805	0.4405
129.3806	169.40137	620.74323	629.46106	1.7993	0.4910	0.4842
129.5330	169.32693	601.32733	582.01526	1.8001	0.5069	0.5237
129.6854	169.63693	585.00433	530.51892	1.7968	0.5210	0.5745
129.8378	170.20003	595.58618	550.09174	1.7908	0.5118	0.5541
129.9902	170.68866	638.74695	613.97736	1.7857	0.4772	0.4964
130.1426	170.98564	710.93671	690.36792	1.7826	0.4287	0.4415
130.2950	171.13231	756.72577	750.90350	1.7811	0.4028	0.4059
130.4474	171.40178	776.10724	770.38623	1.7783	0.3927	0.3956
130.5998	171.58200	778.88446	779.01263	1.7764	0.3913	0.3913
130.7522	172.85582	759.71820	851.05646	1.7633	0.4012	0.3581
130.9046	174.45432	750.91083	920.28967	1.7472	0.4059	0.3312
131.0570	172.78142	732.28436	882.48663	1.7641	0.4162	0.3454
131.2094	168.66591	676.48474	833.12726	1.8071	0.4506	0.3659
131.3618	164.06584	604.95074	788.55786	1.8578	0.5038	0.3865
131.5142	160.40314	533.41852	653.46295	1.9002	0.5714	0.4664
131.6666	159.40175	470.44260	531.99475	1.9121	0.6479	0.5729
131.8190	161.63036	416.22711	492.08350	1.8858	0.7323	0.6194
131.9714	164.88911	382.52213	434.43805	1.8485	0.7968	0.7016
132.1238	166.86096	395.53476	576.99957	1.8267	0.7706	0.5282
132.2762	167.69391	475.92487	695.32947	1.8176	0.6404	0.4384
132.4286	168.37177	601.08197	675.83185	1.8103	0.5071	0.4510
132.5810	169.92801	681.30817	661.09314	1.7937	0.4474	0.4611
132.7334	172.06313	700.71082	631.17871	1.7714	0.4350	0.4829
132.8858	173.06670	703.42529	780.08124	1.7612	0.4333	0.3907
133.0382	173.09912	701.78040	781.72003	1.7608	0.4343	0.3899
133.1906	172.70827	697.72595	732.87305	1.7648	0.4368	0.4159
133.3430	171.58957	688.15356	731.76556	1.7763	0.4429	0.4165
133.4954	170.82562	666.18011	528.18182	1.7843	0.4575	0.5771
133.6478	171.27106	636.82410	554.53418	1.7796	0.4786	0.5497
133.8002	172.62422	622.16693	587.51801	1.7657	0.4899	0.5188
133.9526	173.96957	643.85907	622.05103	1.7520	0.4734	0.4900
134.1050	173.10529	674.98260	621.95679	1.7608	0.4516	0.4901
134.2574	172.00000	688.01648	602.46606	1.7721	0.4430	0.5059
134.4098	172.03706	688.71918	604.18518	1.7717	0.4426	0.5045
134.5622	172.27306	679.41553	593.27332	1.7693	0.4486	0.5138
134.7146	172.55013	688.46002	597.83423	1.7664	0.4427	0.5098
134.8670	172.27084	722.85657	622.84851	1.7693	0.4217	0.4894
135.0194	170.84711	743.15216	628.32208	1.7841	0.4101	0.4851
135.1718	167.81494	723.09644	602.47449	1.8163	0.4215	0.5059
135.3242	163.51830	659.96545	576.29865	1.8640	0.4618	0.5289
135.4766	160.20781	589.07306	532.79803	1.9025	0.5174	0.5721
135.6290	159.81335	546.75586	492.37524	1.9072	0.5575	0.6190
135.7814	160.44691	522.34619	483.23846	1.8997	0.5835	0.6307
135.9338	162.52682	521.27222	490.31458	1.8754	0.5847	0.6216
136.0862	168.10709	543.22266	534.01385	1.8131	0.5611	0.5708
136.2386	172.22020	576.22876	575.20178	1.7698	0.5290	0.5299
136.3910	172.54958	623.75739	601.86816	1.7664	0.4887	0.5064
136.5434	173.15337	680.94733	627.14636	1.7603	0.4476	0.4860
136.6958	174.53810	742.84369	591.47333	1.7463	0.4103	0.5153
136.8482	175.17790	785.55853	739.60150	1.7399	0.3880	0.4121
137.0006	172.92484	781.16138	798.20709	1.7626	0.3902	0.3819
137.1530	170.13133	735.75153	775.74060	1.7916	0.4143	0.3929
137.3054	169.39246	688.77582	727.42834	1.7994	0.4425	0.4190
137.4578	167.27473	657.86755	652.83698	1.8222	0.4633	0.4669
137.6102	163.88077	626.30200	601.39532	1.8599	0.4867	0.5068
137.7626	162.96074	601.03424	578.00751	1.8704	0.5071	0.5273
137.9150	165.85745	629.71387	592.61383	1.8377	0.4840	0.5143
138.0674	167.58244	685.30243	659.44476	1.8188	0.4448	0.4622
138.2198	164.84778	706.79877	610.43915	1.8490	0.4312	0.4993
138.3722	159.32991	701.50708	541.25281	1.9130	0.4345	0.5631
138.5246	151.99728	606.29749	388.94943	2.0053	0.5027	0.7836
138.6770	147.07224	476.66949	339.39200	2.0725	0.6394	0.8981
138.8294	147.06604	419.14191	326.36365	2.0725	0.7272	0.9339
138.9818	149.45117	413.42035	322.19141	2.0395	0.7373	0.9460
139.1342	151.87054	424.36566	342.30841	2.0070	0.7182	0.8904
139.2866	154.63052	445.67838	366.85822	1.9712	0.6839	0.8308
139.4390	158.06522	477.44583	396.71423	1.9283	0.6384	0.7683
139.5914	160.61174	507.42810	477.29025	1.8977	0.6007	0.6386
139.7438	161.29434	535.56055	525.90778	1.8897	0.5691	0.5796
139.8962	161.21179	565.02991	545.60101	1.8907	0.5394	0.5586
140.0486	161.70140	581.84436	560.85303	1.8850	0.5239	0.5435
140.2010	162.28989	587.04645	539.11261	1.8781	0.5192	0.5654
140.3534	162.62321	599.13495	562.07513	1.8743	0.5087	0.5423
140.5058	162.96945	605.14398	610.79395	1.8703	0.5037	0.4990
140.6582	163.58830	597.17023	491.81818	1.8632	0.5104	0.6197
140.8106	164.15880	590.27954	497.66083	1.8567	0.5164	0.6125
140.9630	164.50200	585.60876	523.22589	1.8529	0.5205	0.5825
141.1154	164.90630	584.18475	552.09216	1.8483	0.5218	0.5521
141.2678	165.45200	590.46716	560.00000	1.8422	0.5162	0.5443
141.4202	165.87772	598.79315	538.73450	1.8375	0.5090	0.5658
141.5726	166.09192	603.11835	505.85703	1.8351	0.5054	0.6025
141.7250	166.19992	604.32440	533.03058	1.8339	0.5044	0.5718
141.8774	165.92622	605.13159	608.23785	1.8370	0.5037	0.5011
142.0298	165.15131	607.44434	632.26471	1.8456	0.5018	0.4821
142.1822	164.24744	610.14520	632.92102	1.8557	0.4996	0.4816
142.3346	163.29910	608.35693	657.21259	1.8665	0.5010	0.4638
142.4870	162.01364	602.88135	666.36365	1.8813	0.5056	0.4574
142.6394	161.03946	596.17206	608.77155	1.8927	0.5113	0.5007
142.7918	160.44040	588.70465	567.20862	1.8998	0.5177	0.5374
