HOLE:	U1353C
EXPEDITION:	317
TOP:	142.1104
BOTTOM:	218.9200
DEPTH_WMSF	HSGR	HCGR	HFK	HTHO	HURA	HBHK
m	gAPI	gAPI	%	ppm	ppm	%
174.5716	82.1512	67.6001	1.9541	10.2283	1.7395	-999.2500
174.7240	83.3550	67.6937	2.0424	9.7419	1.8483	-999.2500
174.8764	82.4707	68.6523	2.0258	10.1462	1.6293	-999.2500
175.0288	83.1485	69.4113	2.1017	9.9451	1.5636	-999.2500
175.1812	83.5264	69.6476	2.1086	9.9805	1.6369	-999.2500
175.3336	82.4890	69.9615	2.1083	10.0832	1.5530	-999.2500
175.4860	82.6482	69.4822	2.0825	10.0805	1.7071	-999.2500
175.6384	81.1912	67.3284	2.0737	9.4415	1.7453	-999.2500
175.7908	81.8937	67.0498	2.0541	9.4668	1.8739	-999.2500
175.9432	79.5676	63.8281	1.9793	8.8719	2.0136	-999.2500
176.0956	76.0654	61.3393	1.8585	8.7818	1.8994	-999.2500
176.2480	72.0313	56.8309	1.7393	8.0345	1.9060	-999.2500
176.4004	68.1488	56.0615	1.6887	8.0836	1.5197	-999.2500
176.5528	63.1734	50.5449	1.5507	7.1236	1.6114	-999.2500
176.7052	56.7214	44.6244	1.3535	6.3798	1.5646	-999.2500
176.8576	49.7513	38.8914	1.1877	5.5132	1.3746	-999.2500
177.0100	45.6960	34.8819	1.0716	4.9073	1.3188	-999.2500
177.1624	43.1158	33.5219	1.0201	4.7728	1.1874	-999.2500
177.3148	42.1133	33.3152	0.9858	4.9076	1.1525	-999.2500
177.4672	44.2161	36.1126	1.0448	5.4587	1.0834	-999.2500
177.6196	52.0543	42.7295	1.2601	6.3191	1.2607	-999.2500
177.7720	61.4319	50.5489	1.4710	7.5908	1.4231	-999.2500
177.9244	70.3522	58.5106	1.6975	8.8171	1.6264	-999.2500
178.0768	75.5070	60.7364	1.7349	9.3118	1.9609	-999.2500
178.2292	78.4071	64.4467	1.7901	10.1782	1.8767	-999.2500
178.3816	79.2798	66.4108	1.8440	10.4917	1.7408	-999.2500
178.5340	79.4086	66.2704	1.8277	10.5423	1.7874	-999.2500
178.6864	79.4373	65.5947	1.7992	10.4923	1.9353	-999.2500
178.8388	78.5264	66.6411	1.7781	10.9515	1.6625	-999.2500
178.9912	77.9888	66.2370	1.8081	10.6464	1.6149	-999.2500
179.1436	75.8229	63.4782	1.7443	10.1361	1.5727	-999.2500
179.2960	75.3419	64.0013	1.7640	10.1881	1.4213	-999.2500
179.4484	74.0034	62.1710	1.7557	9.6498	1.5060	-999.2500
179.6008	74.9658	63.7792	1.7956	9.9320	1.3752	-999.2500
179.7532	76.1311	65.2591	1.8434	10.1262	1.3650	-999.2500
179.9056	72.3398	61.3319	1.7334	9.5110	1.4011	-999.2500
180.0580	66.3165	55.0511	1.5927	8.3215	1.4160	-999.2500
180.2104	58.3921	49.6065	1.4291	7.5343	1.1071	-999.2500
180.3628	55.6082	48.0957	1.4012	7.2135	0.9273	-999.2500
180.5152	55.0894	45.5625	1.3726	6.5687	1.1841	-999.2500
180.6676	54.5015	44.6086	1.3222	6.5577	1.2023	-999.2500
180.8200	51.9396	42.0935	1.2774	6.0140	1.3026	-999.2500
180.9724	50.7752	40.0003	1.1946	5.8278	1.3781	-999.2500
181.1248	49.0082	40.0970	1.1600	6.0613	1.1674	-999.2500
181.2772	49.4909	38.4987	1.1050	5.8709	1.4256	-999.2500
181.4296	49.4032	37.7054	1.0968	5.6647	1.4773	-999.2500
181.5820	50.2441	38.5714	1.1250	5.7771	1.4773	-999.2500
181.7344	53.6821	41.5954	1.1789	6.4308	1.5135	-999.2500
181.8868	58.7168	46.1717	1.2855	7.2736	1.5440	-999.2500
182.0392	63.3223	48.9591	1.3476	7.8037	1.7436	-999.2500
182.1916	63.4305	50.8015	1.3902	8.1446	1.5492	-999.2500
182.3440	59.8754	46.7475	1.3358	7.1639	1.6564	-999.2500
182.4964	56.1895	42.7565	1.2425	6.4312	1.5898	-999.2500
182.6488	50.3232	38.8109	1.1255	5.8515	1.3722	-999.2500
182.8012	44.9979	33.9212	1.0069	4.9781	1.3189	-999.2500
182.9536	42.0492	32.4219	0.9676	4.7280	1.1609	-999.2500
183.1060	42.2905	32.9900	0.9845	4.8110	1.1136	-999.2500
183.2584	43.3440	34.1358	1.0242	4.9460	1.0693	-999.2500
183.4108	42.1971	32.7355	1.0157	4.5469	1.1229	-999.2500
183.5632	40.9718	31.0924	1.0034	4.0921	1.1991	-999.2500
183.7156	40.2695	30.6650	0.9858	4.0581	1.2256	-999.2500
183.8680	40.7136	30.7094	0.9774	4.1213	1.2949	-999.2500
184.0204	41.4881	31.2678	0.9624	4.3884	1.3186	-999.2500
184.1728	42.6872	33.2184	0.9711	4.9622	1.2731	-999.2500
184.3252	43.6634	34.8302	0.9968	5.3288	1.2428	-999.2500
184.4776	43.6806	35.1501	0.9964	5.4336	1.2142	-999.2500
184.6300	43.5425	34.9495	0.9787	5.4730	1.1937	-999.2500
184.7824	42.9105	33.7445	0.9402	5.3122	1.2353	-999.2500
184.9348	43.4057	33.8567	0.9506	5.2873	1.3287	-999.2500
185.0872	45.6031	35.6723	1.0257	5.4293	1.3951	-999.2500
185.2396	50.5741	39.5697	1.1303	6.0666	1.5595	-999.2500
185.3920	58.2517	45.4638	1.3072	6.9200	1.8015	-999.2500
