HOLE:	U1353C
EXPEDITION:	317
TOP:	133.1188
BOTTOM:	211.4524
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
m	oer	oer	oer	oer	deg	deg	deg	deg	m/s2	m/s2	m/s2	deg
151.7116	0.192852	0.049106	-0.494294	0.532913	-67.7836	210.5872	9.7536	159.1650	0.0592	-0.0349	9.8479	0.3939
151.8640	0.191931	0.052565	-0.494307	0.532919	-67.7815	209.6775	8.7788	159.1006	0.0632	-0.0376	9.8234	0.3945
152.0164	0.191163	0.055242	-0.494304	0.532927	-67.7799	208.5353	7.6626	159.1267	0.0643	-0.0327	9.8031	0.3954
152.1688	0.189784	0.059804	-0.494508	0.532933	-67.7785	207.6981	6.8465	159.1470	0.0638	-0.0313	9.8081	0.3959
152.3212	0.189034	0.062065	-0.494409	0.532945	-67.7768	207.4205	6.6319	159.2100	0.0650	-0.0291	9.9010	0.3947
152.4736	0.189257	0.061881	-0.494276	0.532962	-67.7741	207.2068	6.4894	159.2811	0.0633	-0.0289	9.8332	0.3925
152.6260	0.188775	0.062939	-0.494418	0.532985	-67.7712	207.0246	6.4333	159.4070	0.0638	-0.0302	9.8427	0.3896
152.7784	0.188968	0.062777	-0.494261	0.533001	-67.7685	207.1655	6.6916	159.5252	0.0629	-0.0308	9.8113	0.3868
152.9308	0.189313	0.062323	-0.494329	0.533012	-67.7672	207.6777	7.1918	159.5143	0.0602	-0.0341	9.7770	0.3837
153.0832	0.190419	0.059476	-0.494274	0.533024	-67.7651	208.1076	7.5896	159.4823	0.0555	-0.0328	9.8958	0.3790
153.2356	0.190486	0.059433	-0.494283	0.533045	-67.7637	208.4800	8.0169	159.5376	0.0548	-0.0325	9.8828	0.3726
153.3880	0.191087	0.057350	-0.494357	0.533065	-67.7624	208.6824	8.2265	159.5443	0.0564	-0.0327	9.7286	0.3661
153.5404	0.191621	0.055708	-0.494306	0.533079	-67.7618	207.5708	6.8891	159.3167	0.0543	-0.0332	9.7885	0.3594
153.6928	0.189760	0.061948	-0.494224	0.533093	-67.7616	204.8593	3.9126	159.0540	0.0549	-0.0304	9.8219	0.3538
153.8452	0.186469	0.071730	-0.494310	0.533108	-67.7618	203.4507	2.3521	158.8999	0.0527	-0.0235	9.8533	0.3485
153.9976	0.184654	0.076558	-0.494387	0.533121	-67.7614	203.9141	2.6601	158.7466	0.0530	-0.0237	9.8516	0.3443
154.1500	0.185228	0.075126	-0.494296	0.533136	-67.7600	204.2960	2.9790	158.6822	0.0537	-0.0222	9.9607	0.3398
154.3024	0.185357	0.074108	-0.494358	0.533149	-67.7596	204.1765	2.8225	158.6444	0.0543	-0.0238	9.8265	0.3362
154.4548	0.185698	0.073667	-0.494253	0.533160	-67.7587	203.9442	2.3608	158.4159	0.0571	-0.0225	9.7331	0.3336
154.6072	0.184550	0.077231	-0.494287	0.533168	-67.7584	204.9627	2.9342	157.9713	0.0492	-0.0166	9.8275	0.3309
154.7596	0.185861	0.074082	-0.494314	0.533173	-67.7605	205.9556	3.4560	157.5005	0.0479	-0.0173	9.8140	0.3280
154.9120	0.186440	0.072307	-0.494311	0.533182	-67.7620	206.6489	3.6238	156.9740	0.0471	-0.0207	9.8697	0.3267
155.0644	0.186440	0.072236	-0.494381	0.533191	-67.7613	207.7053	3.9748	156.2684	0.0447	-0.0249	9.9086	0.3275
155.2168	0.186941	0.070414	-0.494214	0.533192	-67.7625	208.8968	4.2988	155.4008	0.0468	-0.0214	9.8783	0.3297
155.3692	0.187357	0.069916	-0.494276	0.533192	-67.7630	210.3672	4.6956	154.3284	0.0516	-0.0249	9.8008	0.3313
155.5216	0.187668	0.069007	-0.494316	0.533191	-67.7634	212.0909	5.2254	153.1351	0.0499	-0.0245	9.7533	0.3324
155.6740	0.188472	0.066421	-0.494354	0.533181	-67.7624	213.8456	5.6924	151.8470	0.0494	-0.0264	9.8276	0.3342
155.8264	0.189278	0.065357	-0.494233	0.533162	-67.7632	215.8467	6.1523	150.3040	0.0469	-0.0308	9.8917	0.3396
155.9788	0.189435	0.063548	-0.494277	0.533137	-67.7628	217.5081	6.2888	148.7803	0.0450	-0.0343	9.8742	0.3467
156.1312	0.189507	0.063521	-0.494303	0.533106	-67.7627	219.0144	6.4347	147.4202	0.0443	-0.0337	9.8295	0.3558
156.2836	0.189728	0.063056	-0.494252	0.533076	-67.7623	220.4652	6.5303	146.0661	0.0476	-0.0368	9.7718	0.3657
156.4360	0.189742	0.062970	-0.494292	0.533045	-67.7612	221.8517	6.6299	144.7787	0.0483	-0.0385	9.7141	0.3755
156.5884	0.189984	0.062996	-0.494230	0.533019	-67.7615	223.0778	6.7327	143.6534	0.0489	-0.0421	9.8057	0.3856
156.7408	0.190142	0.062768	-0.494140	0.532995	-67.7642	224.9495	7.4699	142.5187	0.0466	-0.0447	9.8762	0.3956
156.8932	0.191218	0.060110	-0.493880	0.532969	-67.7663	226.6331	8.1976	141.5652	0.0447	-0.0459	9.8898	0.4031
157.0456	0.191792	0.057711	-0.493937	0.532939	-67.7678	228.0046	8.6682	140.6624	0.0441	-0.0519	9.8518	0.4076
157.1980	0.192177	0.056438	-0.493727	0.532913	-67.7687	229.0793	8.6632	139.5845	0.0444	-0.0543	9.8202	0.4123
157.3504	0.191988	0.056464	-0.493775	0.532886	-67.7689	230.1842	8.5314	138.3451	0.0464	-0.0557	9.7971	0.4185
157.5028	0.191711	0.057234	-0.493703	0.532860	-67.7711	232.0820	9.0659	136.9832	0.0497	-0.0615	9.8518	0.4234
157.6552	0.192255	0.055932	-0.493658	0.532836	-67.7730	235.2754	10.8930	135.6170	0.0474	-0.0637	9.8104	0.4275
157.8076	0.193867	0.049132	-0.493717	0.532813	-67.7754	238.8239	13.0963	134.2719	0.0487	-0.0647	9.8311	0.4302
157.9600	0.195325	0.040339	-0.494102	0.532795	-67.7782	240.8654	14.1344	133.2679	0.0501	-0.0699	9.8785	0.4322
158.1124	0.195974	0.038457	-0.494079	0.532786	-67.7810	242.2133	14.8990	132.6850	0.0435	-0.0634	9.7815	0.4341
158.2648	0.196587	0.035625	-0.493671	0.532781	-67.7824	243.1001	15.5389	132.4367	0.0365	-0.0622	9.7995	0.4359
158.4172	0.197584	0.032638	-0.493651	0.532779	-67.7849	243.4556	15.7954	132.3388	0.0330	-0.0611	9.8630	0.4375
158.5696	0.197828	0.032674	-0.493593	0.532782	-67.7871	243.8255	16.0810	132.2556	0.0281	-0.0649	9.8020	0.4380
158.7220	0.197766	0.031841	-0.493564	0.532792	-67.7886	244.3835	16.6032	132.2191	0.0267	-0.0720	9.8280	0.4367
158.8744	0.198326	0.030046	-0.493538	0.532801	-67.7901	245.2135	17.4398	132.2254	0.0243	-0.0725	9.8427	0.4337
159.0268	0.198996	0.027136	-0.493584	0.532810	-67.7894	245.7224	17.8342	132.1112	0.0187	-0.0731	9.8010	0.4289
159.1792	0.199480	0.024005	-0.493599	0.532814	-67.7881	244.6889	16.6669	131.9778	0.0165	-0.0725	9.7964	0.4240
159.3316	0.198674	0.028750	-0.493636	0.532815	-67.7854	242.8708	14.7475	131.8763	0.0240	-0.0630	9.8336	0.4209
159.4840	0.197235	0.036368	-0.493593	0.532827	-67.7848	241.5228	13.3854	131.8615	0.0348	-0.0642	9.8575	0.4208
159.6364	0.196047	0.040703	-0.493679	0.532834	-67.7820	240.2063	12.5182	132.3101	0.0362	-0.0634	9.8248	0.4231
159.7888	0.195292	0.043427	-0.493840	0.532853	-67.7783	238.1055	11.3998	133.2937	0.0439	-0.0630	9.8206	0.4273
159.9412	0.194668	0.046791	-0.493788	0.532856	-67.7800	235.5880	10.2131	134.6254	0.0442	-0.0626	9.8132	0.4318
160.0936	0.193047	0.051899	-0.494090	0.532873	-67.7752	233.7685	9.5942	135.8244	0.0457	-0.0616	9.8554	0.4356
160.2460	0.193050	0.053410	-0.493631	0.532888	-67.7731	231.9094	9.1603	137.2509	0.0449	-0.0549	9.8411	0.4419
160.3984	0.192516	0.054987	-0.493740	0.532895	-67.7679	229.6498	8.7462	139.0969	0.0435	-0.0541	9.8161	0.4536
160.5508	0.192309	0.056391	-0.493695	0.532895	-67.7604	226.9949	8.1097	141.1143	0.0431	-0.0529	9.8171	0.4698
160.7032	0.191723	0.058097	-0.493917	0.532898	-67.7685	223.9265	6.8136	142.8868	0.0436	-0.0537	9.8082	0.4837
160.8556	0.190341	0.062586	-0.493772	0.532910	-67.7680	221.3503	5.3431	143.9931	0.0437	-0.0533	9.8042	0.4886
161.0080	0.188594	0.068921	-0.493864	0.532925	-67.7635	220.3933	4.8890	144.4953	0.0585	-0.0549	9.9309	0.4860
161.1604	0.186444	0.069637	-0.494308	0.532942	-67.7579	220.8687	5.4755	144.6048	0.0616	-0.0592	9.8700	0.4803
161.3128	0.187554	0.066690	-0.494381	0.532966	-67.7503	221.0954	5.6124	144.5167	0.0668	-0.0603	9.7168	0.4733
161.4652	0.189018	0.066376	-0.494103	0.533001	-67.7444	220.7301	5.0858	144.3556	0.0620	-0.0576	9.8032	0.4675
161.6176	0.187508	0.068032	-0.494231	0.533036	-67.7403	219.9049	4.0949	144.1903	0.0642	-0.0591	9.7170	0.4628
161.7700	0.187454	0.070650	-0.493796	0.533070	-67.7343	218.1105	2.1834	144.0722	0.0845	-0.0563	9.9022	0.4579
161.9224	0.181218	0.075920	-0.495377	0.533103	-67.7286	216.5454	0.5638	144.0180	0.0964	-0.0566	9.8870	0.4531
162.0748	0.179310	0.081404	-0.495410	0.533140	-67.7221	214.9219	358.9335	144.0104	0.1143	-0.0489	9.8449	0.4482
162.2272	0.179454	0.086539	-0.494277	0.533169	-67.7166	212.8525	356.7386	143.8849	0.0830	-0.0383	9.8252	0.4408
162.3796	0.176978	0.094211	-0.493812	0.533185	-67.7126	211.3029	354.7581	143.4540	0.0578	-0.0336	9.8352	0.4300
162.5320	0.174163	0.101388	-0.493766	0.533218	-67.7037	210.1390	352.9745	142.8356	0.0454	-0.0358	9.8121	0.4198
162.6844	0.171795	0.106243	-0.493766	0.533233	-67.6999	208.7167	351.0663	142.3493	0.0392	-0.0368	9.7862	0.4113
