HOLE:	U1353C
EXPEDITION:	323
TOP:		145.5350
BOTTOM:		192.7790
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
190.9502	166.96384	626.88806	609.82922	1.8255	0.4862	0.4998
191.1026	166.31541	606.70239	579.28680	1.8327	0.5024	0.5262
191.2550	166.00000	563.44702	546.58960	1.8361	0.5410	0.5576
191.4074	166.00000	532.36554	588.30237	1.8361	0.5725	0.5181
191.5598	166.00000	543.38562	588.01105	1.8361	0.5609	0.5184
191.7122	166.00000	554.66602	561.68756	1.8361	0.5495	0.5427
191.8646	166.00000	555.45453	585.45453	1.8361	0.5487	0.5206
192.0170	166.00000	555.45453	585.45453	1.8361	0.5487	0.5206
192.1694	166.00000	555.45453	585.45453	1.8361	0.5487	0.5206
192.3218	166.00000	555.45453	585.45453	1.8361	0.5487	0.5206
192.4742	166.00000	555.45453	585.45453	1.8361	0.5487	0.5206
192.6266	166.00000	555.45453	585.45453	1.8361	0.5487	0.5206
192.7790	166.00000	555.45453	585.45453	1.8361	0.5487	0.5206
