HOLE:	U1353C
340.6876	16.5351
340.8400	16.4479
340.9924	16.4427
341.1448	16.4271
341.2972	16.4271
341.4496	16.4244
341.6020	16.4218
341.7544	16.4218
341.9068	16.4271
342.0592	16.4271
342.2116	16.4189
342.3640	16.4218
342.5164	16.4192
342.6688	16.4265
342.8212	16.4189
342.9736	16.4922
343.1260	16.5783
343.2784	16.5939
343.4308	16.6017
343.5832	16.6043
343.7356	16.6125
343.8880	16.6200
344.0404	16.6591
344.1928	16.7738
344.3452	16.8442
344.4976	16.8833
344.6500	16.8956
344.8024	16.9198
344.9548	16.9954
345.1072	17.0657
345.2596	17.1492
345.4120	17.2412
345.5644	17.2613
345.7168	17.2639
345.8692	17.2534
346.0216	17.2482
346.1740	17.2378
346.3264	17.2322
346.4788	17.2404
346.6312	17.2326
346.7836	17.2378
346.9360	17.2300
347.0884	17.2412
347.2408	17.2587
347.3932	17.2691
347.5456	17.2795
347.6980	17.2821
347.8504	17.2899
348.0028	17.2829
348.1552	17.2743
348.3076	17.2926
348.4600	17.2743
348.6124	17.3004
348.7648	17.3290
348.9172	17.3264
349.0696	17.3276
349.2220	17.3160
349.3744	17.3264
349.5268	17.3160
349.6792	17.3317
349.8316	17.3395
349.9840	17.3369
350.1364	17.3395
350.2888	17.3343
350.4412	17.3343
350.5936	17.3421
350.7460	17.3335
350.8984	17.3473
351.0508	17.3421
351.2032	17.3395
351.3556	17.3473
351.5080	17.3369
351.6604	17.3425
351.8128	17.3421
351.9652	17.3369
352.1176	17.3395
352.2700	17.3343
352.4224	17.3454
352.5748	17.3421
352.7272	17.3421
352.8796	17.3473
353.0320	17.3395
353.1844	17.3473
353.3368	17.3447
353.4892	17.3395
353.6416	17.3447
353.7940	17.3395
353.9464	17.3473
354.0988	17.3343
354.2512	17.3421
354.4036	17.3544
354.5560	17.3395
354.7084	17.3577
354.8608	17.3395
355.0132	17.3395
355.1656	17.3395
355.3180	17.3365
355.4704	17.3473
355.6228	17.3395
355.7752	17.3421
355.9276	17.3421
356.0800	17.3365
356.2324	17.3525
356.3848	17.3395
356.5372	17.3369
356.6896	17.3369
356.8420	17.3421
356.9944	17.3551
357.1468	17.3421
357.2992	17.3454
357.4516	17.3395
357.6040	17.3421
357.7564	17.3473
357.9088	17.3369
358.0612	17.3447
358.2136	17.3369
358.3660	17.3425
358.5184	17.3421
358.6708	17.3369
358.8232	17.3395
358.9756	17.3447
359.1280	17.3421
359.2804	17.3499
359.4328	17.3365
359.5852	17.3421
359.7376	17.3343
359.8900	17.3395
360.0424	17.3447
360.1948	17.3369
360.3472	17.3421
360.4996	17.3317
360.6520	17.3343
360.8044	17.3343
360.9568	17.3343
361.1092	17.3365
361.2616	17.3317
361.4140	17.3421
361.5664	17.3108
361.7188	17.2847
361.8712	17.2926
362.0236	17.2799
362.1760	17.2847
362.3284	17.2899
362.4808	17.2821
362.6332	17.2888
362.7856	17.2847
362.9380	17.3004
363.0904	17.3186
363.2428	17.2821
363.3952	17.2926
363.5476	17.3067
363.7000	17.3134
363.8524	17.2952
364.0048	17.2222
364.1572	17.2196
364.3096	17.2084
364.4620	17.2143
364.6144	17.2222
364.7668	17.2352
364.9192	17.2300
365.0716	17.2013
365.2240	17.1127
365.3764	17.0564
365.5288	17.0475
365.6812	17.0475
365.8336	17.0449
365.9860	17.0449
366.1384	17.0415
366.2908	17.0449
366.4432	17.0527
366.5956	17.0475
366.7480	16.8077
366.9004	16.8024
367.0528	16.7790
367.2052	16.7790
367.3576	16.7712
367.5100	16.7764
367.6624	16.6382
367.8148	16.1559
367.9672	16.0178
368.1196	16.0140
368.2720	16.0196
368.4244	16.0152
368.5768	16.1325
368.7292	16.7034
368.8816	16.8754
369.0340	16.8833
369.1864	16.8416
369.3388	16.6200
369.4912	16.4636
369.6436	16.4520
369.7960	16.4583
369.9484	16.4427
370.1008	16.4192
370.2532	16.4192
370.4056	16.4010
370.5580	16.4062
370.7104	16.4062
370.8628	16.4062
371.0152	16.4062
371.1676	16.3958
371.3200	16.4062
371.4724	16.4010
371.6248	16.4033
371.7772	16.5652
371.9296	16.6356
372.0820	16.6512
372.2344	16.6460
372.3868	16.6486
372.5392	16.6539
372.6916	16.6434
372.8440	16.6460
372.9964	16.6669
373.1488	16.6904
373.3012	16.6930
373.4536	16.7242
373.6060	16.8025
373.7584	16.9745
373.9108	17.1075
374.0632	17.1805
374.2156	17.2065
374.3680	17.2378
374.5204	17.2170
374.6728	17.1778
374.8252	17.1700
374.9776	17.1778
375.1300	17.1752
375.2824	17.1726
375.4348	17.1752
375.5872	17.1756
375.7396	17.2039
375.8920	17.1987
376.0444	17.2013
376.1968	17.2074
376.3492	17.1909
376.5016	17.2114
376.6540	17.2404
376.8064	17.2534
376.9588	17.2456
377.1112	17.2404
377.2636	17.2665
377.4160	17.2441
377.5684	17.2259
377.7208	17.2378
377.8732	17.2292
378.0256	17.2404
378.1780	17.2404
378.3304	17.2639
378.4828	17.3030
378.6352	17.2952
378.7876	17.2717
378.9400	17.2508
379.0924	17.2430
379.2448	17.2430
379.3972	17.2456
379.5496	17.2508
379.7020	17.2404
379.8544	17.2508
380.0068	17.2587
380.1592	17.2613
380.3116	17.2650
380.4640	17.2561
380.6164	17.2639
380.7688	17.2587
380.9212	17.2613
381.0736	17.2665
381.2260	17.2665
381.3784	17.2650
381.5308	17.2665
381.6832	17.2561
381.8356	17.2639
381.9880	17.2613
382.1404	17.2508
382.2928	17.2378
382.4452	17.2300
382.5976	17.2378
382.7500	17.2352
382.9024	17.2222
383.0548	17.2248
383.2072	17.2143
383.3596	17.2222
383.5120	17.2300
383.6644	17.2404
383.8168	17.2274
383.9692	17.2274
384.1216	17.2222
384.2740	17.2263
384.4264	17.2196
384.5788	17.2248
384.7312	17.2222
384.8836	17.2222
385.0360	17.2222
385.1884	17.2222
385.3408	17.2352
385.4932	17.2263
385.6456	17.2248
385.7980	17.2300
385.9504	17.2404
386.1028	17.2248
386.2552	17.2196
386.4076	17.2222
386.5600	17.2300
386.7124	17.2173
386.8648	17.2222
387.0172	17.2196
387.1696	17.2170
387.3220	17.2143
387.4744	17.2117
387.6268	17.2170
387.7792	17.2143
387.9316	17.2196
388.0840	17.2248
388.2364	17.2561
388.3888	17.2829
388.5412	17.2795
388.6936	17.3030
388.8460	17.3134
388.9984	17.3212
389.1508	17.3264
389.3032	17.3108
389.4556	17.3067
389.6080	17.3056
389.7604	17.2534
389.9128	17.2274
390.0652	17.2873
390.2176	17.2143
390.3700	17.1674
390.5224	16.9224
390.6748	16.8989
390.8272	16.8989
390.9796	16.8859
391.1320	16.8937
391.2844	16.8885
391.4368	16.8859
391.5892	16.8989
391.7416	16.8937
391.8940	16.8989
392.0464	16.8676
392.1988	16.7816
392.3512	16.5976
392.5036	16.3906
392.6560	16.3567
392.8084	16.3045
392.9608	16.2863
393.1132	16.2811
393.2656	16.2889
393.4180	16.2837
393.5704	16.2729
393.7228	16.2159
393.8752	16.0595
394.0276	16.0438
394.1800	16.0517
394.3324	15.9943
394.4848	15.9187
394.6372	15.8952
394.7896	15.8614
394.9420	15.8196
395.0944	15.7157
395.2468	15.4834
395.3992	15.4599
395.5516	15.4573
395.7040	15.4625
395.8564	15.4547
396.0088	15.4051
396.1612	15.4025
396.3136	15.3973
396.4660	15.3999
396.6184	15.3999
396.7708	15.3973
396.9232	15.3973
397.0756	15.3947
397.2280	15.3999
397.3804	15.4051
397.5328	15.5355
397.6852	15.7075
397.8376	15.7388
397.9900	15.7493
398.1424	15.7493
398.2948	15.8640
398.4472	16.1038
398.5996	16.1742
398.7520	16.2043
398.9044	16.2289
399.0568	16.2680
399.2092	16.3306
399.3616	16.4922
399.5140	16.6148
399.6664	16.6252
399.8188	16.6200
399.9712	16.6278
400.1236	16.6185
400.2760	16.6408
400.4284	16.6591
400.5808	16.6539
400.7332	16.6591
400.8856	16.7581
401.0380	16.8207
401.1904	16.8650
401.3428	16.8937
401.4952	16.9015
401.6476	16.9771
401.8000	17.1231
401.9524	17.1283
402.1048	17.1335
402.2572	17.1622
402.4096	17.1622
402.5620	17.1657
402.7144	17.1697
402.8668	17.1831
403.0192	17.2222
403.1716	17.2795
403.3240	17.2769
403.4764	17.2233
403.6288	17.1935
403.7812	17.1987
403.9336	17.1909
404.0860	17.1831
404.2384	17.1909
404.3908	17.1909
404.5432	17.1831
404.6956	17.1909
404.8480	17.1458
405.0004	17.1413
405.1528	17.1466
405.3052	17.1335
405.4576	17.1413
405.6100	17.1361
405.7624	17.0840
405.9148	17.0710
406.0672	17.0631
406.2196	17.0684
406.3720	17.0631
406.5244	17.0553
406.6768	17.0684
406.8292	17.0684
406.9816	17.1101
407.1340	17.1492
407.2864	17.1622
407.4388	17.1674
407.5912	17.1466
407.7436	17.1257
407.8960	17.0032
408.0484	17.0006
408.2008	17.0006
408.3532	16.9939
408.5056	17.0006
408.6580	16.9928
408.8104	17.0266
408.9628	17.1179
409.1152	17.1335
409.2676	17.1283
409.4200	17.1466
409.5724	17.1492
409.7248	17.1831
409.8772	17.1935
410.0296	17.2039
410.1820	17.2091
410.3344	17.2274
410.4868	17.2456
410.6392	17.2665
410.7916	17.2691
410.9440	17.2430
411.0964	17.2300
411.2488	17.2233
411.4012	17.2352
411.5536	17.2222
411.7060	17.2300
411.8584	17.2248
412.0108	17.2143
412.1632	17.2926
412.3156	17.2691
412.4680	17.2441
412.6204	17.2456
412.7728	17.3160
412.9252	17.3134
413.0776	17.2717
413.2300	17.2665
413.3824	17.2665
413.5348	17.2587
413.6872	17.2587
413.8396	17.2561
413.9920	17.2650
414.1444	17.2587
414.2968	17.2717
414.4492	17.2769
414.6016	17.2743
414.7540	17.2743
414.9064	17.2795
415.0588	17.2978
415.2112	17.3395
415.3636	17.3276
415.5160	17.2795
415.6684	17.2873
415.8208	17.3108
415.9732	17.2821
416.1256	17.2743
416.2780	17.2665
416.4304	17.2799
416.5828	17.2639
416.7352	17.2743
416.8876	17.3186
417.0400	17.3134
417.1924	17.3030
417.3448	17.3134
417.4972	17.2717
417.6496	17.2534
417.8020	17.2534
417.9544	17.2561
418.1068	17.2858
418.2592	17.2508
418.4116	17.2639
418.5640	17.2899
418.7164	17.2717
418.8688	17.2691
419.0212	17.2404
419.1736	17.2456
419.3260	17.2501
419.4784	17.2352
419.6308	17.2430
419.7832	17.2300
419.9356	17.2196
420.0880	17.2170
420.2404	17.2196
420.3928	17.2143
420.5452	17.2117
420.6976	17.1935
420.8500	17.2054
421.0024	17.2013
421.1548	17.1961
421.3072	17.2143
421.4596	17.2222
421.6120	17.2170
421.7644	17.2222
421.9168	17.2196
422.0692	17.2143
422.2216	17.2847
422.3740	17.3238
422.5264	17.3246
422.6788	17.3212
422.8312	17.3134
422.9836	17.3264
423.1360	17.3160
423.2884	17.2899
423.4408	17.2639
423.5932	17.2613
423.7456	17.2691
423.8980	17.2710
424.0504	17.2743
424.2028	17.2795
424.3552	17.2717
424.5076	17.2587
424.6600	17.2456
424.8124	17.2482
424.9648	17.2482
425.1172	17.2561
425.2696	17.2743
425.4220	17.3108
425.5744	17.3212
425.7268	17.3030
425.8792	17.2888
426.0316	17.2691
426.1840	17.2587
426.3364	17.3160
426.4888	17.2978
426.6412	17.3004
426.7936	17.2873
426.9460	17.3082
427.0984	17.3212
427.2508	17.3097
427.4032	17.3004
427.5556	17.3030
427.7080	17.2978
427.8604	17.3082
428.0128	17.3160
428.1652	17.3212
428.3176	17.3238
428.4700	17.3160
428.6224	17.3108
428.7748	17.3212
428.9272	17.3276
429.0796	17.3160
429.2320	17.3108
429.3844	17.3082
429.5368	17.3004
429.6892	17.2847
429.8416	17.2873
429.9940	17.2899
430.1464	17.2847
430.2988	17.2952
430.4512	17.2829
430.6036	17.2899
430.7560	17.2978
430.9084	17.3030
431.0608	17.3030
431.2132	17.3160
431.3656	17.3160
431.5180	17.3004
431.6704	17.3160
431.8228	17.3395
431.9752	17.3395
432.1276	17.3395
432.2800	17.3395
432.4324	17.3551
432.5848	17.3421
432.7372	17.3421
432.8896	17.3499
433.0420	17.3369
433.1944	17.3473
433.3468	17.3447
433.4992	17.3421
433.6516	17.3499
433.8040	17.3343
433.9564	17.3365
434.1088	17.3525
434.2612	17.3421
434.4136	17.3447
434.5660	17.3447
434.7184	17.3343
434.8708	17.3473
435.0232	17.3447
435.1756	17.3395
435.3280	17.3447
435.4804	17.3395
435.6328	17.3421
435.7852	17.3499
435.9376	17.3421
436.0900	17.3447
436.2424	17.3447
436.3948	17.3395
436.5472	17.3499
436.6996	17.3447
436.8520	17.3369
437.0044	17.3551
437.1568	17.3369
437.3092	17.3473
437.4616	17.3473
437.6140	17.3395
437.7664	17.3447
437.9188	17.3447
438.0712	17.3369
438.2236	17.3499
438.3760	17.3447
438.5284	17.3421
438.6808	17.3447
438.8332	17.3421
438.9856	17.3421
439.1380	17.3514
439.2904	17.3395
439.4428	17.3447
439.5952	17.3395
439.7476	17.3395
439.9000	17.3447
440.0524	17.3473
440.2048	17.3447
440.3572	17.3447
440.5096	17.3447
440.6620	17.3343
440.8144	17.3525
440.9668	17.3395
441.1192	17.3425
441.2716	17.3447
441.4240	17.3343
441.5764	17.3421
441.7288	17.3473
441.8812	17.3395
442.0336	17.3421
442.1860	17.3473
442.3384	17.3421
442.4908	17.3447
442.6432	17.3365
442.7956	17.3421
442.9480	17.3447
443.1004	17.3369
443.2528	17.3421
443.4052	17.3499
443.5576	17.3369
443.7100	17.3473
443.8624	17.3499
444.0148	17.3369
444.1672	17.3473
444.3196	17.3421
444.4720	17.3335
444.6244	17.3447
444.7768	17.3395
444.9292	17.3395
445.0816	17.3525
445.2340	17.3369
445.3864	17.3369
445.5388	17.3499
445.6912	17.3369
445.8436	17.3447
445.9960	17.3425
446.1484	17.3317
446.3008	17.3421
446.4532	17.3395
446.6056	17.3369
446.7580	17.3551
446.9104	17.3395
447.0628	17.3421
447.2152	17.3499
447.3676	17.3369
447.5200	17.3395
447.6724	17.3473
447.8248	17.3365
447.9772	17.3395
448.1296	17.3421
448.2820	17.3369
448.4344	17.3447
448.5868	17.3421
448.7392	17.3395
448.8916	17.3447
449.0440	17.3369
449.1964	17.3395
449.3488	17.3447
449.5012	17.3473
449.6536	17.3395
449.8060	17.3525
449.9584	17.3395
450.1108	17.3395
450.2632	17.3525
450.4156	17.3343
450.5680	17.3395
450.7204	17.3421
450.8728	17.3343
451.0252	17.3447
451.1776	17.3447
451.3300	17.3369
451.4824	17.3473
451.6348	17.3421
451.7872	17.3365
451.9396	17.3473
452.0920	17.3395
452.2444	17.3421
452.3968	17.3421
452.5492	17.3421
452.7016	17.3421
452.8540	17.3514
453.0064	17.3395
453.1588	17.3395
453.3112	17.3395
453.4636	17.3369
453.6160	17.3421
453.7684	17.3499
453.9208	17.3395
454.0732	17.3447
454.2256	17.3525
454.3780	17.3369
454.5304	17.3425
454.6828	17.3447
454.8352	17.3395
454.9876	17.3421
455.1400	17.3421
455.2924	17.3369
455.4448	17.3525
455.5972	17.3395
455.7496	17.3369
455.9020	17.3473
456.0544	17.3369
456.2068	17.3369
456.3592	17.3525
456.5116	17.3395
456.6640	17.3369
456.8164	17.3525
456.9688	17.3369
457.1212	17.3447
457.2736	17.3499
457.4260	17.3343
457.5784	17.3395
457.7308	17.3447
457.8832	17.3369
458.0356	17.3395
458.1880	17.3421
458.3404	17.3343
458.4928	17.3395
458.6452	17.3447
458.7976	17.3369
458.9500	17.3447
459.1024	17.3499
459.2548	17.3369
459.4072	17.3421
459.5596	17.3421
459.7120	17.3343
459.8644	17.3421
460.0168	17.3343
460.1692	17.3365
460.3216	17.3369
460.4740	17.3369
460.6264	17.3343
460.7788	17.3421
460.9312	17.3290
461.0836	17.3369
461.2360	17.3343
461.3884	17.3246
461.5408	17.3212
461.6932	17.2952
461.8456	17.2743
461.9980	17.2665
462.1504	17.2534
462.3028	17.2274
462.4552	17.2170
462.6076	17.2013
462.7600	17.1778
462.9124	17.1700
463.0648	17.1622
463.2172	17.0684
463.3696	16.8598
463.5220	16.6304
463.6744	16.4870
463.8268	16.3619
463.9792	16.3436
464.1316	16.1924
464.2840	15.9057
464.4364	15.5590
464.5888	15.4442
464.7412	15.3672
464.8936	15.2632
465.0460	15.1705
465.1984	14.9709
465.3508	14.7769
465.5032	14.6778
465.6556	14.6700
465.8080	14.6674
465.9604	14.6674
466.1128	14.6596
466.2652	14.7013
466.4176	14.7326
466.5700	14.7456
466.7224	14.7013
466.8748	14.3546
467.0272	13.8931
467.1796	13.7367
467.3320	13.4127
467.4844	13.1606
467.6368	13.0068
467.7892	12.8556
467.9416	12.6783
468.0940	12.6314
468.2464	12.4124
468.3988	12.2273
468.5512	12.1335
468.7036	12.1309
468.8560	12.1137
469.0084	12.0631
469.1608	12.0422
469.3132	12.0396
469.4656	12.0422
469.6180	12.0500
469.7704	12.0396
469.9228	12.0292
470.0752	12.0188
470.2276	12.0214
470.3800	11.9640
470.5324	11.9677
470.6848	11.9588
470.8372	11.9640
470.9896	12.0214
471.1420	11.8754
471.2944	11.8754
471.4468	11.8832
471.5992	11.8754
471.7516	11.8754
471.9040	11.8858
472.0564	11.8754
472.2088	11.8754
472.3612	11.8832
472.5136	11.8754
472.6660	11.8754
472.8184	11.9979
472.9708	12.5792
473.1232	11.8519
473.2756	11.8389
473.4280	11.8337
473.5804	11.8363
473.7328	11.8415
473.8852	11.8337
474.0376	11.8363
474.1900	11.8519
474.3424	11.8337
474.4948	11.8363
474.6472	11.8366
474.7996	11.9901
474.9520	12.0422
475.1044	12.0553
475.2568	12.0891
475.4092	12.1152
475.5616	12.1543
475.7140	12.1856
475.8664	12.2091
476.0188	12.2247
476.1712	12.2806
476.3236	12.3863
476.4760	12.4802
476.6284	12.5375
476.7808	12.5949
476.9332	12.6575
477.0856	12.7904
477.2380	12.9520
477.3904	12.9833
477.5428	12.9911
477.6952	12.9833
477.8476	13.0459
478.0000	13.3066
478.1524	13.4604
478.3048	13.7445
478.4572	13.9103
478.6096	13.9661
478.7620	14.0704
478.9144	14.1981
479.0668	14.2972
479.2192	14.5449
479.3716	14.7664
479.5240	14.7951
479.6764	14.8968
479.8288	15.1783
479.9812	15.4964
480.1336	15.7858
480.2860	15.7910
480.4384	15.7932
480.5908	15.8952
480.7432	16.2341
480.8956	16.3853
481.0480	16.4114
481.2004	16.4479
481.3528	16.6069
481.5052	16.8129
481.6576	16.9745
481.8100	17.0996
481.9624	17.1466
482.1148	17.1518
482.2672	17.1622
482.4196	17.1700
482.5720	17.1857
482.7244	17.2404
482.8768	17.2650
483.0292	17.2691
483.1816	17.2691
483.3340	17.2717
483.4864	17.2639
483.6388	17.2717
483.7912	17.2847
483.9436	17.2873
484.0960	17.2743
484.2484	17.2888
484.4008	17.3238
484.5532	17.3238
484.7056	17.3264
484.8580	17.3369
485.0104	17.3290
485.1628	17.3290
485.3152	17.3395
485.4676	17.3369
485.6200	17.3264
485.7724	17.3343
485.9248	17.3421
486.0772	17.3317
486.2296	17.3369
486.3820	17.3365
486.5344	17.3290
486.6868	17.3317
486.8392	17.3499
486.9916	17.3421
487.1440	17.3369
487.2964	17.3473
487.4488	17.3447
487.6012	17.3369
487.7536	17.3473
487.9060	17.3473
488.0584	17.3343
488.2108	17.3395
488.3632	17.3447
488.5156	17.3447
488.6680	17.3395
488.8204	17.3447
488.9728	17.3421
489.1252	17.3369
489.2776	17.3395
489.4300	17.3551
489.5824	17.3447
489.7348	17.3421
489.8872	17.3421
490.0396	17.3395
490.1920	17.3369
490.3444	17.3454
490.4968	17.3525
490.6492	17.3369
490.8016	17.3369
490.9540	17.3499
491.1064	17.3395
491.2588	17.3369
491.4112	17.3421
491.5636	17.3447
491.7160	17.3369
491.8684	17.3421
492.0208	17.3499
492.1732	17.3395
492.3256	17.3369
492.4780	17.3499
492.6304	17.3454
492.7828	17.3395
492.9352	17.3395
493.0876	17.3447
493.2400	17.3395
493.3924	17.3369
493.5448	17.3447
493.6972	17.3473
493.8496	17.3395
494.0020	17.3447
494.1544	17.3421
494.3068	17.3395
494.4592	17.3395
494.6116	17.3447
494.7640	17.3447
494.9164	17.3395
495.0688	17.3395
495.2212	17.3395
495.3736	17.3343
495.5260	17.3369
495.6784	17.3421
495.8308	17.3395
495.9832	17.3317
496.1356	17.3369
496.2880	17.3317
496.4404	17.3343
496.5928	17.3343
496.7452	17.3276
496.8976	17.3212
497.0500	17.2717
497.2024	17.2587
497.3548	17.2561
497.5072	17.2561
497.6596	17.2404
497.8120	17.2300
497.9644	17.2196
498.1168	17.2143
498.2692	17.2091
498.4216	17.2065
498.5740	17.2039
498.7264	17.2091
498.8788	17.2143
499.0312	17.2039
499.1836	17.1961
499.3360	17.2091
499.4884	17.2065
499.6408	17.2196
499.7932	17.2143
499.9456	17.2065
500.0980	17.1752
500.2504	17.1726
500.4028	17.1700
500.5552	17.1805
500.7076	17.1697
500.8600	17.1700
501.0124	17.1492
501.1648	17.1544
501.3172	17.1544
501.4696	17.2587
501.6220	17.3317
501.7744	17.3421
501.9268	17.2926
502.0792	17.2170
502.2316	17.2456
502.3840	17.2561
502.5364	17.2691
502.6888	17.2680
502.8412	17.3186
502.9936	17.3395
503.1460	17.3369
503.2984	17.2587
503.4508	17.2430
503.6032	17.2534
503.7556	17.3343
503.9080	17.3499
504.0604	17.3395
504.2128	17.3369
504.3652	17.3447
504.5176	17.3525
504.6700	17.2274
504.8224	16.8103
504.9748	15.1731
505.1272	15.1437
505.2796	14.7951
505.4320	14.8134
505.5844	14.8290
505.7368	14.8238
505.8892	14.8160
506.0416	14.8186
506.1940	14.8186
506.3464	14.8160
506.4988	14.9333
506.6512	15.5303
506.8036	15.9187
506.9560	15.9031
507.1084	15.9213
507.2608	15.9396
507.4132	15.5120
507.5656	15.0949
507.7180	15.0923
507.8704	15.0897
508.0228	14.3285
508.1752	14.1356
508.3276	14.1427
508.4800	14.1486
508.6324	14.2112
508.7848	14.3546
508.9372	14.3572
509.0896	14.3728
509.2420	14.3572
509.3944	14.3389
509.5468	14.3389
509.6992	14.2998
509.8516	14.2868
510.0040	14.3102
510.1564	14.5266
510.3088	14.5292
510.4612	14.3989
510.6136	14.3963
510.7660	14.2816
510.9184	14.1043
511.0708	14.0913
511.2232	14.0887
511.3756	14.0887
511.5280	14.1173
511.6804	14.0130
511.8328	13.8384
511.9852	13.8436
512.1376	13.8384
512.2900	13.8019
512.4424	14.2842
512.5948	12.9260
512.7472	12.8790
512.8996	12.8660
513.0520	12.8686
513.2044	12.8660
513.3568	12.6731
513.5092	12.4593
513.6616	12.3733
513.8140	12.4567
513.9664	12.4515
514.1188	12.4437
514.2712	12.3186
514.4236	12.3264
514.5760	12.3186
514.7284	12.3133
514.8808	12.3133
515.0332	12.3157
515.1856	12.2247
515.3380	11.1153
515.4904	10.8697
515.6428	10.8705
515.7952	10.8552
515.9476	10.8415
