HOLE:	U1513E
EXPEDITION:	369
TOP:	0.0153
BOTTOM:	577.3573
98.1609	5.421827	6.152965
98.2117	4.659911	5.288302
98.2625	3.957491	4.491162
98.3133	3.965075	4.499767
98.3641	3.253035	3.691709
98.4149	2.206062	2.50355
98.4657	1.437976	1.631888
98.5165	1.758007	1.995076
98.5673	2.157748	2.448722
98.6181	2.764153	3.1369
98.6689	3.493635	3.964754
98.7197	3.641872	4.132981
98.7705	4.63442	5.259375
98.8213	5.058317	5.740434
98.8721	4.841513	5.494394
98.9229	4.983104	5.655079
98.9737	4.091761	4.643537
99.0245	4.313963	4.895704
99.0753	3.347934	3.799405
99.1261	4.546287	5.159357
99.1769	5.037239	5.716514
99.2277	4.204553	4.77154
99.2785	1.95338	2.216794
99.3293	1.631628	1.851654
99.3801	2.526499	2.867199
99.4309	3.418639	3.879645
99.4817	3.212939	3.646205
99.5325	4.475279	5.078773
99.5833	5.339675	6.059733
99.6341	6.334068	7.188221
99.6849	5.620181	6.378065
99.7357	4.650915	5.278094
99.7865	3.035133	3.444422
99.8373	3.612758	4.099941
99.8881	2.502917	2.840437
99.9389	2.986486	3.389216
99.9897	2.247092	2.550114
100.0405	3.040577	3.450601
100.0913	4.390538	4.982605
100.1421	5.106133	5.794698
100.1929	5.758179	6.534673
100.2437	5.612213	6.369023
100.2945	3.512001	3.985597
100.3453	2.127932	2.414885
100.3961	1.515801	1.720208
100.4469	3.630348	4.119903
100.4977	5.030597	5.708976
100.5485	4.314104	4.895864
100.5993	2.893251	3.283408
100.6501	2.17431	2.467517
100.7009	3.549234	4.027851
100.7517	2.903127	3.294616
100.8025	3.552431	4.031479
100.8533	4.270623	4.846519
100.9041	4.315194	4.8971
100.9549	4.315194	4.8971
101.0057	3.016862	3.423687
101.0565	4.485641	5.090533
101.1073	4.676115	5.306692
101.1581	4.047077	4.592828
101.2089	2.417197	2.743157
101.2597	0.9433885	1.070605
101.3105	2.533274	2.874887
101.3613	5.250501	5.958534
101.4121	7.5102	8.522955
101.4629	5.597273	6.352069
101.5137	3.325939	3.774444
101.5645	1.19877	1.360425
101.6153	1.274719	1.446616
101.6661	0.8919846	1.012269
101.7169	1.25448	1.423648
101.7677	1.968075	2.233471
101.8185	3.198401	3.629708
101.8693	3.083942	3.499813
101.9201	2.370386	2.690034
101.9709	2.65608	3.014254
102.0217	4.101436	4.654517
102.0725	4.676382	5.306995
102.1233	4.203887	4.770783
102.1741	4.658048	5.286189
102.2249	4.584632	5.202873
102.2757	3.871977	4.394116
102.3265	3.15903	3.585028
102.3773	2.878691	3.266884
102.4281	3.305389	3.751123
102.4789	3.599637	4.08505
102.5297	4.423714	5.020255
102.5805	4.635696	5.260822
102.6313	3.923785	4.45291
102.6821	3.208265	3.640902
102.7329	2.877049	3.265021
102.7837	3.985651	4.523118
102.8345	4.668702	5.298279
102.8853	4.313026	4.89464
102.9361	2.589669	2.938888
102.9869	1.058808	1.201589
103.0377	1.384445	1.571138
103.0885	1.641433	1.862781
103.1393	2.038395	2.313274
103.1901	2.398529	2.721972
103.2409	3.473054	3.941398
103.2917	4.31521	4.897119
103.3425	3.744871	4.249869
103.3933	2.053754	2.330704
103.4441	1.253789	1.422863
103.4949	2.416252	2.742085
103.5457	3.874979	4.397522
103.5965	5.514439	6.258064
103.6473	4.799603	5.446833
103.6981	3.631167	4.120832
103.7489	2.158174	2.449205
103.7997	3.008967	3.414728
103.8505	5.031533	5.710038
103.9013	5.03134	5.70982
103.9521	4.272862	4.849061
104.0029	2.51839	2.857997
104.0537	3.255672	3.694701
104.1045	2.652866	3.010606
104.1553	4.159786	4.720736
104.2061	3.596403	4.08138
104.2569	3.314102	3.761011
104.3077	2.158423	2.449488
104.3585	2.156667	2.447495
104.4093	2.390981	2.713406
104.4601	3.698487	4.197229
104.5109	4.506984	5.114753
104.5617	5.655899	6.4186
104.6125	4.782938	5.427921
104.6633	2.729234	3.097273
104.7141	1.511759	1.71562
104.7649	2.224483	2.524456
104.8157	2.924987	3.319424
104.8665	3.391019	3.8483
104.9173	2.00138	2.271267
104.9681	1.324863	1.503521
105.0189	1.418099	1.609331
105.0697	0.7190873	0.8160567
105.1205	0.7190873	0.8160567
105.1713	0.7190873	0.8160567
105.2221	0.7190873	0.8160567
105.2729	0.7190873	0.8160567
105.3237	0.02488527	0.02824106
105.3745	2.053728	2.330674
105.4253	3.511791	3.985359
105.4761	4.932198	5.597307
105.5269	3.71273	4.213393
105.5777	3.59167	4.076009
105.6285	2.306483	2.617514
105.6793	2.157745	2.448719
105.7301	3.41236	3.872519
105.7809	4.221484	4.790754
105.8317	4.318587	4.900951
105.8825	4.314817	4.896673
105.9333	6.116908	6.941777
105.9841	6.4815	7.355534
106.0349	7.060172	8.01224
106.0857	6.04826	6.863872
106.1365	6.317578	7.169508
106.1873	4.25966	4.834078
106.2381	3.048207	3.45926
106.2889	1.792808	2.03457
106.3397	3.028851	3.437293
106.3905	3.595033	4.079825
106.4413	4.635824	5.260968
106.4921	4.525255	5.135489
106.5429	4.818066	5.467785
106.5937	6.024384	6.836776
106.6445	5.022607	5.699909
106.6953	3.364527	3.818235
106.7461	1.469524	1.66769
106.7969	1.182898	1.342412
106.8477	1.438961	1.633006
106.8985	0.9918671	1.125621
106.9493	0.719321	0.8163219
107.0001	1.149331	1.30432
107.0509	1.862172	2.113288
107.1017	1.744172	1.979375
107.1525	1.438348	1.63231
107.2033	1.43788	1.631779
107.2541	1.43788	1.631779
107.3049	1.43788	1.631779
107.3557	1.811777	2.056097
107.4065	2.889163	3.278769
107.4573	3.5964	4.081378
107.5081	2.898185	3.289008
107.5589	2.04549	2.321325
107.6097	1.919045	2.17783
107.6605	3.551427	4.030339
107.7113	5.61968	6.377497
107.7621	5.443499	6.177558
107.8129	4.127479	4.684072
107.8637	2.287986	2.596522
107.9145	1.722875	1.955206
107.9653	2.435236	2.763629
108.0161	3.417602	3.878468
108.0669	4.053582	4.60021
108.1177	3.089704	3.506352
108.1685	2.159163	2.450328
108.2193	3.10555	3.524335
108.2701	5.265007	5.974997
108.3209	5.311653	6.027933
108.3717	3.891963	4.416797
108.4225	2.465679	2.798177
108.4733	2.236532	2.538129
108.5241	4.122715	4.678666
108.5749	4.206295	4.773517
108.6257	5.297006	6.011311
108.6765	3.619989	4.108147
108.7273	5.059844	5.742167
108.7781	4.920402	5.583921
108.8289	6.624658	7.517998
108.8797	4.189165	4.754076
108.9305	3.348357	3.799885
108.9813	2.280649	2.588196
109.0321	3.103048	3.521496
109.0829	4.317823	4.900084
109.1337	4.219308	4.788284
109.1845	3.551616	4.030553
109.2353	3.084543	3.500496
109.2861	1.89069	2.145651
109.3369	2.600087	2.95071
109.3877	1.756891	1.993809
109.4385	3.406204	3.865532
109.4893	3.238296	3.674982
109.5401	3.19014	3.620333
109.5909	2.137097	2.425286
109.6417	1.45628	1.65266
109.6925	2.168247	2.460637
109.7433	2.876016	3.263849
109.7941	4.307755	4.888659
109.8449	2.913714	3.30663
109.8957	2.877613	3.265661
109.9465	3.566261	4.047173
109.9973	6.317736	7.169686
110.0481	5.140698	5.833925
110.0989	3.716283	4.217426
110.1497	1.632714	1.852886
110.2005	1.438955	1.632999
110.2513	0.7982403	0.9058836
110.3021	1.352609	1.535009
110.3529	2.684974	3.047045
110.4037	3.497202	3.968802
110.4545	2.887273	3.276623
110.5053	3.062458	3.475432
110.5561	3.715985	4.217088
110.6069	4.519603	5.129075
110.6577	3.714979	4.215946
110.7085	4.046075	4.591691
110.7593	3.635617	4.125883
110.8101	3.567734	4.048845
110.8609	2.506185	2.844146
110.9117	2.15802	2.44903
110.9625	1.631859	1.851916
111.0133	1.439739	1.633888
111.0641	0.9272529	1.052294
111.1149	1.224825	1.389993
111.1657	0.9420364	1.069071
111.2165	1.69645	1.925218
111.2673	1.680558	1.907182
111.3181	1.83558	2.083109
111.3689	1.109163	1.258734
111.4197	0.5997378	0.6806129
111.4705	2.023575	2.296456
111.5213	3.321283	3.769161
111.5721	5.748673	6.523885
111.6229	7.189297	8.158778
111.6737	7.18867	8.158067
111.7245	5.562569	6.312685
111.7753	3.513991	3.987855
111.8261	2.483737	2.818671
111.8769	2.157241	2.448146
111.9277	1.402279	1.591377
111.9785	1.463294	1.66062
112.0293	2.160444	2.451781
112.0801	3.21769	3.651598
112.1309	3.96743	4.502439
112.1817	3.593251	4.077803
112.2325	3.430321	3.892902
112.2833	3.560771	4.040943
112.3341	5.210911	5.913605
112.3849	6.070616	6.889242
112.4357	4.433409	5.031257
112.4865	2.723653	3.09094
112.5373	1.440033	1.634222
112.5881	1.990744	2.259197
112.6389	2.611818	2.964023
112.6897	2.157746	2.448719
112.7405	2.408909	2.733752
112.7913	2.630613	2.985353
112.8421	2.854948	3.23994
112.8929	3.860263	4.380822
112.9437	2.878691	3.266885
112.9945	2.877756	3.265824
113.0453	2.876377	3.264258
113.0961	3.073406	3.487856
113.1469	3.781051	4.290928
113.1977	4.317905	4.900177
113.2485	4.316789	4.89891
113.2993	3.995312	4.534082
113.3501	2.878457	3.266618
113.4009	2.853258	3.238022
113.4517	2.483099	2.817946
113.5025	1.405887	1.595472
113.5533	1.819418	2.064768
113.6041	2.03144	2.305381
113.6549	2.567034	2.913201
113.7057	2.158676	2.449775
113.7565	2.069715	2.348818
113.8073	1.523258	1.728671
113.8581	2.307976	2.619208
113.9089	3.596404	4.081381
113.9597	3.535323	4.012064
114.0105	2.825504	3.206525
114.0613	2.323316	2.636617
114.1121	5.076071	5.760582
114.1629	5.701428	6.470269
114.2137	4.289856	4.868346
114.2645	2.873378	3.260854
114.3153	2.882499	3.271205
114.3661	3.587987	4.071829
114.4169	2.182247	2.476525
114.4677	2.863584	3.24974
114.5185	2.194512	2.490444
114.5693	2.163143	2.454844
114.6201	0.1345613	0.152707
114.6709	0.662525	0.7518669
114.7217	0.7169412	0.8136212
114.7725	2.021109	2.293657
114.8233	2.1586	2.449689
114.8741	3.428019	3.890289
114.9249	2.967848	3.368064
114.9757	3.496477	3.967979
115.0265	2.375429	2.695757
115.0773	2.1599	2.451164
115.1281	2.16169	2.453195
115.1789	3.92299	4.452007
115.2297	5.471376	6.209195
115.2805	4.605749	5.226837
115.3313	2.618296	2.971375
115.3821	3.823033	4.338572
115.4329	5.684301	6.450833
115.4837	6.651113	7.548019
115.5345	4.307068	4.887879
115.5853	2.110578	2.39519
115.6361	2.395118	2.718102
115.6869	2.57396	2.92106
115.7377	3.519583	3.994201
115.7885	2.725047	3.092521
115.8393	3.122043	3.543052
115.8901	2.64393	3.000465
115.9409	3.564501	4.045176
115.9917	3.856467	4.376513
116.0425	4.050145	4.596309
116.0933	2.985473	3.388066
116.1441	2.160359	2.451684
116.1949	1.732602	1.966244
116.2457	1.442193	1.636673
116.2965	1.028727	1.167452
116.3473	2.736838	3.105902
116.3981	5.102288	5.790335
116.4489	5.748391	6.523565
116.4997	4.481852	5.086232
116.5505	3.357702	3.810491
116.6013	3.721853	4.223747
116.6521	4.552155	5.166015
116.7029	5.037215	5.716486
116.7537	5.037215	5.716486
116.8045	5.70613	6.475605
116.8553	8.100884	9.193294
116.9061	11.01736	12.50306
116.9569	13.14797	14.92099
117.0077	14.08026	15.979
117.0585	14.54933	16.51131
117.1093	15.25875	17.3164
117.1601	14.11441	16.01775
117.2109	12.8626	14.59713
117.2617	11.76883	13.35586
117.3125	12.48851	14.1726
117.3633	13.20225	14.98258
117.4141	13.43228	15.24363
117.4649	13.63404	15.4726
117.5157	15.32251	17.38876
117.5665	14.97435	16.99365
117.6173	12.33443	13.99773
117.6681	11.18562	12.69401
117.7189	13.11562	14.88427
117.7697	15.77039	17.89704
117.8205	15.96234	18.11487
117.8713	14.80381	16.80012
117.9221	15.30212	17.36562
117.9729	18.38162	20.8604
118.0237	19.50325	22.13327
118.0745	16.15318	18.33145
118.1253	11.48796	13.03711
118.1761	8.382381	9.512751
118.2269	10.79185	12.24714
118.2777	10.99855	12.48171
118.3285	12.13282	13.76894
118.3793	11.68558	13.26139
118.4301	13.27172	15.06141
118.4809	15.75362	17.878
118.5317	15.04171	17.0701
118.5825	14.20709	16.12292
118.6333	12.45085	14.12986
118.6841	15.96762	18.12086
118.7349	18.80975	21.34626
118.7857	20.7713	23.57232
118.8365	18.03046	20.46188
118.8873	20.13576	22.85108
118.9381	18.00185	20.42941
118.9889	20.11981	22.83298
119.0397	15.90655	18.05156
119.0905	14.43968	16.38688
119.1413	16.43337	18.64943
119.1921	12.91038	14.65135
119.2429	13.37376	15.17723
119.2937	13.42508	15.23546
119.3445	15.61928	17.72555
119.3953	13.89174	15.76505
119.4461	9.204172	10.44536
119.4969	10.52837	11.94813
119.5477	12.02973	13.65195
119.5985	11.61923	13.18609
119.6493	10.89849	12.36815
119.7001	10.19084	11.56508
119.7509	11.83806	13.43443
119.8017	11.06302	12.55487
119.8525	13.08578	14.8504
119.9033	14.24356	16.16432
119.9541	16.07452	18.24218
120.0049	15.44221	17.52461
120.0557	13.46966	15.28605
120.1065	13.47525	15.2924
120.1573	13.13805	14.90973
120.2081	12.42671	14.10246
120.2589	8.645497	9.811348
120.3097	9.218519	10.46164
120.3605	14.02275	15.91373
120.4113	18.75815	21.28769
120.4621	18.69748	21.21885
120.5129	16.10328	18.27482
120.5637	14.18268	16.09522
120.6145	15.49404	17.58342
120.6653	16.98929	19.2803
120.7161	19.0166	21.581
120.7669	18.83545	21.37542
120.8177	17.13447	19.44507
120.8685	15.71431	17.8334
120.9193	14.29538	16.22312
120.9701	14.46873	16.41985
121.0209	14.71042	16.69412
121.0717	14.3783	16.31722
121.1225	13.2565	15.04414
121.1733	12.96518	14.71354
121.2241	14.74912	16.73804
121.2749	16.52747	18.75621
121.3257	15.20316	17.25331
121.3765	11.26244	12.78119
121.4273	7.713227	8.753361
121.4781	5.861661	6.65211
121.5289	5.99393	6.802215
121.5797	5.99393	6.802216
121.6305	7.071289	8.024857
121.6813	9.498312	10.77916
121.7321	11.90691	13.51256
121.7829	13.93779	15.81731
121.8337	13.331	15.12869
121.8845	12.27901	13.93484
121.9353	12.92612	14.66921
121.9861	12.2395	13.89001
122.0369	12.27167	13.92651
122.0877	8.903005	10.10358
122.1385	8.772141	9.955069
122.1893	11.41458	12.95384
122.2401	14.74406	16.73231
122.2909	18.45602	20.94483
122.3417	15.83359	17.96876
122.3925	14.95654	16.97344
122.4433	12.05875	13.68488
122.4941	10.942	12.41753
122.5449	8.69379	9.866153
122.5957	7.996648	9.075002
122.6465	9.787345	11.10717
122.6973	9.95066	11.29251
122.7481	9.479663	10.758
122.7989	10.63289	12.06674
122.8497	13.56577	15.39513
122.9005	12.75334	14.47314
122.9513	11.33584	12.86448
123.0021	10.15886	11.52879
123.0529	10.86973	12.33552
123.1037	11.64438	13.21464
123.1545	12.95184	14.6984
123.2053	12.75306	14.47282
123.2561	9.957201	11.29994
123.3069	7.912586	8.979603
123.3577	8.137656	9.235023
123.4085	13.72033	15.57053
123.4593	15.82668	17.96092
123.5101	15.8263	17.96048
123.5609	12.97108	14.72024
123.6117	10.12716	11.49282
123.6625	12.86103	14.59535
123.7133	13.64573	15.48586
123.7641	14.35495	16.29073
123.8149	14.38527	16.32513
123.8657	11.95222	13.56399
123.9165	14.37903	16.31805
123.9673	12.02048	13.64145
124.0181	12.17609	13.81804
124.0689	9.059125	10.28075
124.1197	10.81918	12.27816
124.1705	11.25744	12.77551
124.2213	13.10077	14.86741
124.2721	12.51876	14.20692
124.3229	10.45332	11.86296
124.3737	8.897983	10.09788
124.4245	7.477253	8.485565
124.4753	10.6193	12.05132
124.5261	12.64317	14.34811
124.5769	15.16529	17.21034
124.6277	13.64108	15.48059
124.6785	10.24323	11.62453
124.7293	8.814324	10.00294
124.7801	10.19978	11.57522
124.8309	13.87663	15.74791
124.8817	13.5907	15.42342
124.9325	13.27947	15.07022
124.9833	10.97863	12.4591
125.0341	10.31285	11.70354
125.0849	8.336769	9.460988
125.1357	9.063016	10.28517
125.1865	10.98852	12.47033
125.2373	13.98324	15.86889
125.2881	16.05747	18.22283
125.3389	15.11904	17.15785
125.3897	13.19955	14.97951
125.4405	11.91304	13.51952
125.4913	11.9238	13.53173
125.5421	15.0645	17.09596
125.5929	16.89313	19.17118
125.6437	15.78968	17.91893
125.6945	15.10367	17.1404
125.7453	15.83704	17.97267
125.7961	16.54269	18.77349
125.8469	15.1231	17.16246
125.8977	14.0206	15.91129
125.9485	14.39443	16.33553
125.9993	14.39443	16.33553
126.0501	13.10551	14.8728
126.1009	11.51894	13.07228
126.1517	12.12889	13.76447
126.2025	13.24347	15.02936
126.2533	16.29525	18.49267
126.3041	18.42665	20.91149
126.3549	15.82446	17.9584
126.4057	14.49089	16.44499
126.4565	13.80607	15.66783
126.5073	16.29258	18.48965
126.5581	16.31325	18.5131
126.6089	16.31892	18.51954
126.6597	15.33332	17.40103
126.7105	16.28078	18.47625
126.7613	14.42521	16.37046
126.8121	15.09672	17.13253
126.8629	14.32247	16.25387
126.9137	17.60141	19.97497
126.9645	17.26783	19.59641
127.0153	18.3985	20.87955
127.0661	14.77837	16.77124
127.1169	13.04725	14.80668
127.1677	10.93639	12.41117
127.2185	10.94106	12.41647
127.2693	8.494404	9.63988
127.3201	7.417214	8.41743
127.3709	5.511913	6.255198
127.4217	7.803146	8.855405
127.4725	7.496927	8.507892
127.5233	9.720354	11.03115
127.5741	12.3972	14.06897
127.6249	13.5193	15.34239
127.6757	12.09329	13.72407
127.7265	10.66669	12.1051
127.7773	9.39897	10.66643
127.8281	10.11792	11.48232
127.8789	10.75562	12.20602
127.9297	10.00541	11.35465
127.9805	8.43849	9.576427
128.0313	9.87194	11.20318
128.0821	13.41835	15.22782
128.1329	13.65766	15.4994
128.1837	14.36391	16.30089
128.2345	12.27332	13.92838
128.2853	13.599	15.43283
128.3361	10.24983	11.63202
128.3869	10.74362	12.1924
128.4377	10.79264	12.24803
128.4885	10.13649	11.50341
128.5393	10.0736	11.43204
128.5901	12.00909	13.62852
128.6409	14.14295	16.05013
128.6917	14.39269	16.33355
128.7425	15.01671	17.04173
128.7933	14.48956	16.44349
128.8441	13.78294	15.64158
128.8949	13.07197	14.83473
128.9457	12.94418	14.68971
128.9965	12.36867	14.03659
129.0473	9.933537	11.27308
129.0981	9.918525	11.25604
129.1489	11.18254	12.69051
129.1997	13.2893	15.08137
129.2505	13.11574	14.8844
129.3013	15.53852	17.63389
129.3521	15.29812	17.36108
129.4029	14.52598	16.48482
129.4537	11.33365	12.862
129.5045	11.08558	12.58048
129.5553	13.4857	15.30426
129.6061	13.89295	15.76642
129.6569	12.69496	14.40688
129.7077	10.33453	11.72814
129.7585	9.352115	10.61325
129.8093	9.349395	10.61017
129.8601	9.351816	10.61292
129.9109	9.788396	11.10837
129.9617	9.210704	10.45277
130.0125	7.365456	8.358692
130.0633	6.063163	6.880784
130.1141	7.78943	8.839839
130.1649	10.54759	11.96993
130.2157	14.24153	16.16201
130.2665	16.1679	18.34815
130.3173	15.45513	17.53926
130.3681	12.55102	14.24354
130.4189	8.999619	10.21322
130.4697	10.7331	12.18047
130.5205	15.39324	17.46903
130.5713	16.95386	19.2401
130.6221	14.92902	16.94221
130.6729	13.27899	15.06968
130.7237	13.67319	15.51703
130.7745	14.28509	16.21144
130.8253	14.22846	16.14718
130.8761	15.2371	17.29184
130.9269	16.95708	19.24375
130.9777	13.93485	15.81397
131.0285	12.97445	14.72406
131.0793	13.15166	14.92517
131.1301	15.10729	17.14452
131.1809	14.6285	16.60116
131.2317	12.9625	14.7105
131.2825	11.73485	13.3173
131.3333	11.80317	13.39483
131.3841	10.58125	12.00814
131.4349	10.07414	11.43265
131.4857	10.65047	12.08669
131.5365	12.23161	13.88105
131.5873	11.70567	13.28419
131.6381	9.903843	11.23938
131.6889	8.874992	10.07179
131.7397	7.498347	8.509503
131.7905	7.920063	8.988088
131.8413	5.99104	6.798935
131.8921	10.07737	11.43631
131.9429	10.6778	12.11771
131.9937	13.14308	14.91543
132.0445	10.52554	11.94491
132.0953	11.82509	13.41971
132.1461	12.20545	13.85137
132.1969	13.84355	15.71036
132.2477	12.2844	13.94096
132.2985	10.54579	11.9679
132.3493	12.98843	14.73993
132.4001	12.65175	14.35785
132.4509	15.41762	17.49669
132.5017	12.90369	14.64376
132.5525	16.99618	19.28812
132.6033	19.49477	22.12366
132.6541	22.26966	25.27274
132.7049	19.88416	22.56555
132.7557	14.19502	16.10923
132.8065	11.22244	12.73579
132.8573	13.48429	15.30266
132.9081	14.93012	16.94346
132.9589	17.26228	19.59011
133.0097	19.39535	22.01082
133.0605	21.20782	24.06771
133.1113	18.60678	21.11591
133.1621	16.40358	18.61562
133.2129	15.1203	17.15928
133.2637	13.73087	15.58248
133.3145	11.05136	12.54165
133.3653	11.18321	12.69127
133.4161	13.0932	14.85882
133.4669	16.43927	18.65611
133.5177	17.52639	19.88983
133.5685	17.62777	20.00489
133.6193	14.75019	16.73926
133.6701	12.6083	14.30854
133.7209	9.986661	11.33337
133.7717	8.339686	9.464299
133.8225	9.67467	10.97931
133.8733	12.33724	14.00093
133.9241	14.56953	16.53424
133.9749	15.11326	17.1513
134.0257	16.13529	18.31115
134.0765	15.53876	17.63417
134.1273	13.59692	15.43048
134.1781	10.49437	11.90954
134.2289	8.387513	9.518576
134.2797	8.388954	9.520209
134.3305	9.104641	10.33241
134.3813	12.54275	14.23415
134.4321	14.38047	16.31968
134.4829	15.19497	17.24403
134.5337	14.83412	16.83451
134.5845	16.39607	18.60709
134.6353	19.59048	22.23227
134.6861	19.62841	22.27531
134.7369	17.49395	19.85303
134.7877	15.75728	17.88216
134.8385	16.27006	18.46409
134.8893	17.26809	19.59671
134.9401	17.63494	20.01302
134.9909	17.26618	19.59453
135.0417	16.54653	18.77784
135.0925	15.44472	17.52745
135.1433	14.93574	16.94984
135.1941	14.71054	16.69426
135.2449	14.08694	15.98657
135.2957	14.32998	16.26239
135.3465	13.40417	15.21173
135.3973	12.74195	14.46021
135.4481	12.04817	13.67287
135.4989	12.53454	14.22484
135.5497	14.11926	16.02325
135.6005	14.2014	16.11647
135.6513	15.10709	17.14429
135.7021	15.79094	17.92036
135.7529	16.39827	18.60959
135.8037	14.63427	16.60771
135.8545	12.9364	14.68088
135.9053	11.05779	12.54894
135.9561	10.28793	11.67526
136.0069	9.45602	10.73117
136.0577	11.96015	13.57298
136.1085	13.69675	15.54377
136.1593	14.74574	16.73421
136.2101	13.07358	14.83656
136.2609	12.62407	14.32643
136.3117	11.35294	12.88389
136.3625	10.64921	12.08526
136.4133	9.941912	11.28258
136.4641	9.356539	10.61827
136.5149	9.105618	10.33352
136.5657	8.476204	9.619226
136.6165	11.23189	12.74651
136.6673	9.708549	11.01775
136.7181	9.166356	10.40245
136.7689	5.700351	6.469047
136.8197	7.834551	8.891045
136.8705	7.522097	8.536456
136.9213	10.59786	12.02699
136.9721	8.896922	10.09668
137.0229	12.22339	13.87173
137.0737	12.26767	13.92197
137.1245	13.04107	14.79966
137.1753	15.02077	17.04633
137.2261	11.56311	13.12241
137.2769	14.39157	16.33229
137.3277	13.67321	15.51705
137.3785	15.08395	17.11803
137.4293	16.49544	18.71986
137.4801	17.23254	19.55636
137.5309	18.63409	21.14691
137.5817	17.00882	19.30247
137.6325	18.91869	21.46988
137.6833	19.07496	21.64723
137.7341	18.75048	21.279
137.7849	12.93219	14.67611
137.8357	11.59463	13.15817
137.8865	10.87616	12.34282
137.9373	10.78647	12.24103
137.9881	10.79106	12.24624
138.0389	8.979912	10.19086
138.0897	10.42022	11.8254
138.1405	11.39095	12.92702
138.1913	11.51884	13.07216
138.2421	10.94127	12.4167
138.2929	11.35132	12.88205
138.3437	12.0682	13.6956
138.3945	10.59565	12.02448
138.4453	8.450606	9.590176
138.4961	7.378994	8.374055
138.5469	9.284131	10.5361
138.5977	11.10258	12.59977
138.6485	11.8891	13.49235
138.6993	13.12464	14.89451
138.7501	12.49315	14.17786
138.8009	14.04938	15.94395
138.8517	13.06764	14.82981
138.9025	12.63921	14.34362
138.9533	11.56751	13.1274
139.0041	11.24778	12.76455
139.0549	11.9584	13.57099
139.1057	11.35272	12.88365
139.1565	13.57489	15.40547
139.2073	15.05791	17.08848
139.2581	16.41007	18.62298
139.3089	16.21407	18.40055
139.3597	15.49871	17.58872
139.4105	15.82748	17.96182
139.4613	15.82581	17.95993
139.5121	16.57307	18.80796
139.5629	17.63713	20.0155
139.6137	17.45695	19.81103
139.6645	16.55834	18.79124
139.7153	15.49678	17.58653
139.7661	15.24443	17.30015
139.8169	15.17236	17.21836
139.8677	14.06895	15.96616
139.9185	13.66809	15.51124
139.9693	13.06194	14.82335
140.0201	13.41071	15.21915
140.0709	12.8408	14.57239
140.1217	9.372684	10.6366
140.1725	9.907955	11.24405
140.2233	13.15693	14.93115
140.2741	19.30903	21.91286
140.3249	22.28338	25.28831
140.3757	19.428	22.04788
140.4265	15.39607	17.47224
140.4773	12.94716	14.69309
140.5281	14.59969	16.56846
140.5789	18.88575	21.43251
140.6297	19.90553	22.5898
140.6805	19.2067	21.79673
140.7313	17.07273	19.375
140.7821	16.54864	18.78024
140.8329	17.87926	20.29029
140.8837	22.6234	25.67418
140.9345	23.5897	26.77079
140.9853	21.7429	24.67495
141.0361	15.87711	18.01815
141.0869	12.82593	14.55551
141.1377	12.22318	13.87148
141.1885	12.77976	14.50312
141.2393	15.93672	18.08579
141.2901	16.83177	19.10155
141.3409	18.79575	21.33037
141.3917	19.49228	22.12083
141.4425	20.07481	22.78191
141.4933	19.03812	21.60542
141.5441	15.05493	17.0851
141.5949	14.25538	16.17773
141.6457	12.12217	13.75685
141.6965	10.13289	11.49932
141.7473	11.68441	13.26006
141.7981	17.39001	19.73506
141.8489	23.72146	26.92032
141.8997	22.30316	25.31076
141.9505	18.75368	21.28263
142.0013	15.89546	18.03897
142.0521	17.21856	19.5405
142.1029	18.65621	21.17202
142.1537	17.35926	19.70016
142.2045	17.94109	20.36046
142.2553	17.31465	19.64954
142.3061	17.26165	19.5894
142.3569	15.97718	18.13171
142.4077	16.46024	18.67991
142.4585	19.08724	21.66117
142.5093	19.42605	22.04567
142.5601	20.03854	22.74075
142.6109	21.37546	24.25795
142.6617	24.56173	27.8739
142.7125	25.18376	28.5798
142.7633	23.98962	27.22463
142.8141	18.56799	21.0719
142.8649	15.55638	17.65416
142.9157	14.53469	16.49471
142.9665	16.60667	18.84609
143.0173	17.28591	19.61693
143.0681	17.28591	19.61693
143.1189	22.03888	25.01083
143.1697	26.32534	29.87533
143.2205	31.42407	35.66162
143.2713	29.02569	32.93982
143.3221	27.82104	31.57272
143.3729	23.16948	26.2939
143.4237	20.40958	23.16182
143.4745	16.38942	18.59954
143.5253	16.24978	18.44107
143.5761	16.80226	19.06805
143.6269	14.75897	16.74923
143.6777	13.22022	15.00297
143.7285	15.09579	17.13147
143.7793	19.48966	22.11786
143.8301	21.99469	24.96069
143.8809	24.35052	27.6342
143.9317	26.28562	29.83025
143.9825	27.80306	31.55232
144.0333	24.18603	27.44753
144.0841	17.92022	20.33677
144.1349	14.72893	16.71514
144.1857	15.47836	17.56563
144.2365	17.6221	19.99846
144.2873	18.66981	21.18745
144.3381	19.08011	21.65307
144.3889	18.70828	21.2311
144.4397	18.38853	20.86824
144.4905	18.30401	20.77231
144.5413	18.10321	20.54444
144.5921	17.86579	20.27501
144.6429	17.83433	20.2393
144.6937	18.20328	20.65801
144.7445	19.75248	22.41612
144.7953	17.44168	19.7937
144.8461	16.55094	18.78285
144.8969	17.311	19.6454
144.9477	20.16351	22.88257
144.9985	22.55974	25.60194
145.0493	22.01898	24.98826
145.1001	23.20889	26.33862
145.1509	23.91835	27.14375
145.2017	24.63837	27.96087
145.2525	24.40264	27.69335
145.3033	21.39	24.27445
