HOLE:	U1513E
EXPEDITION:	369
TOP:	0.0450
BOTTOM:	575.2533
131.2106	15.77107	12.46051
131.2614	15.42443	12.18851
131.3122	12.57697	9.93842
131.3630	12.17649	9.621197
131.4138	11.31647	8.938775
131.4646	14.38175	11.36001
131.5154	18.02812	14.24024
131.5662	16.0238	12.65705
131.6170	14.35713	11.34056
131.6678	10.43116	8.239477
131.7186	10.9954	8.685163
131.7694	9.330363	7.369966
131.8202	7.883576	6.227162
131.8710	5.735328	4.530282
131.9218	5.775632	4.562117
131.9726	11.32325	8.944126
132.0234	17.89189	14.13263
132.0742	16.44369	12.98872
132.1250	11.86636	9.374269
132.1758	10.78527	8.526013
132.2266	18.51369	14.63551
132.2774	19.50777	15.41946
132.3282	14.01261	11.06843
132.3790	7.402592	5.847237
132.4298	8.685343	6.86047
132.4806	10.60514	8.376897
132.5314	11.46316	9.054645
132.5822	6.94741	5.487693
132.6330	8.821078	6.967686
132.6838	11.20273	8.848932
132.7346	12.95219	10.23081
132.7854	11.03653	8.717647
132.8362	7.015333	5.541345
132.8870	8.589538	6.784794
132.9378	6.696269	5.28932
132.9886	6.996916	5.526798
133.0394	6.600818	5.213923
133.0902	9.395898	7.421731
133.1410	8.690765	6.864753
133.1918	9.624688	7.60245
133.2426	6.710135	5.300272
133.2934	7.494943	5.920185
133.3442	9.253904	7.309303
133.3950	10.68314	8.43681
133.4458	9.622214	7.598964
133.4966	7.137524	5.636969
133.5474	10.74857	8.490191
133.5982	14.08165	11.12296
133.6490	16.0248	12.65827
133.6998	18.4017	14.53825
133.7506	16.75487	13.23717
133.8014	12.00403	9.483668
133.8522	4.950266	3.910168
133.9030	6.660941	5.261415
133.9538	11.04755	8.726356
134.0046	12.13023	9.581553
134.0554	8.191974	6.470762
134.1062	3.072669	2.427072
134.1570	3.676772	2.904247
134.2078	4.360865	3.444606
134.2586	5.404587	4.269032
134.3094	5.394134	4.260776
134.3602	5.542669	4.378102
134.4110	6.515907	5.146853
134.4618	5.940875	4.69264
134.5126	5.122072	4.045877
134.5634	3.213891	2.538622
134.6142	5.056563	3.994131
134.6650	7.456542	5.889852
134.7158	9.846696	7.777812
134.7666	12.36415	9.766327
134.8174	15.70008	12.40134
134.8682	17.43002	13.76781
134.9190	22.58205	17.83735
134.9698	16.32192	12.89253
135.0206	17.2795	13.64891
135.0714	11.72673	9.262836
135.1222	15.14482	11.96275
135.1730	16.32193	12.89254
135.2238	11.64664	9.199567
135.2746	7.93987	6.271628
135.3254	3.972825	3.138097
135.3762	8.162785	6.447706
135.4270	12.81417	10.12179
135.4778	15.56214	12.29239
135.5286	15.03528	11.87622
135.5794	14.73674	11.64041
135.6302	11.29124	8.918846
135.6810	10.09576	7.974545
135.7318	9.129544	7.21134
135.7826	10.52008	8.309711
135.8334	7.185468	5.675733
135.8842	7.452832	5.886921
135.9350	11.03689	8.717938
135.9858	14.3865	11.36376
136.0366	14.38414	11.36189
136.0874	14.35177	11.33619
136.1382	14.26427	11.26494
136.1890	12.26381	9.685112
136.2398	7.729386	6.104194
136.2906	6.593716	5.208313
136.3414	6.779814	5.355311
136.3922	9.520993	7.520543
136.4430	8.40978	6.642805
136.4938	8.977673	7.091379
136.5446	9.125098	7.207829
136.5954	11.37439	8.984523
136.6462	10.72677	8.472978
136.6970	8.896142	7.027026
136.7478	7.248285	5.726502
136.7986	8.903502	7.034206
136.8494	6.671163	5.270503
136.9002	8.366879	6.608919
136.9510	7.348754	5.804711
137.0018	12.03922	9.509665
137.0526	13.8387	10.93106
137.1034	16.16186	12.7661
137.1542	15.41108	12.17312
137.2050	10.12466	7.999515
137.2558	7.180242	5.673125
137.3066	7.873952	6.221173
137.3574	11.44256	9.03837
137.4082	14.88964	11.76119
137.4590	10.20978	8.064612
137.5098	13.76646	10.874
137.5606	10.79176	8.52431
137.6114	9.582134	7.568837
137.6622	4.789436	3.78313
137.7130	4.809319	3.798836
137.7638	6.590017	5.205392
137.8146	4.192449	3.311575
137.8654	3.608453	2.850283
137.9162	3.006422	2.374744
137.9670	4.785766	3.780231
138.0178	4.18986	3.309531
138.0686	7.767499	6.135475
138.1194	6.013555	4.750992
138.1702	7.190563	5.6809
138.2210	6.000859	4.740975
138.2718	8.351796	6.597018
138.3226	7.783554	6.148156
138.3734	4.255475	3.361359
138.4242	7.114661	5.619803
138.4750	13.6339	10.76929
138.5258	15.54374	12.27786
138.5766	15.00338	11.85103
138.6274	10.30676	8.141215
138.6782	13.70313	10.82398
138.7290	13.79388	10.89353
138.7798	13.80264	10.90038
138.8306	12.04953	9.515895
138.8814	10.86557	8.582541
138.9322	10.8126	8.540771
138.9830	7.361512	5.814788
139.0338	3.751841	2.964638
139.0846	0.1489958	0.1177376
139.1354	3.419569	2.70217
139.1862	4.723382	3.731012
139.2370	6.493856	5.129435
139.2878	4.309742	3.404224
139.3386	5.32811	4.208623
139.3894	7.071102	5.585396
139.4402	8.305866	6.560725
139.4910	7.79595	6.157947
139.5418	7.802885	6.163425
139.5926	7.222405	5.70491
139.6434	8.882657	7.016327
139.6942	8.993749	7.104077
139.7450	14.01842	11.07302
139.7958	14.36858	11.35174
139.8466	16.05716	12.68595
139.8974	13.98133	11.04594
139.9482	12.14078	9.59005
139.9990	9.214505	7.27845
140.0498	6.756842	5.337166
140.1006	9.947669	7.85757
140.1514	15.74506	12.43688
140.2022	15.66934	12.37706
140.2530	16.1211	12.7339
140.3038	15.07006	11.9037
140.3546	14.96096	11.81752
140.4054	10.59152	8.36614
140.4562	6.900517	5.450653
140.5070	12.60528	9.956787
140.5578	18.57356	14.67108
140.6086	19.16843	15.14096
140.6594	16.43542	12.98218
140.7102	12.9379	10.21952
140.7610	11.49304	9.078242
140.8118	8.168822	6.452476
140.8626	11.01488	8.700548
140.9134	12.48209	9.859488
140.9642	13.147	10.38469
141.0150	11.58503	9.150904
141.0658	10.31289	8.146055
141.1166	12.84949	10.14969
141.1674	11.60882	9.172894
141.2182	13.51834	10.6823
141.2690	12.20576	9.645087
141.3198	10.94458	8.645478
141.3706	9.729425	7.685181
141.4214	10.65097	8.413098
141.4722	8.705971	6.875592
141.5230	8.408729	6.640637
141.5738	10.48001	8.276392
141.6246	15.44589	12.20033
141.6754	15.13024	11.95124
141.7262	11.83698	9.349919
141.7770	11.90009	9.399771
141.8278	9.913568	7.830633
141.8786	7.522235	5.941743
141.9294	6.169068	4.872889
141.9802	9.09602	7.18486
142.0310	10.6329	8.398828
142.0818	11.32324	8.948744
142.1326	10.38	8.204001
142.1834	15.83216	12.5132
142.2342	14.28845	11.29125
142.2850	15.85026	12.52499
142.3358	16.1468	12.75932
142.3866	15.12929	11.95129
142.4374	10.91192	8.619225
142.4882	8.68973	6.863935
142.5390	11.891	9.392586
142.5898	15.58397	12.30963
142.6406	14.65149	11.57308
142.6914	14.87223	11.74743
142.7422	14.97773	11.83077
142.7930	10.52896	8.316729
142.8438	9.602896	7.585237
142.8946	9.588068	7.573524
142.9454	13.54153	10.69633
142.9962	18.29649	14.45223
143.0470	22.10179	17.45799
143.0978	22.75332	17.97264
143.1486	18.42159	14.55328
143.1994	16.44118	12.98934
143.2502	13.77411	10.88223
143.3010	9.810087	7.749298
143.3518	4.134943	3.266152
143.4026	7.441342	5.877845
143.4534	8.469294	6.689815
143.5042	12.83981	10.14204
143.5550	11.89459	9.395425
143.6058	10.4554	8.258623
143.6566	9.704391	7.665406
143.7074	7.190823	5.679963
143.7582	8.492197	6.70904
143.8090	10.91285	8.621691
143.8598	11.3973	9.004433
143.9106	10.44868	8.253699
143.9614	8.748456	6.910322
144.0122	9.793807	7.736035
144.0630	10.65045	8.414034
144.1138	10.31069	8.145957
144.1646	12.05931	9.527446
144.2154	16.80574	13.27737
144.2662	18.93122	14.9566
144.3170	18.7072	14.77961
144.3678	14.83732	11.72052
144.4186	13.32945	10.5288
144.4694	9.054753	7.152264
144.5202	9.663451	7.633069
144.5710	7.445183	5.880879
144.6218	7.523818	5.942993
144.6726	6.873625	5.429411
144.7234	7.966472	6.292641
144.7742	10.21387	8.067837
144.8250	9.891275	7.813025
144.8758	11.4118	9.014071
144.9266	14.69826	11.61001
144.9774	21.85225	17.2666
145.0282	20.30824	16.04773
145.0790	17.3376	13.70031
145.1298	15.46627	12.21623
145.1806	15.02271	11.8639
145.2314	12.78928	10.1001
145.2822	9.763925	7.714043
145.3330	11.65194	9.207458
145.3838	17.93001	14.16843
145.4346	21.5896	17.05507
145.4854	22.68325	17.91728
145.5362	16.21872	12.81102
145.5870	12.03906	9.510864
145.6378	11.35741	8.972916
145.6886	13.9899	11.05271
145.7394	10.61779	8.387539
145.7902	5.967562	4.713721
145.8410	4.793398	3.786259
145.8918	10.84112	8.561787
145.9426	15.76156	12.4474
145.9934	16.78278	13.25389
146.0442	13.34647	10.5415
146.0950	9.85006	7.780468
146.1458	11.56463	9.134791
146.1966	13.85203	10.94159
146.2474	15.65545	12.36609
146.2982	16.15269	12.75885
146.3490	14.89803	11.76781
146.3998	15.22272	12.02429
146.4506	10.52987	8.317448
146.5014	7.558958	5.970749
146.5522	6.351255	5.016796
146.6030	8.500608	6.71455
146.6538	11.24842	8.885019
146.7046	11.99201	9.472377
146.7554	10.34972	8.175145
146.8062	10.03402	7.925776
146.8570	7.72938	6.105364
146.9078	8.270295	6.532628
146.9586	6.946913	5.4873
147.0094	7.231824	5.71235
147.0602	6.163444	4.868446
147.1110	7.037646	5.559811
147.1618	10.23576	8.086753
147.2126	13.00392	10.27374
147.2634	12.95692	10.23526
147.3142	11.36674	8.978477
147.3650	9.577345	7.565054
147.4158	8.9893	7.100563
147.4666	8.18682	6.466691
147.5174	7.78892	6.152394
147.5682	6.995293	5.525516
147.6190	8.57174	6.770737
147.6698	12.36688	9.768479
147.7206	15.79528	12.47655
147.7714	14.85732	11.73566
147.8222	12.23964	9.667972
147.8730	14.92926	11.79248
147.9238	19.1335	15.11337
147.9746	20.39771	16.11196
148.0254	14.95522	11.81299
148.0762	9.294099	7.341321
148.1270	6.254927	4.940708
148.1778	5.001682	3.951755
148.2286	5.947886	4.700066
148.2794	8.116653	6.413843
148.3302	13.57895	10.72692
148.3810	14.68106	11.59643
148.4318	16.08072	12.70201
148.4826	13.97694	11.04025
148.5334	15.76779	12.45483
148.5842	14.22335	11.23489
148.6350	10.51304	8.30415
148.6858	6.216841	4.910624
148.7366	5.689569	4.494136
148.7874	10.32347	8.155652
148.8382	18.19461	14.37464
148.8890	21.62348	17.08362
148.9398	20.84568	16.46712
148.9906	15.95504	12.60273
149.0414	15.39074	12.157
149.0922	16.06804	12.692
149.1430	18.90637	14.93396
149.1938	18.08127	14.28222
149.2446	14.39291	11.36882
149.2954	12.07172	9.535336
149.3462	15.00724	11.85408
149.3970	16.33526	12.90307
149.4478	14.94175	11.80235
149.4986	13.69839	10.82022
149.5494	17.44821	13.78218
149.6002	18.21874	14.39081
149.6510	17.86347	14.11018
149.7018	17.53712	13.85398
149.7526	18.91694	14.94531
149.8034	17.91267	14.15189
149.8542	14.09302	11.13418
149.9050	9.107615	7.195466
149.9558	4.852155	3.833441
150.0066	8.134995	6.425997
150.0574	16.67347	13.17022
150.1082	21.50086	16.98333
150.1590	19.48233	15.39207
150.2098	16.37058	12.93616
150.2606	14.23338	11.24733
150.3114	13.58275	10.73069
150.3622	11.81417	9.331898
150.4130	11.60873	9.169626
150.4638	10.5967	8.37023
150.5146	8.320502	6.572286
150.5654	6.77781	5.353727
150.6162	6.317621	4.990229
150.6670	6.587764	5.203612
150.7178	7.587199	5.993057
150.7686	7.063493	5.579386
150.8194	9.948937	7.858572
150.8702	13.80984	10.90826
150.9210	15.33622	12.11393
150.9718	12.90355	10.1924
151.0226	10.5288	8.316602
151.0734	12.42949	9.820313
151.1242	13.81356	10.91558
151.1750	12.19108	9.633486
151.2258	11.445	9.043931
151.2766	11.01009	8.700255
151.3274	8.867336	7.007038
151.3782	4.579455	3.618418
151.4290	2.115288	1.670846
151.4798	3.348609	2.645035
151.5306	6.082719	4.804682
151.5814	7.153439	5.650434
151.6322	7.551056	5.964508
151.6830	7.17556	5.667907
151.7338	6.340854	5.008581
151.7846	5.986855	4.72896
151.8354	6.619993	5.228433
151.8862	8.088022	6.387365
151.9370	9.000993	7.108366
151.9878	7.75248	6.122865
152.0386	5.390244	4.257703
152.0894	2.974299	2.349371
152.1402	5.425484	4.287836
152.1910	9.866906	7.798467
152.2418	11.97058	9.461141
152.2926	11.37033	8.984576
152.3434	8.105528	6.40248
152.3942	6.016633	4.752481
152.4450	4.814997	3.80332
152.4958	6.578828	5.196554
152.5466	7.818683	6.175904
152.5974	9.516607	7.517078
152.6482	11.93819	9.42986
152.6990	11.95683	9.44459
152.7498	10.83646	8.559617
152.8006	9.613011	7.593227
152.8514	9.584978	7.571084
152.9022	6.705601	5.296691
152.9530	3.591636	2.837
153.0038	4.743023	3.746469
153.0546	6.85016	5.410876
153.1054	7.224493	5.706558
153.1562	7.996785	6.316585
153.2070	9.851896	7.784182
153.2578	9.89134	7.817779
153.3086	9.298562	7.349267
153.3594	9.554804	7.550293
153.4102	9.92886	7.844289
153.4610	8.226268	6.499157
153.5118	7.710021	6.090642
153.5626	9.546108	7.54038
153.6134	11.84942	9.359746
153.6642	11.11056	8.775558
153.7150	9.188529	7.25647
153.7658	8.916393	7.041555
153.8166	8.188664	6.467571
153.8674	10.17621	8.038093
153.9182	10.70645	8.456921
153.9690	11.36864	8.97998
154.0198	9.539424	7.535101
154.0706	7.204477	5.690748
154.1214	5.637389	4.453169
154.1722	5.169941	4.084508
154.2230	8.500804	6.716054
154.2738	11.21393	8.859556
154.3246	11.0289	8.71337
154.3754	8.975831	7.091349
154.4262	8.721762	6.890055
154.4770	7.871899	6.217938
154.5278	4.89809	3.868955
154.5786	3.304576	2.610253
154.6294	6.893664	5.44524
154.6802	8.993928	7.104218
154.7310	8.252906	6.518892
154.7818	7.194788	5.683095
154.8326	9.432417	7.450577
154.8834	13.33386	10.53229
154.9342	13.89859	10.97837
154.9850	11.46817	9.058598
155.0358	6.792542	5.365365
155.0866	4.572414	3.611706
155.1374	6.959983	5.497625
155.1882	9.827141	7.763128
155.2390	10.07441	7.959284
155.2898	7.191358	5.681528
155.3406	6.725709	5.313264
155.3914	8.82796	6.973122
155.4422	13.1682	10.40144
155.4930	15.75378	12.44376
155.5438	18.39301	14.52847
155.5946	18.07821	14.27981
155.6454	17.53865	13.85362
155.6962	11.30621	8.930667
155.7470	7.45025	5.884881
155.7978	4.365075	3.447931
155.8486	7.278212	5.748991
155.8994	8.853561	6.993344
155.9502	10.50116	8.29477
156.0010	12.01907	9.49375
156.0518	13.36592	10.55761
156.1026	13.43697	10.61374
156.1534	9.166837	7.240798
156.2042	6.853601	5.413595
156.2550	4.192228	3.311642
156.3058	4.627423	3.655892
156.3566	4.745512	3.749189
156.4074	4.457499	3.521304
156.4582	5.995382	4.735695
156.5090	7.271239	5.743483
156.5598	9.369901	7.401196
156.6106	8.982107	7.094882
156.6614	8.574778	6.773136
156.7122	7.172986	5.665874
156.7630	6.001755	4.74073
156.8138	5.79604	4.578237
156.8646	7.042747	5.563
156.9154	10.17759	8.039186
156.9662	11.18825	8.837496
157.0170	11.56737	9.136955
157.0678	8.417824	6.649159
157.1186	6.820046	5.38709
157.1694	4.209266	3.325145
157.2202	4.622015	3.65162
157.2710	3.595622	2.840719
157.3218	5.795954	4.579496
157.3726	8.978445	7.094838
157.4234	11.41281	9.018488
157.4742	11.00869	8.698111
157.5250	9.804198	7.744243
157.5758	9.167302	7.241166
157.6266	8.44065	6.66719
157.6774	5.221726	4.124592
157.7282	3.592798	2.837917
157.7790	5.263238	4.157382
157.8298	9.161952	7.236939
157.8806	11.05789	8.734522
157.9314	13.4374	10.61407
157.9822	11.92102	9.416303
158.0330	12.09032	9.550027
158.0838	9.434085	7.451894
158.1346	8.651167	6.833475
158.1854	7.25994	5.734558
158.2362	6.167459	4.871617
158.2870	6.577797	5.19574
158.3378	6.594752	5.209132
158.3886	6.949447	5.489662
158.4394	8.154458	6.442424
158.4902	9.504898	7.509338
158.5410	10.26771	8.111592
158.5918	8.301479	6.55726
158.6426	5.915934	4.67294
158.6934	5.68427	4.489951
158.7442	10.89142	8.603027
158.7950	15.03679	11.87742
158.8458	16.27859	12.8583
158.8966	13.67751	10.80373
158.9474	9.199715	7.266768
158.9982	5.76815	4.556207
159.0490	4.232688	3.34336
159.0998	6.319892	4.992023
159.1506	7.516068	5.937578
159.2014	9.317667	7.362893
159.2522	11.95149	9.44416
159.3030	11.03117	8.716917
159.3538	6.843181	5.407535
159.4046	3.484807	2.753721
159.4554	7.512731	5.935398
159.5062	10.21065	8.063671
159.5570	8.835614	6.977762
159.6078	4.203631	3.319834
159.6586	3.430313	2.709572
159.7094	7.748088	6.120142
159.7602	11.52439	9.103004
159.8110	10.97023	8.66528
159.8618	7.930587	6.264296
159.9126	8.512005	6.723552
159.9634	9.542792	7.537761
160.0142	10.68534	8.440252
160.0650	7.844528	6.196538
160.1158	5.718769	4.518109
160.1666	5.34085	4.219535
160.2174	8.800848	6.952588
160.2682	14.34738	11.33286
160.3190	13.69259	10.81564
160.3698	10.32514	8.155728
160.4206	6.086387	4.80758
160.4714	4.060881	3.207652
160.5222	3.849443	3.040804
160.5730	5.542661	4.378975
160.6238	8.62736	6.81604
160.6746	10.33369	8.163689
160.7254	13.16608	10.39976
160.7762	13.42642	10.6054
160.8270	13.13903	10.3784
160.8778	8.016438	6.332108
160.9286	6.09171	4.811784
160.9794	4.431568	3.500624
161.0302	5.034721	3.977678
161.0810	4.318226	3.411612
161.1318	7.086126	5.598185
161.1826	7.063313	5.579245
161.2334	8.535246	6.74191
161.2842	6.24962	4.936516
161.3350	4.565423	3.606184
161.3858	3.483621	2.751679
161.4366	3.660076	2.891316
161.4874	6.600485	5.215058
161.5382	6.598016	5.213107
161.5890	6.593554	5.20933
161.6398	6.83967	5.402591
161.6906	8.14769	6.435782
161.7414	9.6298	7.606487
161.7922	9.786205	7.730031
161.8430	10.78228	8.516817
161.8938	10.15566	8.021859
161.9446	6.887602	5.440452
161.9954	5.176624	4.088966
162.0462	4.975278	3.929925
162.0970	8.993744	7.104073
162.1478	9.387034	7.414729
162.1986	10.91472	8.621433
162.2494	8.666393	6.845502
162.3002	10.56989	8.349055
162.3510	12.70487	10.03609
162.4018	13.49045	10.66026
162.4526	14.48455	11.44581
162.5034	11.39732	9.005988
162.5542	10.86456	8.583538
162.6050	7.950079	6.280954
162.6558	9.196861	7.265747
162.7066	10.14164	8.010787
162.7574	9.194239	7.262442
162.8082	6.740452	5.324219
162.8590	8.438856	6.665772
162.9098	12.53914	9.904552
162.9606	12.40409	9.797875
163.0114	11.99574	9.475324
163.0622	16.70478	13.19495
163.1130	20.12142	15.89372
163.1638	17.50851	13.82981
163.2146	9.597387	7.580886
163.2654	5.392603	4.259566
163.3162	5.531799	4.369516
163.3670	7.098779	5.607258
163.4178	11.15575	8.811822
163.4686	13.94981	11.01882
163.5194	14.78115	11.67549
163.5702	12.89492	10.18577
163.6210	10.45249	8.257981
163.6718	7.671542	6.060897
163.7226	6.863847	5.422624
163.7734	9.356194	7.390368
163.8242	12.60543	9.956912
163.8750	12.48391	9.860918
163.9258	11.09814	8.766312
163.9766	9.041694	7.141948
164.0274	14.9556	11.81329
164.0782	15.08184	11.913
164.1290	15.64236	12.35575
164.1798	11.20432	8.850184
164.2306	15.38631	12.1535
164.2814	13.96267	11.02898
164.3322	15.6164	12.33525
164.3830	9.74192	7.695051
164.4338	11.49228	9.077646
164.4846	12.56501	9.924986
164.5354	12.28735	9.705659
164.5862	15.49051	12.2358
164.6370	14.69715	11.60914
164.6878	18.6162	14.70476
164.7386	18.38529	14.52236
164.7894	14.75921	11.65828
164.8402	11.39112	8.999549
164.8910	11.41066	9.01498
164.9418	12.92102	10.20806
164.9926	17.75785	14.02676
165.0434	14.54614	11.48986
165.0942	16.1781	12.77893
165.1450	16.17717	12.77819
165.1958	15.92214	12.57675
165.2466	11.84485	9.356132
165.2974	9.516596	7.517069
165.3482	7.811831	6.170492
165.3990	7.605177	6.007278
165.4498	3.126022	2.469711
165.5006	5.942844	4.69514
165.5514	4.801368	3.793287
165.6022	4.679518	3.696307
165.6530	1.902486	1.502755
165.7038	4.36862	3.450732
165.7546	9.228571	7.28956
165.8054	16.25997	12.8436
165.8562	17.31147	13.67416
165.9070	14.28059	11.2801
165.9578	10.25289	8.09866
166.0086	12.13503	9.585346
166.0594	16.25624	12.84065
166.1102	16.68644	13.18046
166.1610	12.60105	9.953452
166.2118	13.70434	10.82493
166.2626	11.98776	9.46902
166.3134	13.13791	10.37751
166.3642	11.34646	8.962461
166.4150	8.944815	7.065424
166.4658	6.551724	5.175165
166.5166	4.796497	3.79023
166.5674	3.611999	2.85423
166.6182	4.789955	3.785056
166.6690	2.401231	1.89671
166.7198	4.192221	3.311396
166.7706	4.383738	3.462673
166.8214	8.364809	6.607283
166.8722	8.588614	6.784065
166.9230	15.64491	12.35776
166.9738	16.72688	13.21241
167.0246	18.85342	14.89214
167.0754	13.71343	10.8321
167.1262	10.53046	8.317909
167.1770	9.294091	7.341314
167.2278	9.739046	7.69278
167.2786	13.25931	10.4734
167.3294	13.26086	10.47463
167.3802	11.96473	9.450825
167.4310	8.667192	6.846133
167.4818	7.667044	6.056125
167.5326	7.335972	5.794615
167.5834	7.080788	5.593047
167.6342	7.210127	5.695211
167.6850	9.032024	7.134311
167.7358	11.0259	8.709256
167.7866	9.515524	7.516222
167.8374	6.166158	4.87059
167.8882	6.762992	5.342023
167.9390	8.390563	6.627626
167.9898	8.39851	6.633904
168.0406	4.238522	3.347968
168.0914	4.968935	3.924914
168.1422	5.086254	4.017584
168.1930	6.167957	4.872011
168.2438	5.642124	4.45666
168.2946	5.898597	4.659246
168.3454	6.516368	5.147217
168.3962	6.595995	5.210114
168.4470	9.828741	7.763629
168.4978	7.984158	6.306611
168.5486	6.674541	5.272157
168.5994	4.846161	3.829422
168.6502	4.820156	3.808925
168.7010	8.310854	6.567244
168.7518	5.134677	4.055016
168.8026	10.80327	8.531678
168.8534	11.55773	9.127807
168.9042	17.18387	13.57338
168.9550	11.19851	8.845595
169.0058	6.285671	4.964992
169.0566	2.388664	1.886783
169.1074	3.235781	2.555913
169.1582	5.821459	4.598315
169.2090	5.744238	4.537319
169.2598	6.225351	4.917346
169.3106	4.800957	3.79223
169.3614	4.918916	3.885406
169.4122	6.962601	5.499693
169.4630	8.088297	6.390213
169.5138	9.663043	7.635812
169.5646	8.151362	6.44127
169.6154	8.385124	6.624489
169.6662	12.37681	9.776323
169.7170	16.27519	12.85562
169.7678	15.29273	12.07958
169.8186	10.54854	8.332193
169.8694	8.020643	6.33543
169.9202	8.576552	6.775464
169.9710	7.367686	5.820835
170.0218	5.335891	4.215617
170.0726	3.930863	3.105161
170.1234	5.388597	4.256402
170.1742	10.65959	8.419909
170.2250	12.94747	10.22708
170.2758	10.2145	8.068338
170.3266	5.496816	4.341883
170.3774	9.575647	7.566569
170.4282	12.38789	9.789009
170.4790	14.87045	11.75075
170.5298	8.711925	6.884231
170.5806	10.79165	8.527642
170.6314	7.178238	5.672299
170.6822	7.262616	5.738975
170.7330	9.645178	7.621695
170.7838	10.87396	8.59252
170.8346	11.40137	9.007642
170.8854	7.688762	6.074501
170.9362	10.78535	8.520676
170.9870	10.556	8.338081
171.0378	9.711134	7.670733
171.0886	10.16265	8.027385
171.1394	10.82152	8.547815
171.1902	12.76428	10.08238
171.2410	12.41472	9.806267
171.2918	10.1564	8.022448
171.3426	6.737598	5.321965
171.3934	3.241832	2.560692
171.4442	4.367661	3.449974
171.4950	6.223101	4.915568
171.5458	6.932062	5.47507
171.5966	7.21274	5.696127
171.6474	8.757583	6.916138
171.6982	9.602674	7.585218
171.7490	7.867544	6.215748
171.7998	5.154573	4.072367
171.8506	7.221364	5.704334
171.9014	12.5469	9.910678
171.9522	20.93382	16.53543
172.0030	20.55399	16.2354
172.0538	15.62778	12.34423
172.1046	8.903999	7.033185
172.1554	11.89589	9.396449
172.2062	12.69023	10.0239
172.2570	13.6003	10.74275
172.3078	9.149658	7.227228
172.3586	8.931885	7.055212
172.4094	9.55985	7.551234
172.4602	11.29783	8.925753
172.5110	11.40505	9.010551
172.5618	7.813107	6.17274
172.6126	5.454026	4.308949
172.6634	8.409721	6.644095
172.7142	8.891404	7.024561
172.7650	8.077963	6.380706
172.8158	10.80327	8.533397
172.8666	11.33787	8.955675
172.9174	13.15594	10.39175
172.9682	7.416479	5.858206
173.0190	8.072394	6.376308
173.0698	6.868192	5.42512
173.1206	6.650415	5.2531
173.1714	8.049056	6.357873
173.2222	8.390149	6.627299
173.2730	10.35551	8.179717
173.3238	10.4903	8.286187
173.3746	12.4636	9.844878
173.4254	12.14207	9.590905
173.4762	9.965448	7.871614
173.5270	8.993738	7.104069
173.5778	12.3884	9.785484
173.6286	17.22246	13.60703
173.6794	16.57807	13.10012
173.7302	11.8247	9.343974
173.7810	8.86688	7.005043
173.8318	10.71185	8.461193
173.8826	15.59819	12.32086
173.9334	18.21568	14.38636
173.9842	16.01048	12.64398
174.0350	16.34776	12.91034
174.0858	14.06792	11.1115
174.1366	15.14408	11.96216
174.1874	11.6379	9.19267
174.2382	12.82022	10.12657
174.2890	13.16866	10.4018
174.3398	11.04003	8.720413
174.3906	15.23561	12.03446
174.4414	13.88574	10.96822
174.4922	13.77802	10.88312
174.5430	10.17675	8.043352
174.5938	15.55104	12.29101
174.6446	15.42334	12.18997
174.6954	12.85928	10.1615
174.7462	7.693949	6.079818
174.7970	6.504894	5.139858
174.8478	14.64439	11.56592
174.8986	18.92041	14.94305
174.9494	23.47849	18.54305
175.0002	14.91925	11.78457
175.0510	13.72497	10.84122
175.1018	12.0937	9.552698
175.1526	13.61005	10.75045
175.2034	10.50362	8.296706
175.2542	6.479599	5.118174
175.3050	4.699232	3.711879
175.3558	3.035149	2.397435
175.4066	3.644996	2.879148
175.4574	4.205689	3.322034
175.5082	4.097836	3.236842
175.5590	2.256967	1.782757
175.6098	0.1008399	0.07966848
175.6606	1.80493	1.425984
175.7114	1.940376	1.532955
175.7622	4.511617	3.563683
175.8130	9.677538	7.644196
175.8638	11.28961	8.917559
175.9146	9.847893	7.778758
175.9654	5.008047	3.955809
176.0162	8.559601	6.761147
176.0670	10.77015	8.507236
176.1178	10.19273	8.051137
176.1686	10.51228	8.303551
176.2194	15.768	12.455
176.2702	18.84717	14.8872
176.3210	13.21696	10.43995
176.3718	4.630762	3.657795
176.4226	1.791459	1.415057
176.4734	1.791459	1.415057
176.5242	2.313847	1.827686
176.5750	11.05559	8.732704
176.6258	14.7884	11.68141
176.6766	19.98927	15.79251
176.7274	13.29632	10.50475
176.7782	14.9216	11.7888
176.8290	14.42543	11.3968
176.8798	15.3365	12.11659
176.9306	12.09234	9.553414
176.9814	13.96194	11.0284
177.0322	16.66325	13.16214
177.0830	22.97063	18.14429
177.1338	15.74668	12.43815
177.1846	8.774577	6.930955
177.2354	6.419621	5.070797
177.2862	13.32721	10.52704
177.3370	14.88539	11.75783
177.3878	12.39603	9.791509
177.4386	9.28313	7.332656
177.4894	14.24446	11.25157
177.5402	12.57144	9.930182
177.5910	12.25556	9.682493
177.6418	7.314548	5.778854
177.6926	9.121433	7.206348
177.7434	11.40217	9.007678
177.7942	11.15571	8.812974
177.8450	7.655839	6.048053
177.8958	5.367063	4.239392
177.9466	5.014651	3.961025
177.9974	8.730413	6.896071
178.0482	13.83015	10.92431
178.0990	13.8342	10.9275
178.1498	13.69839	10.82023
178.2006	12.08323	9.544427
178.2514	14.24235	11.2499
178.3022	12.23453	9.663943
178.3530	7.300447	5.766554
178.4038	9.122638	7.205885
