HOLE:	U1513E
EXPEDITION:	369
TOP:	461.2476
BOTTOM:	591.0416
DEPTH_WMSF	HALC	HSIG	HSTO	HNEC	HFEC
m	%	cu	in	1/s	1/s
505.6976	45.30011	32.93364	1.118021	2672.305	529.8438
505.7484	53.69985	33.15752	1.070413	2694.845	531.3785
505.7992	60.96789	36.2832	0.8090637	2687.719	477.9204
505.8500	71.53426	37.39848	0.06732342	2654.739	477.684
505.9008	82.24893	36.76601	-0.6709402	2512.243	485.7415
505.9516	77.91225	38.80906	-0.3469006	2556.823	447.2411
506.0024	72.09476	38.67926	0.1580545	2510.974	439.4202
506.0532	70.1053	36.5223	0.329442	2601.359	414.845
506.1040	68.91711	35.00281	0.421371	2562.724	417.6559
506.1548	65.07624	33.78484	0.6830944	2559.737	472.2252
506.2056	69.30885	35.00428	0.3974036	2481.494	328.9625
506.2564	67.86389	35.23391	0.5013592	2504.102	442.2464
506.3072	68.53265	34.1401	0.4532146	2579.695	484.2064
506.3580	67.45685	33.94365	0.5191314	2525.501	455.6625
506.4088	68.13007	35.78662	0.4585624	2648.205	455.5484
506.4596	66.8243	37.62337	0.5093668	2464.891	480.2799
506.5104	70.54668	38.55119	-0.09277041	2607.359	438.2595
506.5612	70.91891	37.62041	-0.5390903	2573.264	422.6114
506.6120	74.2751	37.34153	-0.7315478	2548.149	407.1126
506.6628	79.71595	36.88057	-0.8133246	2597.034	460.2044
506.7136	77.59523	35.06221	-0.6117974	2628.763	465.2851
506.7644	72.48714	34.50673	0.04060423	2565.961	448.6202
506.8152	69.29655	32.39143	0.3616844	2555.772	500.669
506.8660	64.45431	31.05033	0.7153119	2530.132	466.1255
506.9168	62.50468	31.7573	0.8361417	2463.128	398.9261
506.9676	63.32179	31.61325	0.7920557	2558.737	390.737
507.0184	62.8312	31.35327	0.804033	2595.737	406.8195
507.0692	62.77934	31.73414	0.8107514	2624.369	419.0921
507.1200	64.85244	34.20093	0.6842687	2607.455	416.0751
507.1708	64.99078	36.33669	0.6458794	2630.967	437.3682
507.2216	64.56509	36.48077	0.4896787	2606.206	470.6367
507.2724	67.31399	36.53559	0.3024451	2583.381	479.1301
507.3232	68.38721	36.98523	0.3707138	2575.635	466.8403
507.3740	66.38631	36.40361	0.3796409	2602.222	446.4015
507.4248	66.34358	34.20511	0.4613315	2645.238	469.3205
507.4756	65.12421	31.9395	0.6544821	2552.873	475.3286
507.5264	63.10208	30.97793	0.7822182	2582.777	444.8475
507.5772	62.95377	30.17579	0.8032738	2640.101	451.1798
507.6280	63.36695	29.12979	0.7864922	2541.803	459.7098
507.6788	64.71445	28.58513	0.7006571	2539.617	445.3228
507.7296	65.22149	30.66358	0.6674209	2614.401	489.054
507.7804	65.42705	34.63617	0.6586949	2541.625	468.1789
507.8312	66.84732	35.38065	0.557893	2456.43	447.4132
507.8820	64.50662	33.06512	0.697134	2565.221	485.8575
507.9328	58.37762	32.50191	0.9267362	2680.482	427.0522
507.9836	58.41708	33.42197	0.9700735	2565.283	455.9456
508.0344	58.21018	33.14132	0.9998389	2603.289	424.4269
508.0852	55.3346	30.02553	1.061136	2565.759	526.8644
508.1360	54.29629	25.95706	1.088694	2659.027	495.4695
508.1868	55.19124	26.53721	1.07484	2623.665	552.2845
508.2376	53.75105	28.53523	1.10027	2584.178	574.5255
508.2884	57.56829	28.26801	1.016576	2847.031	500.221
508.3392	56.95555	28.02476	1.033184	2562.011	503.0172
508.3900	60.90246	29.81722	0.8476291	2641.422	618.9602
508.4408	62.26118	31.02104	0.8199947	2493.99	481.6154
508.4916	62.77648	33.58179	0.7960806	2598.045	589.9756
508.5424	59.87709	31.07548	0.9325132	2707.847	585.9033
508.5932	55.46626	29.66471	1.06334	2651.527	547.5591
508.6440	51.59906	28.85629	1.149684	2769.129	534.9148
508.6948	43.81581	26.59425	1.225436	2636.957	590.4379
508.7456	39.08933	27.70565	0.9029475	2535.571	617.3563
508.7964	38.29446	28.32781	0.6482626	2494.245	551.551
508.8472	35.08833	27.26681	0.5540862	2528.479	550.1263
508.8980	33.55097	27.94729	0.7488389	2682.51	555.2007
508.9488	36.06731	28.65985	0.710376	2910.038	516.5015
508.9996	41.825	27.98925	0.7615317	2784.628	564.715
509.0504	53.74049	27.58603	0.6998923	2645.159	569.8101
509.1012	62.77109	27.09781	0.5807835	2491.872	479.0021
509.1520	62.39639	26.09202	0.8336303	2502.421	510.7318
509.2028	63.32473	27.74555	0.774464	2513.489	463.4106
509.2536	64.45943	28.11804	0.7043128	2528.795	449.5574
509.3044	67.20132	29.24229	0.5246535	2521.513	453.1026
509.3552	67.81809	31.23536	0.4863554	2580.831	463.5593
509.4060	66.29144	31.36662	0.5843622	2612.637	431.6461
509.4568	63.75194	31.14261	0.742896	2713.812	418.1693
509.5076	62.17223	31.08388	0.8372304	2486.183	448.2904
509.5584	61.08366	30.35072	0.8905897	2424.923	460
509.6092	58.12817	29.79656	0.9909339	2554.051	456.3299
509.6600	56.97204	30.32881	0.9955165	2493.88	445.2932
509.7108	61.49981	31.33817	0.7809911	2633.655	472.9254
509.7616	63.82985	32.73304	0.6897845	2693.811	460.0336
509.8124	67.4687	34.32053	0.2416571	2610.881	426.8805
509.8632	74.8516	35.45134	-0.2666929	2692.126	413.4607
509.9140	76.42566	36.84127	-0.231017	2646.351	417.0309
509.9648	74.30006	36.19642	-0.03168572	2655.633	446.6208
510.0156	77.03357	35.22574	-0.2620071	2702.976	443.4396
510.0664	75.25681	36.39537	-0.1167643	2606.491	472.3645
510.1172	70.7168	35.7411	0.2675952	2572.106	467.8415
510.1680	67.05109	35.25865	0.544499	2593.821	494.699
510.2188	68.901	35.13301	0.4014915	2591.383	448.8092
510.2696	67.79269	33.07247	0.4847104	2570.307	424
510.3204	70.21484	31.62176	0.298791	2470.267	417.9527
510.3712	73.80027	29.85759	-0.005659584	2599.062	378.5737
510.4220	70.60641	26.78853	0.2602614	2602.359	452.8826
510.4728	66.938	26.31169	0.4882362	2614.981	416.5465
510.5236	67.24463	27.20729	0.5110007	2665.624	515.5254
510.5744	64.4764	26.81629	0.6998135	2578.78	442.5115
510.6252	65.55179	27.06675	0.6258644	2489.608	381.9478
510.6760	68.33436	30.21048	0.434398	2629.25	477.9272
510.7268	63.45869	32.42312	0.5243723	2532.886	417.6278
510.7776	60.80323	31.06763	0.4995859	2615.222	396.7963
510.8284	54.53024	31.35909	1.063704	2551.733	536.4344
510.8792	50.41821	30.43844	1.151993	2444.493	486.2514
510.9300	50.44513	30.56512	1.152875	2403.815	428.0616
510.9808	52.50017	29.20439	1.123104	2402.295	432.8847
511.0316	51.0772	28.61572	1.099456	2648.963	454.3612
511.0824	59.11254	30.0698	0.9727823	2662.557	461.9244
511.1332	64.27191	30.56447	0.7194967	2629.29	483.1947
511.1840	68.14424	28.35334	0.4582311	2502.898	478.4889
511.2348	67.72752	27.90257	0.4965537	2661.453	488.0746
511.2856	68.02553	29.89685	0.4866201	2627.308	440
511.3364	68.32762	30.8068	0.4568058	2555.654	443.0237
511.3872	68.60278	30.08555	0.4292483	2641.242	462.6247
511.4380	69.60346	31.04759	0.3498585	2639.926	479.5891
511.4888	68.68336	32.09076	0.4120758	2615.003	438.0077
511.5396	64.89449	32.36171	0.6799797	2639.243	394.9099
511.5904	64.26897	32.75216	0.7176141	2696.292	410.4868
511.6412	66.40967	31.96663	0.5921327	2538.457	458.4278
511.6920	66.34344	31.79407	0.6068369	2496.374	470.7168
511.7428	68.45222	31.83522	0.4576621	2608.157	475.2808
511.7936	70.25585	30.25636	0.3199843	2643.884	491.4604
511.8444	70.18332	29.88033	0.3238681	2657.453	495.9084
511.8952	67.91012	30.04901	0.4989681	2594.907	472.7333
511.9460	65.57279	28.73451	0.6478785	2575.556	473.1117
511.9968	62.66101	28.24682	0.8217122	2566.534	485.6024
512.0476	62.77417	28.62079	0.8035025	2618.037	484.856
512.0984	63.66613	29.01327	0.7488465	2612.053	448.0743
512.1492	64.28472	30.26917	0.7157928	2633.271	424.3425
512.2000	63.36749	29.21915	0.7605165	2773.582	449.8739
512.2508	63.16273	28.19425	0.7800943	2677.538	470.4793
512.3016	64.53953	29.49624	0.7126055	2650.307	448.8705
512.3524	65.94006	29.88628	0.6302952	2591.042	463.7483
512.4032	63.299	28.91955	0.7783853	2622.827	493.8046
512.4540	62.46851	29.07277	0.8309416	2586.238	470.9724
512.5048	62.13614	29.0735	0.8304445	2727.482	493.6642
512.5556	62.97591	30.9437	0.5600974	2654.904	512
512.6064	64.374	31.89606	-0.1074056	2497.422	488.7664
512.6572	67.26524	31.05777	0.2600378	2613.014	497.8816
512.7080	65.20841	29.72974	0.6454674	2693.024	467.3375
512.7588	61.30094	31.06248	0.6136721	2668.755	459.1662
512.8096	62.54763	32.42464	0.3622579	2604.947	482.669
512.8604	60.60387	32.3256	0.8149617	2728.569	464.6833
512.9112	59.00264	31.9493	0.9691008	2550.14	449.707
512.9620	62.08776	31.79746	0.8319808	2585.932	378.0684
513.0128	64.95611	34.01447	0.6826779	2547.513	500.8913
513.0636	65.92741	36.01971	0.6213697	2565.878	484.7744
513.1144	67.18662	36.8623	0.5285311	2729.402	480.1232
513.1652	69.30124	39.12786	0.3928325	2525.326	495.3339
513.2160	68.49079	38.87791	0.4315782	2704.769	405.5482
513.2668	64.37833	39.52538	0.6944221	2520.114	451.7084
513.3176	57.95145	38.03773	0.6613882	2535.167	416.6068
513.3684	58.83537	35.30994	0.9404618	2585.54	442.0962
513.4192	59.30873	37.52797	0.2912134	2605.65	443.4553
513.4700	61.86535	36.32061	0.703738	2487.721	437.4162
513.5208	67.61725	35.09637	0.479619	2736.519	451.0963
513.5716	68.17339	36.10963	0.2717745	2748.601	453.5723
513.6224	68.71626	37.75689	-0.05203945	2627.352	500.9387
513.6732	66.3082	37.9326	0.5779127	2748.788	421.2007
513.7240	62.37651	36.67954	0.8169594	2524.991	459.6207
513.7748	62.90047	36.92848	0.7480669	2550.051	532.3506
513.8256	59.69396	37.71584	0.7157134	2464.017	480.4598
513.8764	58.47266	37.91911	0.6985882	2556.343	554.5436
513.9272	57.06567	34.90088	1.021479	2635.609	457.1951
513.9780	55.45084	31.33245	1.055065	2607.896	457.9568
514.0288	57.33103	30.8328	0.9947036	2740.448	466.274
514.0796	60.6344	31.05552	0.9046916	2632.158	457.8732
514.1304	60.80598	30.5892	0.8920529	2589.929	490.3759
514.1812	63.15503	30.19613	0.7788436	2588.319	495.5399
514.2320	65.07378	29.67149	0.676134	2557.629	499.9165
514.2828	66.26096	30.10207	0.5957547	2591.881	503.7363
514.3336	67.3173	30.7451	0.5264395	2608.435	494.758
514.3844	69.3792	30.72251	0.3770372	2664.658	512.0654
514.4352	72.54566	29.56262	0.1217778	2716.057	492.9979
514.4860	74.82844	28.70166	-0.06760679	2667.172	475.2187
514.5368	73.73869	28.44676	0.02583493	2620.427	473.2739
514.5876	72.43409	28.11559	0.1329596	2596.468	494.7446
514.6384	72.55435	27.81199	0.1118019	2646.625	455.7655
514.6892	67.87572	27.08829	0.4535121	2570.462	457.8791
514.7400	65.43787	26.95673	0.6522065	2557.137	467.4619
514.7908	66.20432	27.52874	0.6057817	2558.125	488.4631
514.8416	60.46852	26.04055	0.8812013	2527.837	512.0817
514.8924	57.43381	25.90928	1.03328	2546.344	552.0497
514.9432	59.56411	27.36902	0.9559468	2590.74	511.0605
514.9940	60.80903	29.44872	0.901403	2589.293	511.5306
515.0448	63.99371	29.30844	0.7425492	2670.254	510.9206
515.0956	70.99151	31.51252	0.2320272	2708.872	492.468
515.1464	76.10168	32.40987	-0.1952469	2574.313	516.8182
515.1972	77.54177	29.88454	-0.3102263	2651.72	622.5763
515.2480	74.34126	28.7932	-0.04014766	2713.024	580.0495
515.2988	72.5946	28.40089	0.1116554	2643.82	519.5219
515.3496	66.72792	27.62319	0.5497503	2646.112	508.472
515.4004	51.44352	25.69114	1.105739	2553.792	495.3181
515.4512	30.22264	23.50326	1.117665	2644.532	536.8194
515.5020	24.21416	20.33418	1.569219	2638.684	494.3434
515.5528	21.80583	22.3495	1.37948	2744.828	756.1566
515.6036	23.76736	21.76895	1.320086	2926.407	708.4957
515.6544	28.37062	22.37842	1.110158	2776.436	698.4044
515.7052	52.91069	24.71792	0.4669652	2680.875	599.1245
515.7560	60.68064	25.561	0.1216086	2711.489	568.6232
515.8068	61.99077	27.19528	0.2599022	2765.009	508.9412
515.8576	59.49323	27.25477	0.3151058	2699.471	478.0707
515.9084	62.45874	28.88695	-0.08327055	2625.256	505.9882
515.9592	64.17734	29.08673	0.01963769	2655.521	443.3239
516.0100	62.3096	31.4502	0.0558171	2658.229	484.7516
516.0608	61.14287	31.02744	0.141374	2838.442	477.8637
516.1116	61.06036	29.35614	0.876176	2664.424	517.5316
516.1624	60.49342	29.01594	0.8025141	2635.587	507.0928
516.2132	59.43549	29.3812	0.3334082	2679.417	494.9795
516.2640	57.71677	30.63733	-0.03994863	2555.39	466.9178
516.3148	57.31177	31.97689	-0.04065293	2561.547	478.0145
516.3656	57.66174	31.75359	-0.06424987	2646.766	485.5044
516.4164	58.26756	32.75471	-0.2190185	2612.125	456.8452
516.4672	58.15319	31.80733	-0.3164936	2660.572	497.5714
516.5180	58.09776	30.36224	-0.1903622	2723.681	496.7603
516.5688	58.38742	29.37242	0.156885	2769.421	515.3937
516.6196	58.48162	27.53761	0.4086403	2720	499.0284
516.6704	59.27694	26.50906	0.2847627	2679.938	521.7557
516.7212	60.55748	25.28539	0.4632373	2670	483.5348
516.7720	56.80382	24.97643	0.7201917	2704.3	487.2996
516.8228	52.91901	26.79229	0.5478489	2738.919	458.8812
516.8736	52.99183	28.21165	0.5058972	2731.003	440.0382
516.9244	53.45754	28.666	0.6306821	2620.205	436.8027
516.9752	51.75415	28.60922	0.7571056	2688.278	462.984
517.0260	50.83715	28.03948	0.9137833	2724.727	459.0135
517.0768	55.28647	26.22278	1.015973	2695.391	440.319
517.1276	57.23033	25.51393	1.019504	2650.104	519.6464
517.1784	51.50572	23.89564	1.126941	2652.198	495.6663
517.2292	49.05302	23.61858	1.110032	2752.5	463.3629
517.2800	49.0881	24.62653	0.9236392	2703.659	430.3463
517.3308	49.49879	25.75093	0.8779852	2647.289	460.6175
517.3816	50.972	27.2439	0.7880582	2574.269	491.445
517.4324	51.32655	30.07292	0.6146249	2538.218	443.9353
517.4832	54.71051	31.22598	0.2585227	2554.497	439.037
517.5340	54.63359	31.70572	0.400573	2508.2	492.1815
517.5848	53.65785	30.85461	0.6245229	2641.968	507.3174
517.6356	53.1306	31.0337	0.8356132	2750.14	470.6287
517.6864	58.94318	28.62306	0.9252412	2725.561	425.5609
517.7372	59.40528	26.35971	0.9530569	2687.808	491.5375
517.7880	61.07119	25.07768	0.8743941	2537.728	461.6035
517.8388	56.05251	26.30327	0.825565	2685.472	519.9601
517.8896	53.61658	25.73859	0.675503	2626.947	477.9644
517.9404	47.96818	24.64713	0.904116	2631.833	429.0052
517.9912	50.72097	26.49556	0.7542233	2578.178	468.1857
518.0420	53.13118	27.67446	0.6679667	2624.554	515.9077
518.0928	54.3408	29.36002	1.078512	2755.345	494.1091
518.1436	51.7583	29.12896	1.127838	2690.932	472.3106
518.1944	57.61284	29.39153	1.018316	2691.953	491.5345
518.2452	56.06882	32.69986	1.047122	2626.517	449.6289
518.2960	53.33055	33.11784	1.100435	2541.198	536.579
518.3468	54.81366	32.81975	0.9162084	2570.436	499.9315
518.3976	54.95213	34.87371	0.4875802	2643.469	424.6507
518.4484	52.00856	33.77344	0.4631484	2694.769	506.0557
518.4992	51.8504	35.13951	0.6767441	2785.094	476.7916
518.5500	56.30088	35.3486	0.4190205	2740.87	508.6952
518.6008	58.35508	31.69427	0.4140308	2752.34	446.6397
518.6516	61.03978	29.38215	0.04081916	2748.606	492.1457
518.7024	62.432	29.43549	0.01455734	2755.119	442.8259
518.7532	67.75314	28.83954	-0.2928897	2616.176	457.2391
518.8040	65.64006	28.57226	-0.06522301	2711.386	465.2332
518.8548	65.37975	28.57957	-0.2390811	2724.55	519.4708
518.9056	63.77642	28.21746	-0.2898416	2640.379	510.9345
518.9564	63.14082	29.50073	-0.08414556	2631.065	438.7825
519.0072	57.4161	31.00255	0.09961271	2794.876	490.818
519.0580	55.55996	29.79226	0.198979	2668.845	596.8404
519.1088	54.69353	28.89548	0.5482712	2619.572	496.0751
519.1596	57.05441	29.12511	0.4726458	2619.234	426.3466
519.2104	57.57639	31.2877	0.2824199	2653.69	425.6257
519.2612	59.97921	31.39326	0.278829	2562.439	456.446
519.3120	58.50416	30.88361	0.4591846	2607.761	510.8005
519.3628	60.86885	31.40466	0.5203931	2631.098	446.5461
519.4136	56.87178	30.56	0.9303142	2668.615	437.7308
519.4644	55.3612	29.9561	1.058192	2601.362	564.494
519.5152	57.15304	32.73942	0.4830869	2599.94	472.3275
519.5660	61.42755	31.85006	0.0931395	2566.617	497.4642
519.6168	60.15823	31.66669	0.1978342	2595.582	511.8309
519.6676	59.51421	32.03661	0.2309029	2604.807	499.3681
519.7184	58.42006	31.08152	0.3583515	2688.804	471.8088
519.7692	58.93418	30.41329	0.3270758	2662.486	457.8059
519.8200	57.70616	29.89846	0.2516929	2567.885	497.7029
519.8708	55.80968	27.24169	-0.0549483	2520.176	507.7736
519.9216	54.61103	26.73111	-0.1396223	2628.078	485.1035
519.9724	54.57222	27.51288	0.2551657	2726.81	526.8365
520.0232	53.2501	26.51452	0.4773702	2705.876	505.9269
520.0740	55.47483	26.1313	0.2167462	2580.416	475.526
520.1248	57.40783	26.98156	0.02068311	2591.654	461.7881
520.1756	54.90471	27.63682	0.1671352	2684.101	425.8039
520.2264	49.64379	27.61441	0.8411527	2673.845	450.155
520.2772	52.57162	28.87151	0.8136103	2646.773	458.8167
520.3280	53.1665	28.45261	0.8568235	2584.15	438.298
520.3788	54.44128	29.5345	0.8368813	2608.194	491.4384
520.4296	58.6478	30.80061	0.657725	2667.238	489.8018
520.4804	60.94978	31.40673	0.5086809	2644.424	441.4753
520.5312	64.46154	31.68409	0.01590266	2656.291	443.8771
520.5820	67.99669	30.81642	-0.5075779	2721.037	458.2447
520.6328	66.97125	29.84139	-0.5706277	2748.893	464.4284
520.6836	62.20346	28.61992	-0.2936077	2659.068	459.3237
520.7344	62.23318	27.84719	-0.0985024	2607.569	479.8543
520.7852	62.5638	27.31662	0.4317182	2657.468	459.7986
520.8360	60.49915	27.89933	0.3605026	2618.106	440.5917
520.8868	62.54409	29.71086	0.01171156	2605.552	468.0901
520.9376	66.82677	30.1886	0.273461	2643.078	492.8802
520.9884	67.13667	29.56443	0.5274833	2620.304	450.5471
521.0392	65.13746	29.04573	0.6688609	2624.335	420.6705
521.0900	62.80957	27.75169	0.7891976	2654.318	431.3643
521.1408	55.46225	25.59496	1.031294	2662.451	448.3908
521.1916	46.46368	25.20371	1.205401	2677.737	483.6977
521.2424	40.13093	26.0559	1.093458	2650.699	480.8787
521.2932	37.2201	26.62596	0.7810156	2573.623	466.5456
521.3440	32.73511	26.42467	0.8297068	2640.329	505.4564
521.3948	26.15691	25.14938	1.064524	2695.725	577.8429
521.4456	25.89773	25.49277	1.030061	2666.604	544.5795
521.4964	26.95319	25.8254	1.054234	2670.328	565.582
521.5472	28.95239	25.44929	1.051107	2673.226	554.9576
521.5980	29.54302	24.73265	1.045031	2758.748	547.6561
521.6488	28.30579	23.67415	1.328937	2707.522	505.0398
521.6996	28.30118	22.29215	1.487582	2817.486	488.3562
521.7504	27.72512	22.43722	1.487298	2772.757	468
521.8012	26.90265	21.7125	1.67335	2527.75	491.61
521.8520	26.15056	20.90605	1.722796	2552.67	541.4326
521.9028	25.26709	19.63356	1.79004	2627.927	541.5284
521.9536	24.325	18.23647	1.858198	2639.835	531.5056
522.0044	26.65689	17.24455	1.707668	2638.01	538.517
522.0552	29.78754	18.14195	1.547342	2627.391	523.981
522.1060	34.44341	19.45276	1.416791	2693.127	548.4646
522.1568	43.78389	20.35308	1.249262	2755.945	478.869
522.2076	54.80061	22.02408	1.013283	2640.706	499.3088
522.2584	66.82944	24.35708	0.5558143	2585.014	506.9424
522.3092	70.14906	25.20602	0.3142383	2659.022	488.476
522.3600	71.92242	27.04136	0.1584957	2616.737	467.8457
522.4108	72.31963	28.06429	0.1250336	2732.423	514.4274
522.4616	73.36779	29.85788	0.02927703	2670.073	443.1005
522.5124	68.96693	29.75536	0.3756927	2575.094	475.558
522.5632	61.7002	29.47061	0.7812825	2678.009	449.7298
522.6140	59.55894	29.36876	0.7060202	2636.074	425.2838
522.6648	64.15815	28.7999	0.7160782	2543.262	473.6645
522.7156	66.8068	27.42452	0.5006557	2492.263	471.0816
522.7664	63.44402	26.16101	0.7682236	2631.111	493.7101
522.8172	66.50707	25.9844	0.5744665	2864.898	458.6745
522.8680	67.68201	26.03616	0.5009858	2651.765	467.5761
522.9188	65.79018	24.43231	0.620754	2453.384	444.5982
522.9696	68.40055	25.33352	0.4423611	2509.014	443.3998
523.0204	65.57606	26.08144	0.6330466	2655.639	418.0983
523.0712	63.6125	25.97104	0.749321	2641.009	427.4595
523.1220	65.63149	26.98381	0.6318254	2633.099	398.3283
523.1728	69.68488	28.73257	0.3589039	2527.455	419.5204
523.2236	63.77088	27.34558	0.7755235	2587.68	449.4109
523.2744	60.48883	27.52476	0.9512274	2554.641	436.5079
523.3252	60.83078	29.37618	0.9320636	2610.34	362.619
523.3760	62.04138	28.84915	0.8737677	2436.837	438.7558
523.4268	63.41718	28.96981	0.7917259	2502.326	448.9923
523.4776	66.0261	30.64166	0.6328268	2591.974	463.3657
523.5284	71.06117	30.82703	0.2651813	2482.951	454.797
523.5792	76.01994	31.444	-0.1736608	2463.438	511.1866
523.6300	72.37025	29.85615	0.1495653	2561.243	377.4092
523.6808	65.00879	27.71953	0.6739863	2618.369	444.2609
523.7316	58.96439	27.86656	0.9851148	2520.683	459.9529
523.7824	56.72981	28.98245	1.039545	2577.88	456.0083
523.8332	54.58844	27.18784	1.07565	2421.029	444.0782
523.8840	51.66759	26.71776	1.127045	2423.919	451.8376
523.9348	50.25484	26.87235	1.163442	2571.507	494.6993
523.9856	54.76981	27.75078	1.077156	2502.593	474.7506
524.0364	58.98381	27.23823	0.9743725	2473.334	479.7141
524.0872	56.63409	27.40522	1.052657	2614.122	426.9413
524.1380	60.61559	27.48729	0.9112012	2653.911	506.5941
524.1888	59.0065	27.83653	0.9761959	2752.659	493.4118
524.2396	59.62849	26.67103	0.9547483	2672.074	444.3736
524.2904	54.54312	27.96561	1.081518	2653.072	460.0347
524.3412	55.79659	29.92708	1.062743	2431.927	427.7264
524.3920	54.02307	30.11143	1.10162	2628.36	413.3374
524.4428	53.69836	29.57783	1.10006	2412.274	438.4919
524.4936	54.68661	30.00895	1.082931	2478.408	457.8156
524.5444	58.75114	30.53203	0.9781813	2569.935	505.0291
524.5952	57.7679	31.75858	1.019377	2525.224	455.2239
524.6460	62.6467	30.67862	0.8076607	2644.853	447.6954
524.6968	69.45979	31.19162	0.3754176	2626.108	478.1619
524.7476	69.43526	31.62838	0.3862488	2642.979	452.3597
524.7984	68.09991	31.73103	0.4709804	2825.2	444.3593
524.8492	67.22725	31.51278	0.5473091	2653.927	453.7708
524.9000	63.93228	30.40936	0.747632	2652.746	430.2093
524.9508	55.78256	27.91669	1.041456	2616.192	446.3105
525.0016	53.3294	28.12345	1.118047	2520.905	467.6783
525.0524	57.86692	28.60885	1.01282	2558.639	484.4388
525.1032	60.2254	28.3924	0.9275174	2508.299	435.6856
525.1540	60.33349	27.71832	0.924642	2639.314	462.3678
525.2048	63.28029	28.90773	0.7665249	2711.994	511.9914
525.2556	64.98946	28.24375	0.6633899	2577.564	485.4236
525.3064	67.64653	29.85584	0.4814292	2554.377	463.2076
525.3572	65.98835	29.11663	0.5982345	2610.528	473.086
525.4080	63.35631	28.4365	0.7579889	2484.853	407.858
525.4588	66.03276	29.58578	0.5965535	2532.373	416.6716
525.5096	65.94329	30.78514	0.6123703	2595.49	450.0977
525.5604	61.05511	29.93501	0.8810397	2593.01	418.1594
525.6112	60.3218	30.00181	0.9275531	2612.283	426.9815
525.6620	63.30924	31.01196	0.7723395	2666.894	448.0425
525.7128	63.56916	31.56717	0.7595851	2620.252	420.1187
525.7636	62.13229	31.23502	0.838501	2608.166	469.1932
525.8144	66.27589	31.33158	0.5820146	2589.079	467.9257
525.8652	69.19653	32.86453	0.3945995	2508.63	496.1614
525.9160	70.96941	33.31487	0.2514499	2491.93	487.8776
525.9668	66.13759	34.1755	0.5829231	2605.119	447.5026
526.0176	63.21829	34.25067	0.8035858	2544.932	516.4205
526.0684	62.90391	33.25728	0.8112757	2556.013	477.9867
526.1192	59.36768	33.91171	0.9560265	2578.18	393.1809
526.1700	52.18987	33.42621	1.135935	2635.775	462.1023
526.2208	53.68619	31.47872	1.101536	2702.839	480.6875
526.2716	58.64932	29.89689	0.9887392	2586.745	436.7726
526.3224	59.74433	29.29596	0.9493853	2587.339	447.9547
526.3732	58.94598	29.05941	0.971031	2650.979	443.3828
526.4240	58.74189	28.9584	0.8644473	2642.145	437.7992
526.4748	58.34704	27.06429	0.8940517	2606.789	422.4839
526.5256	57.75694	26.15156	1.00922	2537.603	414.5587
526.5764	57.9914	26.73333	0.9992432	2557.138	440.2626
526.6272	58.96901	27.77931	0.9669368	2608	445.9793
526.6780	60.36979	28.07473	0.9215831	2647.215	440.9804
526.7288	63.42503	27.67086	0.7553729	2713.134	429.4333
526.7796	67.41546	29.90492	0.5073413	2669.458	442.6917
526.8304	70.44917	33.55626	0.0413495	2588.26	479.4797
526.8812	67.59155	34.51754	0.1591226	2571.167	482.5001
526.9320	60.22863	33.3064	0.8948941	2571.271	484.9833
526.9828	58.37648	33.03255	1.005511	2618.903	511.7652
527.0336	55.10742	32.43273	1.069038	2635.45	521.725
527.0844	50.90783	32.40166	1.151037	2546.433	502.9397
527.1352	54.65624	32.45387	1.070338	2549.864	479.5769
527.1860	58.40761	33.09547	0.9902238	2618.048	451.1707
527.2368	58.13501	35.32544	0.7553878	2563.767	464.6485
527.2876	62.06078	37.21735	0.2663345	2556.552	492.9195
527.3384	66.84133	36.88307	0.1572914	2546.561	465.3381
527.3892	66.5751	36.97534	0.3591114	2673.042	428
527.4400	66.43136	38.0812	0.5383178	2653.697	436.582
527.4908	68.00668	39.31941	0.3502152	2594.551	424.1259
527.5416	70.59959	37.55206	0.1826017	2534.727	399.2713
527.5924	69.6151	36.04499	0.2954627	2547.999	452
527.6432	70.17772	35.60641	0.2997727	2596.249	467.4794
527.6940	67.84425	35.5866	0.482804	2632.344	492.4026
527.7448	68.42865	35.73867	0.4129954	2604.384	457.0316
527.7956	68.28159	34.35564	0.3962449	2618.151	415.7693
527.8464	67.82181	33.44709	0.4077336	2444.084	415.3966
527.8972	66.22102	34.39028	0.2947851	2522.979	419.9594
527.9480	64.41596	32.72935	0.3477871	2640.183	463.6114
527.9988	61.28813	29.66933	0.8690125	2599.517	492.3899
528.0496	62.62711	28.61071	0.7969904	2568.931	541.8236
528.1004	64.82647	27.20891	0.6750192	2542.161	464.644
528.1512	61.52131	26.1791	0.8683481	2563.334	403.2384
528.2020	59.45647	26.14041	0.9517578	2674.002	442.6997
528.2528	55.09273	26.26996	1.068324	2590.418	460.6327
528.3036	49.0629	26.17027	1.170411	2532.765	492
528.3544	39.52586	27.51116	1.306716	2607.974	502.4679
528.4052	35.24869	28.64577	1.362236	2629.849	532.6453
528.4560	35.08369	29.25191	1.367894	2769.558	499.4516
528.5068	40.40571	30.54821	1.289702	2663.389	550.9518
528.5576	50.22127	32.05103	1.151644	2624.241	467.0905
528.6084	58.20037	31.87936	1.010838	2606.114	454.4917
528.6592	59.36705	30.09662	0.9676558	2710.889	469.1404
