HOLE:	U1513E
EXPEDITION:	369
TOP:	115.9917
BOTTOM:	604.0780
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
123.3069	1.800173	1.896706	1.910767	2.007145	2.203244	0.2868485	2.310422
123.3577	1.740893	1.805485	1.850343	1.948588	2.117663	0.2898709	2.234177
123.4085	1.606179	1.678747	1.765115	1.861771	2.03537	0.2930532	2.174138
123.4593	1.781838	1.81696	1.895082	1.95753	2.14051	0.2945952	2.239562
123.5101	1.785749	1.851367	1.942449	2.001373	2.209246	0.2953741	2.326859
123.5609	2.053822	2.133028	2.245983	2.325465	2.55202	0.2954571	2.701972
123.6117	2.124402	2.198394	2.286863	2.350381	2.580861	0.2962919	2.70482
123.6625	2.004176	2.025516	2.078373	2.15151	2.323404	0.2972279	2.407225
123.7133	1.752427	1.779288	1.834877	1.90203	2.078743	0.2995072	2.174669
123.7641	1.591908	1.634377	1.698077	1.766193	1.95076	0.3018565	2.035387
123.8149	1.638718	1.66967	1.724106	1.799564	1.983924	0.3040171	2.057119
123.8657	1.667358	1.700152	1.7493	1.823568	2.011381	0.3041693	2.084335
123.9165	1.645873	1.684673	1.740183	1.813033	2.017489	0.3029171	2.09282
123.9673	1.654261	1.696451	1.749995	1.821451	2.020328	0.3014844	2.099218
124.0181	1.661691	1.696874	1.750062	1.819198	2.01642	0.3001349	2.094644
124.0689	1.642514	1.684811	1.737805	1.810201	2.010613	0.2999162	2.098401
124.1197	1.645637	1.681723	1.738308	1.814609	2.013854	0.300214	2.107361
124.1705	1.613437	1.655112	1.716057	1.792338	1.988654	0.3006611	2.094832
124.2213	1.532856	1.599859	1.657525	1.739531	1.944945	0.3010795	2.063321
124.2721	1.614438	1.661465	1.715821	1.782291	1.983215	0.3018074	2.077104
124.3229	1.655406	1.691156	1.742658	1.803456	1.985466	0.3023992	2.083155
124.3737	1.583032	1.63551	1.695013	1.774412	1.955457	0.302515	2.057827
124.4245	1.567217	1.620177	1.677784	1.7485	1.938092	0.302674	2.028965
124.4753	1.609285	1.655444	1.71075	1.776646	1.962882	0.3028773	2.050851
124.5261	1.632147	1.672267	1.724823	1.796957	1.978513	0.3029588	2.071668
124.5769	1.580713	1.627191	1.685864	1.763585	1.943398	0.3031816	2.051444
124.6277	1.596488	1.64084	1.699028	1.768563	1.956902	0.3033806	2.061899
124.6785	1.599234	1.639836	1.699963	1.772205	1.963446	0.3032942	2.070895
124.7293	1.670816	1.69978	1.757026	1.820584	2.011273	0.3037969	2.113513
124.7801	1.736654	1.760038	1.816031	1.885776	2.081189	0.3047903	2.180414
124.8309	1.810152	1.855208	1.931605	2.001046	2.236322	0.3051881	2.33591
124.8817	1.724809	1.793627	1.848236	1.915273	2.16076	0.3050176	2.245171
124.9325	1.645022	1.703439	1.748651	1.781515	2.013208	0.3038452	2.074858
124.9833	1.712872	1.752532	1.807583	1.830435	2.063148	0.3023426	2.120301
125.0341	1.948701	2.00342	2.074135	2.108424	2.37352	0.30158	2.462998
125.0849	2.056249	2.128496	2.156911	2.226139	2.48231	0.3012943	2.585192
125.1357	1.879346	1.917529	1.924152	2.001125	2.22698	0.3013372	2.29014
125.1865	1.711311	1.728825	1.755856	1.821008	2.04059	0.3024029	2.087313
125.2373	1.70462	1.71723	1.756534	1.816223	2.04219	0.3042032	2.096994
125.2881	1.732507	1.737768	1.786492	1.848183	2.088364	0.3054448	2.135545
125.3389	1.717077	1.726349	1.785926	1.843298	2.094123	0.3063794	2.135599
125.3897	1.773331	1.771865	1.818079	1.876289	2.114767	0.3067717	2.149894
125.4405	1.805015	1.796909	1.826782	1.885756	2.111273	0.3065238	2.138217
125.4913	1.832451	1.820451	1.839466	1.902391	2.113464	0.3066569	2.126918
125.5421	1.790642	1.801376	1.822488	1.893559	2.101476	0.3070116	2.150856
125.5929	1.823519	1.876359	1.913496	1.994485	2.225045	0.3062139	2.321857
125.6437	1.973491	2.075711	2.130379	2.219655	2.495841	0.3043579	2.625387
125.6945	2.142547	2.261248	2.32385	2.399134	2.705353	0.3027637	2.839242
125.7453	2.346886	2.436719	2.487827	2.539944	2.837029	0.3026699	2.954957
125.7961	2.28128	2.366625	2.408403	2.467103	2.748274	0.3048526	2.859135
125.8469	2.041792	2.110072	2.136671	2.205892	2.452761	0.3089313	2.534798
125.8977	1.891216	1.916249	1.928592	1.992212	2.206641	0.3130759	2.25023
125.9485	1.783821	1.793347	1.811526	1.869757	2.081931	0.3153202	2.113421
125.9993	1.750052	1.749829	1.785214	1.83541	2.058851	0.315424	2.094066
126.0501	1.834539	1.846929	1.907621	1.948571	2.194965	0.3141828	2.245861
126.1009	2.010012	2.069159	2.138906	2.182034	2.443392	0.3123255	2.531728
126.1517	2.031858	2.092777	2.145105	2.19537	2.435233	0.3107137	2.528345
126.2025	1.962793	2.014437	2.047987	2.094043	2.310318	0.3101134	2.38771
126.2533	1.943925	1.982818	2.012244	2.056854	2.281435	0.3109998	2.344522
126.3041	1.834359	1.834152	1.870285	1.921254	2.148084	0.3127839	2.182209
126.3549	1.81076	1.806654	1.833413	1.886436	2.091785	0.3147649	2.11256
126.4057	1.836348	1.844107	1.869429	1.920732	2.131341	0.316285	2.161165
126.4565	1.847569	1.853796	1.887914	1.935849	2.152114	0.3168505	2.187927
126.5073	1.832339	1.83277	1.869839	1.918079	2.133348	0.3166324	2.167146
126.5581	1.809011	1.799883	1.832607	1.878913	2.0908	0.3164325	2.109555
126.6089	1.803688	1.794961	1.819191	1.864796	2.070126	0.3163242	2.079499
126.6597	1.797355	1.80135	1.826543	1.869663	2.080914	0.3159041	2.101717
126.7105	1.82826	1.850062	1.877126	1.917261	2.134284	0.3151259	2.17226
126.7613	1.850025	1.878014	1.90859	1.949923	2.174536	0.3142571	2.223619
126.8121	1.847376	1.869434	1.90207	1.944097	2.169508	0.313462	2.215873
126.8629	1.821518	1.841052	1.874553	1.918283	2.139941	0.3129029	2.183953
126.9137	1.850496	1.856126	1.881166	1.920766	2.131335	0.3127872	2.151192
126.9645	1.846786	1.838251	1.863667	1.900303	2.10726	0.3126769	2.112166
127.0153	1.838856	1.81753	1.842625	1.878882	2.088561	0.3123751	2.082201
127.0661	1.828215	1.80665	1.833931	1.874552	2.080388	0.3118862	2.079162
127.1169	1.7914	1.780648	1.812017	1.861042	2.072336	0.3113064	2.090118
127.1677	1.81863	1.822637	1.848451	1.897143	2.109491	0.3114556	2.13534
127.2185	1.821087	1.84546	1.873512	1.921234	2.139688	0.3122013	2.187068
127.2693	1.82972	1.855563	1.88763	1.936576	2.152562	0.3140162	2.204525
127.3201	1.846145	1.862094	1.885673	1.932755	2.146079	0.3166297	2.183745
127.3709	1.664699	1.697509	1.736547	1.790648	2.016588	0.3192236	2.09559
127.4217	1.67079	1.702457	1.747503	1.795166	2.020984	0.3205048	2.111642
127.4725	1.631377	1.700296	1.772606	1.825607	2.08374	0.3202831	2.201556
127.5233	1.941188	2.012882	2.101934	2.154418	2.423392	0.3189977	2.560294
127.5741	2.233231	2.327349	2.436497	2.496518	2.795698	0.3167687	2.974657
127.6249	2.317522	2.440197	2.551661	2.629599	2.931828	0.314687	3.145801
127.6757	2.248804	2.393403	2.5152	2.59855	2.922816	0.3135021	3.138378
127.7265	2.520878	2.615562	2.706314	2.773476	3.06049	0.3130562	3.228466
127.7773	2.324237	2.451885	2.564115	2.633628	2.947435	0.3125299	3.141338
127.8281	2.238247	2.372428	2.487239	2.564858	2.87487	0.3117404	3.066983
127.8789	2.126796	2.254805	2.361497	2.439125	2.7453	0.312059	2.906161
127.9297	2.037898	2.112865	2.16832	2.232792	2.481125	0.3126088	2.580664
127.9805	1.767692	1.81596	1.864373	1.922921	2.134349	0.3130039	2.207795
128.0313	1.673019	1.716342	1.760834	1.82214	2.016551	0.31288	2.084522
128.0821	1.705688	1.730607	1.764528	1.822097	2.001093	0.3125646	2.059345
128.1329	1.720974	1.729396	1.752209	1.817678	1.996003	0.310883	2.032331
128.1837	1.725111	1.727417	1.760184	1.819392	2.005909	0.3093699	2.042661
128.2345	1.723663	1.746483	1.76481	1.813491	1.989546	0.3088059	2.022632
128.2853	1.77928	1.81543	1.822286	1.869092	2.038042	0.3084458	2.073133
128.3361	1.667256	1.737091	1.761525	1.806712	1.991797	0.3087422	2.094899
128.3869	1.630689	1.708011	1.757333	1.805956	2.007016	0.3099073	2.12022
128.4377	1.675383	1.753355	1.820884	1.87037	2.07632	0.3105696	2.210532
128.4885	1.721236	1.815524	1.91695	1.973903	2.205133	0.310976	2.378224
128.5393	1.866682	1.958066	2.066137	2.135537	2.370491	0.3114884	2.553224
128.5901	1.887758	1.972638	2.064136	2.139377	2.366495	0.3125564	2.534433
128.6409	1.811044	1.889939	1.97786	2.047357	2.263053	0.3132063	2.41959
128.6917	1.854247	1.893251	1.964579	2.033983	2.226401	0.3148973	2.359601
128.7425	1.618962	1.69335	1.779995	1.865917	2.086471	0.3165233	2.219822
128.7933	1.882237	1.909147	1.971745	2.035455	2.23129	0.317826	2.31625
128.8441	1.809412	1.857941	1.930003	1.99977	2.20014	0.3180813	2.316837
128.8949	1.794043	1.861932	1.950016	2.024659	2.238233	0.317954	2.383554
128.9457	1.843444	1.921019	2.026995	2.099759	2.324427	0.317382	2.486576
128.9965	1.86718	1.957774	2.063676	2.13542	2.370949	0.3168253	2.532368
129.0473	1.911039	1.989191	2.086518	2.151694	2.380809	0.3162309	2.52298
129.0981	1.872993	1.959279	2.053162	2.116359	2.346601	0.3157464	2.488744
129.1489	1.862743	1.946892	2.039941	2.101285	2.326404	0.3150213	2.465345
129.1997	1.871104	1.957104	2.054209	2.115693	2.344835	0.3141051	2.484665
129.2505	1.921038	1.998794	2.09788	2.163431	2.392977	0.3132101	2.529873
129.3013	1.888717	1.965661	2.054574	2.131353	2.351579	0.312874	2.484195
129.3521	1.813939	1.869249	1.94051	2.01124	2.216775	0.3128291	2.32562
129.4029	1.692002	1.74359	1.814958	1.887725	2.092763	0.3127461	2.199106
129.4537	1.641638	1.682609	1.760034	1.842644	2.053189	0.3123881	2.155548
129.5045	1.627385	1.665612	1.744205	1.826197	2.038341	0.3115551	2.132653
129.5553	1.674386	1.70539	1.783253	1.861484	2.071949	0.3100021	2.158867
129.6061	1.717116	1.752903	1.831898	1.908399	2.12471	0.3085427	2.21153
129.6569	1.754067	1.799758	1.856869	1.93498	2.136055	0.3069324	2.221789
129.7077	1.675511	1.733857	1.785991	1.839795	2.042139	0.3046878	2.124746
129.7585	1.632025	1.706174	1.765107	1.80168	2.015336	0.3023667	2.102838
129.8093	1.708339	1.782682	1.845054	1.878373	2.094343	0.3003762	2.186243
129.8601	1.753463	1.832721	1.897815	1.935189	2.155987	0.2984955	2.255466
129.9109	1.733176	1.818234	1.875018	1.919076	2.133242	0.2968967	2.234666
129.9617	1.680858	1.758684	1.807875	1.852559	2.055256	0.2960606	2.148383
130.0125	1.631963	1.70047	1.741765	1.784458	1.976435	0.2957517	2.060336
130.0633	1.609807	1.674617	1.708785	1.750528	1.934525	0.2956843	2.019889
130.1141	1.569023	1.639679	1.671781	1.715271	1.893742	0.2956109	1.97683
130.1649	1.558046	1.62754	1.662019	1.705454	1.88531	0.2953273	1.961275
130.2157	1.573843	1.635493	1.673358	1.718948	1.904195	0.2949474	1.977535
130.2665	1.571698	1.627881	1.664683	1.714629	1.899559	0.2943785	1.970448
130.3173	1.599314	1.641115	1.677349	1.727785	1.907912	0.2937295	1.975009
130.3681	1.647072	1.673428	1.712558	1.762623	1.940927	0.2933481	2.003407
130.4189	1.686347	1.704031	1.745558	1.796288	1.972643	0.2931766	2.028036
130.4697	1.725975	1.738652	1.778549	1.828514	2.002548	0.2934473	2.050639
130.5205	1.722999	1.739255	1.781554	1.832726	2.0154	0.2943147	2.071988
130.5713	1.718493	1.737913	1.78437	1.839075	2.032811	0.2956507	2.10088
130.6221	1.722976	1.74314	1.791561	1.847163	2.041647	0.2974106	2.115325
130.6729	1.704491	1.727961	1.778806	1.837573	2.027136	0.2993916	2.110246
130.7237	1.698173	1.725739	1.776113	1.835427	2.021426	0.3013065	2.104849
130.7745	1.715139	1.739694	1.787839	1.84279	2.023458	0.3031192	2.094643
130.8253	1.748391	1.766472	1.810707	1.866858	2.043355	0.3054659	2.104947
130.8761	1.741247	1.766024	1.812696	1.868492	2.05254	0.3084122	2.124337
130.9269	1.745468	1.774136	1.822213	1.876399	2.066916	0.3116458	2.145201
130.9777	1.748569	1.777472	1.831214	1.883325	2.076475	0.3147711	2.163003
131.0285	1.756042	1.785875	1.846083	1.896814	2.092808	0.3167131	2.19343
131.0793	1.758853	1.793532	1.859196	1.908428	2.106447	0.3166519	2.220851
131.1301	1.840962	1.887007	1.963037	2.007267	2.211779	0.3152063	2.329298
131.1809	2.102066	2.173109	2.287019	2.342376	2.580025	0.3137043	2.737563
131.2317	2.273841	2.370133	2.504045	2.582085	2.840008	0.3131711	3.043811
131.2825	2.048376	2.121207	2.194844	2.262268	2.474272	0.3131843	2.617476
131.3333	1.830219	1.8854	1.942678	1.992684	2.180721	0.3142103	2.292422
131.3841	1.767905	1.817475	1.857006	1.896477	2.079358	0.3155427	2.155062
131.4349	1.73837	1.75411	1.791637	1.815194	1.991269	0.3159799	2.019426
131.4857	1.757966	1.749948	1.781361	1.791379	1.964678	0.3144257	1.955211
131.5365	1.770251	1.775363	1.787948	1.788415	1.956131	0.311569	1.938327
131.5873	1.796718	1.821957	1.83135	1.830081	2.00535	0.3080293	2.002837
131.6381	1.81295	1.843706	1.860068	1.857698	2.03955	0.3047678	2.049096
131.6889	1.797023	1.836739	1.851704	1.855476	2.041284	0.3023177	2.061237
131.7397	1.813834	1.845724	1.858304	1.865493	2.053062	0.3009093	2.065638
131.7905	1.812448	1.837634	1.85528	1.860222	2.047143	0.3005426	2.056468
131.8413	1.808853	1.817583	1.837316	1.841354	2.022466	0.3008571	2.017965
131.8921	1.791889	1.795767	1.814344	1.821156	1.998361	0.3011101	1.989282
131.9429	1.790364	1.788132	1.807889	1.813966	1.986593	0.3012041	1.972291
131.9937	1.789061	1.778087	1.801367	1.803172	1.973336	0.3013792	1.95166
132.0445	1.799791	1.792019	1.810354	1.811999	1.981718	0.3020272	1.959245
132.0953	1.805843	1.805065	1.820565	1.821136	1.996301	0.3027706	1.978172
132.1461	1.800528	1.816685	1.828815	1.831382	2.011196	0.3035175	2.005866
132.1969	1.800423	1.826307	1.837617	1.83783	2.017804	0.3040068	2.018931
132.2477	1.802713	1.84037	1.846335	1.844792	2.020798	0.3038803	2.027796
132.2985	1.785356	1.839568	1.83619	1.837931	2.013848	0.3030651	2.030442
132.3493	1.772506	1.838317	1.842721	1.845029	2.029465	0.3015116	2.064535
132.4001	1.892876	1.981641	2.034361	2.038819	2.251194	0.3008337	2.358091
132.4509	2.123221	2.224008	2.302032	2.330318	2.575182	0.3021334	2.687209
132.5017	2.048483	2.083703	2.09042	2.132672	2.33302	0.3044625	2.363323
132.5525	1.870884	1.830718	1.841639	1.863193	2.040522	0.3080046	1.996586
132.6033	1.862998	1.814866	1.833804	1.856964	2.032158	0.3127346	1.989101
132.6541	1.88105	1.847055	1.868164	1.903952	2.082356	0.3173674	2.055322
