HOLE:	U1513E
EXPEDITION:	369
TOP:	424.3265
BOTTOM:	607.0541
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
432.8609	1.437421	1.477093	1.487952	1.512363	1.6314	0.1117938	1.675534
432.9117	1.431679	1.469788	1.478052	1.504733	1.621541	0.1196826	1.660932
432.9625	1.471699	1.48991	1.506418	1.51998	1.636242	0.1286155	1.655642
433.0133	1.484298	1.502119	1.51722	1.532721	1.644802	0.1383013	1.662454
433.0641	1.495568	1.512651	1.524611	1.545313	1.656383	0.1486048	1.670998
433.1149	1.529586	1.543419	1.549819	1.569806	1.677402	0.1592188	1.682656
433.1657	1.543438	1.555309	1.557807	1.584126	1.681701	0.1699311	1.683603
433.2165	1.544033	1.551669	1.555255	1.575846	1.681776	0.1807948	1.676795
433.2673	1.562605	1.562884	1.567064	1.582477	1.693413	0.1918896	1.680191
433.3181	1.56502	1.561667	1.570285	1.583556	1.693134	0.2030996	1.677545
433.3689	1.571158	1.564864	1.577777	1.590827	1.69486	0.2142389	1.677445
433.4197	1.588732	1.597177	1.598662	1.611891	1.715363	0.2255393	1.698324
433.4705	1.615188	1.605871	1.607132	1.624738	1.721877	0.2367889	1.689952
433.5213	1.663671	1.637828	1.641568	1.651988	1.747083	0.2478485	1.705178
433.5721	1.649416	1.632102	1.634955	1.648444	1.748011	0.2583494	1.707819
433.6229	1.665111	1.646228	1.64788	1.66022	1.763013	0.268412	1.713039
433.6737	1.779625	1.720899	1.722072	1.719155	1.81427	0.277677	1.756314
433.7245	1.778607	1.725619	1.727692	1.730514	1.823468	0.2861582	1.764038
433.7753	1.761994	1.724377	1.713427	1.721928	1.816968	0.2937642	1.758163
433.8261	1.782182	1.723206	1.720574	1.726814	1.819077	0.3007227	1.760601
433.8769	1.754833	1.701426	1.702364	1.707456	1.801108	0.3066377	1.737826
433.9277	1.780697	1.717153	1.714115	1.720182	1.810191	0.3113889	1.751484
433.9785	1.819819	1.753907	1.742895	1.740196	1.831108	0.3154009	1.779133
434.0293	1.786433	1.714809	1.705505	1.70343	1.798483	0.3189414	1.74312
434.0801	1.792158	1.719598	1.705707	1.711243	1.797172	0.3217005	1.746163
434.1309	1.78853	1.705503	1.693953	1.695126	1.786657	0.3234361	1.734888
434.1817	1.786514	1.701496	1.697531	1.693888	1.785203	0.3241983	1.733986
434.2325	1.727274	1.673885	1.656455	1.661439	1.759336	0.323888	1.697142
434.2833	1.781331	1.7125	1.70602	1.711465	1.803847	0.3229043	1.745279
434.3341	1.747938	1.690578	1.680952	1.685135	1.780441	0.3218579	1.719773
434.3849	1.765512	1.722945	1.707048	1.713706	1.807123	0.3209105	1.748397
434.4357	1.737632	1.677533	1.669654	1.688437	1.787972	0.3199641	1.718216
434.4865	1.777021	1.734705	1.719649	1.712636	1.809758	0.3195284	1.753491
434.5373	1.763767	1.703631	1.686235	1.698183	1.796081	0.3193616	1.732082
434.5881	1.785652	1.716116	1.700574	1.703131	1.799512	0.3194798	1.742306
434.6389	1.76281	1.695339	1.683895	1.690501	1.781679	0.3195615	1.724087
434.6897	1.824529	1.736646	1.716001	1.732108	1.810849	0.3193328	1.765336
434.7405	1.81015	1.732372	1.725723	1.728799	1.812828	0.318965	1.762968
434.7913	1.79714	1.717886	1.709829	1.720302	1.801894	0.3193592	1.7507
434.8421	1.816777	1.720476	1.711446	1.723509	1.804389	0.320693	1.756691
434.8929	1.837976	1.736764	1.724061	1.731493	1.818077	0.3226137	1.77094
434.9437	1.827528	1.724036	1.711402	1.715253	1.802577	0.32478	1.757169
