HOLE:	U1513A
EXPEDITION:	369
TOP:	196.8607
BOTTOM:	277.3278
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
238.3135	156.7551	499.0331	442.5341	1.9444	0.6108	0.6888
238.4659	158.4067	481.4731	438.8315	1.9242	0.6331	0.6946
238.6183	161.5167	474.4455	448.8006	1.8871	0.6424	0.6791
238.7707	163.5959	476.2198	465.4955	1.8631	0.6400	0.6548
238.9231	163.301	480.8769	482.474	1.8665	0.6338	0.6317
239.0755	162.6764	501.3051	494.407	1.8737	0.6080	0.6165
239.2279	162.0186	512.0663	477.9013	1.8813	0.5952	0.6378
239.3803	161.6768	511.9282	449.5642	1.8852	0.5954	0.6780
239.5327	162.0905	514.4962	459.812	1.8804	0.5924	0.6629
239.6851	161.596	520.9963	490.2415	1.8862	0.5850	0.6217
239.8375	162.6911	562.0512	522.5787	1.8735	0.5423	0.5833
239.9899	169.5529	591.1037	563.2054	1.7977	0.5156	0.5412
240.1423	169.9817	603.4828	586.4667	1.7931	0.5051	0.5197
240.2947	169.0555	610.2529	593.2805	1.8030	0.4995	0.5138
240.4471	171.1526	617.553	585.7795	1.7809	0.4936	0.5203
240.5995	172.6657	610.0004	573.75	1.7653	0.4997	0.5312
240.7519	172.7172	659.7563	572.3733	1.7647	0.4620	0.5325
240.9043	172.5942	707.7436	573.9046	1.7660	0.4307	0.5311
241.0567	171.7106	719.7507	588.8867	1.7751	0.4235	0.5176
241.2091	172.9547	733.9529	624.3609	1.7623	0.4153	0.4882
241.3615	173.7737	706.3737	615.0093	1.7540	0.4315	0.4956
241.5139	173.7072	690.7676	674.087	1.7547	0.4412	0.4522
241.6663	176.1309	673.3772	671.9229	1.7305	0.4526	0.4536
241.8187	176.6093	673.9174	697.5623	1.7258	0.4523	0.4370
241.9711	176.3313	689.4642	733.6874	1.7286	0.4421	0.4154
242.1235	176.265	716.7513	776.3929	1.7292	0.4253	0.3926
242.2759	176.1006	726.5798	780.0335	1.7308	0.4195	0.3908
242.4283	176.3186	733.0934	767.876	1.7287	0.4158	0.3969
242.5807	174.4181	754.8354	752.2727	1.7475	0.4038	0.4052
242.7331	173.7333	759.7077	697.7983	1.7544	0.4012	0.4368
242.8855	172.1748	750.4335	668.2087	1.7703	0.4062	0.4561
243.0379	170.2718	726.1072	640.1699	1.7901	0.4198	0.4761
243.1903	168.3632	699.3564	677.3589	1.8104	0.4358	0.4500
243.3427	169.5782	693.1578	707.2286	1.7974	0.4397	0.4310
243.4951	171.7544	722.9965	706.5381	1.7746	0.4216	0.4314
243.6475	176.9088	770.3594	706.9942	1.7229	0.3957	0.4311
243.7999	178.2233	798.058	745.0166	1.7102	0.3819	0.4091
243.9523	177.6678	802.2166	762.2449	1.7156	0.3799	0.3999
244.1047	176.597	795.8503	786.3978	1.7260	0.3830	0.3876
244.2571	176.214	779.3235	800.9114	1.7297	0.3911	0.3806
244.4095	176.8812	756.9294	800.4881	1.7232	0.4027	0.3808
244.5619	177.7595	739.2572	788.2695	1.7147	0.4123	0.3867
244.7143	177.9243	735.1336	796.4419	1.7131	0.4146	0.3827
244.8667	178.3837	736.337	822.1235	1.7087	0.4139	0.3707
245.0191	177.8644	743.5291	804.2414	1.7137	0.4099	0.3790
245.1715	176.9774	761.095	790.852	1.7223	0.4005	0.3854
245.3239	177.0069	776.9107	802.7483	1.7220	0.3923	0.3797
245.4763	177.1391	780.2504	802.8497	1.7207	0.3906	0.3796
245.6287	177.4388	777.9139	802.028	1.7178	0.3918	0.3800
245.7811	178.1434	776.4617	792.5363	1.7110	0.3925	0.3846
245.9335	177.9911	771.2499	779.413	1.7124	0.3952	0.3911
246.0859	177.3568	765.7958	769.7841	1.7186	0.3980	0.3960
246.2383	177.2248	768.4112	761.7125	1.7198	0.3967	0.4002
246.3907	177.585	781.3793	771.4279	1.7164	0.3901	0.3951
246.5431	177.8677	790.1733	802.1828	1.7136	0.3857	0.3800
