HOLE:	U1513A
EXPEDITION:	369
TOP:	80.8365
BOTTOM:	258.2300
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
m	g/cm3	g/cm3	barns/e-	g/cm3
155.6648	1.823922	0.007606077	6.323367	1.823922
155.8172	1.805482	0.005767815	7.556011	1.805482
155.9696	1.794562	0.00418184	8.47606	1.794562
156.1220	1.799773	0.00389775	8.935712	1.799773
156.2744	1.802601	0.003888284	8.963031	1.802601
156.4268	1.800732	0.0004186111	8.787773	1.804522
156.5792	1.802328	0.0008132753	9.023345	1.802674
156.7316	1.804688	-0.0007516709	8.530946	1.808169
156.8840	1.832784	-0.003498195	6.88036	1.753793
157.0364	1.877869	0.004938116	6.400844	1.877869
157.1888	1.908322	0.008184434	6.857781	1.908322
157.3412	1.881551	0.006404934	9.055193	1.881551
157.4936	1.849798	0.003980339	9.776743	1.85597
157.6460	1.837434	0.01157193	11.09258	1.837434
157.7984	1.846655	0.02025454	11.26218	1.846655
157.9508	1.857544	0.02926542	11.07013	1.857544
158.1032	1.857486	0.02449869	10.3472	1.857486
158.2556	1.858212	0.02178166	8.991247	1.858212
158.4080	1.87732	0.01723834	8.747808	1.87732
158.5604	1.874327	0.01237758	9.227614	1.874327
158.7128	1.867071	0.01189479	10.25262	1.867071
158.8652	1.849279	0.01016895	11.17769	1.849279
159.0176	1.84222	0.007893628	11.22333	1.84222
159.1700	1.857249	0.0103731	10.49227	1.857249
159.3224	1.851394	0.009750257	9.164077	1.851394
159.4748	1.862805	0.009440031	7.211039	1.862805
159.6272	1.856334	0.01082295	7.552448	1.856334
159.7796	1.843822	0.0118862	9.179332	1.843822
159.9320	1.814809	0.009449701	12.66154	1.814809
160.0844	1.801375	0.009272335	15.3878	1.801375
160.2368	1.803846	0.01211135	13.30715	1.803846
160.3892	1.810224	0.01030141	10.41466	1.810224
