HOLE:	U1513A
EXPEDITION:	369
TOP:	0.0646
BOTTOM:	293.8915
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
87.6945	5599.007	1776.005	1614.219
87.8469	5605.999	1780.999	1613.2
87.9993	5533.992	1779	1612.181
88.1517	5478.964	1781.998	1611.193
88.3041	5408.017	1778	1610.175
88.4565	5426.993	1778	1609.158
88.6089	5367.999	1781	1608.139
88.7613	5276.992	1778.002	1607.136
88.9137	5254.988	1784.005	1606.115
89.0661	5239.008	1790.997	1605.098
89.2185	5139.012	1791	1604.094
89.3709	5133.987	1791.001	1603.092
89.5233	5083.117	1793.999	1602.089
89.6757	5271.039	1793.001	1601.087
89.8281	5309.99	1794	1600.07
89.9805	5259.991	1800	1599.067
90.1329	5187.936	1799.999	1598.063
90.2853	5057.968	1797.002	1597.077
90.4377	5021.014	1798.999	1596.076
90.5901	4946	1825	1595.074
90.7425	4930.055	1936.949	1594.072
90.8949	5081.144	1795.997	1593.068
91.0473	5277.901	1792.002	1592.084
91.1997	5303.997	1798.999	1591.064
91.3521	5144.976	1800.001	1590.078
91.5045	5040.936	1805.999	1589.074
91.6569	4934.008	1805.001	1588.071
91.8093	4941.998	1806	1587.07
91.9617	4793.009	1813.999	1586.068
92.1141	4879.14	1804.998	1585.067
92.2665	5174.139	1800.987	1584.08
92.4189	5338.936	1785.006	1583.096
92.5713	5433.998	1785	1582.094
92.7237	5417.99	1788	1581.091
92.8761	5390.022	1787.999	1580.069
93.0285	5420.984	1786.001	1579.067
93.1809	5271.022	1799.998	1578.062
93.3333	5354.016	1814.996	1577.06
93.4857	5429.003	1795.995	1576.057
93.6381	5434.102	1786.999	1575.055
93.7905	5540.97	1786	1574.053
93.9429	5601.005	1780	1573.05
94.0953	5656.012	1783	1572.046
94.2477	5682.983	1781.998	1571.026
94.4001	5662.009	1780.001	1570.025
94.5525	5694.999	1781	1569.007
94.7049	5643.986	1777	1567.989
94.8573	5602.96	1778.005	1566.987
95.0097	5546.03	1784.996	1565.969
95.1621	5485.01	1786	1564.964
95.3145	5443.993	1788	1563.96
95.4669	5408.963	1786.002	1562.948
95.6193	5344.99	1790.001	1561.939
95.7717	5334.003	1791	1560.936
95.9241	5380.997	1790	1559.935
96.0765	5340.034	1790.997	1558.932
96.2289	5415.915	1783.999	1557.929
96.3813	5311.044	1783	1556.911
96.5337	5187.007	1818.998	1555.909
96.6861	5181.969	1805.998	1554.906
96.8385	5084.014	1801	1553.904
96.9909	5104.988	1801	1552.903
97.1433	5063.008	1800	1551.916
97.2957	4947.009	1801.001	1550.913
97.4481	4997.109	1808.993	1549.911
97.6005	5195.289	1795.988	1548.925
97.7529	5508.902	1783.004	1547.923
97.9053	5651.995	1785	1546.904
98.0577	5554.995	1781.001	1545.918
98.2101	5542.997	1783.002	1544.914
98.3625	5539.002	1784.999	1543.896
98.5149	5470.005	1787	1542.876
98.6673	5370.979	1792	1541.874
98.8197	5301.915	1793	1540.861
98.9721	5173.073	1793	1539.861
99.1245	5173	1793	1538.866
99.2769	5250.004	1792.001	1537.847
99.4293	5277.005	1798.001	1536.845
99.5817	5285.965	1800	1535.842
99.7341	5247.013	1800	1534.84
99.8865	5312.004	1804	1533.854
100.0389	5415.981	1803.993	1532.851
100.1913	5368.991	1787.005	1531.847
100.3437	5357.005	1792.997	1530.846
100.4961	5271.008	1793	1529.844
100.6485	5238.996	1791.001	1528.842
100.8009	5222.934	1796.001	1527.823
100.9533	5120.06	1796.999	1526.838
101.1057	5238.974	1802.999	1525.834
101.2581	5275.009	1790	1524.832
101.4105	5335.04	1786.999	1523.828
101.5629	5411.981	1784.999	1522.825
101.7153	5391.007	1784	1521.806
101.8677	5437	1786	1520.82
102.0201	5432.985	1785.002	1519.801
