HOLE:	U1513A
EXPEDITION:	369
TOP:	193.2031
BOTTOM:	294.2442
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
234.3511	5351.087	1714.328	417.5914
234.5035	5329.244	1713.324	416.5346
234.6559	5363.416	1713	415.4883
234.8083	5357.694	1713.685	414.4359
234.9607	5349.758	1714	413.3796
235.1131	5321.194	1713.307	412.3238
235.2655	5262.639	1715.094	411.2661
235.4179	5262.654	1715.298	410.2089
235.5703	5265.347	1717.12	409.1629
235.7227	5348.996	1717.289	408.1099
235.8751	5424.065	1717	407.0538
236.0275	5398.27	1719.158	405.9966
236.1799	5393.588	1720	404.9391
236.3323	5352.848	1718.543	403.8945
236.4847	5248.91	1720.196	402.849
236.6371	5182.379	1719.527	401.7992
236.7895	5061.695	1721.967	400.7429
236.9419	5083.665	1722.254	399.6864
237.0943	5161.704	1718.253	398.6306
237.2467	5247.369	1715.492	397.5857
237.3991	5408.504	1715	396.5334
237.5515	5375.938	1716.526	395.4886
237.7039	5278.373	1717	394.4362
237.8563	5202.063	1717.771	393.3804
238.0087	5151.108	1719.551	392.3233
238.1611	5109.777	1720	391.2658
238.3135	5011.566	1721.569	390.2089
238.4659	5001.974	1721.212	389.1648
238.6183	5097.982	1717.035	388.1235
238.7707	5193.833	1714.404	387.0685
238.9231	5305.039	1713.198	386.0114
239.0755	5357.003	1714.611	384.9563
239.2279	5377.779	1746.611	383.9001
239.3803	5290.599	1832.185	382.8442
239.5327	5329.811	1736.114	381.8133
239.6851	5301.017	1712.646	380.7614
239.8375	5297.788	1714.654	379.6912
239.9899	5347.239	1711.673	378.6302
240.1423	5215.563	1717.695	377.5726
240.2947	5122.526	1719	376.5179
240.4471	4985.075	1725.753	375.461
240.5995	5107.228	1720.206	374.4307
240.7519	5359.439	1711.31	373.3781
240.9043	5280.412	1714.292	372.3221
241.0567	5205.839	1716.724	371.2646
241.2091	5169.26	1719.601	370.207
241.3615	5128.432	1720.871	369.1502
241.5139	5151.021	1717.497	368.1217
241.6663	5105.751	1717	367.0698
241.8187	5133.055	1716.127	366.0226
241.9711	5187.028	1716.86	364.9824
242.1235	5423.013	1711.914	363.95
242.2759	5473.993	1710.167	362.9217
242.4283	5386.774	1709.181	361.8867
242.5807	5366.194	1713.836	360.8481
242.7331	5323.208	1715.792	359.8095
242.8855	5333.801	1714.443	358.7704
243.0379	5259.702	1714	357.7325
243.1903	5186.943	1714.751	356.7071
