HOLE:	U1513A
EXPEDITION:	369
TOP:	194.8795
BOTTOM:	258.7350
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
m	g/cm3	g/cm3	barns/e-	g/cm3
248.9815	1.759922	-0.0009057755	6.89267	1.759922
249.1339	1.766997	0.0008078044	6.373686	1.766997
249.2863	1.769021	0.001073895	6.016335	1.769021
249.4387	1.772161	0.001506981	6.275962	1.772161
249.5911	1.77516	0.003401529	6.783917	1.77516
249.7435	1.773668	0.004735921	7.534192	1.773668
249.8959	1.765162	0.004424316	8.042959	1.765162
250.0483	1.759901	0.005797042	8.203597	1.759901
250.2007	1.754835	0.008621044	7.837119	1.754835
250.3531	1.747707	0.008571824	7.514661	1.747707
250.5055	1.749217	0.006159489	6.925286	1.749217
250.6579	1.759574	0.006026379	6.908649	1.759574
250.8103	1.775463	0.00571036	6.70239	1.775463
250.9627	1.774377	-0.0003715067	6.648084	1.774433
251.1151	1.776784	-0.003034963	6.383264	1.777807
251.2675	1.777263	-0.002157135	5.945948	1.777263
251.4199	1.780589	-0.001706021	5.944808	1.780589
251.5723	1.776011	-0.001419237	6.157706	1.776011
251.7247	1.774678	0.0004597424	6.798784	1.774678
251.8771	1.767673	-0.0000400	7.358088	1.767673
252.0295	1.762838	-0.0010589	8.425926	1.762838
252.1819	1.759801	-0.002685166	8.852055	1.759853
252.3342	1.760927	-0.0008662239	9.178079	1.760931
252.4866	1.757681	-0.0005561589	8.768291	1.757681
252.6390	1.75348	0.0006465406	8.718978	1.75348
252.7914	1.751143	0.003520981	8.276232	1.751143
252.9438	1.762199	0.01317638	7.786176	1.762199
253.0962	1.766663	0.01405004	7.137147	1.766663
253.2486	1.772223	0.01404885	6.995559	1.772223
253.4010	1.772687	0.01120273	6.840065	1.772687
253.5534	1.773407	0.009213015	6.748252	1.773407
253.7058	1.772873	0.008346814	6.584396	1.772873
253.8582	1.772766	0.007912042	8.592428	1.772766
254.0106	1.749225	0.008091001	12.5698	1.749225
254.1630	1.725099	0.01209631	20.21513	1.725099
254.3154	1.701681	0.01778133	21.65653	1.701681
254.4678	1.706849	0.02823471	20.52689	1.706849
254.6202	1.721368	0.04023792	19.2042	1.721368
254.7726	1.72887	0.04490855	18.83152	1.72887
254.9250	1.73084	0.04468085	19.55896	1.73084
255.0774	1.733179	0.04658591	20.18036	1.733179
255.2298	1.733262	0.04648107	20.2768	1.733262
255.3822	1.735868	0.04925345	20.23344	1.735868
255.5346	1.736562	0.05126135	20.02545	1.736562
255.6870	1.737318	0.05213888	19.69664	1.737318
255.8394	1.73758	0.05024369	19.14436	1.73758
255.9918	1.739809	0.04882229	18.86769	1.739809
256.1442	1.741284	0.04758595	19.21641	1.741284
256.2966	1.742249	0.04960794	19.97954	1.742249
256.4490	1.742093	0.05294073	20.53102	1.742093
256.6014	1.743262	0.05590323	20.85653	1.743262
256.7538	1.745504	0.05740822	21.00241	1.745504
256.9062	1.7455	0.0564969	20.89291	1.7455
257.0586	1.740468	0.05116198	20.87775	1.740468
257.2110	1.736566	0.04737146	20.83112	1.736566
257.3634	1.735944	0.04653812	20.74403	1.735944
257.5158	1.733907	0.04505128	20.29011	1.733907
257.6682	1.734298	0.04672716	19.76488	1.734298
257.8206	1.738791	0.0505846	19.88615	1.738791
257.9730	1.743345	0.05415427	20.19068	1.743345
258.1254	1.743623	0.05447957	20.47429	1.743623
258.2778	1.742274	0.05359142	19.19872	1.742274
258.4302	1.744903	0.05422451	16.47277	1.744903
258.5826	1.754302	0.05773623	14.36031	1.754302
258.7350	1.763299	0.06135593	13.12292	1.763299
