HOLE:	U1513A
EXPEDITION:	369
TOP:	77.9409
BOTTOM:	294.0439
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
103.8489	176.5731	670.9359	640.2996	1.7262	0.4543	0.4760
104.0013	175.5196	650.9456	696.6563	1.7366	0.4682	0.4375
104.1537	173.6495	647.57	706.1328	1.7553	0.4707	0.4316
104.3061	173.01	710.4794	758.5727	1.7617	0.4290	0.4018
104.4585	172.1065	672.9755	788.2469	1.7710	0.4529	0.3867
104.6109	171.0764	693.7793	777.1312	1.7817	0.4393	0.3922
104.7633	171.0023	610.5704	745.3552	1.7824	0.4992	0.4089
104.9157	171.0209	629.0287	656.7637	1.7822	0.4846	0.4641
105.0681	169.4357	631.3483	657.9406	1.7989	0.4828	0.4633
105.2205	171.0747	630.0139	630.35	1.7817	0.4838	0.4835
105.3729	171.8116	622.4861	619.8234	1.7740	0.4896	0.4918
105.5253	171.8851	622.608	641.8446	1.7733	0.4896	0.4749
105.6777	172.0726	622.5196	648.433	1.7713	0.4896	0.4701
105.8301	170.0377	617.7497	650.8989	1.7925	0.4934	0.4683
105.9825	169.8902	634.3694	653.3472	1.7941	0.4805	0.4665
106.1349	169.6387	640.4089	604.9696	1.7968	0.4759	0.5038
106.2873	169.1397	614.8608	595.5218	1.8021	0.4957	0.5118
106.4397	167.155	640.4887	619.3295	1.8235	0.4759	0.4921
106.5921	164.5196	636.0667	587.4506	1.8527	0.4792	0.5189
106.7445	162.3382	665.0905	628.9667	1.8776	0.4583	0.4846
106.8969	161.5374	650.1987	638.6382	1.8869	0.4688	0.4773
107.0493	160.9185	620.6667	675.7596	1.8941	0.4911	0.4510
107.2017	159.5599	608.5833	718.952	1.9103	0.5008	0.4240
107.3541	157.9282	662.5821	710.3839	1.9300	0.4600	0.4291
107.5065	158.6326	671.8574	706.8247	1.9214	0.4537	0.4312
107.6589	156.2803	694.7476	697.3377	1.9503	0.4387	0.4371
107.8113	151.1282	633.9838	706.2723	2.0168	0.4808	0.4316
107.9637	150.4651	639.9146	673.0405	2.0257	0.4763	0.4529
108.1161	159.1206	661.2116	667.9305	1.9155	0.4610	0.4563
108.2685	161.4833	650.4771	667.3443	1.8875	0.4686	0.4567
108.4209	161.7493	636.1905	593.3073	1.8844	0.4791	0.5137
108.5733	163.0849	608.1078	590.33	1.8690	0.5012	0.5163
108.7257	165.0542	588.2097	591.9563	1.8467	0.5182	0.5149
108.8781	165.0913	581.8964	549.3958	1.8463	0.5238	0.5548
109.0305	164.9926	598.7917	558.1954	1.8474	0.5090	0.5460
109.1829	165.9065	598.0729	623.7497	1.8372	0.5096	0.4887
109.3353	162.515	614.2774	630.033	1.8755	0.4962	0.4838
109.4877	155.465	576.6772	634.7604	1.9606	0.5285	0.4802
109.6401	155.1303	564.4037	630.0563	1.9648	0.5400	0.4838
109.7925	154.795	588.0319	537.7949	1.9691	0.5183	0.5668
109.9449	153.8874	617.0693	433.2932	1.9807	0.4939	0.7034
110.0973	152.721	654.8375	409.4814	1.9958	0.4655	0.7444
110.2497	152.6898	663.4523	415.6722	1.9962	0.4594	0.7333
110.4021	153.0902	671.8394	422.716	1.9910	0.4537	0.7211
110.5545	153.4694	624.8961	425.412	1.9861	0.4878	0.7165
110.7069	155.2227	607.8021	412.9237	1.9636	0.5015	0.7382
110.8593	154.3313	613.9491	434.8704	1.9750	0.4965	0.7009
111.0117	154.1462	692.3657	508.7093	1.9773	0.4402	0.5992
111.1641	153.4353	711.0652	495.3734	1.9865	0.4287	0.6153
111.3165	153.5299	802.0789	506.7722	1.9853	0.3800	0.6015
111.4689	159.9293	791.8859	520.0545	1.9058	0.3849	0.5861
111.6213	164.5036	768.6382	515.1848	1.8528	0.3965	0.5916
111.7737	166.7072	709.3688	567.9062	1.8284	0.4297	0.5367
111.9261	168.0879	616.7683	592.3192	1.8133	0.4942	0.5146
112.0785	169.5923	595.6447	595.6227	1.7973	0.5117	0.5117
112.2309	168.6298	598.6705	605.7646	1.8075	0.5091	0.5032
112.3833	167.5938	598.9943	587.6264	1.8187	0.5089	0.5187
112.5357	165.9529	628.7751	494.2475	1.8367	0.4848	0.6167
112.6881	167.5625	660.1194	494.9562	1.8190	0.4617	0.6158
112.8405	167.0899	653.8176	552.8666	1.8242	0.4662	0.5513
112.9929	167.4122	646.7465	592.9872	1.8207	0.4713	0.5140
113.1453	167.0901	656.7322	597.7813	1.8242	0.4641	0.5099
113.2977	163.8963	710.9983	598.9054	1.8597	0.4287	0.5089
113.4501	159.2021	690.1096	559.2271	1.9145	0.4417	0.5450
113.6025	159.6776	544.8718	599.6727	1.9088	0.5594	0.5083
113.7549	158.6495	564.1425	544.1632	1.9212	0.5403	0.5601
113.9073	158.2639	571.7283	543.9978	1.9259	0.5331	0.5603
114.0597	158.2689	571.7064	554.4295	1.9258	0.5331	0.5498
114.2121	158.1326	571.2095	577.2988	1.9275	0.5336	0.5280
114.3645	159.6212	559.2875	575.9229	1.9095	0.5450	0.5292
114.5169	164.7771	516.0934	585.8076	1.8498	0.5906	0.5203
114.6693	170.5016	558.1219	565.9458	1.7877	0.5461	0.5386
114.8217	168.573	548.5508	573.7324	1.8081	0.5556	0.5313
114.9741	170.0747	498.5906	589.4732	1.7922	0.6113	0.5171
115.1265	175.4896	536.855	593.1238	1.7369	0.5678	0.5139
115.2789	174.9651	549.6265	583.634	1.7421	0.5546	0.5222
115.4313	174.6113	609.7222	608.8794	1.7456	0.4999	0.5006
115.5837	174.4111	626.2474	614.453	1.7476	0.4867	0.4961
115.7361	174.5606	619.2039	584.3394	1.7461	0.4922	0.5216
