Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),NGR total counts (cps)
359,U1467,B,23,H,2,100,197.9,21.277
359,U1467,B,23,H,2,110,198,21.484
359,U1467,B,23,H,2,120,198.1,20.872
359,U1467,B,23,H,2,130,198.2,19.886
359,U1467,B,23,H,2,140,198.3,21.896
359,U1467,B,23,H,2,150,198.4,21.677
359,U1467,B,23,H,3,0,198.4,26.397
359,U1467,B,23,H,3,10,198.5,24.657
359,U1467,B,23,H,3,20,198.6,21.578
359,U1467,B,23,H,3,30,198.7,20.085
359,U1467,B,23,H,3,40,198.8,19.642
359,U1467,B,23,H,3,50,198.9,21.532
359,U1467,B,23,H,3,60,199,20.771
359,U1467,B,23,H,3,70,199.1,21.274
359,U1467,B,23,H,3,80,199.2,19.544
359,U1467,B,23,H,3,90,199.3,19.171
359,U1467,B,23,H,3,100,199.4,20.93
359,U1467,B,23,H,3,110,199.5,23.124
359,U1467,B,23,H,3,120,199.6,21.942
359,U1467,B,23,H,3,130,199.7,21.812
359,U1467,B,23,H,3,140,199.8,23.374
359,U1467,B,23,H,3,150,199.9,21.706
359,U1467,B,23,H,4,0,199.9,23.127
359,U1467,B,23,H,4,10,200,22.019
359,U1467,B,23,H,4,20,200.1,22.148
359,U1467,B,23,H,4,30,200.2,23.341
359,U1467,B,23,H,4,40,200.3,22.522
359,U1467,B,23,H,4,50,200.4,21.655
359,U1467,B,23,H,4,60,200.5,20.128
359,U1467,B,23,H,4,70,200.6,19.931
359,U1467,B,23,H,4,80,200.7,21.641
359,U1467,B,23,H,4,90,200.8,24.291
359,U1467,B,23,H,4,100,200.9,23.077
359,U1467,B,23,H,4,110,201,19.904
359,U1467,B,23,H,4,120,201.1,19.109
359,U1467,B,23,H,4,130,201.2,21.75
359,U1467,B,23,H,4,140,201.3,19.708
359,U1467,B,23,H,5,0,201.4,21.681
359,U1467,B,23,H,5,10,201.5,21.715
359,U1467,B,23,H,5,20,201.6,20.695
359,U1467,B,23,H,5,30,201.7,20.391
359,U1467,B,23,H,5,40,201.8,21.515
359,U1467,B,23,H,5,50,201.9,24.879
359,U1467,B,23,H,5,60,202,25.881
359,U1467,B,23,H,5,70,202.1,23.318
359,U1467,B,23,H,5,80,202.2,19.681
359,U1467,B,23,H,5,90,202.3,18.971
359,U1467,B,23,H,5,100,202.4,19.514
359,U1467,B,23,H,5,110,202.5,19.507
359,U1467,B,23,H,5,120,202.6,18.296
359,U1467,B,23,H,5,130,202.7,17.689
359,U1467,B,23,H,5,140,202.8,18.02
359,U1467,B,23,H,5,150,202.9,18.422
359,U1467,B,23,H,6,0,202.9,19.021
359,U1467,B,23,H,6,10,203,19.971
359,U1467,B,23,H,6,20,203.1,19.938
359,U1467,B,23,H,6,30,203.2,21.835
359,U1467,B,23,H,6,40,203.3,22.235
359,U1467,B,23,H,6,50,203.4,22.409
359,U1467,B,23,H,6,60,203.5,22.501
359,U1467,B,23,H,6,70,203.6,22.451
359,U1467,B,23,H,6,80,203.7,23.721
359,U1467,B,23,H,6,90,203.8,26.364
359,U1467,B,23,H,6,100,203.9,29.648
359,U1467,B,23,H,7,0,203.9,35.284
359,U1467,B,23,H,7,10,204,30.661
359,U1467,B,23,H,7,20,204.1,27.628
359,U1467,B,23,H,7,30,204.2,26.721
359,U1467,B,23,H,7,40,204.3,26.422
359,U1467,B,23,H,7,50,204.4,25.825
359,U1467,B,23,H,7,60,204.5,25.151
359,U1467,B,23,H,7,70,204.6,23.646
359,U1467,B,23,H,7,80,204.7,21.544
359,U1467,B,24,H,1,0,204.9,23.381
359,U1467,B,24,H,1,10,205,21.856
359,U1467,B,24,H,1,20,205.1,20.945
359,U1467,B,24,H,1,30,205.2,21.701
359,U1467,B,24,H,1,40,205.3,22.932
359,U1467,B,24,H,1,50,205.4,25.335
359,U1467,B,24,H,1,60,205.5,19.214
359,U1467,B,24,H,1,70,205.6,19.174
359,U1467,B,24,H,1,80,205.7,19.237
359,U1467,B,24,H,1,90,205.8,21.187
359,U1467,B,24,H,1,100,205.9,26.447
359,U1467,B,24,H,1,110,206,41.07
359,U1467,B,24,H,1,120,206.1,40.516
359,U1467,B,24,H,1,130,206.2,28.166
359,U1467,B,24,H,1,140,206.3,20.775
359,U1467,B,24,H,1,150,206.4,16.569
359,U1467,B,24,H,2,0,206.4,20.445
359,U1467,B,24,H,2,10,206.5,19.025
359,U1467,B,24,H,2,20,206.6,18.375
359,U1467,B,24,H,2,30,206.7,18.005
359,U1467,B,24,H,2,40,206.8,17.615
359,U1467,B,24,H,2,50,206.9,18.442
359,U1467,B,24,H,2,60,207,17.268
359,U1467,B,24,H,2,70,207.1,18.098
359,U1467,B,24,H,2,80,207.2,18.987
359,U1467,B,24,H,2,90,207.3,18.987
359,U1467,B,24,H,2,100,207.4,22.62
359,U1467,B,24,H,2,110,207.5,28.72
359,U1467,B,24,H,2,120,207.6,32.819
359,U1467,B,24,H,2,130,207.7,32.636
359,U1467,B,24,H,2,140,207.8,27.999
359,U1467,B,24,H,2,150,207.9,23.785
359,U1467,B,24,H,3,0,207.9,22.662
359,U1467,B,24,H,3,10,208,20.758
359,U1467,B,24,H,3,20,208.1,22.095
359,U1467,B,24,H,3,30,208.2,23.665
359,U1467,B,24,H,3,40,208.3,25.739
359,U1467,B,24,H,3,50,208.4,25.505
359,U1467,B,24,H,3,60,208.5,23.841
359,U1467,B,24,H,3,70,208.6,22.644
359,U1467,B,24,H,3,80,208.7,21.897
359,U1467,B,24,H,3,90,208.8,22.774
359,U1467,B,24,H,3,100,208.9,23.944
359,U1467,B,24,H,3,110,209,23.807
359,U1467,B,24,H,3,120,209.1,22.672
359,U1467,B,24,H,3,130,209.2,22.499
359,U1467,B,24,H,3,140,209.3,23.826
359,U1467,B,24,H,3,150,209.4,24.373
359,U1467,B,24,H,4,0,209.4,23.076
359,U1467,B,24,H,4,10,209.5,23.118
359,U1467,B,24,H,4,20,209.6,23.661
359,U1467,B,24,H,4,30,209.7,22.448
359,U1467,B,24,H,4,40,209.8,21.379
359,U1467,B,24,H,4,50,209.9,23.825
359,U1467,B,24,H,4,60,210,25.288
359,U1467,B,24,H,4,70,210.1,26.791
359,U1467,B,24,H,4,80,210.2,24.131
359,U1467,B,24,H,4,90,210.3,20.981
359,U1467,B,24,H,4,100,210.4,22.197
359,U1467,B,24,H,4,110,210.5,22.004
359,U1467,B,24,H,4,120,210.6,20.892
359,U1467,B,24,H,4,130,210.7,21.055
359,U1467,B,24,H,4,140,210.8,16.271
359,U1467,B,24,H,5,0,210.9,18.752
359,U1467,B,24,H,5,10,211,18.82
359,U1467,B,24,H,5,20,211.1,19.825
359,U1467,B,24,H,5,30,211.2,20.245
359,U1467,B,24,H,5,40,211.3,21.072
359,U1467,B,24,H,5,50,211.4,20.935
359,U1467,B,24,H,5,60,211.5,20.911
359,U1467,B,24,H,5,70,211.6,18.691
359,U1467,B,24,H,5,80,211.7,16.921
359,U1467,B,24,H,5,90,211.8,17.197
359,U1467,B,24,H,5,100,211.9,19.39
359,U1467,B,24,H,5,110,212,21.85
359,U1467,B,24,H,5,120,212.1,23.982
359,U1467,B,24,H,5,130,212.2,27.702
359,U1467,B,24,H,5,140,212.3,35.838
359,U1467,B,24,H,5,150,212.4,37.817
359,U1467,B,24,H,6,0,212.4,35.037
359,U1467,B,24,H,6,10,212.5,28.544
359,U1467,B,24,H,6,20,212.6,21.851
359,U1467,B,24,H,6,30,212.7,22.098
359,U1467,B,24,H,6,40,212.8,19.309
359,U1467,B,24,H,6,50,212.9,17.752
359,U1467,B,24,H,6,60,213,17.791
359,U1467,B,24,H,6,70,213.1,18.981
359,U1467,B,24,H,6,80,213.2,18.657
359,U1467,B,24,H,6,90,213.3,18.53
359,U1467,B,24,H,6,100,213.4,18.793
359,U1467,B,24,H,7,0,213.4,20.511
359,U1467,B,24,H,7,10,213.5,21.031
359,U1467,B,24,H,7,20,213.6,20.438
359,U1467,B,24,H,7,30,213.7,21.591
359,U1467,B,24,H,7,40,213.8,17.932
359,U1467,B,24,H,7,50,213.9,17.195
359,U1467,B,24,H,7,60,214,16.368
359,U1467,B,24,H,7,70,214.1,16.288
359,U1467,B,24,H,7,80,214.2,15.711
359,U1467,B,24,H,7,90,214.3,15.931
359,U1467,B,24,H,7,100,214.4,17.066
359,U1467,B,24,H,7,110,214.5,20.087
359,U1467,B,25,H,1,0,214.4,19.479
359,U1467,B,25,H,1,10,214.5,20.233
359,U1467,B,25,H,1,20,214.6,18.058
359,U1467,B,25,H,1,30,214.7,14.095
359,U1467,B,25,H,1,40,214.8,13.572
359,U1467,B,25,H,1,50,214.9,14.045
359,U1467,B,25,H,1,60,215,14.494
359,U1467,B,25,H,1,70,215.1,14.858
359,U1467,B,25,H,1,80,215.2,14.264
359,U1467,B,25,H,1,90,215.3,13.274
359,U1467,B,25,H,1,100,215.4,12.807
359,U1467,B,25,H,1,110,215.5,13.24
359,U1467,B,25,H,1,120,215.6,12.632
359,U1467,B,25,H,1,130,215.7,13.142
359,U1467,B,25,H,1,140,215.8,13.441
359,U1467,B,25,H,1,150,215.9,13.698
359,U1467,B,25,H,2,0,215.9,15.628
359,U1467,B,25,H,2,10,216,15.404
359,U1467,B,25,H,2,20,216.1,15.321
359,U1467,B,25,H,2,30,216.2,15.158
359,U1467,B,25,H,2,40,216.3,15.222
359,U1467,B,25,H,2,50,216.4,18.905
359,U1467,B,25,H,2,60,216.5,20.224
359,U1467,B,25,H,2,70,216.6,16.494
359,U1467,B,25,H,2,80,216.7,14.811
359,U1467,B,25,H,2,90,216.8,13.481
359,U1467,B,25,H,2,100,216.9,13.754
359,U1467,B,25,H,2,110,217,15.174
359,U1467,B,25,H,2,120,217.1,15.119
359,U1467,B,25,H,2,130,217.2,13.956
359,U1467,B,25,H,2,140,217.3,13.27
359,U1467,B,25,H,2,150,217.4,12.865
359,U1467,B,25,H,3,0,217.4,13.615
359,U1467,B,25,H,3,10,217.5,12.497
359,U1467,B,25,H,3,20,217.6,12.908
359,U1467,B,25,H,3,30,217.7,13.118
359,U1467,B,25,H,3,40,217.8,13.115
359,U1467,B,25,H,3,50,217.9,14.262
359,U1467,B,25,H,3,60,218,15.098
359,U1467,B,25,H,3,70,218.1,17.588
359,U1467,B,25,H,3,80,218.2,16.351
359,U1467,B,25,H,3,90,218.3,16.224
359,U1467,B,25,H,3,100,218.4,16.604
359,U1467,B,25,H,3,110,218.5,17.33
359,U1467,B,25,H,3,120,218.6,18.052
359,U1467,B,25,H,3,130,218.7,18.696
359,U1467,B,25,H,3,140,218.8,16.23
359,U1467,B,25,H,3,150,218.9,14.992
359,U1467,B,25,H,4,0,218.9,16.805
359,U1467,B,25,H,4,10,219,14.503
359,U1467,B,25,H,4,20,219.1,13.818
359,U1467,B,25,H,4,30,219.2,13.275
359,U1467,B,25,H,4,40,219.3,12.675
359,U1467,B,25,H,4,50,219.4,12.285
359,U1467,B,25,H,4,60,219.5,12.701
359,U1467,B,25,H,4,70,219.6,14.738
359,U1467,B,25,H,4,80,219.7,20.534
359,U1467,B,25,H,4,90,219.8,21.737
359,U1467,B,25,H,4,100,219.9,17.44
359,U1467,B,25,H,4,110,220,17.84
359,U1467,B,25,H,4,120,220.1,20.206
359,U1467,B,25,H,4,130,220.2,18.44
359,U1467,B,25,H,4,140,220.3,15.697
359,U1467,B,25,H,5,0,220.4,14.981
359,U1467,B,25,H,5,10,220.5,15.476
359,U1467,B,25,H,5,20,220.6,15.058
359,U1467,B,25,H,5,30,220.7,14.958
359,U1467,B,25,H,5,40,220.8,13.979
359,U1467,B,25,H,5,50,220.9,14.122
359,U1467,B,25,H,5,60,221,15.004
359,U1467,B,25,H,5,70,221.1,16.001
359,U1467,B,25,H,5,80,221.2,17.761
359,U1467,B,25,H,5,90,221.3,19.354
359,U1467,B,25,H,5,100,221.4,19.757
359,U1467,B,25,H,5,110,221.5,18.85
359,U1467,B,25,H,5,120,221.6,17.962
359,U1467,B,25,H,5,130,221.7,17.276
359,U1467,B,25,H,5,140,221.8,16.336
359,U1467,B,25,H,5,150,221.9,15.707
359,U1467,B,25,H,6,0,221.9,20.78
359,U1467,B,25,H,6,10,222,19.439
359,U1467,B,25,H,6,20,222.1,16.565
359,U1467,B,25,H,6,30,222.2,16.958
359,U1467,B,25,H,6,40,222.3,17.015
359,U1467,B,25,H,6,50,222.4,17.022
359,U1467,B,25,H,6,60,222.5,16.958
359,U1467,B,25,H,6,70,222.6,16.184
359,U1467,B,25,H,6,80,222.7,15.947
359,U1467,B,25,H,6,90,222.8,16.334
359,U1467,B,25,H,6,100,222.9,16.245
359,U1467,B,25,H,6,110,223,16.354
359,U1467,B,25,H,7,0,223.01,16.95
359,U1467,B,25,H,7,10,223.11,16.228
359,U1467,B,25,H,7,20,223.21,15.565
359,U1467,B,25,H,7,30,223.31,16.141
359,U1467,B,25,H,7,40,223.41,17.452
359,U1467,B,25,H,7,50,223.51,16.102
359,U1467,B,25,H,7,60,223.61,15.551
359,U1467,B,25,H,7,70,223.71,14.374
359,U1467,B,25,H,7,80,223.81,13.25
359,U1467,B,25,H,7,90,223.91,13.994
359,U1467,B,26,H,1,0,223.9,16.449
359,U1467,B,26,H,1,10,224,14.655
359,U1467,B,26,H,1,20,224.1,14.311
359,U1467,B,26,H,1,30,224.2,13.641
359,U1467,B,26,H,1,40,224.3,15.055
359,U1467,B,26,H,1,50,224.4,16.402
359,U1467,B,26,H,1,60,224.5,15.151
359,U1467,B,26,H,1,70,224.6,14.654
359,U1467,B,26,H,1,80,224.7,14.191
359,U1467,B,26,H,1,90,224.8,13.594
359,U1467,B,26,H,1,100,224.9,12.75
359,U1467,B,26,H,1,110,225,13.317
359,U1467,B,26,H,1,120,225.1,13.836
359,U1467,B,26,H,1,130,225.2,13.282
359,U1467,B,26,H,1,140,225.3,12.924
359,U1467,B,26,H,1,150,225.4,11.787
359,U1467,B,26,H,2,0,225.4,16.572
359,U1467,B,26,H,2,10,225.5,16.251
359,U1467,B,26,H,2,20,225.6,16.545
359,U1467,B,26,H,2,30,225.7,18.298
359,U1467,B,26,H,2,40,225.8,20.775
359,U1467,B,26,H,2,50,225.9,24.072
359,U1467,B,26,H,2,60,226,26.428
359,U1467,B,26,H,2,70,226.1,21.998
359,U1467,B,26,H,2,80,226.2,18.181
359,U1467,B,26,H,2,90,226.3,17.137
359,U1467,B,26,H,2,100,226.4,17.484
359,U1467,B,26,H,2,110,226.5,18.514
359,U1467,B,26,H,2,120,226.6,17.249
359,U1467,B,26,H,2,130,226.7,15.769
359,U1467,B,26,H,2,140,226.8,14.729
359,U1467,B,26,H,2,150,226.9,12.659
359,U1467,B,26,H,3,0,226.9,16.332
359,U1467,B,26,H,3,10,227,15.016
359,U1467,B,26,H,3,20,227.1,15.808
359,U1467,B,26,H,3,30,227.2,15.991
359,U1467,B,26,H,3,40,227.3,14.745
359,U1467,B,26,H,3,50,227.4,14.632
359,U1467,B,26,H,3,60,227.5,14.564
359,U1467,B,26,H,3,70,227.6,14.974
359,U1467,B,26,H,3,80,227.7,15.474
359,U1467,B,26,H,3,90,227.8,15.417
359,U1467,B,26,H,3,100,227.9,16.744
359,U1467,B,26,H,3,110,228,16.737
359,U1467,B,26,H,3,120,228.1,15.712
359,U1467,B,26,H,3,130,228.2,14.529
359,U1467,B,26,H,3,140,228.3,15.018
359,U1467,B,26,H,3,150,228.4,13.626
359,U1467,B,26,H,4,0,228.4,17.386
359,U1467,B,26,H,4,10,228.5,16.722
359,U1467,B,26,H,4,20,228.6,15.561
359,U1467,B,26,H,4,30,228.7,16.161
359,U1467,B,26,H,4,40,228.8,14.845
359,U1467,B,26,H,4,50,228.9,14.875
359,U1467,B,26,H,4,60,229,14.871
359,U1467,B,26,H,4,70,229.1,15.588
359,U1467,B,26,H,4,80,229.2,13.784
359,U1467,B,26,H,4,90,229.3,13.114
359,U1467,B,26,H,4,100,229.4,13.614
359,U1467,B,26,H,4,110,229.5,13.657
359,U1467,B,26,H,4,120,229.6,14.022
359,U1467,B,26,H,4,130,229.7,15.469
359,U1467,B,26,H,4,140,229.8,14.549
359,U1467,B,26,H,5,0,229.9,14.748
359,U1467,B,26,H,5,10,230,13.994
359,U1467,B,26,H,5,20,230.1,13.535
359,U1467,B,26,H,5,30,230.2,13.338
359,U1467,B,26,H,5,40,230.3,13.259
359,U1467,B,26,H,5,50,230.4,13.182
359,U1467,B,26,H,5,60,230.5,14.391
359,U1467,B,26,H,5,70,230.6,14.634
359,U1467,B,26,H,5,80,230.7,14.354
359,U1467,B,26,H,5,90,230.8,15.221
359,U1467,B,26,H,5,100,230.9,15.637
359,U1467,B,26,H,5,110,231,15.757
359,U1467,B,26,H,5,120,231.1,17.549
359,U1467,B,26,H,5,130,231.2,21.849
359,U1467,B,26,H,5,140,231.3,29.291
359,U1467,B,26,H,5,150,231.4,29.874
359,U1467,B,26,H,6,0,231.4,22.342
359,U1467,B,26,H,6,10,231.5,15.993
359,U1467,B,26,H,6,20,231.6,14.548
359,U1467,B,26,H,6,30,231.7,14.138
359,U1467,B,26,H,6,40,231.8,14.719
359,U1467,B,26,H,6,50,231.9,16.315
359,U1467,B,26,H,6,60,232,15.298
359,U1467,B,26,H,6,70,232.1,17.638
359,U1467,B,26,H,6,80,232.2,19.091
359,U1467,B,26,H,6,90,232.3,21.281
359,U1467,B,26,H,6,100,232.4,20.66
359,U1467,B,26,H,6,110,232.5,16.26
359,U1467,B,26,H,6,120,232.6,14.346
359,U1467,B,26,H,6,130,232.7,14.236
359,U1467,B,26,H,6,140,232.8,14.296
359,U1467,B,26,H,6,150,232.9,11.976
359,U1467,B,26,H,7,0,232.9,15.417
359,U1467,B,27,H,1,0,233.4,17.946
359,U1467,B,27,H,1,10,233.5,15.882
359,U1467,B,27,H,1,20,233.6,15.465
359,U1467,B,27,H,1,30,233.7,17.965
359,U1467,B,27,H,1,40,233.8,17.722
359,U1467,B,27,H,1,50,233.9,14.945
359,U1467,B,27,H,1,60,234,15.211
359,U1467,B,27,H,1,70,234.1,21.144
359,U1467,B,27,H,1,80,234.2,20.131
359,U1467,B,27,H,1,90,234.3,13.497
359,U1467,B,27,H,1,100,234.4,13.007
359,U1467,B,27,H,1,110,234.5,12.604
359,U1467,B,27,H,1,120,234.6,12.149
359,U1467,B,27,H,1,130,234.7,14.139
359,U1467,B,27,H,1,140,234.8,14.794
359,U1467,B,27,H,1,150,234.9,16.126
359,U1467,B,27,H,2,0,234.9,15.351
359,U1467,B,27,H,2,10,235,14.267
359,U1467,B,27,H,2,20,235.1,16.651
359,U1467,B,27,H,2,30,235.2,20.398
359,U1467,B,27,H,2,40,235.3,25.489
359,U1467,B,27,H,2,50,235.4,20.075
359,U1467,B,27,H,2,60,235.5,15.291
359,U1467,B,27,H,2,70,235.6,15.448
359,U1467,B,27,H,2,80,235.7,15.687
359,U1467,B,27,H,2,90,235.8,15.241
359,U1467,B,27,H,2,100,235.9,15.23
359,U1467,B,27,H,2,110,236,14.797
359,U1467,B,27,H,2,120,236.1,14.379
359,U1467,B,27,H,2,130,236.2,16.082
359,U1467,B,27,H,2,140,236.3,15.934
359,U1467,B,27,H,2,150,236.4,16.881
359,U1467,B,27,H,3,0,236.4,15.976
359,U1467,B,27,H,3,10,236.5,14.499
359,U1467,B,27,H,3,20,236.6,13.825
359,U1467,B,27,H,3,30,236.7,14.691
359,U1467,B,27,H,3,40,236.8,14.729
359,U1467,B,27,H,3,50,236.9,13.965
359,U1467,B,27,H,3,60,237,14.428
359,U1467,B,27,H,3,70,237.1,19.354
359,U1467,B,27,H,3,80,237.2,26.114
359,U1467,B,27,H,3,90,237.3,19.927
359,U1467,B,27,H,3,100,237.4,17.827
359,U1467,B,27,H,3,110,237.5,18.14
359,U1467,B,27,H,3,120,237.6,16.162
359,U1467,B,27,H,3,130,237.7,14.292
359,U1467,B,27,H,3,140,237.8,14.487
359,U1467,B,27,H,3,150,237.9,16.134
359,U1467,B,27,H,4,0,237.9,39.324
359,U1467,B,27,H,4,10,238,30.535
359,U1467,B,27,H,4,20,238.1,18.568
359,U1467,B,27,H,4,30,238.2,15.431
359,U1467,B,27,H,4,40,238.3,14.625
359,U1467,B,27,H,4,50,238.4,14.475
359,U1467,B,27,H,4,60,238.5,14.558
359,U1467,B,27,H,4,70,238.6,14.198
359,U1467,B,27,H,4,80,238.7,14.151
359,U1467,B,27,H,4,90,238.8,14.267
359,U1467,B,27,H,4,100,238.9,14.994
359,U1467,B,27,H,4,110,239,15.86
359,U1467,B,27,H,4,120,239.1,15.322
359,U1467,B,27,H,4,130,239.2,14.238
359,U1467,B,27,H,4,140,239.3,12.63
359,U1467,B,27,H,5,0,239.4,14.654
359,U1467,B,27,H,5,10,239.5,15.993
359,U1467,B,27,H,5,20,239.6,16.431
359,U1467,B,27,H,5,30,239.7,15.545
359,U1467,B,27,H,5,40,239.8,14.745
359,U1467,B,27,H,5,50,239.9,14.025
359,U1467,B,27,H,5,60,240,14.004
359,U1467,B,27,H,5,70,240.1,12.934
359,U1467,B,27,H,5,80,240.2,11.874
359,U1467,B,27,H,5,90,240.3,11.841
359,U1467,B,27,H,5,100,240.4,12.49
359,U1467,B,27,H,5,110,240.5,12.697
359,U1467,B,27,H,5,120,240.6,12.882
359,U1467,B,27,H,5,130,240.7,12.639
359,U1467,B,27,H,5,140,240.8,12.1
359,U1467,B,27,H,5,150,240.9,12.129
359,U1467,B,27,H,6,0,240.9,14.247
359,U1467,B,27,H,6,10,241,14.248
359,U1467,B,27,H,6,20,241.1,14.501
359,U1467,B,27,H,6,30,241.2,14.515
359,U1467,B,27,H,6,40,241.3,15.025
359,U1467,B,27,H,6,50,241.4,14.152
359,U1467,B,27,H,6,60,241.5,15.421
359,U1467,B,27,H,6,70,241.6,15.134
359,U1467,B,27,H,6,80,241.7,14.624
359,U1467,B,27,H,6,90,241.8,14.864
359,U1467,B,27,H,6,100,241.9,19.037
359,U1467,B,27,H,6,110,242,23.754
359,U1467,B,27,H,6,120,242.1,17.972
359,U1467,B,27,H,6,130,242.2,18.242
359,U1467,B,27,H,6,140,242.3,19.51
359,U1467,B,27,H,6,150,242.4,18
359,U1467,B,27,H,7,0,242.4,28.061
359,U1467,B,27,H,7,10,242.5,23.935
359,U1467,B,27,H,7,20,242.6,22.438
359,U1467,B,27,H,7,30,242.7,20.801
359,U1467,B,27,H,7,40,242.8,20.175
359,U1467,B,27,H,7,50,242.9,20.687
359,U1467,B,27,H,7,60,243,31.192
359,U1467,B,28,H,1,0,242.9,22.153
359,U1467,B,28,H,1,10,243,19.063
359,U1467,B,28,H,1,20,243.1,17.195
359,U1467,B,28,H,1,30,243.2,15.608
359,U1467,B,28,H,1,40,243.3,14.999
359,U1467,B,28,H,1,50,243.4,19.375
359,U1467,B,28,H,1,60,243.5,27.481
359,U1467,B,28,H,1,70,243.6,19.658
359,U1467,B,28,H,1,80,243.7,18.451
359,U1467,B,28,H,1,90,243.8,17.677
359,U1467,B,28,H,1,100,243.9,15.494
359,U1467,B,28,H,1,110,244,14.84
359,U1467,B,28,H,1,120,244.1,14.176
359,U1467,B,28,H,1,130,244.2,13.742
359,U1467,B,28,H,1,140,244.3,14.723
359,U1467,B,28,H,1,150,244.4,15.927
359,U1467,B,28,H,2,0,244.4,15.642
359,U1467,B,28,H,2,10,244.5,15.236
359,U1467,B,28,H,2,20,244.6,13.878
359,U1467,B,28,H,2,30,244.7,13.401
359,U1467,B,28,H,2,40,244.8,12.142
359,U1467,B,28,H,2,50,244.9,13.025
359,U1467,B,28,H,2,60,245,12.981
359,U1467,B,28,H,2,70,245.1,13.584
359,U1467,B,28,H,2,80,245.2,13.551
359,U1467,B,28,H,2,90,245.3,14.284
359,U1467,B,28,H,2,100,245.4,14.204
359,U1467,B,28,H,2,110,245.5,14.694
359,U1467,B,28,H,2,120,245.6,14.819
359,U1467,B,28,H,2,130,245.7,15.166
359,U1467,B,28,H,2,140,245.8,14.592
359,U1467,B,28,H,2,150,245.9,13.154
359,U1467,B,28,H,3,0,245.9,14.93
359,U1467,B,28,H,3,10,246,14.435
359,U1467,B,28,H,3,20,246.1,15.698
359,U1467,B,28,H,3,30,246.2,15.411
359,U1467,B,28,H,3,40,246.3,13.982
359,U1467,B,28,H,3,50,246.4,15.235
359,U1467,B,28,H,3,60,246.5,17.378
359,U1467,B,28,H,3,70,246.6,18.698
359,U1467,B,28,H,3,80,246.7,18.764
359,U1467,B,28,H,3,90,246.8,18.687
359,U1467,B,28,H,3,100,246.9,18.484
359,U1467,B,28,H,3,110,247,17.484
359,U1467,B,28,H,3,120,247.1,15.986
359,U1467,B,28,H,3,130,247.2,15.219
359,U1467,B,28,H,3,140,247.3,15.846
359,U1467,B,28,H,3,150,247.4,15.29
359,U1467,B,28,H,4,0,247.4,16.667
359,U1467,B,28,H,4,10,247.5,16.361
359,U1467,B,28,H,4,20,247.6,17.155
359,U1467,B,28,H,4,30,247.7,17.008
359,U1467,B,28,H,4,40,247.8,17.242
359,U1467,B,28,H,4,50,247.9,16.562
359,U1467,B,28,H,4,60,248,16.908
359,U1467,B,28,H,4,70,248.1,17.104
359,U1467,B,28,H,4,80,248.2,16.414
359,U1467,B,28,H,4,90,248.3,14.381
359,U1467,B,28,H,4,100,248.4,14.437
359,U1467,B,28,H,4,110,248.5,13.55
359,U1467,B,28,H,4,120,248.6,12.092
359,U1467,B,28,H,4,130,248.7,12.961
359,U1467,B,28,H,4,140,248.8,12.231
359,U1467,B,28,H,5,0,248.9,12.699
359,U1467,B,28,H,5,10,249,12.865
359,U1467,B,28,H,5,20,249.1,13.888
359,U1467,B,28,H,5,30,249.2,13.621
359,U1467,B,28,H,5,40,249.3,14.122
359,U1467,B,28,H,5,50,249.4,13.452
359,U1467,B,28,H,5,60,249.5,13.124
359,U1467,B,28,H,5,70,249.6,14.138
359,U1467,B,28,H,5,80,249.7,16.671
359,U1467,B,28,H,5,90,249.8,16.521
359,U1467,B,28,H,5,100,249.9,15.194
359,U1467,B,28,H,5,110,250,15.447
359,U1467,B,28,H,5,120,250.1,16.292
359,U1467,B,28,H,5,130,250.2,18.332
359,U1467,B,28,H,5,140,250.3,28.293
359,U1467,B,28,H,5,150,250.4,38.381
359,U1467,B,28,H,6,0,250.4,24.246
359,U1467,B,28,H,6,10,250.5,18.52
359,U1467,B,28,H,6,20,250.6,17.715
359,U1467,B,28,H,6,30,250.7,18.011
359,U1467,B,28,H,6,40,250.8,16.179
359,U1467,B,28,H,6,50,250.9,17.135
359,U1467,B,28,H,6,60,251,17.444
359,U1467,B,28,H,6,70,251.1,18.761
359,U1467,B,28,H,6,80,251.2,18.991
359,U1467,B,28,H,6,90,251.3,20.664
359,U1467,B,28,H,6,100,251.4,19.994
359,U1467,B,28,H,6,110,251.5,19.597
359,U1467,B,28,H,6,120,251.6,19.126
359,U1467,B,28,H,6,130,251.7,19.082
359,U1467,B,28,H,6,140,251.8,17.347
359,U1467,B,28,H,6,150,251.9,14.847
359,U1467,B,28,H,7,0,251.9,15.49
359,U1467,B,28,H,7,10,252,14.564
359,U1467,B,28,H,7,20,252.1,14.161
359,U1467,B,28,H,7,30,252.2,13.855
359,U1467,B,28,H,7,40,252.3,14.192
359,U1467,B,28,H,7,50,252.4,15.849
359,U1467,B,28,H,7,60,252.5,16.536
359,U1467,B,28,H,7,70,252.6,17.282
359,U1467,B,29,H,1,0,252.4,21.942
359,U1467,B,29,H,1,10,252.5,17.969
359,U1467,B,29,H,1,20,252.6,18.021
359,U1467,B,29,H,1,30,252.7,18.551
359,U1467,B,29,H,1,40,252.8,19.142
359,U1467,B,29,H,1,50,252.9,19.962
359,U1467,B,29,H,1,60,253,19.438
359,U1467,B,29,H,1,70,253.1,17.868
359,U1467,B,29,H,1,80,253.2,16.137
