Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
359,U1465,A,1,H,1,69,0.69,65.3
359,U1465,A,1,H,1,69,0.69,
359,U1465,A,1,H,2,57,1.96,
359,U1465,A,1,H,2,57,1.96,73.6
359,U1465,A,1,H,3,69,3.25,
359,U1465,A,1,H,3,69,3.25,77
359,U1465,A,1,H,4,66,4.63,76.2
359,U1465,A,1,H,4,66,4.63,
359,U1465,A,1,H,5,44,5.83,
359,U1465,A,1,H,5,44,5.83,76.4
359,U1465,A,1,H,6,30,6.6,66.6
359,U1465,A,1,H,6,30,6.6,
359,U1465,A,2,H,1,74,7.84,
359,U1465,A,2,H,1,74,7.84,59.5
359,U1465,A,2,H,2,74,9.34,
359,U1465,A,2,H,2,74,9.34,68.2
359,U1465,A,2,H,3,74,10.84,67.7
359,U1465,A,2,H,3,74,10.84,
359,U1465,A,2,H,4,74,12.34,72.7
359,U1465,A,2,H,4,74,12.34,
359,U1465,A,2,H,5,74,13.84,
359,U1465,A,2,H,5,74,13.84,67.3
359,U1465,A,2,H,6,44,15.04,
359,U1465,A,2,H,6,44,15.04,71.2
359,U1465,A,3,H,1,71,17.31,55.1
359,U1465,A,3,H,1,71,17.31,
359,U1465,A,3,H,2,74,18.79,
359,U1465,A,3,H,2,74,18.79,66.7
359,U1465,A,3,H,3,43,19.98,
359,U1465,A,3,H,3,43,19.98,60
359,U1465,A,4,H,1,74,26.84,
359,U1465,A,4,H,1,74,26.84,77.1
359,U1465,A,4,H,2,70,28.3,67.9
359,U1465,A,4,H,2,70,28.3,
359,U1465,A,4,H,3,75,29.85,71.4
359,U1465,A,4,H,3,75,29.85,
359,U1465,A,4,H,4,76,31.31,
359,U1465,A,4,H,4,76,31.31,68
359,U1465,A,4,H,5,76,32.81,
359,U1465,A,4,H,5,76,32.81,77.3
359,U1465,A,4,H,6,41,33.96,71.9
359,U1465,A,4,H,6,41,33.96,
359,U1465,A,4,H,7,40,34.78,
359,U1465,A,4,H,7,40,34.78,69.2
359,U1465,A,6,F,1,74,36.54,67.7
359,U1465,A,6,F,1,74,36.54,
359,U1465,A,6,F,2,55,37.81,
359,U1465,A,6,F,2,55,37.81,63.6
359,U1465,A,6,F,3,29,38.68,
359,U1465,A,6,F,3,29,38.68,68.3
359,U1465,A,7,H,1,60,41.1,
359,U1465,A,7,H,1,60,41.1,
359,U1465,A,7,H,1,60,41.1,72.1
359,U1465,A,7,H,2,60,42.36,
359,U1465,A,7,H,2,60,42.36,62.2
359,U1465,A,7,H,3,61,43.64,70.1
359,U1465,A,7,H,3,61,43.64,
359,U1465,A,7,H,4,62,44.99,76.5
359,U1465,A,7,H,4,62,44.99,
359,U1465,A,7,H,5,70,46.46,
359,U1465,A,7,H,5,70,46.46,70.5
359,U1465,A,7,H,6,60,47.78,
359,U1465,A,7,H,6,60,47.78,67.5
359,U1465,A,8,H,1,59,50.59,71.5
359,U1465,A,8,H,1,59,50.59,
359,U1465,A,8,H,1,59,50.59,
359,U1465,A,8,H,2,54,51.72,
359,U1465,A,8,H,2,54,51.72,63.5
359,U1465,A,8,H,3,64,52.93,68.7
359,U1465,A,8,H,3,64,52.93,
359,U1465,A,8,H,4,63,54.19,66
359,U1465,A,8,H,4,63,54.19,
359,U1465,A,8,H,5,44,55.39,66.2
359,U1465,A,8,H,5,44,55.39,
359,U1465,A,8,H,6,26,56.1,73.3
359,U1465,A,8,H,6,26,56.1,
359,U1465,A,9,H,1,49,59.99,54.5
359,U1465,A,9,H,1,49,59.99,
359,U1465,A,9,H,1,49,59.99,
359,U1465,A,9,H,2,39,60.9,
359,U1465,A,9,H,2,39,60.9,74.1
359,U1465,A,9,H,3,37,61.65,74.1
359,U1465,A,9,H,3,37,61.65,
359,U1465,A,9,H,4,45,62.48,76
359,U1465,A,9,H,4,45,62.48,
359,U1465,A,9,H,5,60,63.51,74.3
359,U1465,A,9,H,5,60,63.51,
359,U1465,A,9,H,6,51,64.75,69.9
359,U1465,A,9,H,6,51,64.75,
359,U1465,B,2,R,1,20,66.1,22.8
359,U1465,B,2,R,1,20,66.1,
359,U1465,B,10,R,1,1,114.41,
359,U1465,B,10,R,1,1,114.41,40.3
359,U1465,B,18,R,1,5,162.95,
359,U1465,B,18,R,1,5,162.95,38.3
359,U1465,B,19,R,1,50,173.1,
359,U1465,B,19,R,1,50,173.1,12.9
359,U1465,B,19,R,1,112,173.72,43.4
359,U1465,B,19,R,1,112,173.72,
359,U1465,C,2,F,1,60,55.6,67.3
359,U1465,C,2,F,1,60,55.6,
359,U1465,C,2,F,3,50,58.22,68.4
359,U1465,C,2,F,3,50,58.22,
359,U1465,C,3,F,1,59,60.29,
359,U1465,C,3,F,1,59,60.29,69.3
359,U1465,C,3,F,3,52,62.92,
359,U1465,C,3,F,3,52,62.92,71.7
359,U1465,C,4,F,1,65,65.05,69.3
359,U1465,C,4,F,1,65,65.05,
359,U1465,C,4,F,3,45,67.59,67.2
359,U1465,C,4,F,3,45,67.59,
359,U1465,C,5,F,1,62,69.72,
359,U1465,C,5,F,1,62,69.72,59.8
359,U1465,C,5,F,3,35,72.18,
359,U1465,C,5,F,3,35,72.18,61.1
359,U1465,C,6,F,1,51,74.31,40
359,U1465,C,6,F,1,51,74.31,
359,U1466,A,1,H,1,74,0.74,69.8
359,U1466,A,1,H,1,74,0.74,
359,U1466,A,1,H,2,71,2.21,74.6
359,U1466,A,1,H,2,71,2.21,
359,U1466,A,1,H,3,49,3.5,72.8
359,U1466,A,1,H,3,49,3.5,
359,U1466,A,1,H,4,39,4.41,76.1
359,U1466,A,1,H,4,39,4.41,
359,U1466,A,2,H,1,75,5.75,
359,U1466,A,2,H,1,75,5.75,78.8
359,U1466,A,2,H,2,77,7.28,
359,U1466,A,2,H,2,77,7.28,69.6
359,U1466,A,2,H,3,77,8.78,
359,U1466,A,2,H,3,77,8.78,74.4
359,U1466,A,2,H,4,74,10.25,
359,U1466,A,2,H,4,74,10.25,78.4
359,U1466,A,2,H,5,75,11.76,
359,U1466,A,2,H,5,75,11.76,73.1
359,U1466,A,2,H,6,55,13.07,
359,U1466,A,2,H,6,55,13.07,78.3
359,U1466,A,3,H,1,76,15.26,68.9
359,U1466,A,3,H,1,76,15.26,
359,U1466,A,3,H,2,60,16.6,
359,U1466,A,3,H,2,60,16.6,69.8
359,U1466,A,3,H,3,70,18.2,64.7
359,U1466,A,3,H,3,70,18.2,
359,U1466,A,3,H,4,69,19.69,
359,U1466,A,3,H,4,70,19.7,
359,U1466,A,3,H,4,70,19.7,67.7
359,U1466,A,3,H,5,74,21.24,
359,U1466,A,3,H,5,74,21.24,61.6
359,U1466,A,3,H,6,50,22.5,
359,U1466,A,3,H,6,50,22.5,63.8
359,U1466,A,3,H,7,30,23.31,
359,U1466,A,3,H,7,30,23.31,72.5
359,U1466,A,4,H,1,65,24.65,
359,U1466,A,4,H,1,65,24.65,75.5
359,U1466,A,4,H,2,74,26.08,72.4
359,U1466,A,4,H,2,74,26.08,
359,U1466,A,4,H,3,74,27.58,78.6
359,U1466,A,4,H,3,74,27.58,
359,U1466,A,4,H,4,74,29.08,71.8
359,U1466,A,4,H,4,74,29.08,
359,U1466,A,4,H,5,74,30.58,75.5
359,U1466,A,4,H,5,74,30.58,
359,U1466,A,4,H,6,71,32.05,74.8
359,U1466,A,4,H,6,71,32.05,
359,U1466,A,5,H,1,74,34.24,64.8
359,U1466,A,5,H,1,74,34.24,
359,U1466,A,5,H,2,74,35.74,64.9
359,U1466,A,5,H,2,74,35.74,
359,U1466,A,5,H,3,74,37.24,66.2
359,U1466,A,5,H,3,74,37.24,
359,U1466,A,5,H,4,74,38.74,72.2
359,U1466,A,5,H,4,74,38.74,
359,U1466,A,5,H,5,74,40.24,73.5
359,U1466,A,5,H,5,74,40.24,
359,U1466,A,5,H,6,49,41.49,73.1
359,U1466,A,5,H,6,49,41.49,
359,U1466,A,5,H,7,44,42.44,
359,U1466,A,5,H,7,44,42.44,68.6
359,U1466,A,6,H,1,74,43.74,
359,U1466,A,6,H,1,74,43.74,69.6
359,U1466,A,6,H,2,74,45.24,72.5
359,U1466,A,6,H,2,74,45.24,
359,U1466,A,6,H,3,74,46.74,70.6
359,U1466,A,6,H,3,74,46.74,
359,U1466,A,6,H,4,74,48.24,70
359,U1466,A,6,H,4,74,48.24,
359,U1466,A,6,H,5,74,49.74,68.2
359,U1466,A,6,H,5,74,49.74,
359,U1466,A,6,H,6,44,50.94,75
359,U1466,A,6,H,6,44,50.94,
359,U1466,A,6,H,7,30,51.7,72.3
359,U1466,A,6,H,7,30,51.7,
359,U1466,A,7,H,1,74,53.24,69.7
359,U1466,A,7,H,1,74,53.24,
359,U1466,A,7,H,2,74,54.74,77.6
359,U1466,A,7,H,2,74,54.74,
359,U1466,A,7,H,3,74,56.24,71.5
359,U1466,A,7,H,3,74,56.24,
359,U1466,A,7,H,4,74,57.74,67.8
359,U1466,A,7,H,4,74,57.74,
359,U1466,A,7,H,5,74,59.24,69.5
359,U1466,A,7,H,5,74,59.24,
359,U1466,A,7,H,6,52,60.53,70.7
359,U1466,A,7,H,6,52,60.53,
359,U1466,A,8,H,1,74,62.74,
359,U1466,A,8,H,1,74,62.74,53.9
359,U1466,A,8,H,2,74,64.24,
359,U1466,A,8,H,2,74,64.24,65
359,U1466,A,8,H,3,74,65.74,
359,U1466,A,8,H,3,74,65.74,56
359,U1466,A,8,H,4,69,67.19,
359,U1466,A,8,H,4,69,67.19,73.2
359,U1466,A,8,H,5,73,68.73,
359,U1466,A,8,H,5,73,68.73,69.4
359,U1466,A,8,H,6,49,69.99,
359,U1466,A,8,H,6,49,69.99,66.5
359,U1466,A,8,H,7,40,70.9,
359,U1466,A,8,H,7,40,70.9,61
359,U1466,A,9,H,1,60,72.1,
359,U1466,A,9,H,1,60,72.1,
359,U1466,A,9,H,1,60,72.1,63.1
359,U1466,A,9,H,2,65,73.36,
359,U1466,A,9,H,2,65,73.36,66.3
359,U1466,A,9,H,3,74,74.74,
359,U1466,A,9,H,3,74,74.74,61.7
359,U1466,A,9,H,4,70,76.2,
359,U1466,A,9,H,4,70,76.2,63.7
359,U1466,A,9,H,5,74,77.74,60.6
359,U1466,A,9,H,5,74,77.74,
359,U1466,A,9,H,6,65,79.15,
359,U1466,A,9,H,6,65,79.15,52.2
359,U1466,A,10,H,1,74,81.74,53.6
359,U1466,A,10,H,1,74,81.74,
359,U1466,A,10,H,1,74,81.74,
359,U1466,A,10,H,2,74,83.25,
359,U1466,A,10,H,2,74,83.25,66
359,U1466,A,10,H,3,50,84.52,61.5
359,U1466,A,10,H,3,50,84.52,
359,U1466,A,10,H,4,17,85.22,
359,U1466,A,10,H,4,17,85.22,74.6
359,U1466,A,10,H,5,75,86.29,58.7
359,U1466,A,10,H,5,75,86.29,
359,U1466,A,10,H,6,70,87.74,
359,U1466,A,10,H,6,70,87.74,57.6
359,U1466,A,11,H,1,40,88.9,
359,U1466,A,11,H,1,40,88.9,
359,U1466,A,11,H,1,40,88.9,55.7
359,U1466,A,11,H,2,24,89.57,
359,U1466,A,11,H,2,24,89.57,53.2
359,U1466,A,11,H,3,64,90.5,
359,U1466,A,11,H,3,64,90.5,54.7
359,U1466,A,11,H,4,70,91.9,
359,U1466,A,11,H,4,70,91.9,57.3
359,U1466,A,11,H,5,75,93.45,
359,U1466,A,11,H,5,75,93.45,54.9
359,U1466,A,11,H,6,69,94.89,
359,U1466,A,11,H,6,69,94.89,55.7
359,U1466,A,12,F,1,20,96,57.1
359,U1466,A,12,F,1,20,96,
359,U1466,A,12,F,1,20,96,
359,U1466,A,12,F,2,70,96.94,58.4
359,U1466,A,12,F,2,70,96.94,
359,U1466,A,12,F,3,44,98.17,57
359,U1466,A,12,F,3,44,98.17,
359,U1466,A,12,F,4,34,98.97,
359,U1466,A,12,F,4,34,98.97,56.6
359,U1466,A,13,H,1,74,101.24,
359,U1466,A,13,H,1,74,101.24,59.3
359,U1466,A,13,H,1,74,101.24,
359,U1466,A,13,H,2,74,102.74,
359,U1466,A,13,H,2,74,102.74,55.5
359,U1466,A,13,H,3,61,104.11,
359,U1466,A,13,H,3,61,104.11,54.1
359,U1466,A,13,H,4,71,105.71,
359,U1466,A,13,H,4,71,105.71,61.3
359,U1466,A,13,H,5,72,107.22,56.8
359,U1466,A,13,H,5,72,107.22,
359,U1466,A,13,H,6,49,108.49,55.6
359,U1466,A,13,H,6,49,108.49,
359,U1466,A,13,H,7,24,109.24,
359,U1466,A,13,H,7,24,109.24,59.1
359,U1466,A,14,H,1,74,110.74,61.9
359,U1466,A,14,H,1,74,110.74,
359,U1466,A,14,H,2,74,112.24,
359,U1466,A,14,H,3,71,113.71,
359,U1466,A,14,H,3,71,113.71,51.9
359,U1466,A,14,H,4,72,115.22,
359,U1466,A,14,H,4,72,115.22,54.6
359,U1466,A,14,H,5,74,116.74,
359,U1466,A,14,H,5,74,116.74,56.7
359,U1466,A,14,H,6,49,117.99,
359,U1466,A,14,H,6,49,117.99,54.1
359,U1466,A,14,H,7,34,118.84,56.2
359,U1466,A,14,H,7,34,118.84,
359,U1466,A,15,H,1,74,120.24,53.3
359,U1466,A,15,H,1,74,120.24,
359,U1466,A,15,H,2,74,121.74,52
359,U1466,A,15,H,2,74,121.74,
359,U1466,A,15,H,3,74,123.24,50.3
359,U1466,A,15,H,3,74,123.24,
359,U1466,A,15,H,4,74,124.74,50.7
359,U1466,A,15,H,4,74,124.74,
359,U1466,A,15,H,5,74,126.24,55.5
359,U1466,A,15,H,5,74,126.24,
359,U1466,A,15,H,6,50,127.5,50.1
359,U1466,A,15,H,6,50,127.5,
359,U1466,A,15,H,7,37,128.38,52.8
359,U1466,A,15,H,7,37,128.38,
359,U1466,A,16,H,1,74,129.74,49.9
359,U1466,A,16,H,1,74,129.74,
359,U1466,A,16,H,2,74,131.24,
359,U1466,A,16,H,2,74,131.24,49.7
359,U1466,A,16,H,3,74,132.74,
359,U1466,A,16,H,3,74,132.74,48.3
359,U1466,A,16,H,4,74,134.24,
359,U1466,A,16,H,4,74,134.24,51
359,U1466,A,16,H,5,74,135.74,
359,U1466,A,16,H,5,74,135.74,50.9
359,U1466,A,16,H,6,59,137.09,50.1
359,U1466,A,16,H,6,59,137.09,
359,U1466,A,16,H,7,34,138.04,50.6
359,U1466,A,16,H,7,34,138.04,
359,U1466,A,18,X,1,33,139.13,
359,U1466,A,18,X,1,33,139.13,52.3
359,U1466,A,19,F,1,75,146.35,
359,U1466,A,19,F,1,75,146.35,56.6
359,U1466,A,19,F,2,71,147.81,58.8
359,U1466,A,19,F,2,71,147.81,
359,U1466,A,19,F,3,67,149.27,54.5
359,U1466,A,19,F,3,67,149.27,
359,U1466,A,20,F,1,74,151.04,53.2
359,U1466,A,20,F,1,74,151.04,
359,U1466,A,20,F,2,76,152.56,54.2
359,U1466,A,20,F,2,76,152.56,
359,U1466,A,20,F,3,74,154.04,58
359,U1466,A,20,F,3,74,154.04,
359,U1466,A,21,H,1,49,155.49,52.6
359,U1466,A,21,H,1,49,155.49,
359,U1466,A,21,H,2,41,156.43,
359,U1466,A,21,H,2,41,156.43,50.5
359,U1466,A,21,H,3,69,157.55,
359,U1466,A,21,H,3,69,157.55,56.1
359,U1466,A,21,H,4,69,158.97,
359,U1466,A,21,H,4,69,158.97,59
359,U1466,A,21,H,5,75,160.53,
359,U1466,A,21,H,5,75,160.53,62.9
359,U1466,A,21,H,6,39,161.66,56.1
359,U1466,A,21,H,6,39,161.66,
359,U1466,A,22,H,1,74,162.74,
359,U1466,A,22,H,1,74,162.74,47
359,U1466,A,22,H,2,74,164.24,
359,U1466,A,22,H,2,74,164.24,54.9
359,U1466,A,22,H,3,74,165.74,
359,U1466,A,22,H,3,74,165.74,48.9
359,U1466,A,22,H,4,69,167.19,
359,U1466,A,22,H,4,69,167.19,53.1
359,U1466,A,22,H,5,74,168.74,
359,U1466,A,22,H,5,74,168.74,52.8
359,U1466,A,22,H,6,74,170.24,
359,U1466,A,22,H,6,74,170.24,49
359,U1466,A,22,H,7,29,171.29,46.7
359,U1466,A,22,H,7,29,171.29,
359,U1466,A,23,H,1,8,171.58,56.2
359,U1466,A,23,H,1,8,171.58,
359,U1466,A,24,X,1,64,173.14,
359,U1466,A,24,X,1,64,173.14,47.6
359,U1466,A,24,X,2,55,174.54,
359,U1466,A,24,X,2,55,174.54,39.2
359,U1466,A,25,H,1,46,181.96,
359,U1466,A,25,H,1,46,181.96,47.4
359,U1466,A,25,H,1,46,181.96,
359,U1466,A,25,H,2,37,182.63,52.9
359,U1466,A,25,H,2,37,182.63,
359,U1466,A,26,F,1,75,184.25,49.8
359,U1466,A,26,F,1,75,184.25,
359,U1466,A,26,F,2,74,185.73,
359,U1466,A,26,F,2,74,185.73,55.6
359,U1466,A,26,F,2,74,185.73,
359,U1466,A,26,F,3,73,187.22,57.1
359,U1466,A,26,F,3,73,187.22,
359,U1466,A,27,F,1,77,188.97,
359,U1466,A,27,F,1,77,188.97,
359,U1466,A,27,F,1,77,188.97,52.6
359,U1466,A,27,F,2,72,190.41,51.3
359,U1466,A,27,F,2,72,190.41,
359,U1466,A,27,F,3,65,191.84,
359,U1466,A,27,F,3,65,191.84,54
359,U1466,A,28,F,1,71,193.61,52.1
359,U1466,A,28,F,1,71,193.61,
359,U1466,A,28,F,2,69,195.09,53.4
359,U1466,A,28,F,2,69,195.09,
359,U1466,A,28,F,3,53,196.44,
359,U1466,A,28,F,3,53,196.44,54.8
359,U1466,A,29,F,1,75,198.35,
359,U1466,A,29,F,1,75,198.35,51.2
359,U1466,A,29,F,1,75,198.35,
359,U1466,A,29,F,2,71,199.81,
359,U1466,A,29,F,2,71,199.81,53.3
359,U1466,A,29,F,3,65,201.25,53.1
359,U1466,A,29,F,3,65,201.25,
359,U1466,A,30,F,1,73,203.03,52
359,U1466,A,30,F,1,73,203.03,
359,U1466,A,30,F,2,71,204.51,50.6
359,U1466,A,30,F,2,71,204.51,
359,U1466,A,30,F,3,71,206.01,
359,U1466,A,30,F,3,71,206.01,56.2
359,U1466,A,31,F,1,75,207.75,
359,U1466,A,31,F,1,75,207.75,46.4
359,U1466,A,31,F,2,74,209.24,
359,U1466,A,31,F,2,74,209.24,49.9
359,U1466,A,31,F,3,62,210.62,
359,U1466,A,31,F,3,62,210.62,
359,U1466,A,31,F,3,62,210.62,49.3
359,U1466,A,32,F,1,74,212.44,
359,U1466,A,32,F,1,74,212.44,48.6
359,U1466,A,32,F,2,69,213.89,47.6
359,U1466,A,32,F,2,69,213.89,
359,U1466,A,32,F,3,61,215.31,
359,U1466,A,32,F,3,61,215.31,58.2
359,U1466,A,33,F,1,75,217.15,
359,U1466,A,33,F,1,75,217.15,56.1
359,U1466,A,33,F,2,74,218.64,46.1
359,U1466,A,33,F,2,74,218.64,
359,U1466,A,33,F,3,61,220.01,
359,U1466,A,33,F,3,61,220.01,57.5
359,U1466,A,34,F,1,74,221.84,49.2
359,U1466,A,34,F,1,74,221.84,
359,U1466,A,34,F,2,74,223.33,51.7
359,U1466,A,34,F,2,74,223.33,
359,U1466,A,34,F,3,22,224.14,
359,U1466,A,34,F,3,22,224.14,49
359,U1466,A,35,F,1,61,226.41,49.8
359,U1466,A,35,F,1,61,226.41,
359,U1466,A,35,F,2,11,227.41,
359,U1466,A,35,F,2,11,227.41,50
359,U1466,A,35,F,3,112,228.82,
359,U1466,A,35,F,3,112,228.82,50.9
359,U1466,A,37,X,1,69,231.29,
359,U1466,A,37,X,1,69,231.29,42.8
359,U1466,A,38,X,1,74,239.34,49.9
359,U1466,A,38,X,1,74,239.34,
359,U1466,A,38,X,2,70,240.8,49
359,U1466,A,38,X,2,70,240.8,
359,U1466,A,40,F,1,99,259.09,47.7
359,U1466,A,40,F,1,99,259.09,
359,U1466,A,40,F,2,74,260.34,
359,U1466,A,40,F,2,74,260.34,49.5
359,U1466,A,40,F,3,59,261.69,48.5
359,U1466,A,40,F,3,59,261.69,
359,U1466,A,41,F,1,74,263.54,
359,U1466,A,41,F,1,74,263.54,46.9
359,U1466,A,41,F,2,70,265,47.4
359,U1466,A,41,F,2,70,265,
359,U1466,A,41,F,3,74,266.54,48.4
359,U1466,A,41,F,3,74,266.54,
359,U1466,A,42,F,1,61,268.11,
359,U1466,A,42,F,1,61,268.11,48.5
359,U1466,A,42,F,2,57,269.57,52.7
359,U1466,A,42,F,2,57,269.57,
359,U1466,A,42,F,3,56,271.06,47.8
359,U1466,A,42,F,3,56,271.06,
359,U1466,A,42,F,4,24,271.74,44.3
359,U1466,A,42,F,4,24,271.74,
359,U1466,A,43,F,1,76,272.96,
359,U1466,A,43,F,1,76,272.96,44.5
359,U1466,A,43,F,2,67,274.37,
359,U1466,A,43,F,2,67,274.37,44.3
359,U1466,A,43,F,3,66,275.86,45.6
359,U1466,A,43,F,3,66,275.86,
359,U1466,A,44,X,1,74,277.64,38.8
359,U1466,A,44,X,1,74,277.64,
359,U1466,A,44,X,2,50,278.9,
359,U1466,A,44,X,2,50,278.9,43.6
359,U1466,A,44,X,3,28,279.69,42.7
359,U1466,A,44,X,3,28,279.69,
359,U1466,A,45,X,1,21,286.91,
359,U1466,A,45,X,1,21,286.91,43.3
359,U1466,A,47,F,1,69,306.99,
359,U1466,A,47,F,1,69,306.99,47
359,U1466,A,47,F,2,101,308.81,46.5
359,U1466,A,47,F,2,101,308.81,
359,U1466,A,47,F,3,56,309.86,43.5
359,U1466,A,47,F,3,56,309.86,
359,U1466,A,49,X,1,27,311.37,37.9
359,U1466,A,49,X,1,27,311.37,
359,U1466,A,50,X,1,59,317.09,26.6
359,U1466,A,50,X,1,59,317.09,
359,U1466,B,2,R,1,18,314.18,24.8
359,U1466,B,2,R,1,18,314.18,
359,U1466,B,2,R,1,85,314.85,
359,U1466,B,2,R,1,85,314.85,12.2
359,U1466,B,3,R,1,81,324.41,
359,U1466,B,3,R,1,81,324.41,32.3
359,U1466,B,4,R,1,43,333.73,
359,U1466,B,4,R,1,43,333.73,24.4
359,U1466,B,5,R,1,19,343.29,
359,U1466,B,5,R,1,19,343.29,37.7
359,U1466,B,6,R,1,51,353.31,38.6
359,U1466,B,6,R,1,51,353.31,
359,U1466,B,7,R,1,57,363.07,27.2
359,U1466,B,7,R,1,57,363.07,
359,U1466,B,8,R,1,58,372.78,49.6
359,U1466,B,8,R,1,58,372.78,
359,U1466,B,9,R,1,56,382.56,46.7
359,U1466,B,9,R,1,56,382.56,
359,U1466,B,10,R,1,99,392.69,48.2
359,U1466,B,10,R,1,99,392.69,
359,U1466,B,10,R,2,32,393.27,50.6
359,U1466,B,10,R,2,32,393.27,
359,U1466,B,11,R,1,26,401.66,45.6
359,U1466,B,11,R,1,26,401.66,
359,U1466,B,11,R,2,62,402.97,
359,U1466,B,11,R,2,62,402.97,41.8
359,U1466,B,12,R,1,49,411.59,
359,U1466,B,12,R,1,49,411.59,37.3
359,U1466,B,13,R,1,79,421.59,
359,U1466,B,13,R,1,79,421.59,51.2
359,U1466,B,14,R,1,61,431.11,
359,U1466,B,14,R,1,61,431.11,52.1
359,U1466,B,14,R,1,61,431.11,
359,U1466,B,15,R,1,52,440.72,51.6
359,U1466,B,15,R,1,52,440.72,
359,U1466,B,17,R,1,28,459.98,26.4
359,U1466,B,17,R,1,28,459.98,
359,U1466,B,19,R,1,49,479.59,52
359,U1466,B,19,R,1,49,479.59,
359,U1466,B,19,R,1,49,479.59,
359,U1466,B,20,R,1,35,484.15,
359,U1466,B,20,R,1,35,484.15,46.5
359,U1466,B,22,R,1,103,494.53,47.6
359,U1466,B,22,R,1,103,494.53,
359,U1466,B,24,R,1,22,503.42,
359,U1466,B,24,R,1,22,503.42,49.6
359,U1466,B,25,R,1,13,508.33,
359,U1466,B,25,R,1,13,508.33,51.1
359,U1466,B,25,R,1,13,508.33,
359,U1466,B,26,R,1,64,518.54,
359,U1466,B,26,R,1,64,518.54,45.6
359,U1466,B,28,R,1,64,538.04,
359,U1466,B,28,R,1,64,538.04,46.4
359,U1466,B,29,R,1,31,542.41,
359,U1466,B,29,R,1,31,542.41,51
359,U1466,B,30,R,1,29,547.39,
359,U1466,B,30,R,1,29,547.39,51.7
359,U1466,B,31,R,1,27,557.07,
359,U1466,B,31,R,1,27,557.07,44.7
359,U1466,B,32,R,1,23,566.73,
359,U1466,B,32,R,1,23,566.73,50.1
359,U1466,B,33,R,1,125,577.45,48.5
359,U1466,B,33,R,1,125,577.45,
359,U1466,B,34,R,1,35,586.25,
359,U1466,B,34,R,1,35,586.25,36.9
359,U1466,B,34,R,2,26,587.2,
359,U1466,B,34,R,2,26,587.2,29
359,U1466,B,35,R,1,48,596.08,32.3
359,U1466,B,35,R,1,48,596.08,
359,U1466,B,35,R,2,12,596.73,
359,U1466,B,35,R,2,12,596.73,43.2
359,U1466,B,36,R,1,11,605.41,
359,U1466,B,36,R,1,11,605.41,44.8
359,U1466,B,37,R,1,33,615.33,40.3
359,U1466,B,37,R,1,33,615.33,
359,U1466,B,37,R,2,29,616.23,35.3
359,U1466,B,37,R,2,29,616.23,
359,U1466,B,38,R,1,5,624.75,
359,U1466,B,38,R,1,5,624.75,25.1
359,U1466,B,39,R,1,44,634.84,
359,U1466,B,39,R,1,44,634.84,44.5
359,U1466,B,40,R,1,33,644.43,41.9
359,U1466,B,40,R,1,33,644.43,
359,U1466,B,41,R,1,12,653.92,
359,U1466,B,41,R,1,12,653.92,47.3
359,U1466,B,42,R,1,56,664.06,
359,U1466,B,42,R,1,56,664.06,44.3
359,U1466,B,45,R,1,15,687.75,
359,U1466,B,45,R,1,15,687.75,43
359,U1466,B,45,R,1,15,687.75,
359,U1466,B,46,R,1,6,692.66,
359,U1466,B,46,R,1,6,692.66,45.1
359,U1466,B,47,R,1,128,703.58,25.8
359,U1466,B,47,R,1,128,703.58,
359,U1466,B,47,R,3,47,705.63,
359,U1466,B,47,R,3,47,705.63,45.4
359,U1466,B,48,R,1,19,712.19,34.7
359,U1466,B,48,R,1,19,712.19,
359,U1466,B,48,R,3,10,714.39,
359,U1466,B,48,R,3,10,714.39,46.2
359,U1466,B,49,R,1,91,722.61,49.7
359,U1466,B,49,R,1,91,722.61,
359,U1466,B,49,R,1,91,722.61,
359,U1466,B,50,R,1,91,732.31,
359,U1466,B,50,R,1,91,732.31,31.2
359,U1466,B,51,R,1,27,741.37,
359,U1466,B,51,R,1,27,741.37,45.6
359,U1466,B,52,R,2,113,753.19,44.1
359,U1466,B,52,R,2,113,753.19,
359,U1466,B,52,R,4,85,755.84,
359,U1466,B,52,R,4,85,755.84,
359,U1466,B,52,R,4,85,755.84,45.9
359,U1466,B,53,R,1,21,760.71,
359,U1466,B,53,R,1,21,760.71,43.5
359,U1466,B,53,R,1,119,761.69,44.6
359,U1466,B,53,R,1,119,761.69,
359,U1466,B,53,R,2,22,762.07,
359,U1466,B,53,R,2,22,762.07,46
359,U1466,B,53,R,2,125,763.1,
359,U1466,B,53,R,2,125,763.1,44.6
359,U1466,B,53,R,3,17,763.53,46.8
359,U1466,B,53,R,3,17,763.53,
359,U1466,B,53,R,3,75,764.11,
359,U1466,B,53,R,3,75,764.11,46.7
359,U1466,B,54,R,2,1,771.58,
359,U1466,B,54,R,2,1,771.58,44.2
359,U1466,B,54,R,2,1,771.58,43.7
359,U1466,B,54,R,2,1,771.58,
359,U1466,B,55,R,2,52,781.41,
359,U1466,B,55,R,2,52,781.41,48.8
359,U1466,B,56,R,1,35,789.95,
359,U1466,B,56,R,1,35,789.95,46.9
359,U1466,B,56,R,1,49,790.09,50.7
359,U1466,B,56,R,1,49,790.09,
359,U1466,B,56,R,1,118,790.78,45.4
359,U1466,B,56,R,1,118,790.78,
359,U1466,B,56,R,2,13,791.02,
