HOLE:	U1354C
EXPEDITION:	317
TOP:	0.0724
BOTTOM:	382.9012
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
27.8092	1278.9583	613.9732	449.6517	1190.5385
27.9616	1296.3054	614.1720	450.6634	1192.0386
28.1140	1282.7362	615.2853	451.6765	1188.4818
28.2664	1261.3896	617.1274	452.6950	1176.2863
28.4188	1270.1754	618.0549	453.7093	1176.5972
28.5712	1271.0000	616.6104	454.7130	1158.5746
28.7236	1276.0000	614.8477	455.7350	1150.5186
28.8760	1274.1732	613.2576	456.7564	1132.4701
29.0284	1279.1759	613.0190	457.7781	1150.1670
29.1808	1293.9563	612.4890	458.7909	1164.4187
29.3332	1278.6503	611.7468	459.8046	1168.7136
29.4856	1276.4791	611.6674	460.8266	1160.4283
29.6380	1284.3920	613.1252	461.8489	1173.8317
29.7904	1282.6553	614.2119	462.8544	1168.4202
29.9428	1316.0416	615.1395	463.8771	1162.7612
30.0952	1308.3932	615.3912	464.8983	1145.1422
30.2476	1322.5652	615.5237	465.9128	1140.7533
30.4000	1305.6057	616.0406	466.9243	1149.7968
30.5524	1295.0872	616.5177	467.9453	1166.8296
30.7048	1273.6940	615.6031	468.9668	1170.4915
30.8572	1258.4773	613.9333	469.9883	1141.3997
31.0096	1301.3463	614.1454	471.0102	1148.6357
31.1620	1285.5225	613.9335	472.0321	1149.6274
31.3144	1288.5646	623.0796	473.0540	1167.7716
31.4668	1273.9552	633.7977	474.0675	1173.7378
31.6192	1278.2197	622.2683	475.0800	1172.5930
31.7716	1281.3472	620.8513	476.1014	1163.3807
31.9240	1292.9138	618.0414	477.1227	1166.9368
32.0764	1266.0000	614.7816	478.1331	1167.4620
32.2288	1272.6722	612.1669	478.9737	1142.7258
32.3812	1274.8126	612.8672	479.8343	1122.8228
32.5336	1289.6104	613.2148	480.6959	1124.2523
32.6860	1289.5624	612.5146	481.5617	1146.7555
32.8384	1279.0459	612.3432	482.4070	1167.3357
32.9908	1278.1564	613.4387	483.2633	1187.6709
33.1432	1273.6248	613.8672	484.1249	1182.0647
33.2956	1290.3773	613.8672	484.9869	1171.0164
33.4480	1289.8583	613.8672	485.8391	1159.1847
33.6004	1294.2831	614.1911	486.6851	1154.3977
33.7528	1304.5468	615.0674	487.5387	1146.9476
33.9052	1309.1257	616.7629	488.3926	1138.0667
34.0576	1296.6831	618.0153	489.2443	1135.8885
34.2100	1275.3142	618.0392	490.1051	1134.0010
34.3624	1288.4680	617.4437	490.9713	1138.8777
34.5148	1271.2495	614.4005	491.8443	1140.2666
34.6672	1276.1587	612.6528	492.7051	1144.8104
34.8196	1309.9028	613.9625	493.5638	1149.2299
34.9720	1281.2679	614.5102	494.4115	1133.9954
