HOLE:	U1354C
EXPEDITION:	323
TOP:		295.0477
BOTTOM:		363.1705
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
329.1853	156.57039	569.88629	743.63635	1.9467	0.5348	0.4099
329.3377	156.04893	560.62573	770.00000	1.9532	0.5437	0.3958
329.4901	155.68867	572.75720	771.81818	1.9578	0.5322	0.3949
329.6425	155.53314	566.45514	770.00000	1.9597	0.5381	0.3958
329.7949	155.60368	579.64679	770.00000	1.9588	0.5258	0.3958
329.9473	155.67308	567.25653	776.36365	1.9579	0.5373	0.3926
330.0997	155.86763	610.39325	843.63635	1.9555	0.4994	0.3613
330.2521	155.61761	613.20709	815.45453	1.9586	0.4971	0.3738
330.4045	155.59792	615.84418	846.36365	1.9589	0.4949	0.3601
330.5569	155.47131	634.71460	816.36365	1.9605	0.4802	0.3734
330.7093	155.27599	629.66541	813.63635	1.9630	0.4841	0.3746
330.8617	155.15213	641.96600	810.00000	1.9645	0.4748	0.3763
331.0141	155.11356	590.96637	810.00000	1.9650	0.5158	0.3763
331.1665	155.21909	587.73077	736.36365	1.9637	0.5186	0.4139
331.3189	155.15776	583.13751	700.00000	1.9645	0.5227	0.4354
331.4713	155.19087	588.26459	700.00000	1.9640	0.5181	0.4354
331.6237	155.12923	588.85571	668.18182	1.9648	0.5176	0.4562
331.7761	154.80728	595.23230	670.00000	1.9689	0.5121	0.4549
331.9285	154.30020	582.97571	635.45453	1.9754	0.5228	0.4797
332.0809	154.15225	581.85718	630.00000	1.9773	0.5238	0.4838
332.2333	153.86871	582.34375	631.81818	1.9809	0.5234	0.4824
332.3857	153.08214	564.19086	591.81818	1.9911	0.5402	0.5150
332.5381	151.73053	564.54980	590.00000	2.0088	0.5399	0.5166
332.6905	151.23499	560.07483	520.00000	2.0154	0.5442	0.5862
332.8429	151.06401	538.37244	490.00000	2.0177	0.5662	0.6220
332.9953	151.52808	523.80182	480.00000	2.0115	0.5819	0.6350
333.1477	151.82469	481.79245	450.00000	2.0076	0.6326	0.6773
333.3001	152.23747	484.30383	413.63635	2.0021	0.6294	0.7369
333.4525	152.95488	475.29868	455.45456	1.9927	0.6413	0.6692
333.6049	154.41548	501.57022	510.00000	1.9739	0.6077	0.5976
333.7573	154.05203	533.55017	700.00000	1.9786	0.5713	0.4354
333.9097	153.35701	539.09717	752.72729	1.9875	0.5654	0.4049
334.0621	152.76031	612.10992	805.45453	1.9953	0.4979	0.3784
334.2145	150.20451	573.53723	858.18182	2.0292	0.5314	0.3552
334.3669	148.52858	554.49402	801.13635	2.0521	0.5497	0.3805
334.5193	148.10898	526.17004	744.09094	2.0579	0.5793	0.4096
334.6717	148.06528	523.04938	687.04547	2.0586	0.5827	0.4436
334.8241	148.77693	500.14581	630.00000	2.0487	0.6094	0.4838
334.9765	150.44252	518.12836	558.18182	2.0260	0.5883	0.5461
335.1289	150.39975	524.99371	596.36365	2.0266	0.5806	0.5111
335.2813	150.62094	524.41321	634.54547	2.0236	0.5812	0.4803
335.4337	151.79282	522.28949	666.36365	2.0080	0.5836	0.4574
335.5861	152.81760	541.20105	675.45453	1.9945	0.5632	0.4513
335.7385	153.65666	538.09424	775.45453	1.9836	0.5664	0.3931
335.8909	154.05403	538.72217	780.00000	1.9785	0.5658	0.3908
336.0433	154.20767	535.49036	770.00000	1.9766	0.5692	0.3958
336.1957	155.20512	535.71631	778.18182	1.9639	0.5690	0.3917
336.3481	156.11543	569.45575	814.54547	1.9524	0.5352	0.3742
336.5005	156.85977	533.80188	811.81818	1.9431	0.5710	0.3755
336.6529	157.20244	615.28326	816.36365	1.9389	0.4954	0.3734
336.8053	157.56099	623.07080	845.45453	1.9345	0.4892	0.3605
336.9577	157.68767	576.40686	843.63635	1.9329	0.5288	0.3613
337.1101	156.98492	575.50336	770.00000	1.9416	0.5296	0.3958
337.2625	156.44525	585.07288	736.36365	1.9483	0.5210	0.4139
337.4149	152.59962	558.68085	770.00000	1.9974	0.5456	0.3958
337.5673	155.09671	547.10510	738.18182	1.9652	0.5571	0.4129
337.7197	151.29929	535.52936	770.00000	2.0146	0.5692	0.3958
337.8721	150.02718	530.91138	706.36365	2.0316	0.5741	0.4315
338.0245	149.03403	526.29340	660.00000	2.0452	0.5791	0.4618
338.1769	146.94820	521.67542	628.18182	2.0742	0.5843	0.4852
338.3293	145.98134	517.05743	605.45453	2.0879	0.5895	0.5034
338.4817	144.21973	485.97113	495.45456	2.1134	0.6272	0.6152
338.6341	143.09097	454.88486	445.45456	2.1301	0.6701	0.6842
338.7865	143.48323	423.79855	448.18182	2.1243	0.7192	0.6801
338.9389	145.76498	406.11502	410.00000	2.0910	0.7505	0.7434
339.0913	146.46318	404.97629	383.63635	2.0811	0.7526	0.7945
339.2437	146.57469	404.50952	456.36365	2.0795	0.7535	0.6679
339.3961	148.95073	413.22388	523.63635	2.0463	0.7376	0.5821
339.5485	151.92648	484.46121	633.63635	2.0062	0.6292	0.4810
339.7009	152.25327	513.05481	770.00000	2.0019	0.5941	0.3958
339.8533	152.16187	523.79529	848.18182	2.0031	0.5819	0.3594
340.0057	151.85498	515.40582	880.00000	2.0072	0.5914	0.3464
340.1581	150.74593	546.32245	775.45453	2.0219	0.5579	0.3931
340.3105	148.92740	521.41779	840.00000	2.0466	0.5846	0.3629
340.4629	149.63007	496.51315	778.18182	2.0370	0.6139	0.3917
340.6153	150.61432	476.91885	770.00000	2.0237	0.6391	0.3958
340.7677	152.95872	477.17310	800.00000	1.9927	0.6388	0.3810
340.9201	153.18250	476.46353	700.00000	1.9898	0.6397	0.4354
341.0725	153.27713	480.93527	731.81818	1.9886	0.6338	0.4165
341.2249	152.46005	513.93494	776.36365	1.9992	0.5931	0.3926
341.3773	157.29463	528.53882	781.81818	1.9378	0.5767	0.3899
341.5297	138.54137	487.78571	701.81818	2.2001	0.6249	0.4343
341.6821	137.51968	465.11670	601.81818	2.2164	0.6553	0.5065
341.8345	138.88635	468.08856	560.00000	2.1946	0.6512	0.5443
341.9869	139.63799	466.06586	481.81818	2.1828	0.6540	0.6326
342.1393	139.98102	469.13492	520.00000	2.1774	0.6497	0.5862
342.2917	147.24713	495.20551	551.81818	2.0700	0.6155	0.5524
342.4441	153.98892	459.49371	558.18182	1.9794	0.6633	0.5461
342.5965	154.24712	549.29211	663.63635	1.9760	0.5549	0.4593
342.7489	154.44711	565.25439	700.00000	1.9735	0.5392	0.4354
342.9013	155.13025	614.42438	701.81818	1.9648	0.4961	0.4343
343.0537	154.57806	612.62775	733.63635	1.9718	0.4975	0.4155
343.2061	154.24814	550.70435	705.45453	1.9760	0.5535	0.4321
343.3585	153.02621	579.79388	664.54547	1.9918	0.5257	0.4587
343.5109	151.40114	545.02515	626.36365	2.0132	0.5592	0.4866
343.6633	151.22472	534.69238	593.63635	2.0155	0.5700	0.5134
343.8157	150.69588	550.62177	625.45453	2.0226	0.5536	0.4873
343.9681	149.67296	502.35916	624.54547	2.0364	0.6067	0.4880
344.1205	149.57495	516.30280	554.54547	2.0378	0.5904	0.5496
344.2729	149.54723	510.80042	574.54547	2.0382	0.5967	0.5305
344.4253	149.19167	484.64664	563.63635	2.0430	0.6289	0.5408
344.5777	149.57861	478.05374	590.00000	2.0377	0.6376	0.5166
344.7301	150.90741	440.13406	600.00000	2.0198	0.6925	0.5080
344.8825	151.10403	461.55829	630.00000	2.0172	0.6604	0.4838
345.0349	151.46028	453.91287	663.63635	2.0124	0.6715	0.4593
345.1873	151.97276	461.40643	667.72729	2.0056	0.6606	0.4565
345.3397	152.67818	517.57806	671.81818	1.9964	0.5889	0.4537
345.4921	153.13716	511.32535	698.18182	1.9904	0.5961	0.4366
345.6445	153.61041	547.45868	700.00000	1.9842	0.5568	0.4354
345.7969	153.69328	557.29968	706.36365	1.9832	0.5469	0.4315
345.9493	153.61803	566.37225	706.36365	1.9841	0.5382	0.4315
346.1017	153.43246	567.09662	736.36365	1.9865	0.5375	0.4139
346.2541	153.25793	565.54510	736.36365	1.9888	0.5389	0.4139
346.4065	153.05067	570.02454	731.81818	1.9915	0.5347	0.4165
346.5589	152.87956	570.43536	733.63635	1.9937	0.5343	0.4155
346.7113	152.66478	565.29053	734.54547	1.9965	0.5392	0.4150
346.8637	152.76082	532.01819	736.36365	1.9953	0.5729	0.4139
347.0161	152.84990	528.91895	736.36365	1.9941	0.5763	0.4139
347.1685	153.78450	524.02985	741.81818	1.9820	0.5816	0.4109
347.3209	153.56914	512.44037	770.00000	1.9848	0.5948	0.3958
347.4733	153.59962	531.43634	741.81818	1.9844	0.5735	0.4109
347.6257	153.51358	530.25580	743.63635	1.9855	0.5748	0.4099
347.7781	153.57524	524.61853	741.81818	1.9847	0.5810	0.4109
347.9305	153.61128	525.19952	770.00000	1.9842	0.5804	0.3958
348.0829	153.16191	533.92188	776.36365	1.9901	0.5709	0.3926
348.2353	153.50826	534.21484	781.81818	1.9856	0.5706	0.3899
348.3877	154.07950	548.26508	778.18182	1.9782	0.5559	0.3917
348.5401	153.43530	575.65710	774.54547	1.9865	0.5295	0.3935
348.6925	154.32309	579.65887	770.00000	1.9751	0.5258	0.3958
348.8449	153.74113	543.85138	773.63635	1.9826	0.5604	0.3940
348.9973	153.98221	542.00830	780.00000	1.9794	0.5624	0.3908
349.1497	154.86278	533.65253	806.36365	1.9682	0.5712	0.3780
349.3021	155.06851	552.59967	806.36365	1.9656	0.5516	0.3780
349.4545	155.05814	550.58014	803.63635	1.9657	0.5536	0.3793
349.6069	155.44182	568.18054	778.18182	1.9609	0.5364	0.3917
349.7593	156.31569	596.05542	780.00000	1.9499	0.5114	0.3908
349.9117	155.79863	599.15710	806.36365	1.9564	0.5087	0.3780
350.0641	155.87579	597.11304	808.18182	1.9554	0.5105	0.3771
350.2165	155.93498	609.87231	778.18182	1.9547	0.4998	0.3917
350.3689	155.96979	617.27063	801.81818	1.9542	0.4938	0.3801
350.5213	156.12753	609.98938	806.36365	1.9523	0.4997	0.3780
350.6737	157.35657	604.75360	810.00000	1.9370	0.5040	0.3763
350.8261	157.17026	571.67950	814.54547	1.9393	0.5332	0.3742
350.9785	157.25327	599.68231	815.45453	1.9383	0.5083	0.3738
351.1309	157.40233	564.46533	813.63635	1.9364	0.5400	0.3746
351.2833	157.36749	564.37085	810.00000	1.9369	0.5401	0.3763
351.4357	156.41331	561.45898	811.81818	1.9487	0.5429	0.3755
351.5881	156.47578	547.14288	811.81818	1.9479	0.5571	0.3755
351.7405	155.96074	549.34894	810.00000	1.9543	0.5548	0.3763
351.8929	155.89069	550.24884	808.18182	1.9552	0.5539	0.3771
352.0453	155.67874	557.05219	810.00000	1.9579	0.5472	0.3763
352.1977	155.43524	566.40247	810.00000	1.9609	0.5381	0.3763
352.3501	155.65471	577.55225	813.63635	1.9582	0.5277	0.3746
352.5025	155.61240	559.88690	813.63635	1.9587	0.5444	0.3746
352.6549	155.67432	547.62756	813.63635	1.9579	0.5566	0.3746
352.8073	155.90202	496.90186	814.54547	1.9551	0.6134	0.3742
352.9597	156.23676	501.95276	843.63635	1.9509	0.6072	0.3613
353.1121	156.44514	493.61499	845.45453	1.9483	0.6175	0.3605
353.2645	156.77791	502.23547	880.00000	1.9442	0.6069	0.3464
353.4169	156.92380	510.28665	881.81818	1.9423	0.5973	0.3456
353.5693	157.25508	524.45148	888.18182	1.9383	0.5812	0.3432
353.7217	157.44606	526.48859	811.81818	1.9359	0.5789	0.3755
