HOLE:	U1354C
EXPEDITION:	323
TOP:		108.0529
BOTTOM:		362.8657
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
144.7813	185.27272	786.13757	823.63635	1.6451	0.3877	0.3701
144.9337	185.63637	733.32172	848.18182	1.6419	0.4156	0.3594
145.0861	185.63637	721.57336	811.36365	1.6419	0.4224	0.3757
145.2385	180.00000	722.85535	774.54547	1.6933	0.4217	0.3935
145.3909	174.72728	705.43420	690.00000	1.7444	0.4321	0.4417
145.5433	172.36363	674.96582	661.81818	1.7684	0.4516	0.4605
145.6957	171.27272	653.89105	668.18182	1.7796	0.4661	0.4562
145.8481	170.72728	667.47656	664.54547	1.7853	0.4566	0.4587
146.0005	168.00000	602.85034	640.00000	1.8143	0.5056	0.4763
146.1529	164.00000	576.43610	590.00000	1.8585	0.5288	0.5166
146.3053	163.27272	565.98193	496.36365	1.8668	0.5385	0.6141
146.4577	164.00000	533.28113	453.63635	1.8585	0.5716	0.6719
146.6101	165.63637	542.20740	451.81818	1.8402	0.5621	0.6746
146.7625	168.72728	533.06500	486.36365	1.8065	0.5718	0.6267
146.9149	168.00000	547.19714	508.18182	1.8143	0.5570	0.5998
147.0673	163.63637	569.88385	480.00000	1.8627	0.5348	0.6350
147.2197	166.00000	573.03912	631.81818	1.8361	0.5319	0.4824
147.3721	166.00000	578.24396	645.45453	1.8361	0.5271	0.4722
147.5245	170.36363	593.50879	700.00000	1.7891	0.5136	0.4354
147.6769	175.27272	598.59668	771.81818	1.7390	0.5092	0.3949
147.8293	177.63637	667.83319	786.36365	1.7159	0.4564	0.3876
147.9817	178.36363	673.19476	753.63635	1.7089	0.4528	0.4044
148.1341	178.36363	691.21832	703.63635	1.7089	0.4410	0.4332
148.2865	178.00000	680.52728	716.36365	1.7124	0.4479	0.4255
148.4389	177.09091	682.66864	710.00000	1.7211	0.4465	0.4293
148.5913	173.63637	643.57159	688.18182	1.7554	0.4736	0.4429
148.7437	167.63637	591.69025	663.63635	1.8182	0.5151	0.4593
148.8961	161.27272	594.54681	605.45453	1.8900	0.5127	0.5034
149.0485	156.00000	549.70544	533.63635	1.9538	0.5545	0.5712
149.2009	154.00000	510.07217	498.18182	1.9792	0.5976	0.6118
149.3533	152.72728	492.26395	450.00000	1.9957	0.6192	0.6773
149.5057	152.90909	472.13266	450.00000	1.9933	0.6456	0.6773
149.6581	153.27272	456.12149	420.00000	1.9886	0.6682	0.7257
149.8105	152.00000	448.72421	413.63635	2.0053	0.6793	0.7369
149.9629	150.72728	439.65082	458.18182	2.0222	0.6933	0.6652
150.1153	152.00000	425.70325	410.00000	2.0053	0.7160	0.7434
150.2677	153.27272	430.31418	421.81818	1.9886	0.7083	0.7226
150.4201	154.00000	441.70676	490.00000	1.9792	0.6901	0.6220
150.5725	150.00000	425.35455	563.63635	2.0320	0.7166	0.5408
150.7249	145.09091	431.66974	600.00000	2.1008	0.7061	0.5080
150.8773	142.00000	426.09509	463.63635	2.1465	0.7153	0.6574
151.0297	136.00000	410.21259	426.36365	2.2412	0.7430	0.7149
151.1821	137.27272	410.34100	316.36365	2.2204	0.7428	0.9634
151.3345	142.36363	362.31616	243.63637	2.1410	0.8413	1.2510
151.4869	172.72728	353.04669	131.81818	1.7646	0.8633	2.3123
151.6393	175.63637	303.35229	130.00000	1.7354	1.0048	2.3446
151.7917	179.27272	353.16302	196.36363	1.7002	0.8631	1.5522
151.9441	179.63637	373.66153	391.81818	1.6968	0.8157	0.7779
152.0965	180.00000	435.28430	581.81818	1.6933	0.7002	0.5239
152.2489	180.00000	607.20813	771.81818	1.6933	0.5020	0.3949
152.4013	179.27272	623.37848	815.45453	1.7002	0.4889	0.3738
152.5537	178.36363	596.19189	853.63635	1.7089	0.5112	0.3571
152.7061	178.36363	574.68256	845.45453	1.7089	0.5304	0.3605
152.8585	179.09091	579.91998	800.00000	1.7019	0.5256	0.3810
153.0109	179.63637	549.01477	814.54547	1.6968	0.5552	0.3742
153.1633	180.72728	570.79303	813.63635	1.6865	0.5340	0.3746
153.3157	181.63637	615.00037	811.81818	1.6781	0.4956	0.3755
153.4681	182.72728	841.52454	880.00000	1.6681	0.3622	0.3464
153.6205	182.72728	836.49866	875.45453	1.6681	0.3644	0.3482
153.7729	181.63637	833.75244	950.00000	1.6781	0.3656	0.3208
153.9253	181.63637	798.89813	918.18182	1.6781	0.3815	0.3320
154.0777	181.63637	821.32574	954.54547	1.6781	0.3711	0.3193
154.2301	181.27272	803.41565	878.18182	1.6814	0.3794	0.3471
154.3825	180.36363	760.55493	913.63635	1.6899	0.4008	0.3336
