HOLE:	U1352B
EXPEDITION:	323
TOP:		79.5234
BOTTOM:		423.4902
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
124.6338	188.84143	781.69525	1081.88098	1.6141	0.3899	0.2817
124.7862	189.27301	787.45068	1068.70203	1.6104	0.3871	0.2852
124.9386	188.91603	733.33160	1055.52307	1.6134	0.4156	0.2888
125.0910	189.89006	658.73499	1042.34399	1.6051	0.4627	0.2924
125.2434	188.94830	682.63379	1094.54541	1.6131	0.4465	0.2785
125.3958	188.69762	721.69525	1020.00000	1.6153	0.4223	0.2988
125.5482	190.51198	725.75543	1060.00000	1.5999	0.4200	0.2875
125.7006	188.40225	711.86493	1138.18176	1.6178	0.4282	0.2678
125.8530	190.42595	676.86493	1117.27271	1.6006	0.4503	0.2728
126.0054	190.49950	652.67224	1096.36365	1.6000	0.4670	0.2780
126.1578	190.53183	663.74005	1068.18176	1.5997	0.4592	0.2853
126.3102	190.02669	708.00574	969.87567	1.6040	0.4305	0.3143
126.4626	190.45140	760.27844	985.86646	1.6004	0.4009	0.3092
126.6150	191.03357	767.41486	1001.85724	1.5955	0.3972	0.3042
126.7674	190.75903	749.78168	1017.84796	1.5978	0.4065	0.2995
126.9198	192.14868	762.96350	1033.83875	1.5863	0.3995	0.2948
127.0722	192.35703	836.11523	1074.71838	1.5846	0.3645	0.2836
127.2246	193.15546	886.81305	1023.63635	1.5780	0.3437	0.2978
127.3770	193.02023	885.30603	1026.13635	1.5791	0.3443	0.2970
127.5294	192.38274	928.65430	1028.63635	1.5843	0.3282	0.2963
127.6818	189.46025	955.01794	1031.13635	1.6088	0.3192	0.2956
127.8342	191.15054	981.38153	1033.63635	1.5946	0.3106	0.2949
127.9866	191.53979	929.33936	1010.00000	1.5913	0.3280	0.3018
128.1390	192.06732	853.63635	1040.90906	1.5869	0.3571	0.2928
128.2914	190.89645	796.84509	1071.81812	1.5967	0.3825	0.2844
128.4438	189.52158	765.29956	1102.72729	1.6083	0.3983	0.2764
128.5962	189.87793	765.49298	1133.63635	1.6052	0.3982	0.2689
128.7486	188.04141	747.24713	1105.68176	1.6209	0.4079	0.2757
128.9010	191.27873	805.18311	1077.72729	1.5935	0.3785	0.2828
129.0534	190.98404	867.00128	1049.77271	1.5959	0.3516	0.2903
129.2058	193.44853	906.35724	1021.81818	1.5756	0.3363	0.2983
129.3582	192.76561	957.07739	991.81818	1.5812	0.3185	0.3073
129.5106	192.22716	1050.25928	1136.36365	1.5856	0.2902	0.2682
129.6630	192.58180	1072.02820	1086.36365	1.5827	0.2843	0.2806
129.8154	191.90051	1035.33801	1036.36365	1.5883	0.2944	0.2941
129.9678	191.44714	1025.33801	1030.00000	1.5921	0.2973	0.2959
130.1202	191.06595	1024.66199	1038.18176	1.5953	0.2975	0.2936
130.2726	190.18210	1035.50964	1070.90906	1.6027	0.2943	0.2846
130.4250	186.12903	1042.66589	1103.63635	1.6376	0.2923	0.2762
130.5774	186.53145	1015.09949	1062.72729	1.6340	0.3003	0.2868
130.7298	186.02457	953.88733	1021.81818	1.6385	0.3195	0.2983
130.8822	186.03954	892.67523	1030.00000	1.6384	0.3414	0.2959
131.0346	186.42297	828.21387	990.00000	1.6350	0.3680	0.3079
