HOLE:	U1352B
EXPEDITION:	317
TOP:	81.1260
BOTTOM:	481.9380
DEPTH_WMSF	IDPH	IMPH	SFLU
m	ohm.m	ohm.m	ohm.m
169.3656	1.3444	1.2097	0.7265
169.5180	1.3430	1.1928	0.7619
169.6704	1.3343	1.1710	0.7357
169.8228	1.3239	1.1468	0.7283
169.9752	1.2779	1.1228	0.6493
170.1276	1.2351	1.1014	0.6586
170.2800	1.2296	1.0830	0.6795
170.4324	1.2291	1.0675	0.6811
170.5848	1.2126	1.0564	0.6816
170.7372	1.1997	1.0522	0.6912
170.8896	1.1946	1.0525	0.7010
171.0420	1.1923	1.0522	0.6466
171.1944	1.1897	1.0487	0.7118
171.3468	1.1882	1.0430	0.6684
171.4992	1.1798	1.0373	0.6661
171.6516	1.1718	1.0324	0.6648
171.8040	1.1720	1.0266	0.6572
171.9564	1.1642	1.0174	0.6491
172.1088	1.1568	1.0052	0.6658
172.2612	1.1527	0.9941	0.7011
172.4136	1.1488	0.9884	0.6462
172.5660	1.1423	0.9892	0.6525
172.7184	1.1409	0.9942	0.6460
172.8708	1.1395	1.0004	0.6493
173.0232	1.1408	1.0066	0.6306
173.1756	1.1489	1.0135	0.6784
173.3280	1.1491	1.0221	0.6395
173.4804	1.1555	1.0316	0.6172
173.6328	1.1693	1.0390	0.6775
173.7852	1.1755	1.0434	0.6239
173.9376	1.1731	1.0480	0.6539
174.0900	1.1941	1.0572	0.7154
174.2424	1.2192	1.0721	0.6785
174.3948	1.2257	1.0888	0.7035
174.5472	1.2288	1.1004	0.7162
174.6996	1.2316	1.1019	0.7106
174.8520	1.2343	1.0956	0.6781
175.0044	1.2429	1.0887	0.6632
175.1568	1.2443	1.0859	0.7093
175.3092	1.2420	1.0878	0.7350
175.4616	1.2518	1.0930	0.7151
175.6140	1.2558	1.0977	0.7268
175.7664	1.2529	1.0980	0.7474
175.9188	1.2847	1.0980	0.7277
176.0712	1.3114	1.1088	0.6369
176.2236	1.2834	1.1345	0.8308
176.3760	1.2630	1.1661	0.6225
176.5284	1.2916	1.1889	0.7036
176.6808	1.3427	1.1930	0.7054
176.8332	1.3532	1.1799	0.7691
176.9856	1.3487	1.1650	0.7623
177.1380	1.3459	1.1629	0.8229
177.2904	1.3415	1.1740	0.7520
177.4428	1.3444	1.1888	0.7981
177.5952	1.3217	1.1948	0.7024
177.7476	1.2847	1.1793	0.6698
177.9000	1.2828	1.1431	0.7079
178.0524	1.2744	1.1070	0.7447
178.2048	1.2667	1.0901	0.7185
178.3572	1.2611	1.0934	0.6978
178.5096	1.2591	1.1049	0.6572
178.6620	1.2572	1.1118	0.6545
178.8144	1.2556	1.1071	0.6459
178.9668	1.2531	1.0944	0.6102
179.1192	1.2461	1.0832	0.6359
179.2716	1.2442	1.0794	0.6362
179.4240	1.2451	1.0823	0.6661
179.5764	1.2473	1.0893	0.6839
179.7288	1.2473	1.0976	0.6424
179.8812	1.2533	1.1052	0.6794
180.0336	1.2662	1.1128	0.6756
180.1860	1.2763	1.1221	0.7012
180.3384	1.2774	1.1323	0.7047
180.4908	1.2700	1.1409	0.7173
180.6432	1.2730	1.1454	0.6992
180.7956	1.2569	1.1428	0.7423
180.9480	1.2415	1.1304	0.6823
181.1004	1.2470	1.1084	0.6866
181.2528	1.2550	1.0819	0.6632
181.4052	1.2407	1.0596	0.6973
181.5576	1.2096	1.0484	0.6870
181.7100	1.1963	1.0490	0.6335
181.8624	1.1967	1.0561	0.6649
182.0148	1.1965	1.0624	0.6994
182.1672	1.1935	1.0643	0.6501
182.3196	1.1969	1.0629	0.6461
182.4720	1.2023	1.0621	0.6765
182.6244	1.2121	1.0648	0.7130
182.7768	1.2186	1.0710	0.6486
182.9292	1.2249	1.0786	0.6819
183.0816	1.2324	1.0864	0.7109
183.2340	1.2379	1.0946	0.6802
183.3864	1.2474	1.1038	0.6704
183.5388	1.2512	1.1133	0.7620
183.6912	1.2527	1.1200	0.6981
183.8436	1.2553	1.1210	0.7400
183.9960	1.2559	1.1171	0.6983
184.1484	1.2555	1.1108	0.6672
184.3008	1.2559	1.1052	0.7261
184.4532	1.2510	1.1024	0.6685
184.6056	1.2494	1.1023	0.7008
