HOLE:	U1352B
EXPEDITION:	317
TOP:	125.0168
BOTTOM:	439.4180
DEPTH_WMSF	FX	FY	FZ	FNOR	FINC	RB	P1AZ	HAZI	AX	AY	AZ	DEVI
m	oer	oer	oer	oer	deg	deg	deg	deg	m/s2	m/s2	m/s2	deg
151.9916	0.202756	0.048382	-0.492396	0.534618	-67.8039	4.4816	8.0205	3.5383	-0.1591	0.0296	9.8826	0.9269
152.1440	0.209363	0.006509	-0.491757	0.534608	-67.8139	10.9483	15.8420	4.8924	-0.1657	0.0367	10.0749	0.9151
152.2964	0.209242	0.002953	-0.491829	0.534601	-67.8079	16.1535	22.7069	6.5514	-0.1600	0.0179	9.8362	0.8881
152.4488	0.209078	0.002995	-0.491846	0.534590	-67.8106	14.4418	22.7522	8.3088	-0.1616	0.0127	9.8323	0.8716
152.6012	0.209191	0.003051	-0.491818	0.534578	-67.8134	12.9006	22.8144	9.9124	-0.1627	0.0269	9.8323	0.8565
152.7536	0.209662	0.003384	-0.491762	0.534579	-67.8071	10.9781	22.6576	11.6782	-0.1645	0.0194	9.8330	0.8357
152.9060	0.206932	0.028462	-0.491906	0.534579	-67.8123	7.1948	20.0901	12.8945	-0.1652	-0.0323	9.7158	0.8433
153.0584	0.201428	0.051474	-0.492593	0.534573	-67.8149	357.0484	11.2172	14.1692	-0.0904	0.1290	9.6222	0.8517
153.2108	0.196584	0.071477	-0.491948	0.534566	-67.8263	350.3084	5.4539	15.1466	-0.1358	-0.0632	10.3383	0.8697
153.3632	0.196493	0.072271	-0.491949	0.534568	-67.8147	347.5924	3.7044	16.1134	-0.1435	-0.0145	9.8248	0.8620
153.5156	0.197841	0.067451	-0.491967	0.534574	-67.8145	348.5474	4.4844	15.9383	-0.1325	-0.0988	9.5182	0.8651
153.6680	0.197608	0.068222	-0.492014	0.534588	-67.8083	349.3268	4.7670	15.4415	-0.1310	-0.0574	9.8079	0.8598
153.8204	0.196315	0.071938	-0.492041	0.534608	-67.8055	349.7299	4.8852	15.1566	-0.1095	-0.0219	9.7152	0.8609
153.9728	0.203423	0.044896	-0.492259	0.534626	-67.7974	352.7589	6.6445	13.8864	-0.0620	-0.0387	9.6730	0.8587
154.1252	0.201292	0.059474	-0.491872	0.534641	-67.7872	354.0248	7.8831	13.8591	-0.1570	-0.0052	9.9876	0.8587
154.2776	0.200975	0.059364	-0.491708	0.534666	-67.7802	354.2278	7.2826	13.0556	-0.1530	0.0004	9.8331	0.8695
