HOLE:	U1352B
EXPEDITION:	317
TOP:	0.0492
BOTTOM:	485.9004
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
47.7504	1396.0000	451.7136	687.3525	1151.4646
47.9028	1404.0000	452.9328	688.5570	1178.4825
48.0552	1393.0000	453.2376	689.7445	1165.6846
48.2076	1475.0000	452.9328	690.9325	1041.6150
48.3600	1422.0000	451.7136	692.1345	1049.4360
48.5124	1455.0000	452.3232	693.3380	1064.3671
48.6648	1390.0000	451.1040	694.5255	1158.5746
48.8172	1439.0000	450.7992	695.8300	1255.6261
48.9696	1455.0000	451.7136	697.0675	1099.2061
49.1220	1440.0000	452.0184	698.2880	1034.1495
49.2744	1471.0000	454.7616	699.4755	1081.7865
49.4268	1415.0000	434.6448	700.6455	1129.7791
49.5792	1445.0000	449.5800	701.8830	1232.5186
49.7316	1422.0000	448.6656	703.0870	1152.8866
49.8840	1438.0000	448.3608	704.3075	1071.8325
50.0364	1447.0000	448.3608	705.5115	1049.4360
50.1888	1428.0000	448.3608	706.6980	1088.8965
50.3412	1461.0000	449.2752	707.8850	1111.6486
50.4936	1417.0000	449.5800	709.0720	1127.2905
50.6460	1422.0000	450.1896	710.2590	1107.7380
50.7984	1394.0000	448.9704	711.4290	1112.3595
50.9508	1410.0000	453.2376	712.6160	1126.5796
51.1032	1451.0000	452.0184	713.8190	1129.0680
51.2556	1540.0000	449.2752	715.0060	1115.9146
51.4080	1436.0000	421.2336	716.3525	815.1615
51.5604	1461.0000	496.2144	717.9830	446.5080
51.7128	1270.0000	448.9704	719.8555	162.1080
51.8652	1482.0000	448.6656	841.1063	140.7780
52.0176	1295.0000	436.4736	841.7748	-49.0590
52.1700	1446.0000	450.1896	842.4127	-49.0590
52.3224	1384.0000	450.1896	843.2600	-48.7035
52.4748	1479.0000	440.7408	843.8565	-48.3480
52.6272	1472.0000	440.4360	1680.8510	1054.0575
52.7796	1318.0000	429.1584	1682.1055	1310.7285
52.9320	1480.0000	451.1040	1683.3595	1210.4775
53.0844	1347.0000	415.7472	1684.5966	1060.8120
53.2368	1492.0000	451.7136	1685.8250	1053.3466
53.3892	1366.0000	422.7576	1687.0210	1180.2600
53.5416	1536.0000	442.8744	1688.2415	1234.2960
53.6940	1394.0000	430.6824	1689.4449	1253.4930
53.8464	1494.0000	454.1520	1690.6495	1183.1040
53.9988	1390.0000	450.4944	1691.8710	1125.8685
54.1512	1417.0000	455.6760	1693.0930	1136.8890
54.3036	1391.0000	453.5424	1694.3140	1138.6665
54.4560	1441.0000	458.1144	1695.5170	1089.2521
54.6084	1453.0000	456.5904	1696.7200	1076.8096
54.7608	1531.0000	461.4672	1697.9395	1132.6230
54.9132	1475.0000	446.5320	1699.1436	1195.9021
55.0656	1432.0000	460.2480	1700.3979	1296.8640
55.2180	1377.0000	460.8576	1701.6865	1300.4191
55.3704	1450.0000	464.5152	1702.9420	1121.9580
55.5228	1322.0000	449.5800	1704.2120	1054.7686
55.6752	1453.0000	465.7344	1705.4814	1088.8965
55.8276	1365.0000	459.3336	1706.6844	1086.4081
55.9800	1466.0000	461.7720	1707.8875	1214.7435
56.1324	1430.0000	464.2104	1709.1080	1215.0990
56.2848	1480.0000	466.6488	1710.3125	1185.2371
56.4372	1386.0000	463.9056	1711.5170	1145.7765
56.5896	1415.0000	465.1248	1712.7380	1139.3776
56.7420	1370.0000	465.1248	1713.9590	1112.7151
56.8944	1410.0000	466.6488	1715.1605	1125.5131
57.0468	1381.0000	466.3440	1716.3805	1084.2750
57.1992	1426.0000	466.3440	1717.5845	1048.0140
57.3516	1427.0000	465.1248	1718.8225	1033.0830
57.5040	1520.0000	465.1248	1720.0945	1002.1545
57.6564	1452.0000	432.5112	1721.5665	850.3560
57.8088	1396.0000	458.1144	1723.1040	888.7501
57.9612	1384.0000	455.3712	1724.4240	1360.8540
58.1136	1382.0000	458.1144	1725.7955	1443.6855
58.2660	1417.0000	457.8096	1727.0670	1088.5410
58.4184	1427.0000	461.1624	1728.2880	1130.4900
58.5708	1468.0000	463.2960	1729.4910	1166.0400
58.7232	1419.0000	464.2104	1730.7280	1292.9535
58.8756	1450.0000	463.9056	1732.0995	1345.2120
59.0280	1406.0000	464.2104	1733.4365	1261.3141
59.1804	1428.0000	463.6008	1734.6730	1182.0376
59.3328	1419.0000	463.9056	1735.9100	1165.6846
59.4852	1422.0000	465.4296	1737.1300	1237.4955
59.6376	1435.0000	464.8200	1738.3995	1374.0076
59.7900	1434.0000	464.2104	1739.8035	1402.4475
59.9424	1420.0000	464.5152	1741.0580	1231.0966
60.0948	1442.0000	464.5152	1742.2960	1142.2216
60.2472	1422.0000	463.9056	1743.5000	1175.2831
60.3996	1445.0000	464.8200	1744.7200	1249.5825
60.5520	1409.0000	465.1248	1746.0070	1301.8411
60.7044	1445.0000	467.2584	1747.2440	1254.5596
60.8568	1422.0000	467.2584	1748.4485	1275.5341
61.0092	1380.0000	467.2584	1749.8040	1372.2301
61.1616	1378.0000	461.1624	1751.1750	1328.5035
61.3140	1420.0000	462.9912	1752.4034	1156.0861
61.4664	1492.0000	463.2960	1753.5155	1110.9375
61.6188	1476.0000	459.3336	1754.7200	1179.9045
61.7712	1393.0000	450.4944	1755.9565	1299.7080
61.9236	1323.0000	456.5904	1757.3416	1396.7595
62.0760	1442.0000	461.1624	1758.7195	1314.9945
62.2284	1367.0000	459.0288	1760.1176	1281.2220
62.3808	1448.0000	461.1624	1761.4406	1224.3420
62.5332	1453.0000	463.2960	1762.6775	1168.5286
62.6856	1475.0000	463.9056	1763.8960	1129.0680
62.8380	1472.0000	457.2000	1765.1315	1132.6230
62.9904	1446.0000	441.3504	1766.3860	1316.7721
63.1428	1390.0000	463.2960	1767.7745	1439.4196
63.2952	1451.0000	466.3440	1769.1794	1409.9131
63.4476	1408.0000	462.9912	1770.4670	1139.7330
63.6000	1442.0000	464.2104	1771.7040	1101.3390
63.7524	1435.0000	464.8200	1772.9580	1134.4005
63.9048	1438.0000	465.1248	1774.1610	1234.6515
64.0572	1435.0000	464.8200	1775.4645	1305.3960
64.2096	1471.0000	465.4296	1776.7175	1085.3416
64.3620	1502.0000	456.5904	1777.9880	1334.9026
64.5144	1416.0000	437.9976	1779.3425	1383.9615
64.6668	1452.0000	465.4296	1780.5975	1106.3160
64.8192	1399.0000	463.9056	1781.8020	1127.6460
64.9716	1474.0000	462.3816	1783.0215	1094.9401
65.1240	1408.0000	462.0768	1784.2240	1256.6925
65.2764	1462.0000	462.3816	1785.5770	1390.3606
65.4288	1394.0000	459.9432	1786.9485	1411.3351
65.5812	1432.0000	460.2480	1788.3380	1327.0815
65.7336	1429.0000	460.2480	1789.6090	1220.4315
65.8860	1465.0000	462.6864	1790.7955	1187.7256
66.0384	1393.0000	461.4672	1791.9655	1185.5925
66.1908	1403.0000	462.3816	1793.1525	1168.1731
66.3432	1413.0000	462.3816	1794.3560	1003.9320
66.4956	1459.0000	463.2960	1795.6100	1375.7850
66.6480	1559.0000	452.0184	1796.9640	1335.2581
66.8004	1454.0000	413.0040	1798.2345	1229.6746
66.9528	1408.0000	460.5528	1799.4385	1077.1650
67.1052	1275.0000	458.7240	1800.6750	1022.4180
67.2576	1465.0000	449.5800	1801.8615	1091.3850
