HOLE:	U1352B
EXPEDITION:	317
TOP:	125.0168
BOTTOM:	436.9796
265.9868	16.0724	15.9703
266.1392	16.0724	15.9703
266.2916	16.0724	15.9678
266.4440	16.0724	15.9703
266.5964	16.0724	15.9694
266.7488	16.0724	15.9702
266.9012	16.0724	15.9648
267.0536	16.0724	15.9682
267.2060	16.0724	15.9692
267.3584	16.0724	15.9612
267.5108	16.0724	15.9403
267.6632	16.0704	15.9356
267.8156	16.0640	15.9085
267.9680	16.0640	15.9374
268.1204	16.0640	15.9409
268.2728	16.0640	15.8928
268.4252	15.4157	15.1238
268.5776	15.7830	14.8105
268.7300	16.0724	15.9322
268.8824	16.0724	15.9390
269.0348	16.0657	15.9292
269.1872	16.0640	15.9037
269.3396	15.9316	15.6364
269.4920	15.6501	15.3323
269.6444	15.5897	15.3472
269.7968	15.5897	15.3387
269.9492	14.2699	15.2993
270.1016	13.7858	15.2907
270.2540	13.5270	15.0688
270.4064	13.8479	15.0938
270.5588	14.0844	15.2692
270.7112	14.2661	15.3094
270.8636	13.1211	15.2096
271.0160	12.2607	13.8533
271.1684	11.9745	13.9699
271.3208	11.9926	14.0175
271.4732	11.9614	14.5129
271.6256	11.9809	14.6101
271.7780	12.1694	14.5960
271.9304	12.5793	14.4937
272.0828	14.4735	14.7426
272.2352	16.0772	15.9842
272.3876	15.9300	15.7003
272.5400	15.5883	15.2672
272.6924	15.5884	15.2663
272.8448	16.0669	15.9366
272.9972	15.5732	15.7478
273.1496	14.8773	15.4031
273.3020	16.0804	15.9978
273.4544	16.0807	16.0112
273.6068	16.0807	16.0208
273.7592	16.0807	16.0157
273.9116	16.0765	15.9777
274.0640	15.6023	15.4769
274.2164	13.2506	14.6128
274.3688	13.5663	14.8278
274.5212	13.1683	14.6281
274.6736	13.1047	14.5106
274.8260	13.2181	14.6257
274.9784	14.8839	15.4259
275.1308	16.0723	15.9805
275.2832	15.8153	15.4751
275.4356	15.6050	15.1814
275.5880	15.6050	15.1740
275.7404	14.3458	14.7299
275.8928	14.4304	14.7932
276.0452	16.0531	15.8712
276.1976	15.5358	15.3059
276.3500	15.0193	14.9514
276.5024	13.6080	13.8526
276.6548	13.4436	13.5360
276.8072	12.8217	12.7755
276.9596	13.1770	13.8156
277.1120	13.8185	14.8332
277.2644	13.9444	15.0856
277.4168	13.9588	15.1457
277.5692	14.9365	15.2788
277.7216	14.5261	14.8803
277.8740	14.2869	14.6292
278.0264	14.2760	14.6201
278.1788	14.2743	14.5965
278.3312	14.2724	14.4630
278.4836	14.2057	14.4517
278.6360	14.0844	14.5501
278.7884	14.0844	14.5563
278.9408	14.0844	14.5563
279.0932	14.0976	14.5921
279.2456	14.2181	14.7001
279.3980	14.0732	14.6078
279.5504	14.3121	14.6216
279.7028	14.0173	14.5890
279.8552	14.0124	14.4886
280.0076	14.0183	14.4872
280.1600	15.8966	15.5404
280.3124	16.0807	16.0064
280.4648	16.0807	16.0112
280.6172	16.0807	16.0112
280.7696	16.0807	16.0112
280.9220	16.0807	16.0112
281.0744	16.0807	16.0091
281.2268	15.7722	15.4372
281.3792	15.5729	15.0894
281.5316	16.0640	15.9089
281.6840	16.0640	15.9292
281.8364	16.0640	15.9166
281.9888	16.0640	15.9048
282.1412	16.0364	15.8109
282.2936	15.9832	15.6233
282.4460	15.7381	15.3579
282.5984	14.6989	14.7831
282.7508	14.7153	14.7830
282.9032	14.7636	14.7826
283.0556	13.6446	14.6419
283.2080	13.1840	14.5096
283.3604	13.0904	15.0454
283.5128	13.1250	15.0709
283.6652	13.1250	15.0416
283.8176	13.1046	15.0045
283.9700	13.0595	14.8810
284.1224	13.7412	14.3594
284.2748	14.0828	14.7067
284.4272	14.6851	15.1044
284.5796	15.6013	15.3036
284.7320	15.6568	15.2866
284.8844	15.6568	15.2866
285.0368	15.4235	15.2878
285.1892	15.3908	15.0059
285.3416	13.6146	14.3493
285.4940	13.5779	14.2016
285.6464	13.5682	14.1973
285.7988	13.5339	14.2028
285.9512	13.4472	14.1867
286.1036	13.5494	14.2924
286.2560	14.9453	14.3376
286.4084	14.9798	15.2147
286.5608	16.0785	15.9951
286.7132	16.0840	16.0199
286.8656	16.0890	16.0366
287.0180	16.0890	16.0357
287.1704	16.0890	16.0477
287.3228	16.0890	16.0372
287.4752	16.0807	16.0222
287.6276	16.0807	16.0032
287.7800	16.0807	16.0193
287.9324	16.0807	16.0112
288.0848	16.0807	16.0112
288.2372	16.0807	16.0112
288.3896	16.0807	16.0102
288.5420	15.8771	15.5540
288.6944	15.3337	15.1118
288.8468	14.3520	14.1117
288.9992	14.3520	14.1136
289.1516	14.3555	13.9960
289.3040	14.3306	15.1007
289.4564	15.6376	14.0069
289.6088	15.6405	14.0459
289.7612	15.6568	14.0302
289.9136	15.6559	13.8944
290.0660	15.6267	13.9262
290.2184	15.0744	14.5507
290.3708	16.0515	15.8368
290.5232	16.0972	16.0895
290.6756	16.0973	16.0833
290.8280	16.0973	16.0845
290.9804	16.0973	16.0926
291.1328	16.0973	16.0939
291.2852	16.0973	16.1007
291.4376	16.0973	16.1008
291.5900	16.0973	16.1008
291.7424	16.0956	16.0922
291.8948	16.0807	16.0012
292.0472	16.0909	16.0359
292.1996	16.0973	16.1251
292.3520	16.0973	16.1251
292.5044	16.0973	16.1251
292.6568	16.0973	16.1089
292.8092	16.0973	16.1040
292.9616	16.0973	16.1008
293.1140	16.0806	16.0025
293.2664	16.0760	15.9374
293.4188	16.0804	15.9374
293.5712	16.0890	16.0539
293.7236	16.0898	16.0497
293.8760	16.0309	15.7768
294.0284	12.6992	11.6287
294.1808	13.5787	14.5530
294.3332	13.3657	14.5464
294.4856	13.0440	14.2615
294.6380	13.0471	14.2673
294.7904	13.5226	14.4963
294.9428	13.8349	14.1723
295.0952	13.5761	13.9797
295.2476	13.6095	13.9866
295.4000	13.7242	14.0836
295.5524	13.5316	13.9435
295.7048	13.1552	14.3092
295.8572	13.4026	14.7572
296.0096	14.3805	14.9083
296.1620	14.3782	14.9083
296.3144	14.3458	14.9083
296.4668	13.4394	15.0749
296.6192	13.2730	14.8368
296.7716	13.2683	14.8247
296.9240	13.1975	14.7395
297.0764	12.9588	14.4659
297.2288	12.3641	13.4541
297.3812	12.3874	13.4649
297.5336	12.1504	13.1833
297.6860	12.1304	13.0881
297.8384	12.0782	13.0231
297.9908	12.0762	12.9887
298.1432	12.1247	12.9777
298.2956	12.1613	12.9688
298.4480	12.5181	12.8080
298.6004	12.6864	12.9425
298.7528	12.1781	12.8959
298.9052	12.1853	12.8889
299.0576	12.1707	12.8801
299.2100	15.0326	14.6206
299.3624	16.0263	15.7009
299.5148	16.0139	15.7565
299.6672	16.0450	15.8220
299.8196	16.0942	16.0934
299.9720	16.0890	16.0677
300.1244	15.0044	15.3560
300.2768	14.0817	14.1379
300.4292	13.0559	14.0173
300.5816	13.2375	13.1883
300.7340	13.2664	13.1771
300.8864	13.1155	13.2007
301.0388	13.1032	13.5362
301.1912	13.1001	13.4557
301.3436	13.2136	13.1958
301.4960	12.6009	13.4071
301.6484	12.3410	13.4224
301.8008	12.3409	13.4224
301.9532	12.3294	13.4322
302.1056	12.3012	13.4291
302.2580	12.0658	13.4765
302.4104	12.1701	13.3810
302.5628	12.8418	13.8288
302.7152	13.2765	14.3540
302.8676	13.2765	14.3541
303.0200	13.2747	14.3526
303.1724	15.1392	15.4476
303.3248	15.1221	15.0147
303.4772	13.2954	13.0205
303.6296	13.3368	13.0285
303.7820	13.3382	13.0285
303.9344	13.3381	13.0588
304.0868	12.5843	12.9797
304.2392	12.6186	13.7102
304.3916	14.4779	14.6080
304.5440	14.6989	15.2498
304.6964	13.5062	13.2796
304.8488	15.8699	15.5297
305.0012	15.8917	15.5528
305.1536	15.8905	15.5528
305.3060	15.8911	15.5632
305.4584	16.0858	16.0061
305.6108	16.0866	16.0204
305.7632	16.0810	16.0224
305.9156	16.0807	16.0270
306.0680	16.0848	16.0196
306.2204	16.0807	16.0195
306.3728	16.0862	16.0221
306.5252	16.0808	16.0198
306.6776	16.0809	16.0281
306.8300	16.0807	16.0357
306.9824	16.0807	16.0357
307.1348	16.0807	16.0357
307.2872	16.0807	16.0339
307.4396	16.0807	16.0194
307.5920	16.0807	16.0133
307.7444	15.9538	15.6707
307.8968	15.7055	15.0853
308.0492	16.0222	15.7005
308.2016	16.0231	15.7244
308.3540	15.7316	15.3828
308.5064	13.8529	13.6865
308.6588	13.0505	12.2583
308.8112	12.7071	12.2042
308.9636	12.7355	12.2331
309.1160	13.0447	12.1367
309.2684	13.8521	13.2820
309.4208	13.9198	13.2854
309.5732	13.9216	13.2789
309.7256	13.4900	13.1661
309.8780	12.5265	12.7275
310.0304	12.1012	12.5057
310.1828	12.0880	12.5056
310.3352	12.0903	12.5034
310.4876	12.1813	12.6936
310.6400	12.3364	12.5907
310.7924	12.2586	12.3527
310.9448	12.1440	12.6041
311.0972	12.2989	12.5514
311.2496	12.2990	12.5483
311.4020	12.2799	12.5480
311.5544	12.5029	12.6287
311.7068	15.5692	15.1611
311.8592	16.0890	16.0677
312.0116	16.0890	16.0683
312.1640	16.0890	16.0764
312.3164	16.0890	16.0764
312.4688	16.0890	16.0764
312.6212	16.0890	16.0764
312.7736	16.0890	16.0600
312.9260	16.0890	16.0355
313.0784	16.0890	16.0520
313.2308	16.0890	16.0398
313.3832	16.0890	16.0357
313.5356	16.0890	16.0412
313.6880	12.9458	13.8674
313.8404	12.3059	13.1836
313.9928	12.3128	13.2262
314.1452	12.9040	13.7364
314.2976	13.0301	13.7607
314.4500	12.2682	13.2198
314.6024	12.0268	12.8569
314.7548	12.5462	14.1291
314.9072	12.7362	14.1867
315.0596	12.7328	14.1403
315.2120	12.6777	14.0428
315.3644	12.6743	14.0209
315.5168	12.6709	13.4391
315.6692	12.7468	13.0188
315.8216	13.8599	12.6735
315.9740	14.6339	13.4711
316.1264	14.1451	12.6041
316.2788	13.9442	12.4955
316.4312	14.6978	12.4651
316.5836	14.8945	14.6685
316.7360	14.2565	15.2779
316.8884	13.4277	15.4675
317.0408	13.3769	15.4675
317.1932	13.3703	15.4675
317.3456	12.3186	15.3992
317.4980	12.1898	15.2693
317.6504	13.4551	15.2779
317.8028	13.4369	15.2779
317.9552	13.4269	15.2779
318.1076	13.4170	15.2779
318.2600	12.8563	15.2779
318.4124	12.8977	15.2779
318.5648	12.6481	12.3756
318.7172	12.6536	12.3934
318.8696	12.6535	12.3934
319.0220	12.6808	12.7316
319.1744	13.4161	15.2602
319.3268	14.6923	15.0244
319.4792	15.1372	14.4181
319.6316	14.8735	13.7111
319.7840	13.8221	14.6396
319.9364	16.0806	16.0185
320.0888	16.0724	15.9402
320.2412	16.0724	15.9045
320.3936	16.0614	15.8994
320.5460	15.9395	15.6229
320.6984	15.6415	14.2268
320.8508	16.0973	16.0965
321.0032	16.0973	16.1008
321.1556	16.0973	16.0929
321.3080	16.0973	16.0927
321.4604	16.0973	16.1034
321.6128	16.0973	16.1008
321.7652	16.0973	16.1008
321.9176	16.0973	16.1089
322.0700	16.0973	16.1062
322.2224	16.0973	16.1089
322.3748	16.0973	16.1089
322.5272	16.0973	16.1008
322.6796	16.0946	16.1009
322.8320	16.0753	15.9581
322.9844	16.0223	15.7967
323.1368	16.0846	16.0465
323.2892	16.0890	16.0967
323.4416	16.0395	15.8156
323.5940	12.8810	15.2739
323.7464	12.2631	13.9906
323.8988	12.2674	13.9892
324.0512	12.2674	13.9798
324.2036	12.2569	13.9798
324.3560	12.1571	13.8948
324.5084	12.1026	13.6938
324.6608	12.1053	13.6160
324.8132	12.2765	14.0384
324.9656	12.8426	15.2170
325.1180	12.8427	15.2170
325.2704	12.8358	15.2170
325.4228	13.4076	14.9671
325.5752	12.1452	14.5650
325.7276	12.1304	14.5654
325.8800	12.1304	14.5563
326.0324	12.1304	14.5563
326.1848	12.2104	14.5261
326.3372	12.0589	14.1692
326.4896	12.5097	14.0713
326.6420	12.3723	14.0177
326.7944	12.3724	14.0081
326.9468	12.4379	13.9583
327.0992	12.2640	13.9729
327.2516	12.2396	13.9012
327.4040	11.9179	13.8274
327.5564	11.9393	13.9535
327.7088	11.9713	15.1765
327.8612	12.0066	15.3324
328.0136	12.9651	15.4075
328.1660	13.0641	15.4332
328.3184	12.4532	14.8788
328.4708	11.7311	13.5243
328.6232	12.5748	14.9943
328.7756	13.1047	14.8547
328.9280	13.1047	14.8518
329.0804	13.7469	14.2611
329.2328	12.5529	13.8728
329.3852	12.2807	13.5105
329.5376	12.0421	13.1771
329.6900	12.0350	13.1771
329.8424	12.0420	13.1771
329.9948	11.9928	13.1771
330.1472	11.9889	13.2131
330.2996	12.2973	14.1304
330.4520	12.3932	14.1305
330.6044	12.3862	14.2268
330.7568	12.1995	14.0459
330.9092	12.2054	14.0340
331.0616	12.6054	14.0319
331.2140	16.0828	16.0149
331.3664	16.0973	16.1170
331.5188	16.0973	16.1170
331.6712	16.0970	16.1187
331.8236	16.0971	16.1213
331.9760	16.0973	16.1121
332.1284	16.0890	16.0978
332.2808	15.7816	15.5790
332.4332	13.4503	15.2014
332.5856	11.7621	14.5654
332.7380	11.7520	14.5654
332.8904	11.7579	14.5612
333.0428	11.7458	14.5376
333.1952	11.7871	14.3002
333.3476	16.0533	15.8944
333.5000	16.0524	15.8383
333.6524	16.0476	15.8383
333.8048	14.8194	15.3718
333.9572	14.3223	15.2678
334.1096	14.3622	15.4941
334.2620	11.6960	14.9040
334.4144	11.5861	14.5067
334.5668	11.5909	14.5197
334.7192	11.5946	14.5087
334.8716	11.6161	14.4466
335.0240	13.2389	14.8278
335.1764	14.6598	15.2860
335.3288	12.7897	14.9114
335.4812	13.2941	14.9920
335.6336	13.4448	15.0108
335.7860	13.3693	15.0130
335.9384	11.8042	13.9711
336.0908	11.8401	13.8944
336.2432	11.9137	13.7604
336.3956	11.9935	13.7416
336.5480	11.9861	13.6779
336.7004	11.9820	13.6358
336.8528	11.9503	13.6549
337.0052	12.3888	13.9990
337.1576	15.6928	15.3494
337.3100	15.9670	15.6206
337.4624	16.0276	15.7354
337.6148	12.4025	15.3077
337.7672	12.4537	15.2779
337.9196	12.4525	15.2779
338.0720	14.1843	15.3001
338.2244	16.0815	16.0081
338.3768	16.1139	16.1977
338.5292	16.1139	16.1977
338.6816	16.1139	16.2117
338.8340	16.1139	16.1851
338.9864	16.1139	16.1882
339.1388	16.1139	16.1917
339.2912	13.2951	15.4203
339.4436	12.3681	15.4590
339.5960	12.3514	15.4675
339.7484	12.3131	15.4618
339.9008	12.1163	15.4675
340.0532	11.8563	15.3819
340.2056	11.7049	15.2432
340.3580	11.6962	15.2432
340.5104	11.7177	15.2432
340.6628	11.7258	15.1932
340.8152	11.7331	14.8626
340.9676	11.9990	14.2573
341.1200	16.0745	15.9913
341.2724	16.1056	16.1089
341.4248	16.0948	16.0750
341.5772	16.0890	16.0357
341.7296	16.0890	16.0261
341.8820	16.0890	16.0294
342.0344	16.0508	15.8307
342.1868	16.1056	16.1493
342.3392	16.1056	16.1500
342.4916	16.1056	16.1493
342.6440	16.1056	16.1493
342.7964	16.1056	16.1547
342.9488	16.1001	16.1304
343.1012	16.1056	16.1413
343.2536	16.1056	16.1493
343.4060	16.1056	16.1493
343.5584	16.1056	16.1493
343.7108	16.1033	16.1349
343.8632	16.0973	16.1170
344.0156	16.1026	16.1473
344.1680	16.0973	16.1165
344.3204	16.0973	16.1170
344.4728	16.0973	16.1112
344.6252	16.0929	16.0855
344.7776	15.7543	15.9088
344.9300	11.5651	15.2816
345.0824	11.5430	15.2779
345.2348	11.5379	15.2779
345.3872	11.5537	15.2775
345.5396	11.4896	15.2779
345.6920	11.4213	15.2779
345.8444	11.4574	15.0931
345.9968	11.4621	15.2011
346.1492	11.4621	15.2779
346.3016	11.4684	15.1871
346.4540	11.4674	14.9794
346.6064	11.4888	15.0134
346.7588	11.4812	15.2402
346.9112	11.4098	15.1352
347.0636	11.3700	14.9819
347.2160	11.3700	14.9626
347.3684	11.3845	14.9188
347.5208	11.4778	14.8630
347.6732	11.5753	14.9359
347.8256	11.5753	14.9351
347.9780	11.5688	14.9351
348.1304	11.5552	15.0427
348.2828	11.5418	15.1577
348.4352	11.7792	15.1821
348.5876	11.7723	15.2118
348.7400	13.6355	15.4758
348.8924	11.9575	15.2851
349.0448	11.3349	15.1338
349.1972	11.3092	15.0828
349.3496	11.3124	15.0856
349.5020	11.2828	15.1108
349.6544	11.3157	15.1817
349.8068	11.3095	15.1796
349.9592	11.3813	15.0821
350.1116	11.4544	15.2614
350.2640	11.4334	15.2607
350.4164	11.7247	15.2692
350.5688	11.9050	15.2656
350.7212	12.0346	15.2614
350.8736	14.3614	15.4038
351.0260	15.3324	15.4764
351.1784	16.0920	16.0972
351.3308	15.3648	15.5690
351.4832	13.0338	15.4846
351.6356	13.0335	15.4906
351.7880	13.0335	15.4722
351.9404	11.6896	15.3620
352.0928	11.4998	15.2519
352.2452	11.4935	15.2432
352.3976	11.5858	15.2432
352.5500	11.5861	15.0925
352.7024	11.5846	15.0584
352.8548	11.5555	14.8857
353.0072	11.6113	15.0733
353.1596	11.7611	15.2484
353.3120	11.7793	15.2779
353.4644	11.7793	15.2779
353.6168	11.7791	15.2777
353.7692	11.7926	15.2779
353.9216	11.8212	15.2808
354.0740	11.7281	15.2865
354.2264	11.3998	15.2871
354.3788	11.7202	15.2988
354.5312	11.8435	15.3730
354.6836	11.8677	15.3788
354.8360	12.6792	15.3844
354.9884	15.6629	15.7298
355.1408	16.0959	16.1297
355.2932	16.0973	16.1332
355.4456	16.0973	16.1411
355.5980	15.9569	15.8272
355.7504	12.3892	15.4827
355.9028	12.2574	15.4761
356.0552	11.6783	15.2695
356.2076	11.5760	15.2769
356.3600	11.4674	15.2710
356.5124	11.4773	15.2699
356.6648	12.1232	15.4136
356.8172	12.4488	15.3836
356.9696	12.8391	15.3990
357.1220	12.2233	15.4563
357.2744	12.0774	15.5184
357.4268	12.0774	15.5187
357.5792	12.0774	15.5187
357.7316	12.0774	15.5187
357.8840	12.3520	15.4437
358.0364	15.8211	15.7391
358.1888	14.0578	15.4048
358.3412	13.7506	15.4348
358.4936	13.8125	15.4332
358.6460	13.8209	15.4345
358.7984	14.0472	15.4855
358.9508	12.9514	15.4616
359.1032	12.6672	15.4637
359.2556	12.6090	15.4278
359.4080	12.6099	15.4075
359.5604	12.7630	15.4230
359.7128	12.6121	15.4160
359.8652	12.6045	15.4068
360.0176	13.9734	15.1908
360.1700	11.9392	15.2838
360.3224	11.7867	15.1301
360.4748	11.9288	15.1295
360.6272	11.9406	15.1372
360.7796	12.7868	15.1280
360.9320	13.4852	15.2509
361.0844	16.0875	16.0617
361.2368	16.0890	16.0794
361.3892	16.0171	15.7230
361.5416	16.0139	15.6711
361.6940	16.0010	15.6581
361.8464	13.7067	15.4701
361.9988	12.8054	15.4675
362.1512	11.8114	15.3719
362.3036	11.8084	15.3731
362.4560	11.5685	15.2902
362.6084	11.5402	15.3126
362.7608	11.5322	15.2953
362.9132	11.5245	15.2953
363.0656	11.4783	15.2912
363.2180	11.3388	15.2688
363.3704	11.3358	15.2642
363.5228	11.5332	15.2779
363.6752	11.5062	15.2779
363.8276	11.2597	15.2711
363.9800	11.2738	15.2502
364.1324	11.4709	15.1740
364.2848	11.5373	15.2554
364.4372	12.1627	15.2765
364.5896	12.4029	15.2722
364.7420	11.5394	15.2670
364.8944	11.5685	15.2101
365.0468	11.5481	15.2170
365.1992	11.7214	15.1178
365.3516	11.6076	15.1814
365.5040	11.6076	15.1821
365.6564	11.6076	15.1821
365.8088	11.5647	15.1759
365.9612	11.3685	15.2419
366.1136	11.3676	15.2432
366.2660	11.3591	15.2432
366.4184	11.3531	15.2431
366.5708	11.3471	15.2432
366.7232	11.3134	15.2691
366.8756	11.3683	15.2691
367.0280	11.4345	15.2691
367.1804	11.4349	15.2692
367.3328	11.4349	15.2692
367.4852	11.4349	15.2692
367.6376	11.4296	15.2692
367.7900	11.5882	15.2634
367.9424	12.8814	15.7075
368.0948	16.1057	16.2057
368.2472	16.1057	16.2057
368.3996	16.1098	16.2057
368.5520	16.0687	15.9364
368.7044	13.7475	15.0888
368.8568	12.8431	15.2464
369.0092	12.9519	15.3039
369.1616	12.9519	15.3039
369.3140	12.9519	15.3039
369.4664	12.9519	15.3039
369.6188	12.9519	15.3039
369.7712	12.9518	15.3011
369.9236	12.1384	15.2878
370.0760	11.8825	15.2784
370.2284	11.8861	15.3039
370.3808	11.8649	15.3183
370.5332	11.8541	15.2896
370.6856	11.8541	15.2779
370.8380	11.8541	15.2779
370.9904	11.8541	15.2866
371.1428	11.8577	15.2866
371.2952	11.8648	15.2866
371.4476	11.8648	15.2895
371.6000	11.8471	15.2837
371.7524	11.8435	15.2779
371.9048	11.8064	15.2607
372.0572	11.7954	15.2519
372.2096	11.6829	11.8512
372.3620	11.6828	12.0282
372.5144	11.7687	13.2689
372.6668	11.8007	13.4029
372.8192	11.8698	13.7671
372.9716	11.9869	15.2459
373.1240	11.9979	15.2822
373.2764	11.9577	15.3321
373.4288	14.3385	15.7297
373.5812	16.0741	15.9908
373.7336	11.9858	15.4047
373.8860	11.9820	15.4332
374.0384	11.9820	15.4332
374.1908	11.8809	15.3474
374.3432	11.8755	15.3472
374.4956	11.8438	15.3947
374.6480	12.1567	15.3039
374.8004	12.2254	15.3817
374.9528	12.1621	15.3432
375.1052	12.1620	15.3039
375.2576	12.1863	15.3039
375.4100	11.9573	15.2693
375.5624	11.9430	15.2692
375.7148	11.9394	15.2692
375.8672	11.9256	15.2692
376.0196	11.8007	15.2692
376.1720	11.8007	15.2779
376.3244	11.8007	15.2693
376.4768	11.8007	15.2751
376.6292	11.7972	15.2692
376.7816	11.7721	15.2865
376.9340	11.4342	15.2528
377.0864	11.3591	15.2344
377.2388	11.3591	15.2257
377.3912	11.3591	15.2201
377.5436	11.3447	15.1941
377.6960	11.4943	15.1374
377.8484	11.8611	15.0857
378.0008	11.8007	15.2779
378.1532	11.8007	15.2579
378.3056	11.8327	15.0392
378.4580	11.8079	15.0149
378.6104	11.7761	15.2504
378.7628	11.7796	15.2600
378.9152	11.7687	15.2952
379.0676	11.7758	15.2924
379.2200	11.8008	15.2738
379.3724	11.7793	15.2779
379.5248	11.7044	15.2751
379.6772	11.7437	15.2779
379.8296	11.7419	15.2779
379.9820	11.7258	15.2736
380.1344	11.7293	15.2779
380.2868	11.7721	15.2808
380.4392	11.8168	15.3039
380.5916	11.8115	15.3039
380.7440	11.8185	15.3011
380.8964	11.8593	15.3038
381.0488	11.9499	15.3125
381.2012	11.9820	15.3644
381.3536	12.0031	15.3902
381.5060	12.0349	15.3945
381.6584	15.8407	15.4796
381.8108	16.0512	15.8298
381.9632	16.0529	15.8300
382.1156	16.0501	15.8382
382.2680	16.0946	16.0660
382.4204	16.0890	16.0925
382.5728	16.0801	16.0197
382.7252	15.5908	15.4821
382.8776	14.5857	15.4604
383.0300	14.9527	15.3152
383.1824	14.4910	15.4596
383.3348	13.1415	15.4422
383.4872	12.6842	15.4333
383.6396	11.9288	15.3767
383.7920	11.9259	15.3989
383.9444	11.9181	15.4011
384.0968	11.9181	15.4075
384.2492	11.9181	15.4075
384.4016	11.9181	15.4075
384.5540	11.9181	15.3823
384.7064	11.9181	15.3817
384.8588	11.9181	15.3817
385.0112	11.9181	15.3800
385.1636	11.9181	15.3731
385.3160	11.9181	15.3746
385.4684	11.8896	15.3731
385.6208	11.8968	15.3685
385.7732	11.8768	15.3859
385.9256	11.8717	15.3931
386.0780	11.8435	15.3810
386.2304	11.8541	15.3731
386.3828	11.8223	15.3486
386.5352	12.1181	15.1936
386.6876	12.4125	14.9586
386.8400	12.5186	14.6595
386.9924	12.5186	14.6564
387.1448	12.5186	14.6472
387.2972	12.5899	14.4263
387.4496	15.5897	14.8335
387.6020	16.0948	16.1174
387.7544	16.0973	16.1251
387.9068	16.0973	16.1251
388.0592	16.0973	16.1251
388.2116	16.0973	16.1251
388.3640	16.0973	16.1251
388.5164	16.0973	16.1251
388.6688	16.0973	16.1251
388.8212	16.0973	16.1251
388.9736	16.0973	16.1251
389.1260	16.0973	16.1251
389.2784	16.0890	16.0657
389.4308	16.0172	15.6587
389.5832	15.2339	15.4036
389.7356	15.2184	15.4075
389.8880	13.9588	15.3906
390.0404	13.5259	15.3147
390.1928	13.0276	15.3051
390.3452	13.0019	13.0818
390.4976	13.0336	14.1605
390.6500	12.8156	14.0795
390.8024	12.2187	14.6562
390.9548	12.0014	15.2786
391.1072	11.8648	15.3903
391.2596	11.8648	15.3880
391.4120	11.8648	15.3886
391.5644	11.8727	15.3909
391.7168	11.8435	15.3989
391.8692	11.8435	15.3788
392.0216	11.8755	15.3731
392.1740	11.8755	15.3731
392.3264	11.8648	15.3731
392.4788	12.1937	15.4100
392.6312	12.3794	15.3903
392.7836	12.3514	15.3989
392.9360	12.3514	15.4245
393.0884	12.2674	15.3817
393.2408	12.3055	15.3731
393.3932	13.5490	15.2745
393.5456	16.0707	16.0003
393.6980	15.7173	13.7643
393.8504	15.7085	13.5778
394.0028	15.7085	13.5682
394.1552	15.7085	13.5682
394.3076	15.7085	13.5426
394.4600	15.6713	12.9558
394.6124	15.7170	13.2707
394.7648	16.0748	15.9842
394.9172	16.1055	16.1727
395.0696	16.1056	16.1735
395.2220	16.1056	16.1735
395.3744	16.1056	16.1736
395.5268	16.1056	16.1735
395.6792	16.1014	16.1570
395.8316	16.1015	16.1493
395.9840	16.0973	16.1520
396.1364	16.0973	16.1534
396.2888	16.1015	16.1493
396.4412	16.1056	16.1493
396.5936	16.1056	16.1493
396.7460	16.0973	16.1493
396.8984	16.0973	16.1493
397.0508	16.1001	16.1493
397.2032	16.1056	16.1493
397.3556	16.1029	16.1493
397.5080	16.1029	16.1493
397.6604	16.0973	16.1493
397.8128	16.0973	16.1493
397.9652	16.0974	16.1493
398.1176	16.0973	16.1493
398.2700	16.0973	16.1493
398.4224	16.0864	16.0772
398.5748	16.0932	16.1213
398.7272	14.8666	15.2305
398.8796	14.6246	15.2519
399.0320	14.6246	15.2519
399.1844	14.6246	15.2519
399.3368	14.6246	15.2779
399.4892	15.4759	15.1544
399.6416	15.5233	13.5684
399.7940	15.9341	15.6095
399.9464	16.0083	15.6964
400.0988	15.9586	15.6129
400.2512	15.7656	15.4246
400.4036	15.9103	15.5755
400.5560	15.8707	15.5102
400.7084	15.8566	15.5102
400.8608	15.7517	14.4846
401.0132	15.9390	15.5188
401.1656	16.0973	16.1411
401.3180	16.0890	16.1330
401.4704	16.0890	16.1332
401.6228	16.0890	16.1332
401.7752	16.0890	16.1064
401.9276	16.0890	16.1008
402.0800	16.0890	16.1251
402.2324	16.0890	16.1251
402.3848	16.0890	16.1251
402.5372	16.0890	16.1251
402.6896	16.0890	16.1251
402.8420	16.0890	16.1251
402.9944	16.0890	16.1198
403.1468	16.0890	16.0985
403.2992	16.0890	16.1177
403.4516	16.0890	16.1251
403.6040	16.0890	16.1251
403.7564	16.0890	16.1251
403.9088	16.0890	16.1248
404.0612	16.0890	16.0846
404.2136	12.6961	15.0458
404.3660	15.3841	15.1512
404.5184	15.6505	15.2706
404.6708	15.6568	15.2779
404.8232	15.7001	15.3237
404.9756	16.0722	15.9798
405.1280	15.6861	13.9994
405.2804	15.6489	14.4569
405.4328	15.6202	13.0549
405.5852	15.3667	12.6375
405.7376	15.3735	12.6374
405.8900	15.3885	12.6428
406.0424	15.0136	12.1059
406.1948	14.5147	12.2931
406.3472	14.4744	12.7540
406.4996	14.4654	12.7613
406.6520	14.3340	12.6255
406.8044	14.2475	12.5590
406.9568	14.2152	12.5370
407.1092	13.9535	12.8414
407.2616	15.6214	14.6643
407.4140	16.0974	16.1413
407.5664	16.1014	16.1413
