HOLE:	U1507B
EXPEDITION:	371
TOP:	-0.0076
BOTTOM:	815.9418
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
72.3824	4801.447	2988.216	598.2943
72.5348	4766.718	2988	598.8865
72.6872	4727.61	2988	599.4788
72.8396	4720.553	2988	600.0759
72.9920	4730.298	2987.225	600.6765
73.1444	4782.509	2990.094	601.2708
73.2968	4780.807	2995.627	601.8507
73.4492	4810.573	3005.451	602.4447
73.6016	4792.678	3011.062	603.0372
73.7540	4789.347	3014.292	603.6359
73.9064	4811.591	3017.288	604.231
74.0588	4847.6	3021.795	604.8213
74.2112	4827.479	3020.729	605.4136
74.3636	4835.382	3019.244	606.0115
74.5160	4825.934	3019.753	606.6122
74.6684	4876.535	3023.752	607.218
74.8208	4848.646	3030.233	607.8074
74.9732	4809.128	3028.27	608.4041
75.1256	4779.402	3025.51	609.0113
75.2780	4778.681	3022.773	609.6132
75.4304	4787.656	3022.74	610.2132
75.5828	4831.321	3023.738	610.8149
75.7352	4851.884	3024	611.4202
75.8876	4891.424	3023.266	612.022
76.0400	4856.804	3020.079	612.6282
76.1924	4836.815	3019.728	613.2365
76.3448	4823.643	3023.635	613.8337
76.4972	4799.438	3025	614.4322
76.6496	4783.339	3022.113	615.0325
76.8020	4811.63	3019.562	615.6328
76.9544	4791.727	3019.717	616.233
77.1068	4853.46	3020.716	616.8333
77.2592	4905.121	3021	617.4336
77.4116	4888.413	3020.289	618.0339
77.5640	4899.272	3021.418	618.6356
77.7164	4903.76	3026.24	619.2413
77.8688	4878.735	3030.82	619.8317
78.0212	4869	3031.299	620.4263
78.1736	4852.915	3027.503	621.027
78.3260	4883.698	3026.698	621.6282
78.4784	4889.563	3024.217	622.2281
78.6308	4885.693	3025.079	622.8344
78.7832	4897.042	3025.31	623.4374
78.9356	4864.827	3024.312	624.037
79.0880	4841.815	3023.313	624.6384
79.2404	4865.023	3024.37	625.2393
79.3928	4906.326	3029.092	625.8416
79.5452	4917.959	3030.32	626.4346
79.6976	4934.626	3026.61	627.0365
79.8500	4915.276	3022.295	627.6393
80.0024	4930.931	3023.691	628.239
80.1548	4925.555	3025	628.8403
80.3072	4908.638	3027.677	629.4459
80.4596	4919.007	3030.334	630.0479
80.6120	4890.135	3027.679	630.6432
80.7644	4867.371	3026	631.2405
80.9168	4903.255	3027.319	631.8397
81.0692	4874.941	3028.658	632.4324
81.2216	4890.676	3029	633.0257
81.3740	4909.387	3025.081	633.6236
81.5264	4924.938	3023	634.2248
81.6788	4941.79	3024.298	634.8303
81.8312	4905.862	3026.942	635.4337
81.9836	4910.408	3031.865	636.0389
82.1360	4925	3033.358	636.6411
82.2884	4921.797	3031.079	637.2416
82.4408	4960.209	3030.638	637.8416
82.5932	4943.605	3032.271	638.4307
82.7456	4912.144	3033	639.0248
82.8980	4932.861	3029.215	639.6251
83.0504	4901.415	3026.37	640.226
83.2028	4857.063	3028.509	640.8273
83.3552	4804.536	3034.371	641.4316
83.5076	4818.849	3032.642	642.0349
83.6600	4843.621	3026.898	642.6404
83.8124	4850.186	3089.95	643.2388
83.9648	4868.769	3083.232	643.8404
84.1172	4869.419	3039.29	644.4335
84.2696	4876.233	3027.553	645.0288
84.4220	4938.852	3021.734	645.6299
84.5744	4970.967	3020.82	646.2344
84.7268	4983.492	3031.661	646.8375
84.8792	5021.894	3041.01	647.4377
85.0316	5038.597	3035.791	648.038
85.1840	5000.49	3029.803	648.6383
85.3364	4980.17	3029	649.238
85.4888	4939.651	3029	649.8379
85.6412	4857.344	3030.183	650.4281
85.7936	4806.846	3029.821	651.0273
85.9460	4762.388	3027.827	651.6312
86.0984	4744.425	3027.584	652.2316
86.2508	4720.439	3027.417	652.8329
86.4032	4724.39	3027	653.433
86.5556	4820.717	3027	654.0328
86.7080	4881.455	3026.424	654.6326
86.8604	4908.645	3025.427	655.2336
87.0128	4920.709	3025	655.8382
87.1652	4965	3025.57	656.4382
87.3176	4990.661	3027.701	657.0295
87.4700	4987.085	3028.435	657.6302
87.6224	4956.664	3028.563	658.2343
87.7748	4931.122	3029	658.8347
87.9272	4891.829	3030.116	659.4343
88.0796	4888.875	3031.555	660.0343
88.2320	4885.405	3028.122	660.635
88.3844	4856.825	3021.136	661.2358
88.5368	4808.65	3019.1	661.8365
88.6892	4786.581	3021.641	662.4401
88.8416	4782.303	3025.722	663.0339
88.9940	4793.353	3028.543	663.627
89.1464	4822.197	3025.754	664.2277
89.2988	4834.305	3023.538	664.8275
89.4512	4851.941	3025.073	665.424
89.6036	4864	3026.534	666.021
89.7560	4839.521	3025.936	666.6246
89.9084	4791.01	3024.471	667.2276
90.0608	4732.779	3022.421	667.8274
90.2132	4713.555	3021.525	668.4282
90.3656	4735.51	3024.093	669.0331
90.5180	4770.496	3027.563	669.6372
90.6704	4833.945	3026.927	670.2328
90.8228	4898.807	3025	670.8288
90.9752	4963.086	3026.543	671.4296
91.1276	4990.268	3028.512	672.0303
91.2800	4972.34	3029.51	672.6348
91.4324	4991.399	3030	673.2394
91.5848	5001.829	3031.011	673.8397
91.7372	4957.813	3036.027	674.4395
91.8896	4931.001	3036.997	675.0388
92.0420	4909.107	3032.009	675.6312
92.1944	4908.339	3027.518	676.2244
92.3468	4913.201	3025.989	676.8241
92.4992	4869.889	3027	677.4244
92.6516	4856.239	3026.51	678.0247
92.8040	4887.008	3025.027	678.625
92.9564	4876.872	3023.029	679.2292
93.1088	4900.149	3022	679.833
93.2612	4950.31	3030.171	680.4333
93.4136	4968.322	3039.957	681.0303
93.5660	5001.289	3040.523	681.627
93.7184	5015.965	3038.576	682.2277
93.8708	5046.343	3036.056	682.8276
94.0232	5061.905	3035.938	683.4268
94.1756	5015.72	3035.129	684.0275
94.3280	4991.488	3033.931	684.6274
94.4804	4959.373	3035	685.2271
94.6328	4877.027	3035.461	685.8274
94.7852	4879.811	3035.084	686.4272
94.9376	4898.867	3033.543	687.0279
95.0900	4897.549	3031.636	687.621
95.2424	4921.201	3030.452	688.212
95.3948	4938.249	3031	688.8132
95.5472	4972.795	3031	689.4141
95.6996	4988.823	3030.554	690.017
95.8520	4960.886	3030.443	690.6207
96.0044	4948.799	3031	691.2244
96.1568	4903.039	3031.439	691.8297
96.3092	4863.815	3031.126	692.4256
96.4616	4842.741	3029.565	693.0203
96.6140	4785.726	3029	693.6201
96.7664	4767.745	3027.713	694.213
96.9188	4784.886	3025.144	694.8046
97.0712	4754.333	3024	695.4054
97.2236	4741.038	3026.115	696.0057
97.3760	4730.686	3031.526	696.6094
97.5284	4724.095	3032.486	697.2143
97.6808	4685.311	3027.333	697.8146
97.8332	4647.717	3023.757	698.414
97.9856	4695.094	3022.823	699.0135
98.1380	4690.25	3023.18	699.6144
98.2904	4676.201	3022.816	700.2151
98.4428	4739.079	3023.594	700.8091
98.5952	4754.494	3022.597	701.3992
98.7476	4754.813	3024.001	702.0027
98.9000	4755.067	3027	702.6082
99.0524	4696.318	3026.603	703.2123
99.2048	4664.296	3024.423	703.817
99.3572	4632.04	3020.431	704.4167
99.5096	4584.73	3015.658	705.0173
99.6620	4565.552	3010.836	705.6213
99.8144	4614.66	3012.085	706.2246
99.9668	4741.01	3019.677	706.8168
100.1192	4832.243	3030.861	707.4095
100.2716	4878.142	3042.379	708.0134
100.4240	4972.844	3043	708.6191
100.5764	5037.375	3042.25	709.2196
100.7288	5053.602	3040.257	709.8196
100.8812	5080.74	3039	710.4209
101.0336	5064.685	3037.158	711.0222
101.1860	5058.763	3035.097	711.6224
101.3384	5080.017	3037.363	712.2188
101.4908	5063.438	3038.362	712.8135
101.6432	5102.108	3040.796	713.4123
101.7956	5086.589	3043.643	714.0128
101.9480	5038.293	3041.939	714.6129
102.1004	5026.076	3040	715.217
102.2528	5006.701	3040.351	715.8231
102.4052	5005.213	3039.607	716.4236
102.5576	4994.118	3037	717.0246
102.7100	4986.084	3037	717.6253
102.8624	4988.927	3037.683	718.2265
103.0148	4990.812	3042.057	718.8278
103.1672	5006.674	3045.642	719.4278
103.3196	5003.986	3039.327	720.022
103.4720	4998.662	3035.667	720.6143
103.6244	5005.322	3035.331	721.2153
103.7768	5002.749	3036.328	721.8166
103.9292	4991.675	3036.026	722.4191
104.0816	5008.149	3033.677	723.0255
104.2340	5034.023	3033.966	723.6257
104.3864	5038.88	3039.195	724.2231
104.5388	5107.959	3049.49	724.8151
104.6912	5144.905	3055.117	725.4106
104.8436	5181.57	3049.124	726.0134
104.9960	5230.244	3045	726.6167
105.1484	5212.668	3045.924	727.2133
105.3008	5183.509	3047.694	727.8181
105.4532	5202.76	3046.392	728.4221
105.6056	5138.376	3044.698	729.0293
105.7580	5062.342	3044	729.629
105.9104	4997.232	3043.704	730.2238
106.0628	4956.314	3040.347	730.8162
106.2152	4918.982	3034.293	731.4191
106.3676	4930.128	3034.419	732.014
106.5200	4935.213	3032.423	732.6147
106.6724	4955.28	3040.976	733.2166
106.8248	4972.636	3066.851	733.8226
106.9772	5031.34	3063.358	734.4225
107.1296	5112.703	3048.162	735.0244
107.2820	5137.477	3046.554	735.6307
107.4344	5166.358	3049.101	736.2314
107.5868	5191.273	3052.546	736.8269
107.7392	5195.249	3052.105	737.4157
107.8916	5195.183	3046.466	738.0148
108.0440	5168.606	3044.734	738.6161
