HOLE:	U1507B
EXPEDITION:	371
TOP:	70.0964
BOTTOM:	804.6642
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
108.1964	172.3358	613.2188	631.2609	1.7686	0.4970	0.4828
108.3488	171.4725	608.7232	631.9699	1.7775	0.5007	0.4823
108.5012	170.9298	599.8833	629.0594	1.7832	0.5081	0.4845
108.6536	170.2751	594.5856	627.3637	1.7900	0.5126	0.4858
108.8060	170.1258	594.191	627.0364	1.7916	0.5130	0.4861
108.9584	169.8385	594.5951	635.9796	1.7946	0.5126	0.4793
109.1108	169.188	594.6016	633.778	1.8015	0.5126	0.4809
109.2632	168.078	594.5122	626.3765	1.8134	0.5127	0.4866
109.4156	166.9751	594.1472	627.8926	1.8254	0.5130	0.4854
109.5680	167.1318	590.9726	632.8449	1.8237	0.5158	0.4816
109.7204	167.6032	585.5322	632.0325	1.8186	0.5206	0.4823
109.8728	168.1322	593.0693	636.1189	1.8129	0.5139	0.4792
110.0252	170.285	620.0985	630.7473	1.7899	0.4915	0.4832
110.1776	171.3233	659.3788	636.5913	1.7791	0.4623	0.4788
110.3300	170.2319	631.8162	600.6712	1.7905	0.4824	0.5074
110.4824	167.7244	582.6176	560.6656	1.8173	0.5232	0.5436
110.6348	167.5634	571.9371	567.1863	1.8190	0.5329	0.5374
110.7872	167.0281	589.0668	576.1393	1.8248	0.5174	0.5290
110.9396	166.0303	598.2038	593.2531	1.8358	0.5095	0.5138
111.0920	166.113	610.8618	612.0329	1.8349	0.4990	0.4980
111.2444	167.8147	613.5768	632.5624	1.8163	0.4968	0.4818
111.3968	168.2005	615.2452	631.5112	1.8121	0.4954	0.4827
111.5492	168.5901	615.57	627.899	1.8079	0.4952	0.4854
111.7016	169.6788	615.3435	625.1212	1.7963	0.4953	0.4876
111.8540	170.3198	613.8649	619.9339	1.7896	0.4965	0.4917
112.0064	170.8004	612.3935	610.2784	1.7845	0.4977	0.4994
112.1588	170.4574	612.243	610.961	1.7881	0.4978	0.4989
112.3112	170.1423	612.1755	610.7174	1.7914	0.4979	0.4991
112.4636	169.5693	611.983	609.9975	1.7975	0.4981	0.4997
112.6160	169.0469	612.0748	606.9138	1.8030	0.4980	0.5022
112.7684	169.1953	614.8445	609.0262	1.8015	0.4957	0.5005
112.9208	169.7409	620.3853	619.0112	1.7957	0.4913	0.4924
113.0732	169.7779	613.9382	618.5013	1.7953	0.4965	0.4928
113.2256	168.7845	601.955	612.2527	1.8059	0.5064	0.4978
113.3780	168.8312	606.189	616.9651	1.8054	0.5028	0.4940
113.5304	170.23	619.1993	639.0038	1.7905	0.4922	0.4770
113.6828	173.3072	626.7604	645.3357	1.7587	0.4863	0.4723
113.8352	173.2995	624.5197	647.4317	1.7588	0.4881	0.4708
113.9876	171.0613	621.6308	650.6135	1.7818	0.4903	0.4685
114.1400	168.9737	618.636	632.1305	1.8038	0.4927	0.4822
114.2924	168.9779	613.7995	627.3521	1.8038	0.4966	0.4859
114.4448	169.6448	609.2145	614.3569	1.7967	0.5003	0.4961
114.5972	169.6933	602.9573	605.6103	1.7962	0.5055	0.5033
114.7496	169.5171	593.9425	601.5988	1.7980	0.5132	0.5066
114.9020	169.6832	596.1841	604.118	1.7963	0.5113	0.5045
115.0544	170.1295	601.3253	605.2501	1.7916	0.5069	0.5036
115.2068	170.2064	611.4155	608.3948	1.7908	0.4985	0.5010
115.3592	170.0524	614.8286	615.5055	1.7924	0.4957	0.4952
115.5116	169.8399	615.2307	616.8958	1.7946	0.4954	0.4941
115.6640	170.2102	615.0878	617.6777	1.7907	0.4955	0.4935
115.8164	170.2679	615.0217	617.6263	1.7901	0.4956	0.4935
115.9688	169.2661	615.0945	617.5408	1.8007	0.4955	0.4936
116.1212	169.118	614.9629	617.4539	1.8023	0.4956	0.4936
116.2736	168.9908	614.7719	617.9293	1.8036	0.4958	0.4933
116.4260	168.8793	613.7831	619.0762	1.8048	0.4966	0.4923
116.5784	168.8142	608.7723	619.9438	1.8055	0.5007	0.4917
116.7308	167.7617	603.9601	618.5229	1.8169	0.5047	0.4928
116.8832	166.9697	597.8251	613.8173	1.8255	0.5098	0.4966
117.0356	167.3189	581.8917	607.3525	1.8217	0.5238	0.5019
117.1880	168.1489	577.7178	596.0688	1.8127	0.5276	0.5114
117.3404	168.4586	582.7899	603.8337	1.8093	0.5230	0.5048
117.4928	169.1026	591.8383	606.3346	1.8025	0.5150	0.5027
117.6452	167.5935	597.2122	608.1436	1.8187	0.5104	0.5012
117.7976	167.9905	594.4742	600.5432	1.8144	0.5127	0.5075
117.9500	166.3175	586.8774	598.9187	1.8326	0.5194	0.5089
118.1024	165.9489	585.2509	600.392	1.8367	0.5208	0.5077
118.2548	166.0627	584.1037	599.3002	1.8355	0.5218	0.5086
118.4072	166.8732	581.6795	599.0215	1.8265	0.5240	0.5088
118.5596	167.1723	580.5894	597.925	1.8233	0.5250	0.5098
118.7120	168.3594	580.9142	597.8743	1.8104	0.5247	0.5098
118.8644	169.2962	584.9019	598.868	1.8004	0.5211	0.5090
119.0168	169.1073	590.4873	603.7296	1.8024	0.5162	0.5049
119.1692	169.0924	590.8879	594.6097	1.8026	0.5158	0.5126
119.3216	168.6425	582.5975	590.5078	1.8074	0.5232	0.5162
119.4740	168.1661	576.2518	587.3208	1.8125	0.5289	0.5190
119.6264	167.9618	576.5145	589.7344	1.8147	0.5287	0.5168
119.7788	167.985	587.8611	591.2509	1.8144	0.5185	0.5155
119.9312	168.027	594.9639	605.5232	1.8140	0.5123	0.5034
120.0836	168.0132	598.8657	609.2295	1.8141	0.5090	0.5003
120.2360	168.6424	603.7815	613.0839	1.8074	0.5048	0.4972
120.3884	169.5811	604.22	617.2784	1.7974	0.5045	0.4938
120.5408	170.1202	603.9955	617.1526	1.7917	0.5046	0.4939
120.6932	170.4454	604.0078	616.4661	1.7883	0.5046	0.4944
120.8456	170.7439	604.009	616.3087	1.7851	0.5046	0.4946
120.9980	171.0578	604.2094	617.6722	1.7819	0.5045	0.4935
121.1504	171.092	605.019	620.5488	1.7815	0.5038	0.4912
121.3028	170.5187	605.7455	627.2013	1.7875	0.5032	0.4860
121.4552	169.8674	606.3896	630.4155	1.7943	0.5026	0.4835
121.6076	169.64	612.3654	636.4214	1.7967	0.4977	0.4789
121.7600	169.8636	617.1857	645.0322	1.7944	0.4939	0.4725
121.9124	170.9415	615.5555	638.718	1.7831	0.4952	0.4772
122.0648	171.2015	613.7821	633.31	1.7804	0.4966	0.4813
122.2172	170.7814	616.9435	631.9727	1.7847	0.4940	0.4823
122.3696	170.7187	613.1721	630.1806	1.7854	0.4971	0.4837
122.5220	171.0773	612.6873	629.7418	1.7817	0.4975	0.4840
122.6744	171.4362	613.3586	631.1376	1.7779	0.4969	0.4829
122.8268	171.1113	613.7936	631.0224	1.7813	0.4966	0.4830
122.9792	169.0395	613.5266	630.957	1.8031	0.4968	0.4831
123.1316	168.9259	611.6145	629.3016	1.8043	0.4984	0.4843
123.2840	168.6426	606.6882	627.595	1.8074	0.5024	0.4857
123.4364	168.1072	596.8054	623.9583	1.8131	0.5107	0.4885
123.5888	168.1307	589.1757	607.4255	1.8129	0.5173	0.5018
123.7412	169.0295	578.1542	597.7971	1.8032	0.5272	0.5099
123.8936	169.2518	565.6951	591.1343	1.8009	0.5388	0.5156
124.0460	169.1921	562.9502	590.3646	1.8015	0.5414	0.5163
124.1984	168.8941	569.4874	594.5726	1.8047	0.5352	0.5126
124.3508	168.3397	582.907	598.1698	1.8106	0.5229	0.5096
124.5032	168.2635	583.7934	598.7022	1.8114	0.5221	0.5091
124.6556	167.8392	581.8506	598.1163	1.8160	0.5238	0.5096
124.8080	167.323	579.5965	597.6252	1.8216	0.5259	0.5100
124.9604	166.7146	579.787	597.4898	1.8283	0.5257	0.5101
125.1128	166.7666	581.1675	598.0153	1.8277	0.5245	0.5097
125.2652	167.6997	587.1868	599.8408	1.8175	0.5191	0.5081
125.4176	168.0933	588.2606	597.8171	1.8133	0.5181	0.5099
125.5700	168.1166	584.4587	587.1732	1.8130	0.5215	0.5191
125.7224	168.0965	568.0992	582.5099	1.8132	0.5365	0.5233
125.8748	168.1708	563.904	579.9637	1.8124	0.5405	0.5256
126.0272	167.6997	563.5247	573.2114	1.8175	0.5409	0.5317
126.1796	167.7974	550.7324	561.9649	1.8165	0.5534	0.5424
126.3320	167.6617	545.6586	551.0538	1.8179	0.5586	0.5531
126.4844	167.1585	543.3077	549.6993	1.8234	0.5610	0.5545
126.6368	166.9117	540.0603	548.5182	1.8261	0.5644	0.5557
126.7892	166.2411	537.5659	540.4002	1.8335	0.5670	0.5640
126.9416	165.8264	535.4936	540.5158	1.8381	0.5692	0.5639
127.0940	165.5505	543.4764	540.0649	1.8411	0.5608	0.5644
127.2464	165.9223	548.5989	548.17	1.8370	0.5556	0.5560
127.3988	166.6571	551.715	551.3351	1.8289	0.5525	0.5528
127.5512	167.3676	557.9537	553.7513	1.8211	0.5463	0.5504
127.7036	167.5504	558.9564	556.2466	1.8192	0.5453	0.5480
127.8560	167.8745	559.4382	556.9491	1.8156	0.5448	0.5473
128.0084	168.1992	558.8804	557.9366	1.8121	0.5454	0.5463
128.1608	168.2924	559.6015	559.5049	1.8111	0.5447	0.5448
128.3132	168.3875	561.0705	560.0687	1.8101	0.5432	0.5442
128.4656	168.8321	558.2817	559.3372	1.8053	0.5460	0.5449
128.6180	167.6977	555.0158	557.0186	1.8176	0.5492	0.5472
128.7704	167.8655	553.2961	558.2645	1.8157	0.5509	0.5460
128.9228	167.7323	552.2358	557.1657	1.8172	0.5519	0.5471
