HOLE:	U1507B
309.3385	10.69506
309.4909	10.69505
309.6433	10.68889
309.7957	10.69506
309.9481	10.69094
310.1005	10.69507
310.2529	10.7074
310.4053	10.6889
310.5577	10.69918
310.7101	10.69506
310.8625	10.69918
311.0149	10.69917
311.1673	10.69403
311.3197	10.70741
311.4721	10.69095
311.6245	10.70328
311.7769	10.69094
311.9293	10.68888
312.0817	10.69505
312.2341	10.68668
312.3865	10.56316
312.5389	10.52202
312.6913	10.51899
312.8437	10.60452
312.9961	10.69919
313.1485	10.7033
313.3009	10.69919
313.4533	10.70947
313.6057	10.69915
313.7581	10.67446
313.9105	10.6662
314.0629	10.62876
314.2153	10.1481
314.3677	10.1265
314.5201	10.1265
314.6725	10.13477
314.8249	10.18409
314.9773	10.10108
315.1297	9.603264
315.2821	9.652929
315.4345	10.0895
315.5869	10.1842
315.7393	10.19963
315.8917	10.18418
316.0441	10.19654
316.1965	10.19278
316.3489	10.51017
316.5013	10.84338
316.6537	10.84339
316.8061	10.85574
316.9585	10.85163
317.1109	10.85573
317.2633	10.80727
317.4157	10.69089
317.5681	10.63737
317.7205	10.62914
317.8729	10.62914
318.0253	10.62194
318.1777	10.63737
318.3301	10.63306
318.4825	10.50134
318.6349	10.22125
318.7873	10.20479
318.9397	10.21712
319.0921	10.20478
319.2445	10.21304
319.3969	10.24597
319.5493	10.23567
319.7017	10.2295
319.8541	10.21302
320.0065	10.22538
320.1589	10.22537
320.3113	10.22025
320.4637	10.23773
320.6161	10.19643
320.7685	10.02709
320.9209	9.508489
321.0733	9.504375
321.2257	9.504374
321.3781	9.504439
321.5305	9.578919
321.6829	9.883418
321.8353	9.957577
321.9877	9.957568
322.1401	9.945221
322.2925	9.949337
322.4449	9.949339
322.5973	9.95758
322.7497	9.961688
322.9021	9.953457
323.0545	9.953455
323.2069	9.949339
323.3593	9.952414
323.5117	9.936988
323.6641	9.945216
323.8165	9.932859
323.9689	9.941093
324.1213	9.936977
324.2737	9.936976
324.4261	9.93698
324.5785	9.949331
324.7309	9.941113
324.8833	9.957554
325.0357	9.941097
325.1881	9.949337
325.3405	9.949327
325.4929	9.937029
325.6453	9.978183
325.7977	10.30786
325.9501	10.52613
326.1025	10.50967
326.2549	10.51788
326.4073	10.50863
326.5597	10.5179
326.7121	10.51789
326.8645	10.50963
327.0169	10.48494
327.1693	10.45611
327.3217	10.46743
327.4741	10.46842
327.6265	10.43962
327.7789	10.43549
327.9313	10.41594
328.0837	10.42726
328.2361	10.42725
328.3885	10.41902
328.5409	10.43549
328.6933	10.42108
328.8457	10.42727
328.9981	10.4355
329.1505	10.41903
329.3029	10.43137
329.4553	10.42726
329.6077	10.43138
329.7601	10.41902
329.9125	10.41904
330.0649	10.44783
330.2173	10.41895
330.3697	10.37473
330.5221	10.36545
330.6745	10.35723
330.8269	10.36544
330.9793	10.35413
331.1317	10.37369
331.2841	10.36135
331.4365	10.3737
331.5889	10.3737
331.7413	10.35928
331.8937	10.37369
332.0461	10.36547
332.1985	10.37369
332.3509	10.36958
332.5033	10.36547
332.6557	10.385
332.8081	10.35723
332.9605	10.36546
333.1129	10.36546
333.2653	10.36547
333.4177	10.37471
333.5701	10.35722
333.7225	10.36546
333.8749	10.36134
334.0273	10.36957
334.1797	10.36443
334.3321	10.36546
334.4845	10.36957
334.6369	10.36135
334.7893	10.36957
334.9417	10.36443
335.0941	10.36958
335.2465	10.3778
335.3989	10.36135
335.5513	10.36958
335.7037	10.3737
335.8561	10.36957
336.0085	10.36134
336.1609	10.36545
336.3133	10.36134
336.4657	10.36443
336.6181	10.37369
336.7705	10.36127
336.9229	10.31189
337.0753	10.27479
337.2277	10.2099
337.3801	10.17999
337.5325	10.1265
337.6849	10.08116
337.8373	10.02755
337.9897	9.93685
338.1421	9.821188
338.2945	9.529059
338.4469	9.384838
338.5993	9.294197
338.7517	9.236579
338.9041	9.240693
339.0565	9.228329
339.2089	9.215977
339.3613	9.220088
339.5137	9.215973
339.6661	9.215973
339.8185	9.215973
339.9709	9.215928
340.1233	9.174578
340.2757	9.040876
340.4281	9.059447
340.5805	9.117109
340.7329	9.133589
340.8853	9.145932
341.0377	9.133573
341.1901	9.133573
341.3425	9.133573
341.4949	9.133573
341.6473	9.145931
341.7997	9.141809
341.9521	9.133573
342.1045	9.133591
342.2569	9.145933
342.4093	9.145928
342.5617	9.137699
342.7141	9.143861
342.8665	9.133574
343.0189	9.14181
343.1713	9.133594
343.3237	9.158413
343.4761	9.257238
343.6285	9.298391
343.7809	9.347814
343.9333	9.347822
344.0857	9.35606
344.2381	9.360171
344.3905	9.347818
344.5429	9.356066
344.6953	9.368879
344.8477	9.718677
345.0001	10.35933
345.1525	10.47671
345.3049	10.48492
345.4573	10.47261
345.6097	10.48906
345.7621	10.48288
345.9145	10.48083
346.0669	10.48904
346.2193	10.4767
346.3717	10.48905
346.5241	10.4767
346.6765	10.47755
346.8289	10.3407
346.9813	9.879129
347.1337	9.516631
347.2861	9.393113
347.4385	9.375646
347.5909	9.38901
347.7433	9.380774
347.8957	9.38076
348.0481	9.368246
348.2005	9.252016
348.3529	9.220085
348.5053	9.207741
348.6577	9.215973
348.8101	9.215972
348.9625	9.20567
349.1149	9.199492
349.2673	9.199231
349.4197	8.980321
349.5721	8.461976
349.7245	8.361065
349.8769	8.354885
350.0293	8.350805
350.1817	8.375594
350.3341	8.878327
350.4865	9.215977
350.6389	9.220087
350.7913	9.215973
350.9437	9.211844
351.0961	9.19538
351.2485	9.205695
351.4009	9.224201
351.5533	9.215974
351.7057	9.220144
351.8581	9.2946
352.0105	9.619814
352.1629	9.674323
352.3153	9.669177
352.4677	9.673291
352.6201	9.669175
352.7725	9.669175
352.9249	9.674338
353.0773	9.706396
353.2297	9.879394
353.3821	9.96169
353.5345	9.957576
353.6869	9.957582
353.8393	9.965865
353.9917	10.0112
354.1441	10.05647
354.2965	10.13065
354.4489	10.18933
354.6013	10.1883
354.7537	10.1883
354.9061	10.19654
355.0585	10.19241
355.2109	10.18418
355.3633	10.18418
355.5157	10.1883
355.6681	10.18829
355.8205	10.18419
355.9729	10.19446
356.1253	10.18417
356.2777	10.1511
356.4301	9.945205
356.5825	9.932869
356.7349	9.942125
356.8873	9.932857
357.0397	9.932847
357.1921	9.920451
357.3445	9.883316
357.4969	9.818522
357.6493	9.80514
357.8017	9.813358
357.9541	9.796995
358.1065	9.866942
358.2589	9.900923
358.4113	9.895783
358.5637	9.904006
358.7161	9.895776
358.8685	9.895778
359.0209	9.899897
359.1733	9.900891
359.3257	9.871043
359.4781	9.862815
359.6305	9.862818
359.7829	9.864857
359.9353	9.846389
360.0877	9.883416
360.2401	9.883418
360.3925	9.887567
360.5449	9.920498
360.6973	9.921528
360.8497	9.932857
361.0021	9.932857
361.1545	9.932871
361.3069	9.945188
361.4593	9.926679
361.6117	9.93698
361.7641	9.941092
361.9165	9.936983
362.0689	9.941093
362.2213	9.926682
362.3737	9.936977
362.5261	9.936965
362.6785	9.928737
362.8309	9.945209
362.9833	9.926681
363.1357	9.932857
363.2881	9.932857
363.4405	9.932866
363.5929	9.965895
363.7453	10.08132
363.8977	10.21715
364.0501	10.22949
364.2025	10.21303
364.3549	10.22948
364.5073	10.21508
364.6597	10.21714
364.8121	10.21302
364.9645	10.22126
365.1169	10.2212
365.2693	10.16871
365.4217	10.15945
365.5741	10.14709
365.7265	10.14296
365.8789	10.12225
366.0313	10.03171
366.1837	9.875109
366.3361	9.751542
366.4885	9.7145
366.6409	9.718615
366.7933	9.718616
366.9457	9.720674
367.0981	9.71861
367.2505	9.714515
367.4029	9.726852
367.5553	9.715524
367.7077	9.714368
367.8601	9.590683
368.0125	9.438455
368.1649	9.438463
368.3173	9.454975
368.4697	9.499267
368.6221	9.533215
368.7745	9.5662
368.9269	9.627923
369.0793	9.560898
369.2317	9.450837
369.3841	9.467291
369.5365	9.454898
369.6889	9.401353
369.8413	9.380774
369.9937	9.380775
370.1461	9.393127
370.2985	9.380774
370.4509	9.380858
370.6033	9.447727
370.7557	9.516748
370.9081	9.549739
371.0605	9.607381
371.2129	9.611507
371.3653	9.61973
371.5177	9.607412
371.6701	9.665239
371.8225	9.846394
371.9749	9.887536
372.1273	9.891648
372.2797	9.87518
372.4321	9.879313
372.5845	9.891657
372.7369	9.879297
372.8893	9.879298
373.0417	9.880335
373.1941	9.887641
373.3465	9.957611
373.4989	10.08531
373.6513	10.11208
373.8037	10.11001
373.9561	10.1059
374.1085	10.11415
374.2609	10.13463
374.4133	10.01412
374.5657	9.93277
374.7181	9.879299
374.8705	9.88341
375.0229	9.875186
375.1753	9.883411
375.3277	9.880239
375.4801	9.557914
375.6325	9.525117
375.7849	9.665118
375.9373	9.710376
376.0897	9.718621
376.2421	9.730997
376.3945	9.755691
376.5469	9.751589
376.6993	9.759821
376.8517	9.777306
377.0041	9.75158
377.1565	9.75569
377.3089	9.751576
377.4613	9.755699
377.6137	9.761865
377.7661	9.751575
377.9185	9.751576
378.0709	9.759812
378.2233	9.751575
378.3757	9.751575
378.5281	9.751575
378.6805	9.751577
378.8329	9.755692
378.9853	9.75158
379.1377	9.755695
379.2901	9.755695
379.4425	9.755692
379.5949	9.751579
379.7473	9.755696
379.8997	9.756726
380.0521	9.763928
380.2045	9.75159
380.3569	9.768035
380.5093	9.751575
380.6617	9.751575
380.8141	9.751575
380.9665	9.75158
381.1189	9.755682
381.2713	9.746427
381.4237	9.751578
381.5761	9.755692
381.7285	9.751587
381.8809	9.759814
382.0333	9.74334
382.1857	9.751583
382.3381	9.759804
382.4905	9.751589
382.6429	9.759812
382.7953	9.755692
382.9477	9.751575
383.1001	9.75157
383.2525	9.747453
383.4049	9.739195
383.5573	9.705194
383.7097	9.673272
383.8621	9.656811
384.0145	9.619689
384.1669	9.529029
384.3193	9.452703
384.4717	9.314709
384.6241	9.224214
384.7765	9.228335
384.9289	9.232417
385.0813	9.199151
385.2337	8.968658
385.3861	8.515422
385.5385	8.276539
385.6909	8.20658
385.8433	8.214808
385.9957	8.206567
386.1481	8.202302
386.3005	8.033431
386.4529	7.955254
386.6053	7.959367
386.7577	7.959364
386.9101	7.955256
387.0625	7.963487
387.2149	7.963487
387.3673	7.963481
387.5197	7.954003
387.6721	7.73702
387.8245	7.835822
387.9769	8.297264
388.1293	8.40847
388.2817	8.433281
388.4341	8.524231
388.5865	8.787557
388.7389	8.968843
388.8913	9.067685
389.0437	9.097484
389.1961	9.071773
389.3485	9.071785
389.5009	9.092429
389.6533	9.150086
389.8057	9.174774
389.9581	9.191322
390.1105	9.335816
390.2629	9.759907
390.4153	9.833988
390.5677	9.842216
390.7201	9.844275
390.8725	9.842234
391.0249	9.858696
391.1773	9.858699
391.3297	9.871067
391.4821	9.890611
391.6345	9.875188
391.7869	9.883417
391.9393	9.883412
392.0917	9.875176
392.2441	9.875176
392.3965	9.875183
392.5489	9.879303
392.7013	9.895779
392.8537	9.90004
393.0061	10.03175
393.1585	10.03998
393.3109	10.04004
393.4633	10.14302
393.6157	10.18417
393.7681	10.17593
393.9205	10.06055
394.0729	9.998774
394.2253	9.994613
394.3777	9.957543
394.5301	9.936974
394.6825	9.928679
394.8349	9.850464
394.9873	9.858678
395.1397	9.846336
395.2921	9.844275
395.4445	9.842263
395.5969	9.891655
395.7493	9.891657
395.9017	9.891657
396.0541	9.895781
396.2065	9.900919
396.3589	9.895834
396.5113	9.932885
396.6637	10.01532
396.8161	10.10178
396.9685	10.10692
397.1209	10.10178
397.2733	10.10177
397.4257	10.09766
397.5781	10.09769
397.7305	10.12241
397.8829	10.4355
398.0353	10.43138
398.1877	10.43138
398.3401	10.43138
398.4925	10.43138
398.6449	10.43962
398.7973	10.43549
398.9497	10.42726
399.1021	10.42726
399.2545	10.42726
399.4069	10.43138
399.5593	10.43136
399.7117	10.41902
399.8641	10.44786
400.0165	10.44789
400.1689	10.48805
400.3213	10.50549
400.4737	10.47671
400.6261	10.49729
400.7785	10.48494
400.9309	10.48494
401.0833	10.48803
401.2357	10.48082
401.3881	10.48494
401.5405	10.48494
401.6929	10.48803
401.8453	10.48494
401.9977	10.48906
402.1501	10.48495
402.3025	10.49728
402.4549	10.48494
402.6073	10.48288
402.7597	10.48494
402.9121	10.48494
403.0645	10.48494
403.2169	10.48906
403.3693	10.48802
403.5217	10.48082
403.6741	10.48494
403.8265	10.45604
403.9789	10.33238
404.1313	10.1891
404.2837	9.99451
404.4361	9.899895
404.5885	9.895782
404.7409	9.904012
404.8933	9.901125
405.0457	10.04004
405.1981	10.36957
405.3505	10.36131
405.5029	10.33199
405.6553	9.94522
405.8077	9.947287
405.9601	9.969907
406.1125	9.932842
406.2649	9.920529
406.4173	9.941089
406.5697	9.916382
406.7221	9.924621
406.8745	9.928736
407.0269	9.928735
407.1793	9.924614
407.3317	9.920491
407.4841	9.916382
407.6365	9.920488
407.7889	9.916382
407.9413	9.928722
408.0937	9.912529
408.2461	10.14358
408.3985	10.53028
408.5509	10.60036
408.7033	10.68271
408.8557	10.69094
409.0081	10.69403
409.1605	10.68683
409.3129	10.69918
409.4653	10.69508
409.6177	10.7074
409.7701	10.69506
409.9225	10.6889
410.0749	10.71979
410.2273	10.73215
410.3797	10.73626
410.5321	10.73522
410.6845	10.72804
410.8369	10.74861
410.9893	10.7445
411.1417	10.75069
411.2941	10.76923
411.4465	10.78159
411.5989	10.78571
411.7513	10.79394
411.9037	10.78159
412.0561	10.78983
412.2085	10.79804
412.3609	10.78158
412.5133	10.78673
412.6657	10.78158
412.8181	10.78571
412.9705	10.78982
413.1229	10.78158
413.2753	10.78152
413.4277	10.71978
413.5801	10.7198
413.7325	10.73214
413.8849	10.72493
414.0373	10.71978
414.1897	10.72389
414.3421	10.71566
414.4945	10.71464
414.6469	10.73212
414.7993	10.71156
414.9517	10.7239
415.1041	10.7239
415.2565	10.71978
415.4089	10.71976
415.5613	10.70743
415.7137	10.71155
415.8661	10.73007
416.0185	10.71154
416.1709	10.71568
416.3233	10.72801
416.4757	10.70948
416.6281	10.71154
416.7805	10.71566
416.9329	10.71978
417.0853	10.71978
417.2377	10.71978
417.3901	10.71566
417.5425	10.71565
417.6949	10.71154
417.8473	10.71153
417.9997	10.70433
418.1521	10.70332
418.3045	10.71978
418.4569	10.72801
418.6093	10.71979
418.7617	10.72801
418.9141	10.71978
419.0665	10.71978
419.2189	10.73008
419.3713	10.72803
419.5237	10.73625
419.6761	10.73214
419.8285	10.73214
419.9809	10.73523
420.1333	10.7363
420.2857	10.76098
420.4381	10.76925
420.5905	10.81045
420.7429	10.83824
420.8953	10.8475
421.0477	10.8475
421.2001	10.83926
421.3525	10.84339
421.5049	10.85161
421.6573	10.8475
421.8097	10.84339
421.9621	10.85368
422.1145	10.85161
422.2669	10.84338
422.4193	10.8434
422.5717	10.87939
422.7241	10.84338
422.8765	10.84338
423.0289	10.81038
423.1813	10.73623
423.3337	10.70433
423.4861	10.70741
423.6385	10.69918
423.7909	10.70741
423.9433	10.68889
424.0957	10.69918
424.2481	10.69918
424.4005	10.69094
424.5529	10.69096
424.7053	10.70945
424.8577	10.69094
425.0101	10.69917
425.1625	10.69094
425.3149	10.69404
425.4673	10.69919
425.6197	10.7033
425.7721	10.69918
425.9245	10.69917
426.0769	10.68683
426.2293	10.69506
426.3817	10.70329
426.5341	10.69094
426.6865	10.68889
426.8389	10.69506
426.9913	10.69095
427.1437	10.70329
427.2961	10.69403
427.4485	10.69507
427.6009	10.70329
427.7533	10.69096
427.9057	10.71978
428.0581	10.71978
428.2105	10.71978
428.3629	10.71956
428.5153	10.38597
428.6677	10.29749
428.8201	10.30778
428.9725	10.30778
429.1249	10.30779
429.2773	10.31601
429.4297	10.30777
429.5821	10.29954
429.7345	10.3119
429.8869	10.30778
430.0393	10.30779
430.1917	10.31601
430.3441	10.30366
430.4965	10.30779
430.6489	10.31805
430.8013	10.29954
430.9537	10.30366
431.1061	10.31189
431.2585	10.30366
431.4109	10.30779
431.5633	10.31602
431.7157	10.30773
431.8681	10.24595
432.0205	10.22021
432.1729	10.20885
432.3253	10.03173
432.4777	10.02351
432.6301	10.03587
432.7825	10.04512
432.9349	10.02762
433.0873	10.02755
433.2397	9.949296
433.3921	9.916356
433.5445	9.904015
433.6969	9.899893
433.8493	9.895793
434.0017	9.911202
434.1541	9.895776
434.3065	9.895789
434.4589	9.916389
434.6113	9.928733
434.7637	9.926677
434.9161	9.936977
435.0685	9.936981
435.2209	9.941097
435.3733	9.942111
435.5257	9.932857
435.6781	9.932857
435.8305	9.932838
435.9829	9.916407
436.1353	9.936973
436.2877	9.916376
436.4401	9.916364
436.5925	9.904005
436.7449	9.895776
436.8973	9.895778
437.0497	9.899888
437.2021	9.891594
437.3545	9.842186
437.5069	9.823665
437.6593	9.79276
437.8117	9.772142
437.9641	9.743348
438.1165	9.751576
438.2689	9.755706
438.4213	9.772188
438.5737	9.784518
438.7261	9.772161
438.8785	9.763933
439.0309	9.75571
439.1833	9.772182
439.3357	9.77743
439.4881	9.842241
439.6405	9.912269
439.7929	9.928909
439.9453	10.08535
440.0977	10.12238
440.2501	10.12656
440.4025	10.23364
440.5549	10.25833
440.7073	10.25112
440.8597	10.24598
441.0121	10.25009
441.1645	10.24599
441.3169	10.2542
441.4693	10.24597
441.6217	10.23774
441.7741	10.24598
441.9265	10.24593
442.0789	10.21507
442.2313	10.16762
442.3837	10.04818
442.5361	10.01115
442.6885	10.01928
442.8409	9.962678
442.9933	9.862796
443.1457	9.838096
443.2981	9.838105
443.4505	9.844275
443.6029	9.84221
443.7553	9.833983
443.9077	9.842203
444.0601	9.833976
444.2125	9.83398
444.3649	9.842212
444.5173	9.838096
444.6697	9.838106
444.8221	9.844272
444.9745	9.833975
445.1269	9.833964
445.2793	9.825357
445.4317	9.586777
445.5841	9.590902
445.7365	9.603237
445.8889	9.586775
446.0413	9.586777
446.1937	9.59501
446.3461	9.586782
446.4985	9.595005
446.6509	9.586783
446.8033	9.591947
446.9557	9.636317
447.1081	9.75622
447.2605	10.18853
447.4129	10.33666
447.5653	10.46743
447.7177	10.46435
447.8701	10.47666
448.0225	10.45198
448.1749	10.46229
448.3273	10.47668
448.4797	10.45611
448.6321	10.46434
448.7845	10.46742
448.9369	10.4561
449.0893	10.46023
449.2417	10.46845
449.3941	10.46022
449.5465	10.46227
449.6989	10.4561
449.8513	10.46023
450.0037	10.46846
450.1561	10.47772
450.3085	10.46433
450.4609	10.46022
450.6133	10.46432
450.7657	10.45199
450.9181	10.46742
451.0705	10.4561
451.2229	10.46024
451.3753	10.47669
451.5277	10.46228
451.6801	10.46837
451.8325	10.38166
451.9849	10.18829
452.1373	10.14284
452.2897	9.916356
452.4421	9.895721
452.5945	9.854384
452.7469	9.741279
452.8993	9.747448
453.0517	9.739206
453.2041	9.730968
453.3565	9.726862
453.5089	9.746429
453.6613	9.751567
453.8137	9.743223
453.9661	9.665044
454.1185	9.612538
454.2709	9.636279
454.4233	9.702132
454.5757	9.700058
454.7281	9.689777
454.8805	9.693888
455.0329	9.684667
455.1853	9.718692
455.3377	9.768057
455.4901	9.772167
455.6425	9.75983
455.7949	9.772146
455.9473	9.751575
456.0997	9.751577
456.2521	9.755719
456.4045	9.780323
456.5569	9.710375
456.7093	9.710409
456.8617	9.784597
457.0141	9.859853
457.1665	9.966626
457.3189	10.48506
457.4713	10.87223
457.6237	10.88457
457.7761	10.87222
457.9285	10.8681
458.0809	10.88457
458.2333	10.86403
458.3857	10.92205
458.5381	11.21955
458.6905	11.35017
458.8429	11.40372
458.9953	11.43047
459.1477	11.42018
459.3001	11.42021
459.4525	11.49449
459.6049	11.71433
459.7573	12.27346
459.9097	12.57802
460.0621	13.11547
460.2145	14.74101
460.3669	14.83919
460.5193	11.22507
460.6717	10.34884
460.8241	10.044
460.9765	9.921292
461.1289	9.722704
461.2813	9.702125
461.4337	9.669161
461.5861	9.648566
461.7385	9.640078
461.8909	9.459047
462.0433	9.421972
462.1957	9.417884
462.3481	9.450992
462.5005	9.586871
462.6529	9.644447
462.8053	9.627978
462.9577	9.63217
463.1101	9.695139
463.2625	9.833975
463.4149	9.833982
463.5673	9.844152
463.7197	9.726721
463.8721	9.632093
464.0245	9.622815
464.1769	9.60329
464.3293	9.640432
464.4817	9.714488
464.6341	9.710381
464.7865	9.722726
464.9389	9.710298
465.0913	9.643427
465.2437	9.644459
465.3961	9.656806
465.5485	9.643383
465.7009	9.603197
465.8533	9.562028
466.0057	9.411671
466.1581	9.405501
466.3105	9.413724
466.4629	9.406523
466.6153	9.405496
466.7677	9.409607
466.9201	9.401392
467.0725	9.416851
467.2249	9.43433
467.3773	9.421974
467.5297	9.421979
467.6821	9.426089
467.8345	9.421974
467.9869	9.421979
468.1393	9.430207
468.2917	9.421974
468.4441	9.422017
468.5965	9.44774
468.7489	9.483821
468.9013	9.541514
469.0537	9.591886
469.2061	9.566175
469.3585	9.566181
469.5109	9.57655
469.6633	9.648849
469.8157	9.842208
469.9681	9.838097
470.1205	9.839121
470.2729	9.833985
470.4253	9.842194
470.5777	9.828809
470.7301	9.78865
470.8825	9.780406
471.0349	9.772157
471.1873	9.759813
471.3397	9.751573
471.4921	9.747454
471.6445	9.746445
471.7969	9.75978
471.9493	9.739225
472.1017	9.756732
472.2541	9.763919
472.4065	9.751643
472.5589	9.792779
472.7113	9.801008
472.8637	9.792775
473.0161	9.79279
473.1685	9.803073
473.3209	9.792775
473.4733	9.792786
473.6257	9.803061
473.7781	9.792783
473.9305	9.796905
474.0829	9.813356
474.2353	9.792781
474.3877	9.796898
474.5401	9.797926
474.6925	9.796893
474.8449	9.792785
474.9973	9.801003
475.1497	9.792776
475.3021	9.796896
475.4545	9.796903
475.6069	9.803061
475.7593	9.792789
475.9117	9.80101
476.0641	9.792775
476.2165	9.792744
476.3689	9.767979
476.5213	9.720672
476.6737	9.710379
476.8261	9.714495
476.9785	9.714488
477.1309	9.710377
477.2833	9.718609
477.4357	9.710382
477.5881	9.715535
477.7405	9.722721
477.8929	9.714496
478.0453	9.715528
478.1977	9.718604
478.3501	9.710342
478.5025	9.689777
478.6549	9.694924
478.8073	9.69399
478.9597	9.776351
479.1121	9.813375
479.2645	9.809248
479.4169	9.796903
479.5693	9.803096
479.7217	9.817482
479.8741	9.809253
480.0265	9.803027
480.1789	9.747382
480.3313	9.689775
480.4837	9.689775
480.6361	9.689775
480.7885	9.689775
480.9409	9.689783
481.0933	9.694923
481.2457	9.689778
481.3981	9.693899
481.5505	9.697997
481.7029	9.684656
481.8553	9.702197
482.0077	9.821622
482.1601	9.828833
482.3125	9.833982
482.4649	9.838094
482.6173	9.833976
482.7697	9.83398
482.9221	9.838098
483.0745	9.839128
483.2269	9.846329
483.3793	9.833975
483.5317	9.833975
483.6841	9.833983
483.8365	9.838092
483.9889	9.829882
484.1413	9.860081
484.2937	10.14296
484.4461	10.13474
484.5985	10.14298
484.7509	10.14709
484.9033	10.13889
485.0557	10.1595
485.2081	10.33361
485.3605	10.46022
485.5129	10.46024
485.6653	10.47256
485.8177	10.46022
485.9701	10.46023
486.1225	10.47771
486.2749	10.46024
486.4273	10.47258
486.5797	10.46742
486.7321	10.4561
486.8845	10.46022
487.0369	10.46228
487.1893	10.46845
487.3417	10.45613
487.4941	10.48492
487.6465	10.47258
487.7989	10.47259
487.9513	10.48907
488.1037	10.49831
488.2561	10.48495
488.4085	10.49318
488.5609	10.49317
488.7133	10.48082
488.8657	10.48082
489.0181	10.48288
489.1705	10.48082
489.3229	10.48494
489.4753	10.48904
489.6277	10.47775
489.7801	10.48906
489.9325	10.48494
490.0849	10.48288
490.2373	10.48083
490.3897	10.48906
490.5421	10.48494
490.6945	10.4829
490.8469	10.49726
490.9993	10.47258
491.1517	10.47773
491.3041	10.48493
491.4565	10.47259
491.6089	10.48291
491.7613	10.50141
491.9137	10.47671
492.0661	10.48802
492.2185	10.48492
492.3709	10.47258
492.5233	10.47774
492.6757	10.49317
492.8281	10.48494
492.9805	10.48905
493.1329	10.47258
493.2853	10.47774
493.4377	10.48494
493.5901	10.48494
493.7425	10.48494
493.8949	10.49318
494.0473	10.49834
494.1997	10.50966
494.3521	10.50966
494.5045	10.50554
494.6569	10.50966
494.8093	10.51381
494.9617	10.53437
495.1141	10.50554
495.2665	10.5138
495.4189	10.53024
495.5713	10.51379
495.7237	10.5179
495.8761	10.52614
496.0285	10.52204
496.1809	10.53849
496.3333	10.53438
496.4857	10.53437
496.6381	10.52616
496.7905	10.5426
496.9429	10.52923
497.0953	10.52203
497.2477	10.53849
497.4001	10.52615
497.5525	10.53442
497.7049	10.55909
497.8573	10.54467
498.0097	10.53438
498.1621	10.5344
498.3145	10.54673
498.4669	10.53439
498.6193	10.54982
498.7717	10.54261
498.9241	10.53438
499.0765	10.54674
499.2289	10.54467
499.3813	10.5385
499.5337	10.54262
499.6861	10.54262
499.8385	10.53438
499.9909	10.53848
500.1433	10.5241
500.2957	10.5385
500.4481	10.53438
500.6005	10.53438
500.7529	10.53438
500.9053	10.53438
501.0577	10.53438
501.2101	10.53438
501.3625	10.5385
501.5149	10.53849
501.6673	10.53438
501.8197	10.53438
501.9721	10.5385
502.1245	10.53849
502.2769	10.53438
502.4293	10.54467
502.5817	10.53439
502.7341	10.54261
502.8865	10.5385
503.0389	10.5385
503.1913	10.5385
503.3437	10.53952
503.4961	10.53027
503.6485	10.53438
503.8009	10.53849
503.9533	10.53026
504.1057	10.53439
504.2581	10.54261
504.4105	10.52614
504.5629	10.53437
504.7153	10.53026
504.8677	10.52924
505.0201	10.53439
505.1725	10.55084
505.3249	10.53026
505.4773	10.53441
505.6297	10.55497
505.7821	10.53438
505.9345	10.53438
506.0869	10.53849
506.2393	10.53438
506.3917	10.53438
506.5441	10.53849
506.6965	10.52616
506.8489	10.54261
507.0013	10.53849
507.1537	10.53026
507.3061	10.53441
507.4585	10.55495
507.6109	10.5385
507.7633	10.53439
507.9157	10.54672
508.0681	10.5343
508.2205	10.48081
508.3729	10.43961
508.5253	10.43138
508.6777	10.43551
508.8301	10.4468
508.9825	10.43138
509.1349	10.43138
509.2873	10.43137
509.4397	10.42726
509.5921	10.42623
509.7445	10.43961
509.8969	10.42725
510.0493	10.41903
510.2017	10.42726
510.3541	10.42314
510.5065	10.42109
510.6589	10.43137
510.8113	10.42725
510.9637	10.42314
511.1161	10.43137
511.2685	10.42624
511.4209	10.43139
511.5733	10.43961
511.7257	10.42726
511.8781	10.4355
512.0305	10.43961
512.1829	10.43138
512.3353	10.43138
512.4877	10.43549
512.6401	10.42727
512.7925	10.43548
512.9449	10.42623
513.0973	10.43549
513.2497	10.42728
513.4021	10.44372
513.5545	10.43549
513.7069	10.42623
513.8593	10.42725
514.0117	10.42315
514.1641	10.42726
514.3165	10.42726
514.4689	10.43137
514.6213	10.41904
514.7737	10.43138
514.9261	10.43138
515.0785	10.42727
515.2309	10.4396
515.3833	10.42623
515.5357	10.42726
515.6881	10.42726
515.8405	10.43138
515.9929	10.43138
516.1453	10.43138
516.2977	10.43138
516.4501	10.43138
516.6025	10.43139
516.7549	10.43959
516.9073	10.42624
517.0597	10.4314
517.2121	10.43962
517.3645	10.43138
517.5169	10.4355
517.6693	10.43961
517.8217	10.43138
517.9741	10.43552
518.1265	10.44783
518.2789	10.43138
518.4313	10.43137
518.5837	10.42726
518.7361	10.42108
518.8885	10.42315
519.0409	10.44372
519.1933	10.41902
519.3457	10.41905
519.4981	10.43546
519.6505	10.41595
519.8029	10.42725
519.9553	10.4355
520.1077	10.41902
520.2601	10.43138
520.4125	10.43653
520.5649	10.43961
520.7173	10.43137
520.8697	10.42726
521.0221	10.42725
521.1745	10.42314
521.3269	10.44168
521.4793	10.42314
521.6317	10.42728
521.7841	10.45196
521.9365	10.43549
522.0889	10.43138
522.2413	10.43136
522.3937	10.42315
