HOLE:	U1351B
EXPEDITION:	317
TOP:	873.0352
BOTTOM:	1008.9760
DEPTH_WMSF	RHOM	DRH	PEFL	NRHB
m	g/cm3	g/cm3	barns/e-	g/cm3
931.2520	2.2086	-0.0022	3.3594	2.1636
931.4044	2.2261	-0.0008	3.1903	2.1900
931.5568	2.2173	-0.0053	3.0510	2.2721
931.7092	2.2152	-0.0089	2.9907	2.2290
931.8616	2.2233	-0.0009	3.0953	2.2303
932.0140	2.2272	0.0254	3.2399	2.2540
932.1664	2.2263	0.0534	3.3248	2.2263
932.3188	2.2364	0.0714	3.2938	2.2364
932.4712	2.2761	0.0997	3.2992	2.2761
932.6236	2.2989	0.1195	3.2698	2.2989
932.7760	2.2675	0.0937	3.4070	2.2675
932.9284	2.2470	0.0853	3.3557	2.2470
933.0808	2.2621	0.1008	3.4088	2.2621
933.2332	2.2589	0.1107	3.3326	2.2589
933.3856	2.2467	0.1189	3.1673	2.2467
933.5380	2.2210	0.1481	3.0098	2.2210
933.6904	2.1784	0.1534	2.9322	2.1784
933.8428	2.1883	0.1586	3.0036	2.1883
933.9952	2.2726	0.1972	2.9840	2.2726
934.1476	2.3558	0.2263	2.9345	2.3558
934.3000	2.3292	0.1858	2.9941	2.3292
934.4524	2.3119	0.1522	3.0687	2.3119
934.6048	2.2917	0.1299	3.1472	2.2917
934.7572	2.1985	0.0988	3.0771	2.1985
934.9096	2.0645	0.0677	3.0684	2.0645
935.0620	1.9703	0.0622	3.0898	1.9703
935.2144	1.8485	0.0630	2.7874	1.8485
935.3668	1.6536	0.0690	2.3294	1.6536
935.5192	1.5873	0.0739	2.0210	1.5873
935.6716	1.6538	0.0842	1.7771	1.6538
935.8240	1.8970	0.1201	2.0585	1.8970
935.9764	2.1191	0.1543	2.4153	2.1191
936.1288	2.1613	0.1397	2.4981	2.1613
936.2812	2.1414	0.1078	2.4411	2.1414
936.4336	2.1175	0.0674	2.4018	2.1175
936.5860	2.1106	0.0428	2.6504	2.1106
936.7384	2.0662	0.0421	2.9782	2.0662
936.8908	1.9215	0.0164	3.1452	1.9215
937.0432	1.9355	0.0117	3.1877	1.9355
937.1956	2.0517	0.0461	3.1750	2.0517
937.3480	2.3014	0.1199	3.1247	2.3014
937.5004	2.2846	0.0973	2.9703	2.2846
937.6528	2.2233	0.0744	2.7109	2.2233
937.8052	2.1170	0.0631	2.5640	2.1170
937.9576	2.0353	0.0459	2.4127	2.0353
938.1100	1.9953	0.0425	2.4780	1.9953
