HOLE:	U1351B
EXPEDITION:	317
TOP:	73.0876
BOTTOM:	483.3484
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
110.4256	1887.0000	308.4576	3596.1780	1580.9086
110.5780	1908.0000	307.5432	3594.4041	1586.5966
110.7304	1940.0000	348.9960	3592.6299	1608.6376
110.8828	2119.0000	304.1904	3590.8569	1758.6586
111.0352	2196.0000	304.8000	3589.0500	1770.7456
111.1876	2069.0000	304.4952	3587.2261	1756.1700
111.3400	1982.0000	305.1048	3585.4370	1685.0701
111.4924	2155.0000	303.2760	3583.6479	1814.4720
111.6448	2021.0000	303.5808	3581.8401	1684.7146
111.7972	2183.0000	302.0568	3580.0339	1799.1855
111.9496	2195.0000	301.7520	3578.2109	1878.1066
112.1020	2073.0000	303.2760	3576.4041	1744.7941
112.2544	2129.0000	302.3616	3574.5801	1788.1650
112.4068	2186.0000	300.5328	3572.7739	1807.0066
112.5592	2185.0000	302.3616	3570.9680	1839.3571
112.7116	2305.0000	300.8376	3569.1440	1942.4520
112.8640	2167.0000	302.9712	3567.3201	1845.0449
113.0164	2486.0000	295.3512	3565.4980	2102.7825
113.1688	2276.0000	302.6664	3563.6580	1976.5802
113.3212	1983.0000	306.9336	3561.8340	1675.4716
113.4736	1895.0000	299.6184	3560.0281	1563.4890
113.6260	1898.0000	298.7040	3558.2380	1568.1106
113.7784	1923.0000	302.0568	3556.3979	1540.3816
113.9308	1851.0000	301.7520	3554.5581	1501.2766
114.0832	1787.0000	303.5808	3552.7361	1445.4630
114.2356	1799.0000	303.5808	3550.9280	1454.7061
114.3880	1825.0000	303.2760	3549.1360	1477.4580
114.5404	1815.0000	303.2760	3547.3120	1493.8110
114.6928	1862.0000	303.2760	3545.5220	1504.1206
114.8452	1885.0000	303.2760	3543.7161	1541.0925
114.9976	1844.0000	305.1048	3541.9089	1496.2996
115.1500	1848.0000	304.1904	3540.0859	1537.8931
115.3024	1776.0000	305.4096	3538.2981	1477.8136
115.4548	1780.0000	304.8000	3536.5071	1478.1691
115.6072	1822.0000	303.2760	3534.6990	1469.6371
115.7596	1770.0000	303.2760	3532.9099	1468.2151
115.9120	1784.0000	302.9712	3531.0879	1471.7700
116.0644	1803.0000	303.8856	3529.2971	1493.4556
116.2168	1813.0000	304.1904	3527.4741	1515.4966
116.3692	1815.0000	305.4096	3525.6680	1468.9260
116.5216	1787.0000	306.0192	3523.8779	1447.5961
116.6740	1805.0000	305.7144	3522.0701	1474.2585
116.8264	1823.0000	305.4096	3520.2800	1480.3020
116.9788	1820.0000	304.8000	3518.4880	1493.1001
117.1312	1813.0000	303.8856	3516.6980	1487.7676
