HOLE:	U1351B
EXPEDITION:	317
TOP:	875.6260
BOTTOM:	1016.4436
DEPTH_WMSF	APLC	STOF	SIGF	AFEC	ANEC
943.2916	51.0254	1.1131	25.1667	514.0000	2476.5715
943.4440	59.8147	0.9533	26.5526	493.0000	2469.1428
943.5964	67.4494	0.5990	28.3991	433.7143	2476.5000
943.7488	75.9601	-0.0378	28.9999	408.0000	2387.4285
943.9012	77.4596	-0.1584	29.9306	435.0000	2329.7144
944.0536	79.0408	-0.2703	32.3532	428.0000	2350.2856
944.2060	77.5492	-0.1569	32.6587	417.7143	2384.5000
944.3584	82.1268	-0.4923	33.6047	428.5714	2394.8572
944.5108	80.9747	-0.4113	34.6597	400.5000	2302.0000
944.6632	84.9217	-0.6302	35.1443	410.2857	2360.5715
944.8156	80.9360	-0.4143	34.9723	439.0000	2312.5715
944.9680	77.4046	-0.1448	36.3083	421.7143	2355.5000
945.1204	74.0646	0.1271	34.7454	424.5714	2342.8572
945.2728	73.6115	0.1756	34.8077	433.5000	2386.0000
945.4252	76.3838	-0.0613	34.6643	401.1429	2370.8572
945.5776	76.9383	-0.1033	34.5427	405.7143	2312.0000
945.7300	76.8474	-0.0880	33.3381	390.5000	2395.4285
945.8824	83.3648	-0.5671	34.0717	377.7143	2401.0000
946.0348	82.5690	-0.5243	33.6002	370.8571	2338.2856
946.1872	78.3379	-0.2390	32.8687	433.5000	2448.5715
946.3396	75.0999	0.0246	33.0460	453.7143	2457.0000
946.4920	76.6785	-0.1076	32.7496	448.0000	2426.2856
946.6444	73.2027	0.1932	32.7747	441.0000	2457.1428
946.7968	69.1558	0.4804	33.0272	423.4286	2490.5000
946.9492	70.0563	0.4278	34.0403	433.7143	2364.0000
947.1016	71.3579	0.3345	34.8361	449.0000	2410.2856
947.2540	69.3226	0.4793	34.3631	468.5714	2364.0000
947.4064	68.6056	0.5216	33.8841	434.2857	2404.0000
947.5588	68.6816	0.5058	33.6840	440.5000	2389.1428
947.7112	68.4978	0.5064	32.8576	421.7143	2356.0000
947.8636	75.1175	-0.0472	32.3161	452.5714	2365.5000
948.0160	79.9819	-0.4986	32.8954	467.4286	2344.5715
948.1684	90.8763	-0.3033	33.0484	408.0000	2340.0000
948.3208	93.5711	-0.1644	32.3894	408.0000	2333.7144
948.4732	92.4090	-0.3566	33.7477	428.5714	2250.2856
948.6256	87.3717	-0.6770	33.5075	408.5000	2345.7144
948.7780	80.3357	-0.3682	34.4141	388.0000	2304.5000
948.9304	73.0259	0.2091	35.3089	429.7143	2313.7144
949.0828	63.8796	0.7799	33.8638	439.0000	2416.0000
949.2352	60.8116	0.9115	33.3709	480.5714	2457.7144
949.3876	62.3353	0.8588	33.5739	468.5714	2413.7144
949.5400	66.2410	0.6583	33.1172	450.5000	2411.4285
949.6924	68.3512	0.5248	32.7896	461.1429	2458.0000
949.8448	69.5039	0.4420	33.3461	485.7143	2496.0000
949.9972	65.5594	0.6800	32.5869	480.0000	2421.7144
950.1496	64.3381	0.6725	31.7789	470.5000	2501.5000
950.3020	66.8554	0.6033	30.7028	462.2857	2403.4285
950.4544	72.2197	0.2523	29.1669	480.0000	2453.7144
950.6068	73.6704	0.1411	28.6557	435.0000	2437.1428
950.7592	74.9003	0.0375	29.0000	484.5714	2483.0000
950.9116	65.8550	0.6612	28.3822	449.1429	2461.1428
951.0640	60.8452	0.8887	28.2213	495.5000	2566.0000
951.2164	57.1873	0.4634	29.8760	548.5714	2657.1428
951.3688	60.2338	0.4658	29.3897	485.1429	2710.2856
951.5212	60.8963	0.2793	29.2077	535.5000	2662.2856
951.6736	60.8580	0.2181	28.7442	521.7143	2626.5000
951.8260	56.3158	0.3709	29.0317	513.7143	2666.2856
951.9784	53.8299	0.6629	28.0412	517.0000	2701.1428
952.1308	55.4177	0.5235	27.7256	521.1429	2724.0000
952.2832	58.9685	0.4655	27.3287	522.2857	2670.2856
952.4356	57.1599	0.2998	26.5752	487.0000	2749.0000
952.5880	56.7537	0.3692	26.3316	524.0000	2789.7144
952.7404	57.3481	0.3874	26.5825	528.0000	2724.5715
952.8928	61.5184	0.3778	28.1787	564.0000	2673.5000
953.0452	58.6573	0.6469	27.7700	500.0000	2670.8572
953.1976	59.7249	0.8241	29.2215	486.5000	2766.2856
953.3500	55.5052	0.8015	27.7649	527.4286	2705.5000
953.5024	49.9189	0.9403	26.7475	533.1429	2751.4285
953.6548	46.6867	0.7638	27.3342	504.5000	2798.2856
953.8072	52.7794	0.5956	27.7963	490.8571	2748.5000
953.9596	56.3704	0.5639	28.0193	520.5714	2786.2856
954.1120	53.2598	1.0616	27.8230	495.5000	2760.5715
954.2644	60.1436	0.9110	28.9224	485.1429	2781.7144
954.4168	66.6845	0.6183	30.6656	520.0000	2521.0000
954.5692	74.6722	0.0569	32.3637	464.0000	2506.2856
954.7216	69.0769	0.4748	31.6114	444.0000	2455.4285
954.8740	65.4930	0.6928	30.9362	460.5714	2447.4285
955.0264	63.4932	0.7962	31.9580	484.5714	2479.5000
955.1788	63.9907	0.7733	31.1399	481.7143	2438.8572
955.3312	69.6077	0.4550	31.4711	453.0000	2406.2856
955.4836	72.8086	0.2292	32.6392	446.2857	2402.0000
955.6360	75.2352	0.0379	33.3656	450.2857	2364.0000
955.7884	75.1196	0.0421	34.0604	402.0000	2469.0000
955.9408	80.8762	-0.4097	33.0757	434.8571	2302.2856
956.0932	84.8226	-0.6332	32.6380	416.5000	2287.5000
956.2456	79.9495	-0.3541	33.3173	400.5714	2375.4285
956.3980	79.6322	-0.3389	34.0412	443.0000	2329.7144
956.5504	74.8142	0.0440	34.2538	452.0000	2344.5000
956.7028	71.9828	0.2694	35.1335	450.2857	2416.5715
956.8552	73.5823	0.1719	33.4174	434.0000	2449.0000
957.0076	78.7451	-0.2357	31.5995	417.1429	2379.4285
957.1600	81.2291	-0.4194	32.1197	433.5000	2402.8572
957.3124	81.2263	-0.4213	31.9815	421.7143	2393.5000
957.4648	80.2572	-0.3679	32.1195	444.0000	2361.1428
957.6172	73.0805	0.1958	33.4127	444.5000	2366.5000
957.7696	66.8808	0.6168	32.6139	437.1429	2351.4285
957.9220	65.4102	0.7039	32.6339	486.5000	2394.2856
958.0744	65.7524	0.6810	32.3680	481.7143	2413.5000
958.2268	66.7846	0.6341	32.1485	457.1429	2412.5715
958.3792	66.8539	0.6207	32.4343	442.5000	2414.5000
958.5316	70.1152	0.4199	34.7612	431.4286	2464.5715
958.6840	74.5680	0.0804	33.4955	449.5000	2413.5000
958.8364	75.9379	-0.0215	33.2518	461.7143	2470.2856
958.9888	78.1872	-0.2061	32.9386	460.5000	2400.0000
959.1412	76.4216	-0.0702	33.1390	456.0000	2413.0000
959.2936	72.7677	0.2294	33.0274	464.0000	2492.5715
959.4460	67.7068	0.5820	32.8277	486.0000	2449.1428
959.5984	64.0304	0.7711	32.7633	458.2857	2452.5000
959.7508	61.0415	0.8939	32.5150	502.8571	2437.7144
959.9032	60.5874	0.9128	31.2582	456.0000	2421.0000
960.0556	62.5266	0.8406	30.9100	501.7143	2502.8572
960.2080	62.5150	0.8464	30.3316	479.0000	2418.8572
960.3604	61.2924	0.8896	29.1932	477.7143	2514.0000
960.5128	59.4640	0.9466	27.8119	513.7143	2464.5715
960.6652	58.0498	1.0080	27.1729	500.5000	2493.1428
960.8176	54.4329	1.0458	25.8520	480.5714	2512.0000
960.9700	52.2270	1.0955	25.7462	506.8571	2466.8572
961.1224	48.8736	1.1480	26.0261	477.5000	2520.0000
961.2748	46.5299	1.1608	25.6348	515.4286	2525.0000
961.4272	42.3226	1.2044	25.7039	493.1429	2550.8572
961.5796	39.6731	1.2225	25.8708	529.5000	2586.2856
961.7320	37.3946	1.2235	25.6564	519.4286	2612.5000
961.8844	43.1361	0.9048	26.1270	502.8571	2570.8572
962.0368	41.8382	1.0912	25.9757	530.5000	2541.1428
962.1892	35.4825	1.3024	24.7361	548.0000	2626.0000
962.3416	32.4656	1.3089	24.1165	538.8571	2629.1428
962.4940	29.8646	1.3785	23.4038	604.5000	2552.0000
962.6464	30.5287	1.4752	22.1034	566.8571	2608.0000
962.7988	31.7317	1.2996	22.4510	600.5714	2549.1428
962.9512	36.6240	1.1202	23.9575	566.0000	2556.0000
963.1036	34.5085	1.3320	23.9561	584.0000	2565.0000
963.2560	36.4278	1.2858	23.9069	575.4286	2554.8572
963.4084	32.8971	1.3940	24.0161	559.5000	2537.0000
963.5608	32.8295	1.4046	23.9483	568.0000	2580.0000
963.7132	32.9957	1.3973	23.3816	546.8571	2548.5715
963.8656	34.2107	1.3527	22.4926	531.5000	2541.5000
964.0180	34.6165	1.3324	23.1610	548.0000	2539.4285
964.1704	33.0254	1.3837	22.7357	517.5000	2478.5000
964.3228	34.2780	1.3399	23.6564	524.5714	2560.0000
964.4752	35.0541	1.3176	24.4299	507.5000	2491.4285
964.6276	41.4606	1.2190	25.8390	516.5714	2486.0000
964.7800	59.4096	0.9521	27.4925	466.2857	2508.0000
964.9324	74.7818	0.0464	30.9574	460.5000	2370.2856
965.0848	86.0868	-0.6656	32.3744	405.7143	2388.0000
965.2372	83.4865	-0.5739	33.5770	425.7143	2408.5715
965.3896	84.4480	-0.6166	35.0391	419.0000	2341.0000
965.5420	90.5727	-0.5639	34.7116	411.4286	2328.0000
965.6944	83.6631	-0.5852	34.3171	403.5000	2362.8572
965.8468	81.3803	-0.4371	32.6206	450.2857	2426.5000
965.9992	76.0811	-0.0445	30.6774	531.5000	2329.0000
966.1516	75.9037	-0.0328	29.3618	520.5714	2380.5715
966.3040	60.1034	0.9359	27.7942	522.2857	2306.8572
966.4564	40.2658	1.2483	26.4393	507.0000	2439.0000
966.6088	31.5174	1.4428	24.5067	519.4286	2539.4285
966.7612	32.8493	1.3825	24.3932	560.0000	2576.5715
966.9136	34.0585	1.3456	23.8338	544.0000	2594.0000
967.0660	34.7314	1.2662	23.0251	529.7143	2598.2856
967.2184	35.1517	1.1372	22.5798	501.1429	2605.1428
967.3708	41.3809	0.9252	22.9238	543.0000	2567.4285
967.5232	35.9052	0.7078	24.6815	537.1429	2566.5000
967.6756	32.0984	0.6083	24.1365	512.0000	2586.8572
967.8280	24.4952	0.8406	23.7969	595.5000	2561.1428
967.9804	28.7906	0.7420	24.2504	565.7143	2545.0000
968.1328	31.2212	0.7833	24.1410	550.8571	2619.4285
968.2852	30.7364	1.1260	22.4436	558.5000	2598.2856
968.4376	29.0345	1.5430	20.9620	519.4286	2574.5000
968.5900	27.9834	1.2046	22.9221	585.7143	2595.4285
968.7424	27.3137	1.3021	22.7896	557.5000	2586.2856
968.8948	34.6758	0.9799	24.5936	584.5714	2655.5000
969.0472	45.6817	0.8620	25.4595	543.4286	2535.4285
969.1996	57.5603	0.5568	27.2666	518.0000	2633.5000
969.3520	58.3384	0.2003	28.1879	525.7143	2682.2856
969.5044	44.6564	0.2535	27.6490	517.1429	2581.1428
969.6568	26.4964	0.6684	24.4018	548.5000	2623.0000
969.8092	18.3238	0.8470	21.1449	655.4286	2665.1428
969.9616	16.7161	0.9092	19.2938	637.0000	2644.0000
970.1140	19.8697	0.8823	18.8139	608.5714	2682.5000
970.2664	22.9682	1.1330	18.2118	584.0000	2605.7144
970.4188	37.7439	0.6790	21.2715	570.2857	2584.5715
970.5712	44.3697	0.7142	23.0285	554.5000	2579.0000
970.7236	44.4411	0.7394	24.4883	493.7143	2568.0000
970.8760	40.7369	0.9373	26.1844	527.4286	2512.0000
971.0284	37.5865	0.9408	27.5153	518.5000	2598.5000
971.1808	40.4797	1.2106	26.2289	525.1429	2536.0000
971.3332	45.3446	1.0629	27.4539	544.0000	2488.5715
971.4856	33.6655	1.3555	26.4593	507.4286	2557.0000
971.6380	31.8248	1.4210	25.2290	580.0000	2531.4285
971.7904	34.2019	1.3200	24.7192	509.0000	2589.5000
971.9428	47.8341	0.9845	25.3546	525.1429	2536.0000
972.0952	51.2821	1.0929	25.1720	547.0000	2514.8572
972.2476	43.8114	1.1859	25.5077	560.0000	2441.5000
972.4000	32.8120	1.3896	24.3159	542.8571	2455.4285
972.5524	29.0790	1.5551	22.3572	560.5000	2551.4285
972.7048	33.2559	1.3775	23.7460	534.2857	2573.5000
972.8572	58.3963	0.9878	25.8664	466.2857	2441.1428
973.0096	68.6552	0.5236	27.5085	482.0000	2370.2856
973.1620	69.8226	0.4318	29.2934	513.7143	2409.0000
973.3144	66.6557	0.4500	31.4918	505.1429	2376.0000
973.4668	49.6484	1.0192	31.5917	491.5000	2486.5000
973.6192	34.6123	0.8030	30.6232	542.8571	2504.5715
973.7716	27.1862	0.7929	30.0879	547.4286	2664.5715
973.9240	27.9894	0.7085	28.6649	499.0000	2664.0000
974.0764	25.4454	0.9775	26.7679	443.4286	2672.0000
974.2288	28.8957	0.9644	25.0832	484.0000	2687.4285
974.3812	33.7678	1.2017	24.2989	490.0000	2601.7144
974.5336	51.7795	1.0905	23.6695	510.8571	2555.0000
974.6860	58.1968	0.9879	24.8867	560.5714	2481.1428
974.8384	57.3050	0.8053	26.6365	574.0000	2554.2856
974.9908	36.9594	0.7978	27.3703	584.0000	2483.0000
975.1432	25.2173	0.8975	26.3616	578.2857	2609.7144
975.2956	21.6865	0.8136	26.9094	594.5000	2631.4285
975.4480	27.0296	0.5970	25.8668	626.8571	2649.0000
975.6004	30.1621	0.5879	24.3021	594.8571	2733.1428
975.7528	34.0087	0.5787	24.6062	596.0000	2729.7144
975.9052	37.0251	0.4857	24.9163	616.0000	2712.0000
976.0576	31.9695	0.6531	24.3154	566.8571	2636.0000
976.2100	27.4056	0.7421	24.1106	618.0000	2704.5715
976.3624	22.9494	0.9663	23.7992	582.8571	2737.0000
976.5148	27.2832	0.7813	23.7648	616.5714	2664.0000
976.6672	25.1000	0.8887	23.6952	597.7143	2669.7144
976.8196	27.2475	0.8358	23.2340	578.0000	2607.0000
976.9720	27.6153	0.6769	23.1156	619.4286	2610.2856
977.1244	28.4031	0.4773	23.9326	596.5000	2568.5000
977.2768	24.0737	0.5588	24.7526	561.1429	2671.4285
977.4292	24.0802	0.4860	25.2824	562.2857	2652.0000
977.5816	23.7539	0.5260	26.2875	555.0000	2611.5000
977.7340	27.0799	0.5470	27.5623	567.4286	2618.2856
977.8864	30.5056	0.6225	27.7064	525.7143	2534.8572
978.0388	36.7000	0.6569	27.4316	580.5000	2610.0000
978.1912	31.9375	1.1484	25.6033	552.5714	2557.1428
978.3436	37.0023	1.0848	26.7666	562.2857	2603.4285
978.4960	48.4492	0.8025	29.0630	576.5000	2611.4285
978.6484	44.2110	0.7844	28.9534	602.8571	2601.5000
978.8008	38.7087	0.7752	28.4102	626.2857	2597.1428
978.9532	28.3096	1.0145	26.8618	543.5000	2621.5000
979.1056	29.9157	0.8941	27.3868	488.0000	2628.5715
979.2580	31.4787	0.8503	26.5338	483.5000	2576.5715
979.4104	31.4405	0.9312	26.4727	529.7143	2526.0000
979.5628	30.1656	1.0077	24.9874	483.4286	2472.0000
979.7152	27.8991	1.1255	24.9301	577.5000	2649.0000
979.8676	32.8684	1.3830	24.1232	516.5714	2620.5715
980.0200	50.2005	1.1130	25.3733	524.5714	2532.5715
980.1724	58.9236	0.9574	25.7449	522.0000	2589.0000
980.3248	54.0785	1.0543	28.0203	494.2857	2488.0000
980.4772	47.0397	0.6141	28.8434	525.1429	2509.7144
980.6296	34.2168	0.4405	27.7531	583.5000	2522.0000
980.7820	24.4735	0.5582	24.7830	582.2857	2694.2856
980.9344	20.2504	0.6060	23.1305	718.0000	2724.0000
981.0868	20.7031	0.5193	21.2979	641.1429	2635.0000
981.2392	17.5310	0.7132	20.2476	662.8571	2682.2856
981.3916	22.7958	0.6062	20.6122	629.7143	2681.7144
981.5440	30.0388	0.5021	22.0790	607.0000	2475.5000
981.6964	41.9507	0.5494	23.8459	546.8571	2341.7144
981.8488	27.9867	1.6098	21.3380	544.5000	2452.5715
982.0012	29.7154	1.2222	25.0038	553.7143	2507.0000
982.1536	28.8510	1.1393	25.2843	540.0000	2547.4285
982.3060	26.6940	1.0515	24.0846	573.7143	2610.2856
982.4584	23.6119	1.0147	23.3493	604.5000	2601.0000
982.6108	29.0211	0.6348	24.8626	548.0000	2630.8572
982.7632	30.5306	0.5518	24.7229	523.0000	2612.5000
982.9156	29.6241	0.4770	24.5846	545.7143	2535.4285
983.0680	24.1809	0.5861	25.1692	628.0000	2587.4285
983.2204	22.7250	0.6072	24.1178	605.0000	2636.5000
983.3728	26.8590	0.4901	24.1597	616.5714	2644.5715
983.5252	29.3327	0.5114	23.5459	596.0000	2705.1428
983.6776	28.9217	0.7624	23.2945	584.5714	2666.5000
983.8300	27.5814	1.0264	22.3748	587.4286	2775.4285
983.9824	28.9876	1.1210	22.3120	521.5000	2753.1428
984.1348	30.1595	1.3239	20.6108	522.2857	2753.5000
984.2872	25.7120	1.4481	21.0073	508.0000	2688.5715
984.4396	30.4037	0.7936	24.4194	517.1429	2652.0000
984.5920	29.0568	0.6239	24.8277	548.0000	2534.8572
984.7444	31.4466	0.4843	24.7610	502.8571	2617.0000
984.8968	22.9269	0.7227	24.0148	620.5714	2698.2856
985.0492	27.6604	0.5487	23.1585	544.0000	2704.5000
985.2016	28.2422	0.5509	22.5409	554.2857	2652.0000
985.3540	31.6245	0.4356	22.1875	574.2857	2667.4285
985.5064	27.4703	0.5850	21.9179	546.0000	2658.5000
985.6588	26.1800	0.5777	22.2170	586.8571	2655.4285
985.8112	24.5402	0.6085	22.4055	637.5000	2658.2856
985.9636	24.4473	0.6134	22.2522	606.2857	2685.0000
986.1160	22.7377	0.7979	22.1940	664.5714	2697.1428
986.2684	24.7583	0.7192	21.8961	607.4286	2722.8572
986.4208	27.9662	0.7357	21.1859	636.5000	2642.5000
986.5732	31.9306	0.8205	20.8810	674.2857	2608.0000
986.7256	36.2040	0.7630	20.8746	689.0000	2597.1428
986.8780	38.1703	0.7847	20.1672	626.2857	2674.2856
987.0304	32.1464	0.8276	20.7754	654.2857	2657.5000
987.1828	26.0979	0.9646	20.9863	637.7143	2745.7144
987.3352	24.4791	0.9508	21.9971	610.0000	2651.0000
987.4876	24.1194	0.9718	21.5869	613.1429	2698.8572
987.6400	24.3557	0.9543	22.6167	655.4286	2700.0000
987.7924	23.7677	1.0536	22.4094	596.0000	2596.5000
987.9448	24.0049	0.9363	23.4952	569.7143	2662.2856
988.0972	25.1866	0.8513	22.8339	590.0000	2681.7144
988.2496	27.9383	0.8186	24.3646	598.8571	2698.0000
988.4020	30.6392	0.6630	24.7077	570.8571	2633.1428
988.5544	32.9389	0.6018	25.4284	577.5000	2681.1428
988.7068	30.1888	0.8159	23.8929	589.1429	2693.0000
988.8592	31.0442	0.9322	24.2509	585.1429	2744.5715
989.0116	40.6480	0.8635	24.0530	592.5000	2706.5000
989.1640	49.5058	0.6627	25.2496	542.8571	2528.5715
989.3164	48.5023	1.0745	23.6757	525.1429	2529.7144
989.4688	41.6737	1.2154	24.7853	532.0000	2455.0000
989.6212	42.7235	1.2002	25.6336	521.1429	2498.8572
989.7736	39.2710	1.2467	25.5555	518.5000	2572.0000
989.9260	34.7410	1.3432	23.6548	543.4286	2544.0000
990.0784	34.6452	1.3335	25.4623	556.0000	2682.2856
990.2308	45.1157	0.9292	27.4858	509.5000	2557.7144
990.3832	40.5544	0.9424	26.8171	557.1429	2494.5000
990.5356	30.3551	0.9273	26.4600	570.2857	2612.5715
990.6880	28.9907	0.7854	26.7916	680.0000	2566.5000
990.8404	31.5766	0.5241	25.7143	652.5714	2560.0000
990.9928	25.9635	0.6719	23.4361	627.5000	2733.1428
991.1452	22.2723	0.7139	23.0119	637.7143	2737.5000
991.2976	24.1054	0.6266	23.1820	578.8571	2739.4285
991.4500	25.7799	0.5832	23.5038	592.0000	2722.8572
991.6024	27.4348	0.6390	23.8914	613.7143	2815.0000
991.7548	25.2440	0.7308	24.3424	596.5714	2780.0000
991.9072	26.8655	0.7139	23.6241	569.5000	2793.1428
992.0596	28.7360	0.6832	24.2411	593.7143	2752.0000
992.2120	32.3440	0.6687	24.5697	539.4286	2651.4285
992.3644	31.1213	0.6982	23.1433	586.0000	2691.0000
992.5168	29.4777	0.6421	22.4933	615.4286	2701.7144
992.6692	26.9923	0.7707	22.8224	587.0000	2728.5715
992.8216	25.4035	0.8760	21.5892	594.8571	2687.0000
992.9740	27.7503	0.7269	21.6033	600.5714	2719.4285
993.1264	29.1639	0.6432	23.1323	577.0000	2696.0000
993.2788	32.6696	0.5711	24.4499	591.4286	2734.2856
993.4312	32.8867	0.5150	24.7560	598.5000	2676.5715
993.5836	34.6511	0.4234	24.7231	627.4286	2688.0000
993.7360	32.4347	0.5014	24.7935	660.5714	2662.8572
993.8884	30.5448	0.6012	22.6327	641.0000	2679.4285
994.0408	29.5058	0.7891	20.8818	655.4286	2696.0000
994.1932	35.0546	0.8123	21.6517	693.1429	2657.1428
994.3456	45.4234	0.8373	23.1940	555.0000	2565.5000
994.4980	48.7717	1.1264	23.0559	552.5714	2569.1428
994.6504	47.8662	1.1351	25.5924	560.5714	2595.4285
994.8028	47.4174	0.6645	30.3022	547.0000	2536.5000
994.9552	35.8881	0.7437	28.8074	577.1429	2592.0000
995.1076	25.5273	0.9383	26.1326	587.4286	2759.4285
995.2600	24.8560	0.8717	26.0301	612.5000	2802.5000
995.4124	26.9171	0.9087	24.3771	574.8571	2761.1428
995.5648	29.7336	0.8646	23.7247	565.0000	2658.2856
995.7172	29.5335	0.9135	22.6448	600.0000	2707.0000
995.8696	32.1192	0.9785	23.1334	547.4286	2672.0000
996.0220	44.6313	0.8790	23.6241	562.8571	2562.8572
996.1744	56.7916	0.6961	24.5773	553.5000	2534.0000
996.3268	64.5866	0.7134	25.2608	526.2857	2535.4285
996.4792	59.4192	0.8707	25.1271	574.0000	2552.0000
996.6316	51.0405	0.8482	25.7740	536.0000	2522.5000
996.7840	32.4300	1.3991	24.2389	543.4286	2526.8572
996.9364	31.0667	1.2001	26.8205	474.5000	2499.0000
997.0888	32.9359	1.3804	26.6328	419.4286	2502.2856
997.2412	49.6730	1.1112	29.8333	446.2857	2612.0000
997.3936	51.8160	0.6652	31.3086	467.0000	2531.0000
997.5460	42.3964	0.4736	29.4467	517.7143	2628.5715
997.6984	24.8229	0.8763	25.8139	583.0000	2612.5000
997.8508	23.9990	0.7944	24.3281	596.0000	2580.0000
998.0032	25.0073	0.6857	22.9185	597.5000	2549.1428
998.1556	26.4169	0.6982	21.6278	650.2857	2636.5000
998.3080	23.8503	0.8492	20.7188	620.5714	2661.7144
998.4604	25.7261	0.8044	20.2478	600.0000	2788.0000
998.6128	26.9924	0.8781	20.1951	634.8571	2761.7144
998.7652	29.9938	0.8811	20.6009	585.0000	2658.2856
998.9176	29.6132	0.9357	21.2453	600.5714	2744.0000
999.0700	28.3237	0.9620	21.8332	576.5714	2678.8572
999.2224	32.3530	0.8130	23.2589	606.5000	2733.7144
999.3748	29.6472	0.7137	23.9039	587.4286	2633.5000
999.5272	26.4494	0.7334	24.0482	590.8571	2738.2856
999.6796	23.6908	0.7987	23.7057	652.0000	2699.0000
999.8320	25.2774	0.7543	23.0341	618.8571	2702.8572
999.9844	27.3684	0.7295	22.5473	634.5000	2699.4285
1000.1368	28.4356	0.7631	22.5634	640.5714	2726.0000
1000.2892	30.6445	0.7408	22.7296	581.1429	2726.2856
1000.4416	31.7844	0.6730	23.4491	570.5000	2716.5000
1000.5940	33.0615	0.6117	24.4930	569.7143	2706.2856
1000.7464	31.7608	0.6359	25.6433	558.2857	2680.5715
1000.8988	31.2763	0.5822	25.0083	562.0000	2684.0000
1001.0512	29.2479	0.6427	24.4298	608.5714	2766.2856
1001.2036	30.7236	0.6041	23.3750	609.5000	2789.1428
1001.3560	31.3895	0.6629	22.6251	629.1429	2729.5000
1001.5084	30.2327	0.7600	21.8404	593.1429	2779.4285
1001.6608	30.5268	0.7914	21.6117	604.0000	2688.0000
1001.8132	33.0833	0.6717	21.9415	592.5000	2729.5000
1001.9656	31.9727	0.7170	21.8739	598.2857	2745.7144
1002.1180	33.3497	0.6193	23.4075	644.5000	2700.0000
1002.2704	33.5210	0.5527	24.1806	590.2857	2743.4285
1002.4228	32.3827	0.5932	24.0961	609.5000	2672.0000
1002.5752	32.5922	0.5729	24.0068	550.2857	2705.5000
1002.7276	32.4229	0.4522	25.2063	604.0000	2694.2856
1002.8800	29.0067	0.5085	22.9759	613.0000	2709.1428
1003.0324	26.3850	0.5480	23.1622	613.1429	2732.0000
1003.1848	25.2112	0.4830	23.0174	584.0000	2748.0000
1003.3372	25.3232	0.4897	22.7874	619.5000	2731.4285
1003.4896	23.2314	0.6067	21.3165	601.1429	2697.0000
1003.6420	24.1295	0.6197	22.0078	604.0000	2701.7144
1003.7944	28.6170	0.5388	21.6337	595.5000	2742.8572
1003.9468	29.8089	0.6996	21.6207	629.1429	2677.0000
1004.0992	27.6698	0.9332	21.8084	568.5714	2754.2856
1004.2516	27.6460	1.1552	22.3677	559.5000	2711.5000
1004.4040	30.7751	1.0689	22.8454	569.1429	2725.7144
1004.5564	31.3537	1.2226	21.8980	649.1429	2690.2856
1004.7088	35.4458	0.9206	23.8900	654.5000	2780.0000
1004.8612	34.7757	0.8176	23.9713	686.8571	2726.8572
1005.0136	33.4934	0.6871	23.8376	651.5000	2660.0000
1005.1660	28.7834	0.8067	23.0009	628.0000	2758.0000
1005.3184	32.2327	0.6308	23.7012	568.5714	2630.2856
1005.4708	31.0988	0.8027	22.4856	608.0000	2617.0000
1005.6232	28.3010	0.7994	22.3978	585.7143	2612.5715
1005.7756	26.9515	0.8691	22.2418	616.0000	2558.8572
1005.9280	27.1552	0.8643	23.9302	622.8571	2603.5000
1006.0804	29.8930	0.8856	23.5563	600.5714	2696.0000
1006.2328	38.8437	0.7882	24.6869	616.0000	2687.4285
1006.3852	49.6345	0.6710	24.7382	537.7143	2714.0000
1006.5376	53.9263	0.5058	25.3268	617.7143	2588.0000
1006.6900	42.4159	0.7064	24.3733	606.0000	2592.0000
1006.8424	29.7582	1.1250	23.6737	604.5714	2726.2856
1006.9948	32.6572	0.8840	24.6242	559.5000	2741.1428
1007.1472	40.3134	0.7887	25.2612	519.4286	2518.5000
1007.2996	39.6517	0.9677	25.4497	532.0000	2616.5715
1007.4520	33.7510	1.3524	25.6308	509.0000	2577.7144
1007.6044	49.7170	0.6293	29.2339	533.1429	2622.5000
1007.7568	48.9262	0.3621	30.3047	546.8571	2585.1428
1007.9092	38.8411	0.7174	28.7246	555.0000	2556.0000
1008.0616	35.4450	0.8166	26.7455	602.8571	2594.2856
1008.2140	43.7048	0.6214	25.9354	532.0000	2696.5000
1008.3664	59.2410	0.4214	25.4813	571.4286	2666.2856
1008.5188	60.3759	0.9079	23.1051	580.0000	2612.0000
1008.6712	58.4552	0.9695	22.5442	548.0000	2659.4285
1008.8236	54.3099	0.6761	24.8216	573.1429	2667.5000
1008.9760	47.3951	0.5699	25.9477	525.1429	2572.5715
1009.1284	38.3537	0.6714	26.7011	554.0000	2677.1428
1009.2808	36.0423	0.6808	27.8221	596.0000	2653.5000
1009.4332	41.1168	0.4636	30.3059	533.7143	2621.7144
1009.5856	41.3186	0.5599	29.1294	544.0000	2641.7144
1009.7380	45.8125	0.7454	27.8848	590.2857	2711.5000
1009.8904	50.9796	0.9710	26.1688	561.1429	2642.8572
1010.0428	51.6283	0.8197	26.2523	581.5000	2677.0000
1010.1952	42.8044	0.9614	25.2754	582.8571	2653.7144
1010.3476	32.5990	1.0261	23.4275	624.5000	2632.0000
1010.5000	33.0043	0.8630	23.1251	657.1429	2669.7144
1010.6524	29.0239	0.8960	22.7923	625.7143	2656.5715
1010.8048	27.2092	1.0410	21.5625	615.0000	2713.0000
1010.9572	26.5280	1.0728	21.1400	578.8571	2652.5715
