HOLE:	U1351B
EXPEDITION:	317
TOP:	82.0792
BOTTOM:	966.9136
DEPTH_WMSF	IDPH	IMPH	SFLU
m	ohm.m	ohm.m	ohm.m
130.3900	1.4838	1.2143	0.7019
130.5424	1.4937	1.2683	0.7423
130.6948	1.4901	1.3243	0.7920
130.8472	1.4779	1.3557	0.9280
130.9996	1.4573	1.3410	0.7662
131.1520	1.4269	1.2872	0.7929
131.3044	1.3850	1.2192	0.5861
131.4568	1.3431	1.1591	0.5440
131.6092	1.3102	1.1168	0.5830
131.7616	1.2880	1.0932	0.7762
131.9140	1.2748	1.0847	0.6596
132.0664	1.2684	1.0862	0.6163
132.2188	1.2660	1.0923	0.6618
132.3712	1.2652	1.0981	0.7175
132.5236	1.2650	1.1007	0.5865
132.6760	1.2644	1.0989	0.6462
132.8284	1.2633	1.0938	0.7223
132.9808	1.2623	1.0880	0.6537
133.1332	1.2619	1.0838	0.5665
133.2856	1.2611	1.0817	0.5461
133.4380	1.2599	1.0816	0.6996
133.5904	1.2601	1.0826	0.7541
133.7428	1.2642	1.0845	0.7056
133.8952	1.2705	1.0871	0.6669
134.0476	1.2735	1.0899	0.6130
134.2000	1.2724	1.0921	0.5495
134.3524	1.2672	1.0928	0.5408
134.5048	1.2581	1.0883	0.5984
134.6572	1.2567	1.0731	0.6492
134.8096	1.2634	1.0472	0.6579
134.9620	1.2650	1.0203	0.6149
135.1144	1.2568	1.0057	0.5686
135.2668	1.2413	1.0109	0.5842
135.4192	1.2459	1.0320	0.6114
135.5716	1.2768	1.0558	0.6259
135.7240	1.3091	1.0707	0.5679
135.8764	1.3379	1.0797	0.6941
136.0288	1.3595	1.0981	0.6477
136.1812	1.3738	1.1350	0.6864
136.3336	1.3828	1.1817	0.7191
136.4860	1.3858	1.2170	0.8294
136.6384	1.3828	1.2248	0.9024
136.7908	1.3778	1.2092	0.7429
136.9432	1.3781	1.1920	0.6651
137.0956	1.3830	1.1924	0.5832
137.2480	1.4007	1.2146	0.7683
137.4004	1.4360	1.2515	0.6053
137.5528	1.4677	1.2942	0.6150
137.7052	1.4659	1.3352	0.7470
137.8576	1.4532	1.3675	0.5880
138.0100	1.4454	1.3844	0.8845
138.1624	1.4516	1.3777	0.7192
138.3148	1.4482	1.3426	0.8671
138.4672	1.4365	1.2860	0.8196
138.6196	1.4176	1.2238	0.7890
138.7720	1.3921	1.1705	0.6303
138.9244	1.3667	1.1338	0.5492
139.0768	1.3420	1.1122	0.7938
