HOLE:	U1351B
EXPEDITION:	323
TOP:		80.1408
BOTTOM:		469.2180
DEPTH_WMSF	DTCO	DT1	DT2	VCO	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
117.9360	177.70799	652.01190	-999.25000	1.7152	0.4675	-999.2500
118.0884	178.18709	739.89008	-999.25000	1.7106	0.4120	-999.2500
118.2408	178.85272	792.24432	-999.25000	1.7042	0.3847	-999.2500
118.3932	178.67909	795.33203	-999.25000	1.7059	0.3832	-999.2500
118.5456	179.12373	786.18073	-999.25000	1.7016	0.3877	-999.2500
118.6980	179.75539	799.64142	-999.25000	1.6956	0.3812	-999.2500
118.8504	180.17233	830.18469	-999.25000	1.6917	0.3671	-999.2500
119.0028	180.72273	812.96155	-999.25000	1.6866	0.3749	-999.2500
119.1552	181.18756	756.66003	-999.25000	1.6822	0.4028	-999.2500
119.3076	181.16406	712.17676	-999.25000	1.6825	0.4280	-999.2500
119.4600	181.15546	693.94000	-999.25000	1.6825	0.4392	-999.2500
119.6124	181.24210	743.04352	-999.25000	1.6817	0.4102	-999.2500
119.7648	180.46808	842.61914	-999.25000	1.6889	0.3617	-999.2500
119.9172	180.30606	865.74915	-999.25000	1.6905	0.3521	-999.2500
120.0696	180.30981	817.81421	-999.25000	1.6904	0.3727	-999.2500
120.2220	178.61447	815.82214	-999.25000	1.7065	0.3736	-999.2500
120.3744	174.14738	828.42328	-999.25000	1.7502	0.3679	-999.2500
120.5268	167.79794	806.29785	-999.25000	1.8165	0.3780	-999.2500
120.6792	163.56543	768.90442	-999.25000	1.8635	0.3964	-999.2500
120.8316	160.04100	663.43005	-999.25000	1.9045	0.4594	-999.2500
120.9840	157.01686	545.76740	-999.25000	1.9412	0.5585	-999.2500
121.1364	154.51033	505.54013	-999.25000	1.9727	0.6029	-999.2500
121.2888	151.69960	465.31287	-999.25000	2.0092	0.6550	-999.2500
121.4412	148.99458	425.08560	-999.25000	2.0457	0.7170	-999.2500
121.5936	138.90318	387.08624	-999.25000	2.1943	0.7874	-999.2500
121.7460	129.43332	343.99316	-999.25000	2.3549	0.8861	-999.2500
121.8984	129.02568	287.08264	-999.25000	2.3623	1.0617	-999.2500
122.0508	126.27419	251.09019	-999.25000	2.4138	1.2139	-999.2500
122.2032	129.81204	244.36256	-999.25000	2.3480	1.2473	-999.2500
122.3556	141.65094	256.33795	-999.25000	2.1518	1.1891	-999.2500
122.5080	152.89558	291.33795	-999.25000	1.9935	1.0462	-999.2500
122.6604	164.40256	326.33795	-999.25000	1.8540	0.9340	-999.2500
122.8128	173.52238	361.33795	-999.25000	1.7565	0.8435	-999.2500
122.9652	175.64317	401.64249	-999.25000	1.7353	0.7589	-999.2500
123.1176	174.74675	433.57779	-999.25000	1.7442	0.7030	-999.2500
123.2700	175.34929	440.96945	-999.25000	1.7382	0.6912	-999.2500
