HOLE:	U1351B
EXPEDITION:	317
TOP:	0.0879
BOTTOM:	486.3963
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
58.6095	755.3549	452.4969	1029.7290	953.7872
58.7619	757.5485	453.1000	1030.3412	988.6367
58.9143	777.8504	455.5647	1030.9666	993.8822
59.0667	766.6874	455.3679	1031.5833	991.3977
59.2191	749.1282	455.2925	1032.1954	994.5631
59.3715	746.4624	454.0339	1032.8014	989.7767
59.5239	762.1303	455.0796	1033.4172	913.8123
59.6763	765.8708	456.3250	1034.0432	873.8410
59.8287	744.7303	454.6730	1034.6661	864.7249
59.9811	723.6119	452.5886	1035.2982	802.6111
60.1335	733.5815	452.0184	1035.9187	754.1520
60.2859	754.3340	452.0184	1036.5374	745.0096
60.4383	761.0000	453.0181	1037.1471	748.2819
60.5907	771.3231	453.5424	1037.7673	753.1900
60.7431	747.8145	453.5424	1038.3962	756.6609
60.8955	726.0103	453.5424	1039.0249	763.3355
61.0479	719.9353	453.7292	1039.6536	765.7240
61.2003	722.2155	454.2143	1040.2822	754.3318
61.3527	731.5057	452.4738	1040.9111	728.3382
61.5051	749.9362	450.7500	1041.5256	735.9091
61.6575	759.4301	450.1469	1042.1444	767.0258
61.8099	762.3551	449.7144	1042.7692	773.2924
61.9623	741.9668	449.5800	1043.3903	747.7303
62.1147	728.3770	449.9078	1044.0067	740.8748
62.2671	750.3886	450.5108	1044.6104	747.5016
62.4195	768.5810	451.1139	1045.2318	715.7554
62.5719	757.3536	451.7169	1045.8557	693.2828
62.7243	731.1375	451.8676	1046.4757	708.5822
62.8767	716.0645	471.4773	1047.1121	693.3615
63.0291	723.4632	474.9621	1047.7407	672.7672
63.1815	747.8730	454.9483	1048.3610	758.6528
63.3339	761.2902	454.4568	1048.9739	906.0338
63.4863	752.7091	454.1880	1049.5822	977.9886
63.6387	733.5250	453.9783	1050.1946	981.2753
63.7911	710.7098	452.7460	1050.7958	992.9113
63.9435	713.8500	450.6747	1051.3865	1030.1213
64.0959	738.9576	450.6157	1051.9720	1048.8353
