HOLE:	U1351B
318.7564	18.8020
318.9088	18.8048
319.0612	18.8083
319.2136	18.7992
319.3660	18.8115
319.5184	18.8048
319.6708	18.8052
319.8232	18.8020
319.9756	18.8020
320.1280	18.8051
320.2804	18.8048
320.4328	18.8020
320.5852	18.8020
320.7376	18.8131
320.8900	18.8020
321.0424	18.8048
321.1948	18.8083
321.3472	18.8075
321.4996	18.8052
321.6520	18.8020
321.8044	18.8020
321.9568	18.8020
322.1092	18.8075
322.2616	18.8052
322.4140	18.7992
322.5664	18.8051
322.7188	18.8020
322.8712	18.8020
323.0236	18.8051
323.1760	18.8020
323.3284	18.8020
323.4808	18.8048
323.6332	18.8020
323.7856	18.8020
323.9380	18.8075
324.0904	18.8083
324.2428	18.8083
324.3952	18.8048
324.5476	18.8052
324.7000	18.8020
324.8524	18.8020
325.0048	18.8075
325.1572	18.8083
325.3096	18.8048
325.4620	18.8052
325.6144	18.7992
325.7668	18.8052
325.9192	18.8020
326.0716	18.8020
326.2240	18.8020
326.3764	18.8075
326.5288	18.8083
326.6812	18.8083
326.8336	18.8075
326.9860	18.8242
327.1384	18.8186
327.2908	18.8178
327.4432	18.8147
327.5956	18.8158
327.7480	18.8178
327.9004	18.8158
328.0528	18.8115
328.2052	18.8083
328.3576	18.7992
328.5100	18.8051
328.6624	18.8103
328.8148	18.8020
328.9672	18.8020
329.1196	18.7988
329.2720	18.8052
329.4244	18.8020
329.5768	18.7988
329.7292	18.7992
329.8816	18.7956
330.0340	18.8020
330.1864	18.8083
330.3388	18.8052
330.4912	18.7992
330.6436	18.8051
330.7960	18.8075
330.9484	18.8052
331.1008	18.8048
331.2532	18.8115
331.4056	18.8052
331.5580	18.8020
331.7104	18.8020
331.8628	18.8075
332.0152	18.8147
332.1676	18.8115
332.3200	18.8131
332.4724	18.8178
332.6248	18.8158
332.7772	18.8115
332.9296	18.8052
333.0820	18.8020
333.2344	18.8020
333.3868	18.7992
333.5392	18.8083
333.6916	18.8020
333.8440	18.8020
333.9964	18.8020
334.1488	18.8048
334.3012	18.7988
334.4536	18.8020
334.6060	18.8052
334.7584	18.8083
334.9108	18.7937
335.0632	18.7988
335.2156	18.8020
335.3680	18.8020
335.5204	18.8075
335.6728	18.8052
335.8252	18.8115
335.9776	18.8158
336.1300	18.8083
336.2824	18.8052
336.4348	18.7992
336.5872	18.8020
336.7396	18.8048
336.8920	18.8052
337.0444	18.7992
337.1968	18.8052
337.3492	18.8020
337.5016	18.8103
337.6540	18.8083
337.8064	18.7964
337.9588	18.8115
338.1112	18.8020
338.2636	18.8020
338.4160	18.8115
338.5684	18.8214
338.7208	18.8147
338.8732	18.8115
339.0256	18.8020
339.1780	18.8020
339.3304	18.7964
339.4828	18.8020
339.6352	18.8048
339.7876	18.8052
339.9400	18.7988
340.0924	18.8020
340.2448	18.7988
340.3972	18.7964
340.5496	18.8052
340.7020	18.8020
340.8544	18.8083
341.0068	18.8083
341.1592	18.8075
341.3116	18.8083
341.4640	18.8103
341.6164	18.8083
341.7688	18.8020
341.9212	18.8020
342.0736	18.7925
342.2260	18.7992
342.3784	18.7925
342.5308	18.7988
342.6832	18.8048
342.8356	18.7956
342.9880	18.8103
343.1404	18.8147
343.2928	18.8214
343.4452	18.8051
343.5976	18.7956
343.7500	18.7992
343.9024	18.8020
344.0548	18.8083
344.2072	18.7992
344.3596	18.8020
344.5120	18.7992
344.6644	18.7988
344.8168	18.8048
344.9692	18.7956
345.1216	18.8051
345.2740	18.8103
345.4264	18.8115
345.5788	18.8075
345.7312	18.8020
345.8836	18.8020
346.0360	18.8048
346.1884	18.8020
346.3408	18.8020
346.4932	18.7956
346.6456	18.8020
346.7980	18.7988
346.9504	18.8178
347.1028	18.8186
347.2552	18.8178
347.4076	18.8020
347.5600	18.8020
347.7124	18.8020
347.8648	18.8075
348.0172	18.8052
348.1696	18.7988
348.3220	18.7992
348.4744	18.7956
348.6268	18.8048
348.7792	18.8115
348.9316	18.8131
349.0840	18.7988
349.2364	18.7925
349.3888	18.7992
349.5412	18.7988
349.6936	18.7992
349.8460	18.8020
349.9984	18.8020
350.1508	18.8048
350.3032	18.8083
350.4556	18.8103
350.6080	18.8051
350.7604	18.8020
350.9128	18.7937
351.0652	18.8020
351.2176	18.7964
351.3700	18.7956
351.5224	18.7956
351.6748	18.8020
351.8272	18.8020
351.9796	18.8103
352.1320	18.8147
352.2844	18.8020
352.4368	18.7937
352.5892	18.7956
352.7416	18.7992
352.8940	18.7956
353.0464	18.7992
353.1988	18.7956
353.3512	18.8210
353.5036	18.8131
353.6560	18.7925
353.8084	18.8020
353.9608	18.8020
354.1132	18.7956
354.2656	18.7992
354.4180	18.7956
354.5704	18.7964
354.7228	18.8020
354.8752	18.8051
355.0276	18.7992
355.1800	18.7925
355.3324	18.8103
355.4848	18.8020
355.6372	18.8020
355.7896	18.8020
355.9420	18.7988
356.0944	18.8052
356.2468	18.8131
356.3992	18.8052
356.5516	18.8048
356.7040	18.8020
356.8564	18.8103
357.0088	18.7988
357.1612	18.8083
357.3136	18.7992
357.4660	18.8147
357.6184	18.8131
357.7708	18.7988
357.9232	18.7956
358.0756	18.7992
358.2280	18.7988
358.3804	18.7992
358.5328	18.8020
358.6852	18.8020
358.8376	18.8131
358.9900	18.7988
359.1424	18.8020
359.2948	18.7992
359.4472	18.7988
359.5996	18.8020
359.7520	18.7988
359.9044	18.8020
360.0568	18.8131
360.2092	18.8020
360.3616	18.7992
360.5140	18.7988
360.6664	18.8020
360.8188	18.7925
360.9712	18.7956
361.1236	18.8075
361.2760	18.8020
361.4284	18.7992
361.5808	18.7893
361.7332	18.7893
361.8856	18.7992
362.0380	18.7925
362.1904	18.8048
362.3428	18.8051
362.4952	18.8020
362.6476	18.7992
362.8000	18.8020
362.9524	18.7992
363.1048	18.7988
363.2572	18.8020
363.4096	18.8131
363.5620	18.8020
363.7144	18.7937
363.8668	18.7988
364.0192	18.8020
364.1716	18.8020
364.3240	18.7988
364.4764	18.8020
364.6288	18.8051
364.7812	18.8020
364.9336	18.7956
365.0860	18.7964
365.2384	18.7988
365.3908	18.8083
365.5432	18.8131
365.6956	18.8083
365.8480	18.7992
366.0004	18.7925
366.1528	18.7925
366.3052	18.7992
366.4576	18.8052
366.6100	18.8048
366.7624	18.8051
366.9148	18.8020
367.0672	18.7992
367.2196	18.8020
367.3720	18.7988
367.5244	18.7992
367.6768	18.8083
367.8292	18.7937
367.9816	18.8051
368.1340	18.7964
368.2864	18.7925
368.4388	18.7992
368.5912	18.8115
368.7436	18.8083
368.8960	18.7964
369.0484	18.7988
369.2008	18.7992
369.3532	18.7988
369.5056	18.8083
369.6580	18.8075
369.8104	18.8051
369.9628	18.8020
370.1152	18.7988
370.2676	18.7988
370.4200	18.8048
370.5724	18.8083
370.7248	18.7964
370.8772	18.7956
371.0296	18.7964
371.1820	18.7956
371.3344	18.8020
371.4868	18.8103
371.6392	18.7925
371.7916	18.7925
371.9440	18.8020
372.0964	18.7988
372.2488	18.8020
372.4012	18.8051
372.5536	18.8131
372.7060	18.8020
372.8584	18.7956
373.0108	18.7992
373.1632	18.8020
373.3156	18.8048
373.4680	18.8083
373.6204	18.8020
373.7728	18.7992
373.9252	18.7956
374.0776	18.8103
374.2300	18.8020
374.3824	18.8048
374.5348	18.8051
374.6872	18.7988
374.8396	18.7992
374.9920	18.8083
375.1444	18.8075
375.2968	18.7988
375.4492	18.8020
375.6016	18.8048
375.7540	18.8020
375.9064	18.8131
376.0588	18.8020
376.2112	18.8020
376.3636	18.8075
376.5160	18.7988
376.6684	18.8103
376.8208	18.7956
376.9732	18.7964
377.1256	18.8020
377.2780	18.7964
377.4304	18.8020
377.5828	18.8115
377.7352	18.7992
377.8876	18.8020
378.0400	18.7925
378.1924	18.7964
378.3448	18.8051
378.4972	18.7992
378.6496	18.8051
378.8020	18.7988
378.9544	18.8020
379.1068	18.8020
379.2592	18.8103
379.4116	18.8020
379.5640	18.8020
379.7164	18.7992
379.8688	18.8020
380.0212	18.8103
380.1736	18.7956
380.3260	18.7992
380.4784	18.8052
380.6308	18.8075
380.7832	18.7988
380.9356	18.8020
381.0880	18.7964
381.2404	18.8020
381.3928	18.7964
381.5452	18.8083
381.6976	18.7988
381.8500	18.7964
382.0024	18.8020
382.1548	18.8020
382.3072	18.8020
382.4596	18.7992
382.6120	18.7956
382.7644	18.7893
382.9168	18.7992
383.0692	18.8083
383.2216	18.7964
383.3740	18.8020
383.5264	18.7925
383.6788	18.7992
383.8312	18.8147
383.9836	18.7937
384.1360	18.7988
384.2884	18.7937
384.4408	18.8083
384.5932	18.8020
384.7456	18.8048
384.8980	18.8020
385.0504	18.7992
385.2028	18.8052
385.3552	18.8048
385.5076	18.8020
385.6600	18.7956
385.8124	18.7992
385.9648	18.8083
386.1172	18.7964
386.2696	18.7925
386.4220	18.7937
386.5744	18.8147
386.7268	18.8083
386.8792	18.7992
387.0316	18.7925
387.1840	18.7964
387.3364	18.8020
387.4888	18.7925
387.6412	18.8075
387.7936	18.7925
387.9460	18.7937
388.0984	18.8052
388.2508	18.8020
388.4032	18.7988
388.5556	18.7909
388.7080	18.8115
388.8604	18.8020
389.0128	18.7964
389.1652	18.7925
389.3176	18.8020
389.4700	18.8051
389.6224	18.7992
389.7748	18.7956
389.9272	18.7893
390.0796	18.8075
390.2320	18.7956
390.3844	18.7937
390.5368	18.7925
390.6892	18.8103
390.8416	18.7956
390.9940	18.7964
391.1464	18.7988
391.2988	18.8020
391.4512	18.7992
391.6036	18.7956
391.7560	18.7964
391.9084	18.7956
392.0608	18.8048
392.2132	18.7925
392.3656	18.7909
392.5180	18.7956
392.6704	18.8115
392.8228	18.7937
392.9752	18.7988
393.1276	18.7909
393.2800	18.8051
393.4324	18.8048
393.5848	18.7956
393.7372	18.7925
393.8896	18.8048
394.0420	18.7988
394.1944	18.7992
394.3468	18.7893
394.4992	18.7937
394.6516	18.7988
394.8040	18.7956
394.9564	18.7964
395.1088	18.7956
395.2612	18.8020
395.4136	18.7925
395.5660	18.7956
395.7184	18.7909
395.8708	18.8083
396.0232	18.7992
396.1756	18.7925
396.3280	18.7937
396.4804	18.7956
396.6328	18.7909
396.7852	18.7893
396.9376	18.7964
397.0900	18.8051
397.2424	18.7992
397.3948	18.7925
397.5472	18.7861
397.6996	18.8020
397.8520	18.7925
398.0044	18.7992
398.1568	18.7956
398.3092	18.7992
398.4616	18.7925
398.6140	18.7861
398.7664	18.7937
398.9188	18.8020
399.0712	18.7937
399.2236	18.7956
399.3760	18.7956
399.5284	18.8020
399.6808	18.7956
399.8332	18.7937
399.9856	18.8020
400.1380	18.7964
400.2904	18.7956
400.4428	18.7964
400.5952	18.8083
400.7476	18.7964
400.9000	18.7925
401.0524	18.7992
401.2048	18.7988
401.3572	18.7925
401.5096	18.7909
401.6620	18.7925
401.8144	18.7964
401.9668	18.8020
402.1192	18.7937
402.2716	18.8052
402.4240	18.8020
402.5764	18.7956
402.7288	18.7925
402.8812	18.8020
403.0336	18.7861
403.1860	18.7964
403.3384	18.7893
403.4908	18.7992
403.6432	18.7925
403.7956	18.7909
403.9480	18.7956
404.1004	18.7964
404.2528	18.7893
404.4052	18.7861
404.5576	18.7909
404.7100	18.7893
404.8624	18.7853
405.0148	18.7798
405.1672	18.7937
405.3196	18.7893
405.4720	18.7632
405.6244	18.7766
405.7768	18.7640
405.9292	18.7465
406.0816	18.7291
406.2340	18.7244
406.3864	18.7418
406.5388	18.7743
406.6912	18.7893
406.8436	18.7826
406.9960	18.7830
407.1484	18.7830
407.3008	18.7992
407.4532	18.7893
407.6056	18.7909
407.7580	18.7956
407.9104	18.7937
408.0628	18.7893
408.2152	18.7937
408.3676	18.7956
408.5200	18.7964
408.6724	18.7925
408.8248	18.7909
408.9772	18.7861
409.1296	18.7861
409.2820	18.7909
409.4344	18.7925
409.5868	18.7937
409.7392	18.7830
409.8916	18.7992
410.0440	18.7893
410.1964	18.7937
410.3488	18.8020
410.5012	18.7893
410.6536	18.7881
410.8060	18.7830
410.9584	18.7992
411.1108	18.7830
411.2632	18.7826
411.4156	18.7893
411.5680	18.7798
411.7204	18.7861
411.8728	18.7964
412.0252	18.7830
412.1776	18.7798
412.3300	18.7766
412.4824	18.7909
412.6348	18.7735
412.7872	18.7766
412.9396	18.7881
413.0920	18.7703
413.2444	18.7493
413.3968	18.7133
413.5492	18.7271
413.7016	18.7830
413.8540	18.7909
414.0064	18.7925
414.1588	18.7853
414.3112	18.7830
414.4636	18.7893
414.6160	18.7937
414.7684	18.7830
414.9208	18.7964
415.0732	18.7861
415.2256	18.7798
415.3780	18.7608
415.5304	18.7244
415.6828	18.7228
415.8352	18.7382
415.9876	18.7671
416.1400	18.7687
416.2924	18.7861
416.4448	18.7937
416.5972	18.7861
416.7496	18.7992
416.9020	18.7988
417.0544	18.7964
417.2068	18.8020
417.3592	18.7925
417.5116	18.7964
417.6640	18.7925
417.8164	18.8020
417.9688	18.8020
418.1212	18.8020
418.2736	18.7988
418.4260	18.8020
418.5784	18.7988
418.7308	18.7992
418.8832	18.7893
419.0356	18.7893
419.1880	18.8048
419.3404	18.7925
419.4928	18.7992
419.6452	18.7956
419.7976	18.7909
419.9500	18.7956
420.1024	18.7992
420.2548	18.7988
420.4072	18.7992
420.5596	18.7988
420.7120	18.7992
420.8644	18.7893
421.0168	18.8048
421.1692	18.8020
421.3216	18.7964
421.4740	18.8083
421.6264	18.7893
421.7788	18.7798
421.9312	18.7893
422.0836	18.7881
422.2360	18.7798
422.3884	18.7909
422.5408	18.7798
422.6932	18.7798
422.8456	18.7861
422.9980	18.7798
423.1504	18.7798
423.3028	18.7861
423.4552	18.7853
423.6076	18.7956
423.7600	18.7964
423.9124	18.7893
424.0648	18.7992
424.2172	18.8020
424.3696	18.7937
424.5220	18.7893
424.6744	18.7964
424.8268	18.7925
424.9792	18.7992
425.1316	18.8051
425.2840	18.7909
425.4364	18.7988
425.5888	18.8075
425.7412	18.7956
425.8936	18.7992
426.0460	18.8020
426.1984	18.8020
426.3508	18.8020
426.5032	18.7988
426.6556	18.7964
426.8080	18.8020
426.9604	18.7937
427.1128	18.8020
427.2652	18.7992
427.4176	18.8051
427.5700	18.7992
427.7224	18.8115
427.8748	18.7909
428.0272	18.7925
428.1796	18.7992
428.3320	18.7956
428.4844	18.8020
428.6368	18.7937
428.7892	18.7925
428.9416	18.7992
429.0940	18.7988
429.2464	18.7937
429.3988	18.7956
429.5512	18.7937
429.7036	18.7956
429.8560	18.8020
430.0084	18.7988
430.1608	18.7964
430.3132	18.7893
430.4656	18.7956
430.6180	18.8131
430.7704	18.7956
430.9228	18.7881
431.0752	18.7988
431.2276	18.7937
431.3800	18.7956
431.5324	18.7964
431.6848	18.7925
431.8372	18.8020
431.9896	18.7956
432.1420	18.7937
432.2944	18.7988
432.4468	18.7992
432.5992	18.7956
432.7516	18.7992
432.9040	18.7956
433.0564	18.7937
433.2088	18.7956
433.3612	18.7925
433.5136	18.7992
433.6660	18.7893
433.8184	18.7881
433.9708	18.7925
434.1232	18.7909
434.2756	18.7956
434.4280	18.7992
434.5804	18.8051
434.7328	18.8075
434.8852	18.7925
435.0376	18.7956
435.1900	18.7964
435.3424	18.7988
435.4948	18.8020
435.6472	18.7925
435.7996	18.7964
435.9520	18.8051
436.1044	18.7964
436.2568	18.8020
436.4092	18.8048
436.5616	18.7988
436.7140	18.8020
436.8664	18.7988
437.0188	18.7909
437.1712	18.7988
437.3236	18.7937
437.4760	18.8051
437.6284	18.7956
437.7808	18.7937
437.9332	18.8020
438.0856	18.7992
438.2380	18.8052
438.3904	18.7992
438.5428	18.7988
438.6952	18.7992
438.8476	18.7956
439.0000	18.7992
439.1524	18.8083
439.3048	18.7988
439.4572	18.8048
439.6096	18.8020
439.7620	18.8020
439.9144	18.7893
440.0668	18.7992
440.2192	18.8020
440.3716	18.7992
440.5240	18.7988
440.6764	18.8020
440.8288	18.7925
440.9812	18.7909
441.1336	18.7988
441.2860	18.7964
441.4384	18.7988
441.5908	18.7937
441.7432	18.7988
441.8956	18.7925
442.0480	18.8020
442.2004	18.7988
442.3528	18.7964
442.5052	18.7988
442.6576	18.7909
442.8100	18.7956
442.9624	18.7964
443.1148	18.7988
443.2672	18.7992
443.4196	18.7925
443.5720	18.7964
443.7244	18.7956
443.8768	18.7909
444.0292	18.8020
444.1816	18.7937
444.3340	18.8020
444.4864	18.7956
444.6388	18.7964
444.7912	18.7925
444.9436	18.7992
445.0960	18.7956
445.2484	18.7937
445.4008	18.7893
445.5532	18.7881
445.7056	18.7893
445.8580	18.8048
446.0104	18.7861
446.1628	18.7964
446.3152	18.7830
446.4676	18.7893
446.6200	18.7937
446.7724	18.7956
446.9248	18.8048
447.0772	18.7956
447.2296	18.7937
447.3820	18.7925
447.5344	18.7964
447.6868	18.7988
447.8392	18.7964
447.9916	18.8020
448.1440	18.7909
448.2964	18.7988
448.4488	18.7964
448.6012	18.7956
448.7536	18.7956
448.9060	18.7964
449.0584	18.8051
449.2108	18.7992
449.3632	18.8052
449.5156	18.7881
449.6680	18.7925
449.8204	18.8020
449.9728	18.8020
450.1252	18.8020
450.2776	18.7861
450.4300	18.8051
450.5824	18.7853
450.7348	18.7988
450.8872	18.7964
451.0396	18.7893
451.1920	18.8075
451.3444	18.7925
451.4968	18.7964
451.6492	18.7893
451.8016	18.7964
451.9540	18.7988
452.1064	18.7909
452.2588	18.8020
452.4112	18.7937
452.5636	18.8242
452.7160	18.8048
452.8684	18.8052
453.0208	18.7909
453.1732	18.7925
453.3256	18.7893
453.4780	18.7992
453.6304	18.8020
453.7828	18.7881
453.9352	18.7925
454.0876	18.7937
454.2400	18.8115
454.3924	18.7937
454.5448	18.7893
454.6972	18.8083
454.8496	18.7881
455.0020	18.8020
455.1544	18.7853
455.3068	18.8020
455.4592	18.7925
455.6116	18.8020
455.7640	18.7893
455.9164	18.7937
456.0688	18.7988
456.2212	18.7937
456.3736	18.8020
456.5260	18.7937
456.6784	18.7830
456.8308	18.7909
456.9832	18.8020
457.1356	18.7992
457.2880	18.7956
457.4404	18.7937
457.5928	18.7988
457.7452	18.7909
457.8976	18.7861
458.0500	18.7956
458.2024	18.7881
458.3548	18.7893
458.5072	18.7909
458.6596	18.7956
458.8120	18.7992
458.9644	18.7956
459.1168	18.7937
459.2692	18.7988
459.4216	18.7992
459.5740	18.7988
459.7264	18.7937
459.8788	18.7925
460.0312	18.7992
460.1836	18.7925
460.3360	18.7988
460.4884	18.7881
460.6408	18.7964
460.7932	18.7956
460.9456	18.7988
461.0980	18.7937
461.2504	18.7925
461.4028	18.7798
461.5552	18.7988
461.7076	18.7881
461.8600	18.7988
462.0124	18.7937
462.1648	18.7988
462.3172	18.7964
462.4696	18.7893
462.6220	18.7861
462.7744	18.7964
462.9268	18.7893
463.0792	18.7826
463.2316	18.7861
463.3840	18.7798
463.5364	18.7881
463.6888	18.7861
463.8412	18.7909
463.9936	18.7830
464.1460	18.7988
464.2984	18.7715
464.4508	18.7798
464.6032	18.7853
464.7556	18.7735
464.9080	18.7659
465.0604	18.7798
465.2128	18.7826
465.3652	18.7925
465.5176	18.7881
465.6700	18.7956
465.8224	18.7964
465.9748	18.7830
466.1272	18.7992
466.2796	18.7893
466.4320	18.7956
466.5844	18.7853
466.7368	18.7925
466.8892	18.7826
467.0416	18.8020
467.1940	18.7909
467.3464	18.7956
467.4988	18.7826
467.6512	18.8020
467.8036	18.7853
467.9560	18.7988
468.1084	18.7909
468.2608	18.7956
468.4132	18.7964
468.5656	18.7956
468.7180	18.7909
468.8704	18.7893
469.0228	18.7881
469.1752	18.7893
469.3276	18.7925
469.4800	18.7992
469.6324	18.7861
469.7848	18.7853
469.9372	18.7893
470.0896	18.7798
470.2420	18.7861
470.3944	18.7881
470.5468	18.7830
470.6992	18.7909
470.8516	18.7830
471.0040	18.7826
471.1564	18.7861
471.3088	18.7909
471.4612	18.7830
471.6136	18.7909
471.7660	18.7830
471.9184	18.7881
472.0708	18.7798
472.2232	18.7964
472.3756	18.7830
472.5280	18.7853
472.6804	18.7830
472.8328	18.7909
472.9852	18.7830
473.1376	18.7826
473.2900	18.7798
473.4424	18.7830
473.5948	18.7770
473.7472	18.7766
473.8996	18.7826
474.0520	18.7798
474.2044	18.7770
474.3568	18.7386
474.5092	18.7826
474.6616	18.7893
474.8140	18.8083
474.9664	18.6689
475.1188	18.6658
475.2712	18.7659
475.4236	18.8075
475.5760	18.8052
475.7284	18.7465
475.8808	18.6848
476.0332	18.7244
476.1856	18.7545
476.3380	18.7327
476.4904	18.7418
476.6428	18.8103
476.7952	18.8210
476.9476	18.7481
477.1000	18.7576
477.2524	18.8352
477.4048	18.7925
477.5572	18.7418
477.7096	18.7465
477.8620	18.7576
478.0144	18.7382
478.1668	18.7323
478.3192	18.7632
478.4716	18.7925
478.6240	18.7386
478.7764	18.7632
478.9288	18.7438
479.0812	18.7291
479.2336	18.7327
479.3860	18.7956
479.5384	18.8408
479.6908	18.7861
479.8432	18.7410
479.9956	18.7418
480.1480	18.7465
480.3004	18.7386
480.4528	18.7410
480.6052	18.7465
480.7576	18.7386
480.9100	18.7549
481.0624	18.7703
481.2148	18.7826
481.3672	18.7576
481.5196	18.7632
481.6720	18.7640
481.8244	18.7545
481.9768	18.7022
482.1292	18.7576
482.2816	18.8242
482.4340	18.8147
482.5864	18.7743
482.7388	18.6848
482.8912	18.7770
483.0436	18.8527
483.1960	18.7410
483.3484	18.7101
483.5008	18.7022
483.6532	18.6531
483.8056	18.7687
483.9580	18.8463
484.1104	18.8075
484.2628	18.7259
484.4152	18.7160
484.5676	18.7038
484.7200	18.8048
484.8724	18.8463
485.0248	18.7715
485.1772	18.7481
485.3296	18.7410
485.4820	18.7481
485.6344	18.7715
485.7868	18.7956
485.9392	18.7853
486.0916	18.7513
486.2440	18.7671
486.3964	18.7604
486.5488	18.7893
486.7012	18.7826
486.8536	18.7671
487.0060	18.7715
487.1584	18.7687
487.3108	18.7766
487.4632	18.7659
487.6156	18.7830
487.7680	18.7743
487.9204	18.7861
488.0728	18.7798
488.2252	18.7770
488.3776	18.7703
488.5300	18.7465
488.6824	18.8178
488.8348	18.8186
488.9872	18.7766
489.1396	18.7687
489.2920	18.7640
489.4444	18.8020
489.5968	18.8115
489.7492	18.7743
489.9016	18.7608
490.0540	18.7450
490.2064	18.7465
490.3588	18.8147
490.5112	18.8325
490.6636	18.7766
490.8160	18.7715
490.9684	18.7418
491.1208	18.7576
491.2732	18.7735
491.4256	18.7465
491.5780	18.7291
491.7304	18.6661
491.8828	18.7640
492.0352	18.8491
492.1876	18.7893
492.3400	18.7022
492.4924	18.7022
492.6448	18.7830
492.7972	18.7703
492.9496	18.7133
493.1020	18.7259
493.2544	18.7133
493.4068	18.6784
493.5592	18.7659
493.7116	18.8242
493.8640	18.7050
494.0164	18.6943
494.1688	18.6883
494.3212	18.6911
494.4736	18.6856
494.6260	18.6816
494.7784	18.7881
494.9308	18.7988
495.0832	18.6661
495.2356	18.6800
495.3880	18.7988
495.5404	18.7196
495.6928	18.6661
495.8452	18.6943
495.9976	18.7770
496.1500	18.7196
496.3024	18.6162
496.4548	18.6277
496.6072	18.7022
496.7596	18.7703
496.9120	18.7188
497.0644	18.6056
497.2168	18.6384
497.3692	18.7133
497.5216	18.5137
497.6740	18.2559
497.8264	18.0384
497.9788	18.0369
498.1312	18.0353
498.2836	18.0258
498.4360	17.6424
498.5884	17.5600
498.7408	17.5600
498.8932	17.5656
499.0456	17.5632
499.1980	17.5822
499.3504	17.5727
499.5028	17.5684
499.6552	17.6836
499.8076	17.8927
499.9600	17.8959
500.1124	17.9426
500.2648	17.9897
500.4172	18.0163
500.5696	18.0923
500.7220	18.5497
500.8744	18.4186
501.0268	17.7319
501.1792	17.4808
501.3316	17.3410
501.4840	17.3414
501.6364	17.4020
501.7888	17.5854
501.9412	17.6183
502.0936	17.7216
502.2460	17.8705
502.3984	18.2539
502.5508	18.6273
502.7032	18.5612
502.8556	18.3169
503.0080	18.5137
503.1604	18.6911
503.3128	18.7735
503.4652	18.7050
503.6176	18.6277
503.7700	18.6218
503.9224	18.3077
504.0748	18.5830
504.2272	18.7576
504.3796	18.2808
504.5320	17.2749
504.6844	16.4539
504.8368	16.0991
504.9892	16.3720
505.1416	15.4373
505.2940	15.3257
505.4464	15.5166
505.5988	15.3977
505.7512	15.3645
505.9036	15.5391
506.0560	15.5894
506.2084	15.1593
506.3608	14.6390
506.5132	14.6132
506.6656	14.5689
506.8180	14.2683
506.9704	13.8398
507.1228	13.8152
507.2752	13.8010
507.4276	13.8089
507.5800	13.8176
507.7324	13.8026
507.8848	13.7899
508.0372	13.8881
508.1896	14.1697
508.3420	14.1511
508.4944	14.0920
508.6468	14.0402
508.7992	14.0865
508.9516	14.4457
509.1040	14.6215
509.2564	14.4457
509.4088	14.3055
509.5612	14.2936
509.7136	14.4053
509.8660	15.0382
510.0184	15.2120
510.1708	15.1174
510.3232	14.9791
510.4756	15.1997
510.6280	15.2813
510.7804	14.9906
510.9328	15.0124
511.0852	15.5752
511.2376	15.9664
511.3900	15.9411
511.5424	15.8995
511.6948	16.0361
511.8472	16.5482
511.9996	16.8599
512.1520	17.0028
512.3044	17.1276
512.4568	17.1450
512.6092	17.1886
512.7616	17.5252
512.9140	17.7153
513.0664	17.5981
513.2188	17.3446
513.3712	17.3882
513.5236	17.4111
513.6760	17.3466
513.8284	17.3319
513.9808	17.3244
514.1332	17.2020
514.2856	16.9945
514.4380	16.6825
514.5904	16.1047
514.7428	15.9791
514.8952	15.7803
515.0476	15.7288
515.2000	15.7637
515.3524	15.8239
515.5048	14.8489
515.6572	14.8354
515.8096	15.0207
515.9620	15.0128
516.1144	14.5522
516.2668	14.3570
516.4192	14.5328
516.5716	14.8405
516.7240	14.6611
516.8764	14.4441
517.0288	14.4552
517.1812	14.4413
517.3336	14.4330
517.4860	14.4386
517.6384	14.4267
517.7908	14.4394
517.9432	14.4303
518.0956	14.4964
518.2480	14.4940
518.4004	14.3918
518.5528	14.3166
518.7052	14.3221
518.8576	14.2722
519.0100	14.2524
519.1624	14.2584
519.3148	14.3526
519.4672	14.7625
519.6196	15.1510
519.7720	15.1490
519.9244	15.1538
520.0768	15.2029
520.2292	15.7304
520.3816	16.3973
520.5340	16.4983
520.6864	16.5272
520.8388	16.5454
520.9912	16.5557
521.1436	16.5565
521.2960	16.6951
521.4484	16.6979
521.6008	16.7173
521.7532	16.5815
521.9056	16.4734
522.0580	16.2793
522.2104	16.2706
522.3628	16.1878
522.5152	16.0551
522.6676	16.1850
522.8200	16.7458
522.9724	16.4456
523.1248	16.2452
523.2772	16.1351
523.4296	15.7320
523.5820	15.3645
523.7344	15.9981
523.8868	16.6591
524.0392	16.6888
524.1916	16.6924
524.3440	16.6793
524.4964	16.6785
524.6488	16.8694
524.8012	17.0749
524.9536	17.0595
525.1060	17.0888
525.2584	17.0848
525.4108	17.0971
525.5632	17.1418
525.7156	17.1553
525.8680	17.1418
526.0204	17.1414
526.1728	17.1418
526.3252	17.1664
526.4776	17.1609
526.6300	17.1609
526.7824	17.1704
526.9348	17.1636
527.0872	17.1692
527.2396	17.1704
527.3920	17.1636
527.5444	17.1735
527.6968	17.2080
527.8492	17.2911
528.0016	17.2907
528.1540	17.2939
528.3064	17.2911
528.4588	17.3003
528.6112	17.2995
528.7636	17.3224
528.9160	17.3216
529.0684	17.3224
529.2208	17.3882
529.3732	17.4555
529.5256	17.4630
529.6780	17.4587
529.8304	17.4523
529.9828	17.4575
530.1352	17.4523
530.2876	17.4575
530.4400	17.3799
530.5924	17.2622
530.7448	17.2690
530.8972	17.3700
531.0496	17.2773
531.2020	17.2464
531.3544	17.2496
531.5068	17.2496
531.6592	17.2551
