Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
342,U1406,A,8,H,3,38,66.58,79.3
342,U1406,A,8,H,3,38,66.58,
342,U1406,A,8,H,4,38,68.08,77.2
342,U1406,A,8,H,4,38,68.08,
342,U1406,A,8,H,5,38,69.58,
342,U1406,A,8,H,5,38,69.58,75.7
342,U1406,A,8,H,6,28,70.98,79
342,U1406,A,8,H,6,28,70.98,
342,U1406,A,8,H,7,14,72.11,
342,U1406,A,8,H,7,14,72.11,78.4
342,U1406,A,9,H,1,38,73.08,
342,U1406,A,9,H,1,38,73.08,74
342,U1406,A,9,H,2,38,74.58,75.1
342,U1406,A,9,H,2,38,74.58,
342,U1406,A,9,H,3,38,76.08,
342,U1406,A,9,H,3,38,76.08,75.6
342,U1406,A,9,H,4,38,77.59,
342,U1406,A,9,H,4,38,77.59,74.3
342,U1406,A,9,H,5,38,79.1,73.8
342,U1406,A,9,H,5,38,79.1,
342,U1406,A,9,H,6,30,80.53,
342,U1406,A,9,H,6,30,80.53,73.4
342,U1406,A,9,H,7,14,81.9,74.9
342,U1406,A,9,H,7,14,81.9,
342,U1406,A,10,H,1,38,82.58,
342,U1406,A,10,H,1,38,82.58,75.1
342,U1406,A,10,H,2,38,84.08,79.5
342,U1406,A,10,H,2,38,84.08,
342,U1406,A,10,H,3,38,85.58,78.4
342,U1406,A,10,H,3,38,85.58,
342,U1406,A,10,H,4,38,87.08,77.7
342,U1406,A,10,H,4,38,87.08,
342,U1406,A,10,H,5,38,88.58,73.8
342,U1406,A,10,H,5,38,88.58,
342,U1406,A,10,H,6,22,89.92,76.7
342,U1406,A,10,H,6,22,89.92,
342,U1406,A,10,H,7,14,91.04,
342,U1406,A,10,H,7,14,91.04,77.2
342,U1406,A,11,H,1,38,92.08,77.4
342,U1406,A,11,H,1,38,92.08,
342,U1406,A,11,H,2,38,93.58,
342,U1406,A,11,H,2,38,93.58,75.4
342,U1406,A,11,H,3,38,95.08,76.2
342,U1406,A,11,H,3,38,95.08,
342,U1406,A,11,H,4,38,96.58,75.9
342,U1406,A,11,H,4,38,96.58,
342,U1406,A,11,H,5,38,98.08,
342,U1406,A,11,H,5,38,98.08,65
342,U1406,A,11,H,6,22,99.43,73.2
342,U1406,A,11,H,6,22,99.43,
342,U1406,A,11,H,7,20,100.62,
342,U1406,A,11,H,7,20,100.62,74.1
342,U1406,A,12,H,1,38,101.58,
342,U1406,A,12,H,1,38,101.58,79.6
342,U1406,A,12,H,2,38,103.08,73.4
342,U1406,A,12,H,2,38,103.08,
342,U1406,A,12,H,3,38,104.58,71.3
342,U1406,A,12,H,3,38,104.58,
342,U1406,A,12,H,4,38,106.08,71.1
342,U1406,A,12,H,4,38,106.08,
342,U1406,A,12,H,5,38,107.58,
342,U1406,A,12,H,5,38,107.58,69.7
342,U1406,A,12,H,6,27,108.97,68.6
342,U1406,A,12,H,6,27,108.97,
342,U1406,A,12,H,7,17,110.08,71.7
342,U1406,A,12,H,7,17,110.08,
342,U1406,A,13,H,1,38,111.08,
342,U1406,A,13,H,1,38,111.08,67.5
342,U1406,A,13,H,2,38,112.58,70
342,U1406,A,13,H,2,38,112.58,
342,U1406,A,13,H,3,38,114.08,
342,U1406,A,13,H,3,38,114.08,70.3
342,U1406,A,13,H,4,38,115.59,71.7
342,U1406,A,13,H,4,38,115.59,
342,U1406,A,13,H,5,38,117.09,
342,U1406,A,13,H,5,38,117.09,72.5
342,U1406,A,13,H,6,18,118.39,72.3
342,U1406,A,13,H,6,18,118.39,
342,U1406,A,13,H,7,18,119.4,74.4
342,U1406,A,13,H,7,18,119.4,
342,U1406,A,14,H,1,38,120.58,73.3
342,U1406,A,14,H,1,38,120.58,
342,U1406,A,14,H,2,38,122.08,
342,U1406,A,14,H,2,38,122.08,73.9
342,U1406,A,14,H,3,38,123.58,
342,U1406,A,14,H,3,38,123.58,71.4
342,U1406,A,14,H,4,27,124.97,
342,U1406,A,14,H,4,27,124.97,72.7
342,U1406,A,14,H,5,14,125.95,72.8
342,U1406,A,14,H,5,14,125.95,
342,U1406,A,14,H,6,10,126.49,72.6
342,U1406,A,14,H,6,10,126.49,
342,U1406,A,14,H,7,27,127.61,
342,U1406,A,14,H,7,27,127.61,72.3
342,U1406,A,15,H,1,38,130.08,
342,U1406,A,15,H,1,38,130.08,72.2
342,U1406,A,15,H,2,38,131.58,73.2
342,U1406,A,15,H,2,38,131.58,
342,U1406,A,15,H,3,38,133.09,71.9
342,U1406,A,15,H,3,38,133.09,
342,U1406,A,15,H,4,38,134.61,70.8
342,U1406,A,15,H,4,38,134.61,
342,U1406,A,15,H,5,38,136.14,71.5
342,U1406,A,15,H,5,38,136.14,
342,U1406,A,15,H,6,35,137.62,71
342,U1406,A,15,H,6,35,137.62,
342,U1406,A,15,H,7,14,138.91,67.5
342,U1406,A,15,H,7,14,138.91,
342,U1406,A,16,H,1,38,139.58,69.8
342,U1406,A,16,H,1,38,139.58,
342,U1406,A,16,H,2,38,141.08,
342,U1406,A,16,H,2,38,141.08,69.2
342,U1406,A,16,H,3,38,142.58,66.9
342,U1406,A,16,H,3,38,142.58,
342,U1406,A,16,H,4,38,144.08,
342,U1406,A,16,H,4,38,144.08,66.3
342,U1406,A,16,H,5,38,145.58,64.8
342,U1406,A,16,H,5,38,145.58,
342,U1406,A,16,H,6,24,146.94,65.6
342,U1406,A,16,H,6,24,146.94,
342,U1406,A,17,H,1,38,148.48,
342,U1406,A,17,H,1,38,148.48,66.5
342,U1406,A,17,H,2,38,149.98,
342,U1406,A,17,H,2,38,149.98,64.2
342,U1406,A,17,H,3,38,151.48,
342,U1406,A,17,H,3,38,151.48,65.5
342,U1406,A,17,H,4,38,152.98,64.7
342,U1406,A,17,H,4,38,152.98,
342,U1406,A,17,H,5,38,154.48,63.9
342,U1406,A,17,H,5,38,154.48,
342,U1406,A,17,H,6,38,155.98,60.2
342,U1406,A,17,H,6,38,155.98,
342,U1406,A,18,H,1,38,157.68,
342,U1406,A,18,H,1,38,157.68,59.5
342,U1406,A,18,H,2,38,159.02,
342,U1406,A,18,H,2,38,159.02,61.6
342,U1406,A,18,H,3,38,160.52,59.3
342,U1406,A,18,H,3,38,160.52,
342,U1406,A,18,H,4,38,162.02,
342,U1406,A,18,H,4,38,162.02,58.2
342,U1406,A,18,H,5,38,163.52,
342,U1406,A,18,H,5,38,163.52,57.4
342,U1406,A,19,H,1,38,165.08,
342,U1406,A,19,H,1,38,165.08,59.2
342,U1406,A,19,H,2,38,166.58,
342,U1406,A,19,H,2,38,166.58,57.9
342,U1406,A,19,H,3,38,168.08,
342,U1406,A,19,H,3,38,168.08,56.8
342,U1406,A,19,H,4,38,169.58,
342,U1406,A,19,H,4,38,169.58,56.3
342,U1406,A,19,H,5,37,171.07,54.3
342,U1406,A,19,H,5,37,171.07,
342,U1406,A,19,H,6,35,172.55,
342,U1406,A,19,H,6,35,172.55,54.4
342,U1406,A,20,H,1,38,174.08,58.7
342,U1406,A,20,H,1,38,174.08,
342,U1406,A,20,H,2,38,175.49,
342,U1406,A,20,H,2,38,175.49,57.4
342,U1406,A,20,H,3,38,176.99,57.5
342,U1406,A,20,H,3,38,176.99,
342,U1406,A,20,H,4,38,178.49,58.3
342,U1406,A,20,H,4,38,178.49,
342,U1406,A,20,H,5,38,179.99,
342,U1406,A,20,H,5,38,179.99,56.5
342,U1406,A,20,H,6,18,181.1,57.1
342,U1406,A,20,H,6,18,181.1,
342,U1406,A,21,H,1,50,182.2,
342,U1406,A,21,H,1,50,182.2,56.1
342,U1406,A,21,H,2,19,183.39,57
342,U1406,A,21,H,2,19,183.39,
342,U1406,A,21,H,3,38,184.33,
342,U1406,A,21,H,3,38,184.33,56.5
342,U1406,A,21,H,4,38,185.71,
342,U1406,A,21,H,4,38,185.71,55.6
342,U1406,A,21,H,5,38,187.07,55
342,U1406,A,21,H,5,38,187.07,
342,U1406,A,21,H,6,17,188.24,56
342,U1406,A,21,H,6,17,188.24,
342,U1406,A,21,H,7,97,190.43,54.7
342,U1406,A,21,H,7,97,190.43,
342,U1406,A,22,H,1,38,191.58,55.2
342,U1406,A,22,H,1,38,191.58,
342,U1406,A,22,H,2,38,193.04,
342,U1406,A,22,H,2,38,193.04,55.7
342,U1406,A,22,H,3,38,194.54,
342,U1406,A,22,H,3,38,194.54,54.9
342,U1406,A,22,H,4,38,196.04,
342,U1406,A,22,H,4,38,196.04,54.3
342,U1406,A,22,H,5,38,197.54,
342,U1406,A,22,H,5,38,197.54,55.4
342,U1406,A,22,H,6,15,198.61,
342,U1406,A,22,H,6,15,198.61,54.5
342,U1406,A,23,H,1,38,199.68,54.9
342,U1406,A,23,H,1,38,199.68,
342,U1406,A,23,H,2,38,201.18,
342,U1406,A,23,H,2,38,201.18,54.5
342,U1406,A,23,H,3,38,202.68,52.2
342,U1406,A,23,H,3,38,202.68,
342,U1406,A,23,H,4,38,204.18,51.5
342,U1406,A,23,H,4,38,204.18,
342,U1406,A,23,H,5,35,205.65,
342,U1406,A,23,H,5,35,205.65,49.7
342,U1406,A,23,H,6,35,207.15,
342,U1406,A,23,H,6,35,207.15,50.1
342,U1406,A,26,X,1,38,218.08,
342,U1406,A,26,X,1,38,218.08,50.3
342,U1406,A,26,X,2,38,219.58,48.6
342,U1406,A,26,X,2,38,219.58,
342,U1406,A,26,X,3,12,220.82,
342,U1406,A,26,X,3,12,220.82,48.3
342,U1406,A,27,X,1,38,223.18,50.5
342,U1406,A,27,X,1,38,223.18,
342,U1406,A,27,X,2,38,224.68,47.8
342,U1406,A,27,X,2,38,224.68,
342,U1406,A,27,X,3,38,226.18,48.7
342,U1406,A,27,X,3,38,226.18,
342,U1406,A,27,X,4,38,227.68,
342,U1406,A,27,X,4,38,227.68,49.7
342,U1406,A,27,X,5,38,229.18,
342,U1406,A,27,X,5,38,229.18,50.5
342,U1406,A,27,X,6,38,230.68,51.8
342,U1406,A,27,X,6,38,230.68,
342,U1406,A,27,X,7,24,231.76,
342,U1406,A,27,X,7,24,231.76,54.4
342,U1406,A,28,X,1,30,232.7,
342,U1406,A,28,X,1,30,232.7,52.2
342,U1406,A,28,X,2,26,234.16,
342,U1406,A,28,X,2,26,234.16,54.9
342,U1406,A,28,X,3,29,235.69,
342,U1406,A,28,X,3,29,235.69,52.1
342,U1406,A,28,X,4,31,237.21,52.1
342,U1406,A,28,X,4,31,237.21,
342,U1406,A,28,X,5,30,238.7,52.9
342,U1406,A,28,X,5,30,238.7,
342,U1406,A,28,X,6,27,240.17,52.7
342,U1406,A,28,X,6,27,240.17,
342,U1406,A,28,X,7,30,241.46,
342,U1406,A,28,X,7,30,241.46,50.9
342,U1406,A,29,X,1,38,242.28,51.6
342,U1406,A,29,X,1,38,242.28,
342,U1406,A,29,X,2,38,243.78,
342,U1406,A,29,X,2,38,243.78,51
342,U1406,A,29,X,3,38,245.28,
342,U1406,A,29,X,3,38,245.28,56.5
342,U1406,A,29,X,4,35,246.45,60.5
342,U1406,A,29,X,4,35,246.45,
342,U1406,A,29,X,5,33,247.93,52
342,U1406,A,29,X,5,33,247.93,
342,U1406,A,29,X,6,32,249.42,
342,U1406,A,29,X,6,32,249.42,49.2
342,U1406,A,30,X,1,39,251.89,
342,U1406,A,30,X,1,39,251.89,49.6
342,U1406,A,30,X,2,39,253.39,
342,U1406,A,30,X,2,39,253.39,51.9
342,U1406,A,31,X,1,63,256.43,47.8
342,U1406,A,31,X,1,63,256.43,
342,U1406,A,31,X,2,81,258.11,50.2
342,U1406,A,31,X,2,81,258.11,
342,U1406,A,31,X,3,57,259.37,54.5
342,U1406,A,31,X,3,57,259.37,
342,U1406,A,32,X,1,43,261.43,
342,U1406,A,32,X,1,43,261.43,56.9
342,U1406,A,32,X,2,18,262.68,
342,U1406,A,32,X,2,18,262.68,57.5
342,U1406,A,32,X,3,21,264.21,
342,U1406,A,32,X,3,21,264.21,60.3
342,U1406,A,32,X,4,38,265.53,
342,U1406,A,32,X,4,38,265.53,65.8
342,U1406,A,33,X,1,22,270.82,
342,U1406,A,33,X,1,22,270.82,58.7
342,U1406,A,33,X,2,29,272.31,
342,U1406,A,33,X,2,29,272.31,57.9
342,U1406,A,33,X,3,73,274.09,55.8
342,U1406,A,33,X,3,73,274.09,
342,U1406,A,33,X,4,34,275.2,
342,U1406,A,33,X,4,34,275.2,56.1
342,U1406,A,33,X,5,62,277,
342,U1406,A,33,X,5,62,277,52.9
342,U1406,A,33,X,6,19,278,50.5
342,U1406,A,33,X,6,19,278,
342,U1406,A,34,X,1,22,278.82,47.1
342,U1406,A,34,X,1,22,278.82,
342,U1406,A,34,X,2,16,279.93,
342,U1406,A,34,X,2,16,279.93,54.8
342,U1407,A,1,H,1,38,0.38,
342,U1407,A,1,H,1,38,0.38,54.9
342,U1407,A,1,H,2,38,1.88,
342,U1407,A,1,H,2,38,1.88,70.7
342,U1407,A,1,H,3,38,3.38,67.4
342,U1407,A,1,H,3,38,3.38,
342,U1407,A,1,H,4,38,4.88,47.3
342,U1407,A,1,H,4,38,4.88,
342,U1407,A,1,H,5,20,6.2,70.3
342,U1407,A,1,H,5,20,6.2,
342,U1407,A,2,H,1,35,7.15,
342,U1407,A,2,H,1,35,7.15,63
342,U1407,A,2,H,2,42,8.72,
342,U1407,A,2,H,2,42,8.72,73.4
342,U1407,A,2,H,3,23,10.03,68.3
342,U1407,A,2,H,3,23,10.03,
342,U1407,A,2,H,4,16,11.26,68.6
342,U1407,A,2,H,4,16,11.26,
342,U1407,A,2,H,5,18,11.85,70.7
342,U1407,A,2,H,5,18,11.85,
342,U1407,A,2,H,6,23,13.4,
342,U1407,A,2,H,6,23,13.4,68
342,U1407,A,2,H,7,25,14.92,69.2
342,U1407,A,2,H,7,25,14.92,
342,U1407,A,3,H,1,52,16.82,68.2
342,U1407,A,3,H,1,52,16.82,
342,U1407,A,3,H,2,38,18.18,71.9
342,U1407,A,3,H,2,38,18.18,
342,U1407,A,3,H,3,38,19.68,
342,U1407,A,3,H,3,38,19.68,69.4
342,U1407,A,3,H,4,38,21.18,68.2
342,U1407,A,3,H,4,38,21.18,
342,U1407,A,3,H,5,41,22.71,69.3
342,U1407,A,3,H,5,41,22.71,
342,U1407,A,3,H,6,23,24.03,70.2
342,U1407,A,3,H,6,23,24.03,
342,U1407,A,3,H,7,27,25.07,70.1
342,U1407,A,3,H,7,27,25.07,
342,U1407,A,4,H,1,44,26.24,
342,U1407,A,4,H,1,44,26.24,73.8
342,U1407,A,4,H,2,38,27.68,
342,U1407,A,4,H,2,38,27.68,71
342,U1407,A,4,H,3,38,29.18,
342,U1407,A,4,H,3,38,29.18,69.1
342,U1407,A,4,H,4,38,30.68,72.2
342,U1407,A,4,H,4,38,30.68,
342,U1407,A,4,H,5,38,32.18,71.6
342,U1407,A,4,H,5,38,32.18,
342,U1407,A,4,H,6,25,33.55,71.2
342,U1407,A,4,H,6,25,33.55,
342,U1407,A,5,H,1,38,35.68,70.4
342,U1407,A,5,H,1,38,35.68,
342,U1407,A,5,H,2,38,37.18,70.9
342,U1407,A,5,H,2,38,37.18,
342,U1407,A,5,H,3,38,38.68,
342,U1407,A,5,H,3,38,38.68,69.7
342,U1407,A,5,H,4,38,40.18,69.7
342,U1407,A,5,H,4,38,40.18,
342,U1407,A,5,H,5,38,41.68,
342,U1407,A,5,H,5,38,41.68,70.5
342,U1407,A,5,H,6,38,43.18,70
342,U1407,A,5,H,6,38,43.18,
342,U1407,A,5,H,7,14,44.44,
342,U1407,A,5,H,7,14,44.44,72
342,U1407,A,6,H,1,38,45.18,
342,U1407,A,6,H,1,38,45.18,70.8
342,U1407,A,6,H,2,38,46.68,70.3
342,U1407,A,6,H,2,38,46.68,
342,U1407,A,6,H,3,38,48.18,70.3
342,U1407,A,6,H,3,38,48.18,
342,U1407,A,6,H,4,38,49.68,70.3
342,U1407,A,6,H,4,38,49.68,
342,U1407,A,6,H,5,30,51.1,
342,U1407,A,6,H,5,30,51.1,70.7
342,U1407,A,6,H,6,25,52.55,
342,U1407,A,7,H,1,38,54.68,67.9
342,U1407,A,7,H,1,38,54.68,
342,U1407,A,7,H,2,38,56.18,68.2
342,U1407,A,7,H,2,38,56.18,
342,U1407,A,7,H,3,38,57.68,68.1
342,U1407,A,7,H,3,38,57.68,
342,U1407,A,7,H,4,38,59.18,
342,U1407,A,7,H,4,38,59.18,63.8
342,U1407,A,7,H,5,38,60.68,
342,U1407,A,7,H,5,38,60.68,66.7
342,U1407,A,7,H,6,38,62.18,
342,U1407,A,7,H,6,38,62.18,66.8
342,U1407,A,7,H,7,10,63.4,66.9
342,U1407,A,7,H,7,10,63.4,
342,U1407,A,8,H,1,38,64.18,68
342,U1407,A,8,H,1,38,64.18,
342,U1407,A,8,H,2,38,65.68,
342,U1407,A,8,H,2,38,65.68,67.2
342,U1407,A,8,H,3,38,67.18,
342,U1407,A,8,H,3,38,67.18,67.1
342,U1407,A,8,H,4,38,68.68,67.3
342,U1407,A,8,H,4,38,68.68,
342,U1407,A,8,H,5,38,70.18,
342,U1407,A,8,H,5,38,70.18,65.8
342,U1407,A,8,H,6,38,71.68,67.6
342,U1407,A,8,H,6,38,71.68,
342,U1407,A,8,H,7,16,72.96,67.9
342,U1407,A,8,H,7,16,72.96,
342,U1407,A,9,H,1,38,73.68,
342,U1407,A,9,H,1,38,73.68,66.8
342,U1407,A,9,H,2,38,75.18,65.5
342,U1407,A,9,H,2,38,75.18,
342,U1407,A,9,H,3,38,76.68,66.3
342,U1407,A,9,H,3,38,76.68,
342,U1407,A,9,H,4,38,78.18,64.2
342,U1407,A,9,H,4,38,78.18,
342,U1407,A,9,H,5,38,79.68,
342,U1407,A,9,H,5,38,79.68,65.2
342,U1407,A,9,H,6,38,81.18,
342,U1407,A,9,H,6,38,81.18,62.4
342,U1407,A,9,H,7,15,82.45,67.6
342,U1407,A,9,H,7,15,82.45,
342,U1407,A,10,H,1,38,83.18,62.3
342,U1407,A,10,H,1,38,83.18,
342,U1407,A,10,H,2,38,84.68,
342,U1407,A,10,H,2,38,84.68,61
342,U1407,A,10,H,3,38,86.18,63.4
342,U1407,A,10,H,3,38,86.18,
342,U1407,A,10,H,4,38,87.68,
342,U1407,A,10,H,4,38,87.68,64.6
342,U1407,A,10,H,5,38,89.18,62.4
342,U1407,A,10,H,5,38,89.18,
342,U1407,A,10,H,6,38,90.68,
342,U1407,A,10,H,6,38,90.68,63.1
342,U1407,A,10,H,7,20,91.7,
342,U1407,A,10,H,7,20,91.7,56.3
342,U1407,A,11,H,1,38,92.68,
342,U1407,A,11,H,1,38,92.68,60.6
342,U1407,A,11,H,2,38,94.18,60.7
342,U1407,A,11,H,2,38,94.18,
342,U1407,A,11,H,3,38,95.68,64.7
342,U1407,A,11,H,3,38,95.68,
342,U1407,A,11,H,4,38,97.18,61.2
342,U1407,A,11,H,4,38,97.18,
342,U1407,A,11,H,5,38,98.68,59.7
342,U1407,A,11,H,5,38,98.68,
342,U1407,A,11,H,6,38,100.18,
342,U1407,A,11,H,6,38,100.18,59
342,U1407,A,11,H,7,30,101.6,60.1
342,U1407,A,11,H,7,30,101.6,
342,U1407,A,12,H,1,40,102.2,58.3
342,U1407,A,12,H,1,40,102.2,
342,U1407,A,16,X,1,34,122.24,
342,U1407,A,16,X,1,34,122.24,57.8
342,U1407,A,16,X,2,57,123.97,
342,U1407,A,16,X,2,57,123.97,61.3
342,U1407,A,17,X,1,49,126.79,63.4
342,U1407,A,17,X,1,49,126.79,
342,U1407,A,18,X,1,30,136.2,
342,U1407,A,18,X,1,30,136.2,68.3
342,U1407,A,18,X,2,39,137.79,66
342,U1407,A,18,X,2,39,137.79,
342,U1407,A,18,X,3,54,139.44,69.9
342,U1407,A,18,X,3,54,139.44,
342,U1407,A,18,X,4,28,140.68,
342,U1407,A,18,X,4,28,140.68,64.5
342,U1407,A,18,X,5,25,142.15,
342,U1407,A,18,X,5,25,142.15,67.8
342,U1407,A,19,X,1,74,146.24,
342,U1407,A,19,X,1,74,146.24,67.1
342,U1407,A,19,X,2,29,147.29,
342,U1407,A,19,X,2,29,147.29,62.3
342,U1407,A,19,X,3,23,148.54,64.1
342,U1407,A,19,X,3,23,148.54,
342,U1407,A,20,X,1,58,155.68,68.6
342,U1407,A,20,X,1,58,155.68,
342,U1407,A,20,X,2,65,157.25,
342,U1407,A,20,X,2,65,157.25,62.5
342,U1407,A,20,X,3,59,158.69,63.6
342,U1407,A,20,X,3,59,158.69,
342,U1407,A,20,X,4,34,159.94,
342,U1407,A,20,X,4,34,159.94,63.1
342,U1407,A,20,X,5,34,161.44,65.6
342,U1407,A,20,X,5,34,161.44,
342,U1407,A,20,X,6,50,163.1,
342,U1407,A,20,X,6,50,163.1,63.9
342,U1407,A,20,X,7,11,164.01,66.2
342,U1407,A,20,X,7,11,164.01,
342,U1407,A,21,X,1,49,165.19,
342,U1407,A,21,X,1,49,165.19,64.8
342,U1407,A,21,X,2,28,166.48,65
342,U1407,A,21,X,2,28,166.48,
342,U1407,A,21,X,3,51,168.21,67.2
342,U1407,A,21,X,3,51,168.21,
342,U1407,A,21,X,4,57,169.77,67
342,U1407,A,21,X,4,57,169.77,
342,U1407,A,21,X,5,76,171.46,
342,U1407,A,21,X,5,76,171.46,60.4
342,U1407,A,22,X,1,15,174.45,56.6
342,U1407,A,22,X,1,15,174.45,
342,U1407,A,22,X,2,11,175.91,
342,U1407,A,22,X,2,11,175.91,49.8
342,U1407,A,22,X,3,28,177.58,57.9
342,U1407,A,22,X,3,28,177.58,
342,U1407,A,22,X,4,46,179.26,
342,U1407,A,22,X,4,46,179.26,57.7
342,U1407,A,22,X,5,57,180.87,
342,U1407,A,22,X,5,57,180.87,52.8
342,U1407,A,23,X,1,83,184.73,
342,U1407,A,23,X,1,83,184.73,56.8
342,U1407,A,23,X,2,57,185.97,
342,U1407,A,23,X,2,57,185.97,60.5
342,U1407,A,23,X,3,54,187.44,52.9
342,U1407,A,23,X,3,54,187.44,
342,U1407,A,23,X,4,34,188.74,57.2
342,U1407,A,23,X,4,34,188.74,
342,U1407,A,23,X,5,84,190.74,57.2
342,U1407,A,23,X,5,84,190.74,
342,U1407,A,23,X,6,37,191.77,57
342,U1407,A,23,X,6,37,191.77,
342,U1407,A,24,X,1,32,193.82,55.3
342,U1407,A,24,X,1,32,193.82,
342,U1407,A,24,X,2,27,195.27,51.9
342,U1407,A,24,X,2,27,195.27,
342,U1407,A,24,X,3,42,196.92,50.5
342,U1407,A,24,X,3,42,196.92,
342,U1407,A,24,X,4,27,198.27,47.5
342,U1407,A,24,X,4,27,198.27,
342,U1407,A,25,X,1,60,203.7,49.3
342,U1407,A,25,X,1,60,203.7,
342,U1407,A,25,X,2,67,205.02,
342,U1407,A,25,X,2,67,205.02,55.9
342,U1407,A,25,X,3,68,206.34,
342,U1407,A,25,X,3,68,206.34,54.8
342,U1407,A,27,X,1,77,223.07,
342,U1407,A,27,X,1,77,223.07,59.2
342,U1407,A,27,X,2,93,224.73,66.3
342,U1407,A,27,X,2,93,224.73,
342,U1407,A,27,X,3,73,226.03,
342,U1407,A,27,X,3,73,226.03,53.3
342,U1407,A,27,X,4,71,227.51,52.6
342,U1407,A,27,X,4,71,227.51,
342,U1407,A,27,X,5,100,229.3,
342,U1407,A,27,X,5,100,229.3,54.4
342,U1407,A,27,X,6,18,229.98,51.5
342,U1407,A,27,X,6,18,229.98,
342,U1407,A,28,X,1,132,233.22,
342,U1407,A,28,X,1,132,233.22,49.5
342,U1407,A,28,X,2,34,233.74,55.4
342,U1407,A,28,X,2,34,233.74,
342,U1407,A,28,X,3,36,235.26,
342,U1407,A,28,X,3,36,235.26,49.2
342,U1407,A,28,X,4,54,236.94,
342,U1407,A,28,X,4,54,236.94,54.8
342,U1407,A,28,X,5,68,238.58,48.8
342,U1407,A,28,X,5,68,238.58,
342,U1407,A,28,X,6,35,239.35,
342,U1407,A,28,X,6,35,239.35,44.4
342,U1407,A,29,X,1,48,241.98,48.5
342,U1407,A,29,X,1,48,241.98,
342,U1407,A,29,X,2,36,243.36,
342,U1407,A,29,X,2,36,243.36,46.9
342,U1407,A,29,X,3,54,245.04,48
342,U1407,A,29,X,3,54,245.04,
342,U1407,A,29,X,4,29,246.29,46.1
342,U1407,A,29,X,4,29,246.29,
342,U1407,A,29,X,5,30,247.8,43.6
342,U1407,A,29,X,5,30,247.8,
342,U1407,A,29,X,6,40,249.4,
342,U1407,A,29,X,6,40,249.4,44.7
342,U1407,A,30,X,1,38,251.48,
342,U1407,A,30,X,1,38,251.48,44.6
342,U1407,A,30,X,2,107,253.67,
342,U1407,A,30,X,2,107,253.67,42.7
342,U1407,A,30,X,3,32,254.42,50.3
342,U1407,A,30,X,3,32,254.42,
342,U1407,A,30,X,4,39,255.99,42.6
342,U1407,A,30,X,4,39,255.99,
342,U1407,A,30,X,5,39,257.29,42.3
342,U1407,A,30,X,5,39,257.29,
342,U1407,A,30,X,6,42,258.51,46
342,U1407,A,30,X,6,42,258.51,
342,U1407,A,31,X,1,38,261.08,
342,U1407,A,31,X,1,38,261.08,44.6
342,U1407,A,31,X,2,38,262.58,
342,U1407,A,31,X,2,38,262.58,42.4
342,U1407,A,31,X,3,38,264.08,
342,U1407,A,31,X,3,38,264.08,38.8
342,U1407,A,31,X,4,38,265.58,
342,U1407,A,31,X,4,38,265.58,40.8
342,U1407,A,31,X,5,39,267.09,48.9
342,U1407,A,31,X,5,39,267.09,
342,U1407,A,31,X,6,18,267.98,
342,U1407,A,31,X,6,18,267.98,45.5
342,U1408,A,1,H,1,37,0.37,
342,U1408,A,1,H,1,37,0.37,64.1
342,U1408,A,1,H,2,37,1.87,
342,U1408,A,1,H,2,37,1.87,76.1
342,U1408,A,1,H,3,32,3.32,
342,U1408,A,1,H,3,32,3.32,67.4
342,U1408,A,2,H,1,97,5.27,
342,U1408,A,2,H,1,97,5.27,44.6
342,U1408,A,2,H,2,38,6.18,71.3
342,U1408,A,2,H,2,38,6.18,
342,U1408,A,2,H,3,38,7.68,
342,U1408,A,2,H,3,38,7.68,70.2
342,U1408,A,2,H,4,38,9.18,60.8
342,U1408,A,2,H,4,38,9.18,
342,U1408,A,2,H,5,28,10.58,63.5
342,U1408,A,2,H,5,28,10.58,
342,U1408,A,2,H,6,15,11.95,
342,U1408,A,2,H,6,15,11.95,65
342,U1408,A,2,H,7,18,12.99,
342,U1408,A,2,H,7,18,12.99,80.4
342,U1408,A,3,H,1,38,14.18,79.3
342,U1408,A,3,H,1,38,14.18,
342,U1408,A,3,H,2,38,15.68,
342,U1408,A,3,H,2,38,15.68,54.7
342,U1408,A,3,H,3,38,17.18,
342,U1408,A,3,H,3,38,17.18,73.6
342,U1408,A,3,H,4,38,18.68,75.8
342,U1408,A,3,H,4,38,18.68,
342,U1408,A,3,H,5,38,20.18,
342,U1408,A,3,H,5,38,20.18,72.5
342,U1408,A,3,H,6,27,21.57,76.5
342,U1408,A,3,H,6,27,21.57,
342,U1408,A,3,H,7,19,22.49,
342,U1408,A,3,H,7,19,22.49,71.1
342,U1408,A,4,H,1,82,24.12,70.3
342,U1408,A,4,H,1,82,24.12,
342,U1408,A,4,H,2,38,25.18,
342,U1408,A,4,H,2,38,25.18,71.3
342,U1408,A,4,H,3,38,26.68,72.4
342,U1408,A,4,H,3,38,26.68,
342,U1408,A,4,H,4,38,28.18,66.2
342,U1408,A,4,H,4,38,28.18,
342,U1408,A,4,H,5,38,29.68,69.9
342,U1408,A,4,H,5,38,29.68,
342,U1408,A,4,H,6,15,30.96,
342,U1408,A,4,H,6,15,30.96,68.5
342,U1408,A,5,H,1,38,33.18,68.1
342,U1408,A,5,H,1,38,33.18,
342,U1408,A,5,H,2,38,34.68,
