Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),NGR total counts (cps)
372,U1517,C,10,F,1,20,48.3,45.655
372,U1517,C,10,F,1,30,48.4,45.571
372,U1517,C,10,F,1,40,48.5,44.053
372,U1517,C,10,F,1,50,48.6,44.06
372,U1517,C,10,F,1,60,48.7,44.084
372,U1517,C,10,F,1,70,48.8,44.497
372,U1517,C,10,F,1,80,48.9,45.814
372,U1517,C,10,F,1,90,49,45.953
372,U1517,C,10,F,1,100,49.1,46.003
372,U1517,C,10,F,2,0,49.29,44.942
372,U1517,C,10,F,2,10,49.39,42.844
372,U1517,C,10,F,2,20,49.49,43.015
372,U1517,C,10,F,2,30,49.59,42.281
372,U1517,C,10,F,2,40,49.69,39.25
372,U1517,C,10,F,2,50,49.79,38.433
372,U1517,C,10,F,2,60,49.89,41.434
372,U1517,C,10,F,2,70,49.99,38.327
372,U1517,C,10,F,2,80,50.09,37.528
372,U1517,C,10,F,2,90,50.19,42.368
372,U1517,C,10,F,2,100,50.29,45.232
372,U1517,C,10,F,2,110,50.39,44.922
372,U1517,C,10,F,2,120,50.49,45.103
372,U1517,C,10,F,2,130,50.59,40.812
372,U1517,C,10,F,3,0,50.61,46.781
372,U1517,C,10,F,3,10,50.71,45.401
372,U1517,C,10,F,3,20,50.81,44.585
372,U1517,C,10,F,3,30,50.91,44.128
372,U1517,C,10,F,3,40,51.01,43.11
372,U1517,C,10,F,3,50,51.11,42.78
372,U1517,C,10,F,3,60,51.21,43.574
372,U1517,C,10,F,3,70,51.31,42.1
372,U1517,C,10,F,3,80,51.41,42.091
372,U1517,C,10,F,3,90,51.51,42.348
372,U1517,C,10,F,3,100,51.61,44.165
372,U1517,C,10,F,3,110,51.71,45.154
372,U1517,C,10,F,3,120,51.81,44.212
372,U1517,C,10,F,4,0,51.86,47.951
372,U1517,C,10,F,4,10,51.96,45.322
372,U1517,C,10,F,4,20,52.06,45.075
372,U1517,C,10,F,4,30,52.16,46.181
372,U1517,C,10,F,4,40,52.26,43.693
372,U1517,C,10,F,4,50,52.36,43.15
372,U1517,C,10,F,4,60,52.46,44.067
372,U1517,C,10,F,4,70,52.56,43.097
372,U1517,C,11,F,1,0,52.8,34.057
372,U1517,C,11,F,1,10,52.9,31.178
372,U1517,C,11,F,1,20,53,32.251
372,U1517,C,11,F,1,30,53.1,33.298
372,U1517,C,11,F,1,40,53.2,34.823
372,U1517,C,11,F,1,50,53.3,34.173
372,U1517,C,11,F,1,60,53.4,35.484
372,U1517,C,11,F,1,70,53.5,38.254
372,U1517,C,11,F,1,80,53.6,40.271
372,U1517,C,11,F,1,90,53.7,44.194
372,U1517,C,11,F,1,100,53.8,44.879
372,U1517,C,11,F,1,110,53.9,42.532
372,U1517,C,11,F,1,120,54,42.49
372,U1517,C,11,F,1,130,54.1,39.28
372,U1517,C,11,F,2,0,54.1,41.919
372,U1517,C,11,F,2,10,54.2,40.613
372,U1517,C,11,F,2,20,54.3,41.478
372,U1517,C,11,F,2,30,54.4,43.365
372,U1517,C,11,F,2,40,54.5,41.91
372,U1517,C,11,F,2,50,54.6,42.433
372,U1517,C,11,F,2,60,54.7,43.04
372,U1517,C,11,F,2,70,54.8,42.224
372,U1517,C,11,F,2,80,54.9,42.028
372,U1517,C,11,F,2,90,55,41.758
372,U1517,C,11,F,2,100,55.1,41.928
372,U1517,C,11,F,2,110,55.2,35.982
372,U1517,C,11,F,3,0,55.2,46.308
372,U1517,C,11,F,3,10,55.3,44.961
372,U1517,C,11,F,3,20,55.4,42.201
372,U1517,C,11,F,3,30,55.5,39.668
372,U1517,C,11,F,3,40,55.6,38.267
372,U1517,C,11,F,3,50,55.7,43.333
372,U1517,C,11,F,3,60,55.8,45.07
372,U1517,C,11,F,4,0,55.96,46.541
372,U1517,C,11,F,4,10,56.06,46.123
372,U1517,C,11,F,4,20,56.16,46.001
372,U1517,C,11,F,4,30,56.26,43.331
372,U1517,C,11,F,4,40,56.36,40.127
372,U1517,C,11,F,4,50,56.46,35.547
372,U1517,C,11,F,4,60,56.56,34.367
372,U1517,C,11,F,4,70,56.66,38.307
372,U1517,C,11,F,4,80,56.76,42.111
372,U1517,C,11,F,4,90,56.86,44.761
372,U1517,C,11,F,4,100,56.96,46.715
372,U1517,C,11,F,4,110,57.06,50.041
372,U1517,C,11,F,4,120,57.16,44.76
372,U1517,C,12,F,1,0,57.5,32.916
372,U1517,C,12,F,1,10,57.6,33.382
372,U1517,C,12,F,1,20,57.7,36.368
372,U1517,C,12,F,1,30,57.8,37.168
372,U1517,C,12,F,1,40,57.9,37.693
372,U1517,C,12,F,1,50,58,38.373
372,U1517,C,12,F,1,60,58.1,37.8
372,U1517,C,12,F,1,70,58.2,42.227
372,U1517,C,12,F,1,80,58.3,44.158
372,U1517,C,12,F,1,90,58.4,45.194
372,U1517,C,12,F,1,100,58.5,45.499
372,U1517,C,12,F,1,110,58.6,46.94
372,U1517,C,12,F,1,120,58.7,42.013
372,U1517,C,12,F,2,0,58.7,46.643
372,U1517,C,12,F,2,10,58.8,45.249
372,U1517,C,12,F,2,20,58.9,44.591
372,U1517,C,12,F,2,30,59,44.295
372,U1517,C,12,F,2,40,59.1,42.603
372,U1517,C,12,F,2,50,59.2,42.11
372,U1517,C,12,F,2,60,59.3,44.137
372,U1517,C,12,F,2,70,59.4,43.78
372,U1517,C,12,F,2,80,59.5,42.078
372,U1517,C,12,F,2,90,59.6,42.287
372,U1517,C,12,F,2,100,59.7,40.16
372,U1517,C,12,F,3,0,59.8,42.399
372,U1517,C,12,F,3,10,59.9,43.555
372,U1517,C,12,F,3,20,60,43.678
372,U1517,C,12,F,3,30,60.1,41.398
372,U1517,C,12,F,3,40,60.2,31.93
372,U1517,C,12,F,3,50,60.3,33.917
372,U1517,C,12,F,3,60,60.4,38.77
372,U1517,C,12,F,3,70,60.5,40.26
372,U1517,C,12,F,3,80,60.6,43.064
372,U1517,C,12,F,3,90,60.7,41.133
372,U1517,C,12,F,4,0,60.72,47.515
372,U1517,C,12,F,4,10,60.82,46.074
372,U1517,C,12,F,4,20,60.92,45.305
372,U1517,C,12,F,4,30,61.02,44.225
372,U1517,C,12,F,4,40,61.12,45.27
372,U1517,C,12,F,4,50,61.22,45.193
372,U1517,C,12,F,4,60,61.32,46.389
372,U1517,C,13,F,1,0,62.2,39.783
372,U1517,C,13,F,1,10,62.3,38.121
372,U1517,C,13,F,1,20,62.4,39.941
372,U1517,C,13,F,1,30,62.5,43.628
372,U1517,C,13,F,1,40,62.6,44.187
372,U1517,C,13,F,1,50,62.7,43.81
372,U1517,C,13,F,1,60,62.8,44.81
372,U1517,C,13,F,1,70,62.9,40.197
372,U1517,C,13,F,1,80,63,32.661
372,U1517,C,13,F,1,90,63.1,32.698
372,U1517,C,13,F,1,100,63.2,43.509
372,U1517,C,13,F,1,110,63.3,47.292
372,U1517,C,13,F,1,120,63.4,47.602
372,U1517,C,13,F,1,130,63.5,47.145
372,U1517,C,13,F,1,140,63.6,43.629
372,U1517,C,13,F,1,150,63.7,41.807
372,U1517,C,13,F,2,0,63.7,46.977
372,U1517,C,13,F,2,10,63.8,45.656
372,U1517,C,13,F,2,20,63.9,46.358
372,U1517,C,13,F,2,30,64,45.148
372,U1517,C,13,F,2,40,64.1,45.207
372,U1517,C,13,F,2,50,64.2,41.733
372,U1517,C,13,F,2,60,64.3,39.29
372,U1517,C,13,F,2,70,64.4,41.004
372,U1517,C,13,F,2,80,64.5,42.368
372,U1517,C,13,F,2,90,64.6,45.201
372,U1517,C,13,F,2,100,64.7,46.785
372,U1517,C,13,F,2,110,64.8,47.219
372,U1517,C,13,F,2,120,64.9,47.364
372,U1517,C,13,F,2,130,65,48.368
372,U1517,C,14,F,1,0,66.9,40.488
372,U1517,C,14,F,1,10,67,40.116
372,U1517,C,14,F,1,20,67.1,41.178
372,U1517,C,14,F,1,30,67.2,41.848
372,U1517,C,14,F,1,40,67.3,38.42
372,U1517,C,14,F,1,50,67.4,32.85
372,U1517,C,14,F,1,60,67.5,35.37
372,U1517,C,14,F,1,70,67.6,37.667
372,U1517,C,14,F,1,80,67.7,39.474
372,U1517,C,14,F,1,90,67.8,41.061
372,U1517,C,14,F,1,100,67.9,41.279
372,U1517,C,14,F,1,110,68,39.202
372,U1517,C,14,F,1,120,68.1,38.902
372,U1517,C,14,F,1,130,68.2,39.056
372,U1517,C,14,F,1,140,68.3,35.813
372,U1517,C,14,F,2,0,68.35,43.809
372,U1517,C,14,F,2,10,68.45,41.875
372,U1517,C,14,F,2,20,68.55,41.775
372,U1517,C,14,F,2,30,68.65,42.351
372,U1517,C,14,F,2,40,68.75,39.98
372,U1517,C,14,F,2,50,68.85,34.137
372,U1517,C,14,F,2,60,68.95,34.627
372,U1517,C,14,F,2,70,69.05,39.777
372,U1517,C,14,F,2,80,69.15,40.471
372,U1517,C,14,F,2,90,69.25,38.55
372,U1517,C,14,F,2,100,69.35,35.403
372,U1517,C,14,F,3,0,69.48,35.852
372,U1517,C,14,F,3,10,69.58,40.921
372,U1517,C,14,F,3,20,69.68,41.658
372,U1517,C,14,F,3,30,69.78,41.958
372,U1517,C,14,F,3,40,69.88,39.04
372,U1517,C,14,F,3,50,69.98,34.753
372,U1517,C,14,F,3,60,70.08,35.827
372,U1517,C,14,F,3,70,70.18,35.447
372,U1517,C,14,F,3,80,70.28,40.161
372,U1517,C,14,F,3,90,70.38,42.744
372,U1517,C,14,F,3,100,70.48,44.422
372,U1517,C,14,F,3,110,70.58,45.153
372,U1517,C,14,F,4,0,70.67,48.467
372,U1517,C,14,F,4,10,70.77,45.557
372,U1517,C,14,F,4,20,70.87,43.141
372,U1517,C,14,F,4,30,70.97,41.858
372,U1517,C,14,F,4,40,71.07,39.549
372,U1517,C,14,F,4,50,71.17,37.521
372,U1517,C,15,H,2,0,72.13,45.654
372,U1517,C,15,H,2,10,72.23,42.525
372,U1517,C,15,H,2,20,72.33,40.901
372,U1517,C,15,H,2,30,72.43,35.798
372,U1517,C,15,H,2,40,72.53,39.073
372,U1517,C,15,H,2,50,72.63,40.677
372,U1517,C,15,H,2,60,72.73,39.574
372,U1517,C,15,H,2,70,72.83,42.3
372,U1517,C,15,H,2,80,72.93,43.611
372,U1517,C,15,H,2,90,73.03,42.844
372,U1517,C,15,H,2,100,73.13,44.422
372,U1517,C,15,H,2,110,73.23,43.235
372,U1517,C,15,H,2,120,73.33,41.357
372,U1517,C,15,H,3,0,73.46,36.884
372,U1517,C,15,H,3,10,73.56,39.28
372,U1517,C,15,H,3,20,73.66,40.078
372,U1517,C,15,H,3,30,73.76,39.875
372,U1517,C,15,H,3,40,73.86,40.383
372,U1517,C,15,H,3,50,73.96,42.297
372,U1517,C,15,H,3,60,74.06,44.34
372,U1517,C,15,H,3,70,74.16,44.69
372,U1517,C,15,H,3,80,74.26,45.528
372,U1517,C,15,H,3,90,74.36,45.154
372,U1517,C,15,H,3,100,74.46,45.732
372,U1517,C,15,H,3,110,74.56,46.522
372,U1517,C,15,H,3,120,74.66,45.829
372,U1517,C,15,H,3,130,74.76,45.799
372,U1517,C,15,H,3,140,74.86,42.704
372,U1517,C,15,H,4,0,74.99,44.979
372,U1517,C,15,H,4,10,75.09,45.109
372,U1517,C,15,H,4,20,75.19,44.778
372,U1517,C,15,H,4,30,75.29,46.425
372,U1517,C,15,H,4,40,75.39,44.677
372,U1517,C,15,H,4,50,75.49,43.57
372,U1517,C,15,H,4,60,75.59,42.617
372,U1517,C,15,H,4,70,75.69,44.524
372,U1517,C,15,H,4,80,75.79,44.242
372,U1517,C,15,H,4,90,75.89,42.652
372,U1517,C,15,H,5,0,76.06,43.663
372,U1517,C,15,H,5,10,76.16,44.565
372,U1517,C,15,H,5,20,76.26,44.195
372,U1517,C,15,H,5,30,76.36,44.458
372,U1517,C,15,H,5,40,76.46,43.95
372,U1517,C,15,H,5,50,76.56,44.02
372,U1517,C,15,H,5,60,76.66,45.04
372,U1517,C,15,H,5,70,76.76,44.374
372,U1517,C,15,H,5,80,76.86,45.224
372,U1517,C,15,H,5,90,76.96,45.021
372,U1517,C,15,H,5,100,77.06,46.275
372,U1517,C,15,H,5,110,77.16,45.849
372,U1517,C,15,H,5,120,77.26,44.207
372,U1517,C,15,H,5,130,77.36,40.984
372,U1517,C,15,H,6,0,77.49,41.164
372,U1517,C,15,H,6,10,77.59,41.446
372,U1517,C,15,H,6,20,77.69,42.481
372,U1517,C,15,H,6,30,77.79,42.701
372,U1517,C,15,H,6,40,77.89,41.103
372,U1517,C,15,H,6,50,77.99,40.84
372,U1517,C,15,H,6,60,78.09,41.277
372,U1517,C,15,H,6,70,78.19,41.184
372,U1517,C,15,H,6,80,78.29,40.758
372,U1517,C,15,H,7,0,78.46,38.526
372,U1517,C,15,H,7,10,78.56,39.933
372,U1517,C,15,H,7,20,78.66,37.885
372,U1517,C,15,H,7,30,78.76,37.878
372,U1517,C,15,H,7,40,78.86,36.317
372,U1517,C,15,H,7,50,78.96,37.117
372,U1517,C,15,H,7,60,79.06,37.77
372,U1517,C,15,H,7,70,79.16,39.707
372,U1517,C,15,H,7,80,79.26,40.601
372,U1517,C,15,H,7,90,79.36,40.848
372,U1517,C,15,H,7,100,79.46,40.119
372,U1517,C,15,H,7,110,79.56,40.228
372,U1517,C,15,H,7,120,79.66,38.249
372,U1517,C,16,H,2,0,81.82,45.153
372,U1517,C,16,H,2,10,81.92,43.923
372,U1517,C,16,H,2,20,82.02,42.945
372,U1517,C,16,H,2,30,82.12,43.395
372,U1517,C,16,H,2,40,82.22,42.25
372,U1517,C,16,H,2,50,82.32,40.83
372,U1517,C,16,H,2,60,82.42,42.153
372,U1517,C,16,H,2,70,82.52,41.983
372,U1517,C,16,H,3,0,82.59,35.764
372,U1517,C,16,H,3,10,82.69,41.951
372,U1517,C,16,H,3,20,82.79,42.831
372,U1517,C,16,H,3,30,82.89,38.395
372,U1517,C,16,H,3,40,82.99,30.25
372,U1517,C,16,H,3,50,83.09,32.787
372,U1517,C,16,H,3,60,83.19,37.674
372,U1517,C,16,H,3,70,83.29,43.39
372,U1517,C,16,H,3,80,83.39,43.735
372,U1517,C,16,H,3,90,83.49,42.996
372,U1517,C,16,H,4,0,83.53,42.261
372,U1517,C,16,H,4,10,83.63,43.467
372,U1517,C,16,H,4,20,83.73,42.068
372,U1517,C,16,H,4,30,83.83,38.538
372,U1517,C,16,H,4,40,83.93,38.383
372,U1517,C,16,H,4,50,84.03,32.587
372,U1517,C,16,H,4,60,84.13,32.407
372,U1517,C,16,H,4,70,84.23,41.477
372,U1517,C,16,H,4,80,84.33,43.398
372,U1517,C,16,H,4,90,84.43,43.319
372,U1517,C,16,H,4,100,84.53,43.886
372,U1517,C,16,H,5,0,84.68,42.69
372,U1517,C,16,H,5,10,84.78,41.32
372,U1517,C,16,H,5,20,84.88,40.271
372,U1517,C,16,H,5,30,84.98,34.248
372,U1517,C,16,H,5,40,85.08,37.65
372,U1517,C,16,H,5,50,85.18,39.28
372,U1517,C,16,H,5,60,85.28,41.417
372,U1517,C,16,H,5,70,85.38,42.879
372,U1517,C,16,H,5,80,85.48,39.097
372,U1517,C,16,H,6,0,85.57,42.857
372,U1517,C,16,H,6,10,85.67,41.993
372,U1517,C,16,H,6,20,85.77,41.515
372,U1517,C,16,H,6,30,85.87,40.395
372,U1517,C,16,H,6,40,85.97,41.287
372,U1517,C,16,H,6,50,86.07,42.793
372,U1517,C,16,H,6,60,86.17,42.967
372,U1517,C,16,H,6,70,86.27,42.734
372,U1517,C,16,H,6,80,86.37,42.388
372,U1517,C,16,H,6,90,86.47,43.284
372,U1517,C,16,H,6,100,86.57,42.959
372,U1517,C,16,H,6,110,86.67,43.342
372,U1517,C,16,H,6,120,86.77,43.179
372,U1517,C,16,H,6,130,86.87,42.992
372,U1517,C,16,H,6,140,86.97,40.567
372,U1517,C,16,H,7,0,86.99,39.376
372,U1517,C,16,H,7,10,87.09,39.861
372,U1517,C,16,H,7,20,87.19,41.551
372,U1517,C,16,H,7,30,87.29,40.905
372,U1517,C,16,H,7,40,87.39,39.62
372,U1517,C,16,H,7,50,87.49,39.577
372,U1517,C,16,H,7,60,87.59,40.114
372,U1517,C,16,H,7,70,87.69,41.097
372,U1517,C,16,H,7,80,87.79,41.398
372,U1517,C,16,H,7,90,87.89,41.121
372,U1517,C,16,H,7,100,87.99,42.405
372,U1517,C,16,H,7,110,88.09,41.085
372,U1517,C,16,H,7,120,88.19,38.662
372,U1517,C,16,H,7,130,88.29,37.361
372,U1517,C,16,H,7,140,88.39,35.192
372,U1517,C,16,H,8,0,88.45,38.729
372,U1517,C,16,H,8,10,88.55,38.93
372,U1517,C,16,H,8,20,88.65,39.888
372,U1517,C,16,H,8,30,88.75,41.245
372,U1517,C,16,H,8,40,88.85,39
372,U1517,C,16,H,8,50,88.95,38.253
372,U1517,C,16,H,8,60,89.05,36.78
372,U1517,C,16,H,8,70,89.15,36.377
372,U1517,C,16,H,8,80,89.25,39.788
372,U1517,C,16,H,8,90,89.35,39.888
372,U1517,C,16,H,8,100,89.45,39.675
372,U1517,C,16,H,8,110,89.55,39.765
372,U1517,C,16,H,8,120,89.65,42.965
372,U1517,C,16,H,8,130,89.75,43.045
372,U1517,C,16,H,9,0,89.85,38.875
372,U1517,C,16,H,9,10,89.95,39.648
372,U1517,C,16,H,9,20,90.05,40.631
372,U1517,C,16,H,9,30,90.15,40.365
372,U1517,C,16,H,9,40,90.25,35.9
372,U1517,C,16,H,9,50,90.35,31.323
372,U1517,C,16,H,9,60,90.45,35.614
372,U1517,C,16,H,9,70,90.55,38.177
372,U1517,C,16,H,9,80,90.65,39.354
372,U1517,C,16,H,9,90,90.75,38.518
372,U1517,C,16,H,9,100,90.85,37.409
372,U1517,C,16,H,9,110,90.95,39.884
372,U1517,C,16,H,9,120,91.05,39.588
372,U1517,C,17,H,1,0,90.6,35.074
372,U1517,C,17,H,1,10,90.7,26.949
372,U1517,C,17,H,1,20,90.8,26.398
372,U1517,C,17,H,1,30,90.9,31.348
372,U1517,C,17,H,1,40,91,35.43
372,U1517,C,17,H,1,50,91.1,39.637
372,U1517,C,17,H,1,60,91.2,42.597
372,U1517,C,17,H,1,70,91.3,41.44
372,U1517,C,17,H,1,80,91.4,40.334
372,U1517,C,17,H,1,90,91.5,36.498
372,U1517,C,17,H,1,100,91.6,37.525
372,U1517,C,17,H,1,110,91.7,39.649
372,U1517,C,17,H,1,120,91.8,40.435
372,U1517,C,17,H,1,130,91.9,41.382
372,U1517,C,17,H,1,140,92,41.613
372,U1517,C,17,H,2,0,92.04,41.12
372,U1517,C,17,H,2,10,92.14,41.351
372,U1517,C,17,H,2,20,92.24,42.318
372,U1517,C,17,H,2,30,92.34,42.521
372,U1517,C,17,H,2,40,92.44,41.32
372,U1517,C,17,H,2,50,92.54,41.767
372,U1517,C,17,H,2,60,92.64,42.124
372,U1517,C,17,H,2,70,92.74,42.95
372,U1517,C,17,H,2,80,92.84,41.081
372,U1517,C,17,H,2,90,92.94,40.545
372,U1517,C,17,H,2,100,93.04,41.448
372,U1517,C,17,H,3,0,93.19,41.345
372,U1517,C,17,H,3,10,93.29,41.533
372,U1517,C,17,H,3,20,93.39,41.705
372,U1517,C,17,H,3,30,93.49,42.678
372,U1517,C,17,H,3,40,93.59,41.507
372,U1517,C,17,H,3,50,93.69,39.927
372,U1517,C,17,H,3,60,93.79,41.54
372,U1517,C,17,H,3,70,93.89,42.87
372,U1517,C,17,H,3,80,93.99,42.164
372,U1517,C,17,H,3,90,94.09,43.438
372,U1517,C,17,H,3,100,94.19,43.665
372,U1517,C,17,H,3,110,94.29,42.889
372,U1517,C,17,H,3,120,94.39,42.025
372,U1517,C,17,H,3,130,94.49,40.932
372,U1517,C,17,H,3,140,94.59,36.846
372,U1517,C,17,H,3,150,94.69,32.795
372,U1517,C,17,H,4,0,94.72,42.086
372,U1517,C,17,H,4,10,94.82,41.012
372,U1517,C,17,H,4,20,94.92,41.268
372,U1517,C,17,H,4,30,95.02,42.475
372,U1517,C,17,H,4,40,95.12,41.943
372,U1517,C,17,H,4,50,95.22,43
372,U1517,C,17,H,4,60,95.32,42.68
372,U1517,C,17,H,4,70,95.42,41.217
372,U1517,C,17,H,4,80,95.52,39.574
372,U1517,C,17,H,4,90,95.62,38.482
372,U1517,C,17,H,5,0,95.68,41.185
372,U1517,C,17,H,5,10,95.78,40.317
372,U1517,C,17,H,5,20,95.88,40.988
372,U1517,C,17,H,5,30,95.98,43.078
372,U1517,C,17,H,5,40,96.08,42.097
372,U1517,C,17,H,5,50,96.18,41.71
372,U1517,C,17,H,5,60,96.28,41.45
372,U1517,C,17,H,5,70,96.38,41.782
372,U1517,C,17,H,5,80,96.48,38.604
372,U1517,C,17,H,6,0,96.64,43.983
372,U1517,C,17,H,6,10,96.74,43.741
372,U1517,C,17,H,6,20,96.84,41.498
372,U1517,C,17,H,6,30,96.94,40.458
372,U1517,C,17,H,6,40,97.04,39.88
372,U1517,C,17,H,6,50,97.14,38.347
372,U1517,C,17,H,6,60,97.24,37.464
372,U1517,C,17,H,6,70,97.34,39.19
372,U1517,C,17,H,6,80,97.44,41.28
372,U1517,C,17,H,6,90,97.54,40.103
372,U1517,C,17,H,7,0,97.61,41.723
372,U1517,C,17,H,7,10,97.71,38.805
372,U1517,C,17,H,7,20,97.81,39.601
372,U1517,C,17,H,7,30,97.91,41.651
372,U1517,C,17,H,7,40,98.01,40.61
372,U1517,C,17,H,7,50,98.11,40.17
372,U1517,C,17,H,7,60,98.21,39.96
372,U1517,C,17,H,7,70,98.31,38.644
372,U1517,C,17,H,7,80,98.41,38.133
372,U1517,C,17,H,7,90,98.51,34.988
372,U1517,C,17,H,8,0,98.53,43.089
372,U1517,C,17,H,8,10,98.63,41.856
372,U1517,C,17,H,8,20,98.73,41.365
372,U1517,C,17,H,8,30,98.83,41.885
372,U1517,C,17,H,8,40,98.93,40.55
372,U1517,C,17,H,8,50,99.03,42.217
372,U1517,C,17,H,8,60,99.13,41.832
372,U1517,C,17,H,8,70,99.23,36.919
372,U1517,C,18,H,2,0,100.16,35.939
372,U1517,C,18,H,2,10,100.26,37.095
372,U1517,C,18,H,2,20,100.36,39.508
372,U1517,C,18,H,2,30,100.46,38.048
372,U1517,C,18,H,2,40,100.56,32.923
372,U1517,C,18,H,2,50,100.66,31.12
372,U1517,C,18,H,2,60,100.76,28.214
372,U1517,C,18,H,2,70,100.86,33.934
372,U1517,C,18,H,2,80,100.96,35.831
372,U1517,C,18,H,2,90,101.06,35.138
372,U1517,C,18,H,2,100,101.16,34.652
372,U1517,C,18,H,2,110,101.26,31.569
372,U1517,C,18,H,2,120,101.36,37.612
372,U1517,C,18,H,2,130,101.46,38.584
372,U1517,C,18,H,2,140,101.56,34.12
372,U1517,C,18,H,3,0,101.57,38.678
372,U1517,C,18,H,3,10,101.67,39.242
372,U1517,C,18,H,3,20,101.77,37.888
372,U1517,C,18,H,3,30,101.87,37.635
372,U1517,C,18,H,3,40,101.97,35.21
372,U1517,C,18,H,3,50,102.07,32.697
372,U1517,C,18,H,3,60,102.17,31.334
372,U1517,C,18,H,3,70,102.27,29.21
372,U1517,C,18,H,3,80,102.37,33.534
372,U1517,C,18,H,3,90,102.47,35.398
372,U1517,C,18,H,3,100,102.57,36.285
372,U1517,C,18,H,3,110,102.67,34.259
372,U1517,C,18,H,3,120,102.77,33.363
372,U1517,C,18,H,3,130,102.87,33.813
372,U1517,C,18,H,4,0,102.99,35.815
372,U1517,C,18,H,4,10,103.09,36.403
372,U1517,C,18,H,4,20,103.19,35.775
372,U1517,C,18,H,4,30,103.29,33.618
372,U1517,C,18,H,4,40,103.39,32.003
372,U1517,C,18,H,4,50,103.49,35.163
372,U1517,C,18,H,4,60,103.59,37.327
372,U1517,C,18,H,4,70,103.69,37.724
372,U1517,C,18,H,4,80,103.79,38.971
372,U1517,C,18,H,4,90,103.89,38.608
372,U1517,C,18,H,4,100,103.99,37.142
372,U1517,C,18,H,4,110,104.09,36.272
372,U1517,C,18,H,4,120,104.19,35.569
372,U1517,C,18,H,4,130,104.29,36.736
372,U1517,C,18,H,4,140,104.39,34.27
372,U1517,C,18,H,5,0,104.49,36.76
372,U1517,C,18,H,5,10,104.59,35.985
372,U1517,C,18,H,5,20,104.69,38.871
372,U1517,C,18,H,5,30,104.79,40.041
372,U1517,C,18,H,5,40,104.89,39.197
372,U1517,C,18,H,5,50,104.99,38.79
372,U1517,C,18,H,5,60,105.09,39.28
372,U1517,C,18,H,5,70,105.19,37.359
372,U1517,C,18,H,6,0,105.26,41.171
372,U1517,C,18,H,6,10,105.36,36.623
372,U1517,C,18,H,6,20,105.46,33.785
372,U1517,C,18,H,6,30,105.56,32.355
372,U1517,C,18,H,6,40,105.66,25.153
372,U1517,C,18,H,6,50,105.76,29.29
372,U1517,C,18,H,6,60,105.86,34.57
372,U1517,C,18,H,6,70,105.96,38.402
372,U1517,C,18,H,7,0,106.11,32.582
372,U1517,C,18,H,7,10,106.21,28.085
372,U1517,C,18,H,7,20,106.31,34.438
372,U1517,C,18,H,7,30,106.41,41.435
372,U1517,C,18,H,7,40,106.51,41.863
372,U1517,C,18,H,7,50,106.61,41.88
372,U1517,C,18,H,7,60,106.71,43.654
372,U1517,C,18,H,7,70,106.81,43.277
372,U1517,C,18,H,7,80,106.91,43.288
372,U1517,C,18,H,7,90,107.01,42.222
372,U1517,C,18,H,7,100,107.11,43.011
372,U1517,C,18,H,8,0,107.26,40.277
372,U1517,C,18,H,8,10,107.36,41.278
372,U1517,C,18,H,8,20,107.46,42.085
372,U1517,C,18,H,8,30,107.56,42.398
372,U1517,C,18,H,8,40,107.66,41.737
372,U1517,C,18,H,8,50,107.76,42.51
372,U1517,C,18,H,8,60,107.86,42.43
372,U1517,C,18,H,8,70,107.96,42.34
372,U1517,C,18,H,8,80,108.06,40.918
372,U1517,C,18,H,8,90,108.16,37.853
372,U1517,C,18,H,8,100,108.26,33.743
372,U1517,C,19,F,1,0,108.3,42.413
372,U1517,C,19,F,1,10,108.4,42.559
372,U1517,C,19,F,1,20,108.5,42.288
372,U1517,C,19,F,1,30,108.6,39.985
372,U1517,C,19,F,1,40,108.7,33.683
372,U1517,C,19,F,1,50,108.8,22.703
372,U1517,C,19,F,1,60,108.9,31.724
372,U1517,C,19,F,1,70,109,39.774
372,U1517,C,19,F,1,80,109.1,37.784
372,U1517,C,19,F,1,90,109.2,38.914
372,U1517,C,19,F,1,100,109.3,38.809
372,U1517,C,19,F,1,110,109.4,38.619
372,U1517,C,19,F,1,120,109.5,36.538
372,U1517,C,19,F,2,0,109.57,39.805
372,U1517,C,19,F,2,10,109.67,38.409
372,U1517,C,19,F,2,20,109.77,35.515
372,U1517,C,19,F,2,30,109.87,31.798
372,U1517,C,19,F,2,40,109.97,25.36
372,U1517,C,19,F,2,50,110.07,26.937
372,U1517,C,19,F,2,60,110.17,31.904
372,U1517,C,19,F,2,70,110.27,36.094
372,U1517,C,19,F,2,80,110.37,38.501
372,U1517,C,19,F,2,90,110.47,37.028
372,U1517,C,19,F,2,100,110.57,36.355
372,U1517,C,19,F,2,110,110.67,36.635
372,U1517,C,19,F,2,120,110.77,37.744
372,U1517,C,19,F,2,130,110.87,35.364
372,U1517,C,19,F,3,0,110.96,34.238
372,U1517,C,19,F,3,10,111.06,35.48
372,U1517,C,19,F,3,20,111.16,38.308
372,U1517,C,19,F,3,30,111.26,38.005
372,U1517,C,19,F,3,40,111.36,36.487
372,U1517,C,19,F,3,50,111.46,35.38
372,U1517,C,19,F,3,60,111.56,31.03
372,U1517,C,19,F,3,70,111.66,21.39
372,U1517,C,19,F,3,80,111.76,23.228
372,U1517,C,19,F,3,90,111.86,30.846
