HOLE:	U1352C
EXPEDITION:	317
TOP:	0.0920
BOTTOM:	204.9176
DEPTH_WMSF	TENS	CS	ETIM	DF
m	lbf	m/h	s	lbf
40.4780	1630.0000	368.1984	2145.2795	1091.3850
40.6304	1662.0000	368.1984	2143.8059	1124.8020
40.7828	1740.0000	368.5032	2142.3010	1168.1731
40.9352	1735.0000	368.1984	2140.8125	1163.9070
41.0876	1619.0000	368.5032	2139.3240	1089.9630
41.2400	1652.0000	366.3696	2137.8345	1120.1805
41.3924	1689.0000	365.7600	2136.3455	1138.3110
41.5448	1683.0000	366.6744	2134.8555	1152.5310
41.6972	1707.0000	366.9792	2133.3474	1150.7535
41.8496	1652.0000	367.5888	2131.8584	1134.7560
42.0020	1626.0000	367.2840	2130.3716	1113.0706
42.1544	1655.0000	366.6744	2128.8684	1130.8456
42.3068	1662.0000	365.7600	2127.3630	1149.3315
42.4592	1680.0000	365.7600	2125.8884	1137.2445
42.6116	1625.0000	365.7600	2124.3821	1108.0935
42.7640	1656.0000	364.5408	2122.8784	1126.9351
42.9164	1724.0000	364.2360	2121.3904	1156.4415
43.0688	1684.0000	364.2360	2119.8845	1136.8890
43.2212	1681.0000	364.2360	2118.3616	1127.6460
43.3736	1718.0000	364.5408	2116.8711	1137.9556
43.5260	1717.0000	365.7600	2115.3630	1132.9785
43.6784	1680.0000	366.6744	2113.8560	1103.8275
43.8308	1694.0000	366.6744	2112.3525	1123.3800
43.9832	1744.0000	366.6744	2110.8679	1169.5951
44.1356	1781.0000	364.8456	2109.3635	1189.5031
44.2880	1501.0000	370.6368	2107.8721	991.4896
44.4404	1605.0000	368.1984	2106.3811	1067.2111
44.5928	1736.0000	367.2840	2104.9094	1129.7791
44.7452	1750.0000	366.0648	2103.4055	1156.4415
44.8976	1732.0000	366.0648	2101.9175	1163.1960
45.0500	1723.0000	366.0648	2100.4275	1148.6205
45.2024	1598.0000	369.1128	2098.9199	1080.3645
45.3548	1579.0000	370.0272	2097.4214	1072.8990
45.5072	1665.0000	366.6744	2095.9580	1131.2010
45.6596	1723.0000	365.4552	2094.4705	1171.3726
45.8120	1709.0000	366.3696	2092.9490	1156.4415
45.9644	1682.0000	366.6744	2091.4604	1145.7765
46.1168	1652.0000	367.8936	2089.9561	1139.3776
46.2692	1677.0000	367.8936	2088.4680	1139.3776
46.4216	1683.0000	363.6264	2086.9800	1143.9990
46.5740	1714.0000	363.3216	2085.4910	1146.8430
46.7264	1712.0000	363.6264	2083.9680	1151.1090
46.8788	1721.0000	365.1504	2082.4619	1153.2421
47.0312	1696.0000	364.8456	2080.9590	1140.7996
47.1836	1668.0000	365.4552	2079.4546	1121.2471
47.3360	1651.0000	365.7600	2077.9490	1126.5796
47.4884	1734.0000	366.0648	2076.4595	1149.6870
47.6408	1718.0000	367.2840	2074.9541	1156.0861
47.7932	1682.0000	368.5032	2073.4500	1121.9580
47.9456	1638.0000	371.8560	2071.9634	1101.6946
48.0980	1690.0000	366.3696	2070.4751	1148.2650
48.2504	1740.0000	366.6744	2068.9851	1172.7946
48.4028	1723.0000	368.5032	2067.4956	1155.3750
48.5552	1649.0000	368.5032	2065.9895	1130.4900
48.7076	1685.0000	366.9792	2064.5166	1143.6436
