HOLE:	U1508C
EXPEDITION:	371
TOP:	580.1570
BOTTOM:	706.4965
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
614.9042	4587.206	1506.516	715.1094
615.0566	4521	1510.117	713.9222
615.2090	4504.315	1511.417	712.7504
615.3614	4366.427	1514.54	711.5789
615.5138	4438.38	1509.523	710.4063
615.6662	4655.015	1503.671	709.2205
615.8186	4706.38	1499.696	708.0472
615.9710	4598.96	1511.918	706.8448
616.1234	4413.098	1509.913	705.6882
616.2758	4452.966	1506.94	704.5011
616.4282	4647.365	1503	703.3287
616.5806	4777.742	1503	702.141
616.7330	4682.161	1506.913	700.9547
616.8854	4551.741	1509.893	699.7684
617.0378	4505.112	1506.192	698.6116
617.1902	4365.803	1515.397	697.4241
617.3426	4367.202	1516	696.2507
617.4950	4497.032	1511.424	695.0792
617.6474	4695.59	1504.69	693.9247
617.7998	4618.215	1507.556	692.7401
617.9522	4531.484	1508	691.5515
618.1046	4475.189	1508	690.3779
618.2570	4667.068	1498.642	689.194
618.4094	4783.304	1497	688.007
618.5618	4737.058	1501.955	686.8198
618.7142	4619.859	1504.627	685.6456
618.8666	4551.998	1506.6	684.4612
619.0190	4392.176	1515.662	683.2724
619.1714	4383.781	1523.426	682.084
619.3238	4437.315	1513.539	680.9203
619.4762	4559.823	1511.511	679.7611
619.6286	4659.136	1582.847	678.5791
619.7810	4694.272	1526.627	677.399
619.9334	4731.84	1500.919	676.1971
620.0858	4666.847	1505.605	675.0001
620.2382	4584.319	1504.864	673.8198
620.3906	4555.27	1513.136	672.6323
620.5430	4417.926	1518.389	671.4506
620.6954	4317.774	1527.245	670.2739
620.8478	4518.466	1515.421	669.0996
621.0002	4751.401	1505.994	667.9235
621.1526	4703.439	1504.34	666.7473
621.3050	4597.752	1504	665.5596
621.4574	4577.155	1501.422	664.3658
621.6098	4715.215	1498.73	663.1851
621.7622	4801.765	1499.252	661.9991
621.9146	4738.348	1503.711	660.8061
