HOLE:	U1508C
EXPEDITION:	371
TOP:	580.6142
BOTTOM:	698.2669
DEPTH_WMSF	RLA1	RLA2	RLA3	RLA4	RLA5	RM_HRLT	RT_HRLT
m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m	ohm.m
598.1402	3.38643	3.249547	3.240026	3.244562	3.435236	0.2989155	3.313911
598.2926	3.393822	3.257816	3.246199	3.253218	3.446387	0.2997528	3.322446
598.4450	3.398449	3.258119	3.25036	3.255614	3.447482	0.2998785	3.324649
598.5974	3.393637	3.252743	3.244964	3.250942	3.446555	0.2993241	3.320882
598.7498	3.378152	3.239189	3.229996	3.236524	3.431368	0.2992625	3.308069
598.9022	3.09814	2.973154	2.983602	3.000097	3.174173	0.3001398	3.054957
599.0546	3.37949	3.247447	3.187112	3.291601	3.419115	0.300933	3.311081
599.2070	3.269734	3.16327	3.207565	3.293346	3.40601	0.3009424	3.314803
599.3594	3.715987	3.681314	3.734414	3.766947	3.906475	0.3011061	3.847108
599.5118	3.752552	3.752918	3.798761	3.82718	3.97121	0.3011415	3.934031
599.6642	3.750741	3.756367	3.804594	3.828331	3.974723	0.3008432	3.94306
599.8166	3.766933	3.772762	3.819998	3.841248	3.985838	0.298934	3.952764
599.9690	3.746324	3.756333	3.802227	3.831234	3.976339	0.2978635	3.950413
600.1214	3.762246	3.766572	3.821717	3.840947	3.98381	0.3002702	3.949259
600.2738	3.814339	3.793381	3.836855	3.857039	3.994516	0.2907093	3.928095
600.4262	3.68378	3.737353	3.729522	3.748514	3.875536	0.2871724	3.873416
600.5786	2.603803	2.558228	2.535252	2.588613	2.681004	0.301165	2.608696
600.7310	2.940277	2.848652	2.872713	2.907779	3.027788	0.3057215	2.924062
600.8834	3.700049	3.507549	3.506013	3.520131	3.623141	0.3142016	3.560055
601.0358	3.620133	3.376815	3.391419	3.403583	3.509434	0.3378299	3.436117
601.1882	3.595165	3.363052	3.384366	3.399397	3.507832	0.3425775	3.432282
601.3406	3.556654	3.347628	3.3661	3.385133	3.494899	0.3369655	3.418307
601.4930	3.492775	3.315442	3.342694	3.358889	3.476387	0.3262121	3.390666
601.6454	3.457842	3.298983	3.335871	3.367301	3.493192	0.3133336	3.38881
601.7978	3.203277	3.064586	3.100863	3.139296	3.269518	0.3017617	3.162062
601.9502	3.010929	2.895167	2.923063	2.964744	3.095947	0.2933064	2.993399
602.1026	2.950411	2.831732	2.857183	2.900597	3.032852	0.290627	2.927977
602.2550	2.921973	2.792988	2.82018	2.864991	2.995341	0.2916793	2.884209
602.4074	3.314282	3.173645	3.18542	3.248697	3.418728	0.2916667	3.289756
602.5598	3.364769	3.260516	3.249508	3.282692	3.498935	0.2932927	3.367399
602.7122	3.364077	3.246164	3.240299	3.274025	3.503524	0.2954508	3.365911
602.8646	3.357186	3.247798	3.232517	3.26782	3.499509	0.2963335	3.362363
603.0170	3.356179	3.241059	3.234065	3.264093	3.495895	0.2964556	3.35819
603.1694	3.362206	3.238449	3.232567	3.26666	3.494214	0.2958539	3.354278
603.3218	3.327682	3.22714	3.21839	3.252282	3.484164	0.2948591	3.355819
603.4742	3.153486	3.042828	3.020891	3.064956	3.294142	0.2958064	3.163572
603.6266	3.050816	2.915842	2.898591	2.956161	3.189741	0.2962768	3.044757
603.7790	3.114012	2.987143	2.979099	3.025413	3.254889	0.2958399	3.119241
603.9314	3.104708	2.978496	2.976121	3.024348	3.249872	0.2971825	3.118461
604.0838	3.125014	3.005902	2.997594	3.061952	3.281482	0.2972336	3.153847
604.2362	3.440873	3.365889	3.349694	3.471683	3.658658	0.294668	3.589027
604.3886	3.263546	3.163779	3.189199	3.376209	3.53105	0.2935918	3.507277
604.5410	2.938076	2.866002	2.901558	3.027513	3.181331	0.2935123	3.157471
604.6934	2.918582	2.841177	2.879675	3.001583	3.152382	0.2932467	3.123202
604.8458	2.953609	2.861597	2.897754	3.02045	3.169093	0.2962987	3.124975
604.9982	2.950311	2.852748	2.888307	3.006696	3.15659	0.3004751	3.103108
605.1506	2.845184	2.732071	2.765922	2.871039	3.009499	0.2935587	2.932588
605.3030	3.137753	3.128963	3.176323	3.27352	3.427481	0.2839938	3.468842
605.4554	2.562063	2.695661	2.728036	2.803185	2.945543	0.2754807	3.113796
605.6078	2.546832	2.671271	2.69965	2.763419	2.896359	0.2685298	3.037136
605.7602	2.634846	2.706599	2.720919	2.782521	2.908428	0.270227	2.968002
605.9126	2.709979	2.734095	2.730966	2.783437	2.903028	0.285432	2.892204
606.0650	2.422966	2.414798	2.428207	2.500577	2.604588	0.2980783	2.591589
606.2174	2.908038	2.969691	3.000983	3.055568	3.211224	0.2978072	3.273096
606.3698	2.762394	2.778589	2.876522	2.948287	3.103792	0.2935669	3.203272
606.5222	2.597775	2.675347	2.763644	2.843365	3.000093	0.2855607	3.168014
606.6746	2.529692	2.648317	2.746098	2.8238	2.992466	0.2670797	3.226262
