HOLE:	U1508C
EXPEDITION:	371
TOP:	0.1164
BOTTOM:	660.0083
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
58.6380	3344.97	3001.993	440.3912
58.7904	3274	2986	440.994
58.9428	3061.955	2975.993	441.5882
59.0952	2938.009	2958.001	442.193
59.2476	2916.01	2953.001	442.8102
59.4000	2950.995	2956	443.4134
59.5524	3034.03	2965.003	444.0302
59.7048	3161.975	2977.998	444.6299
59.8572	3380.039	2987.005	445.2296
60.0096	3603.942	3013.993	445.8214
60.1620	3677.996	3022	446.4131
60.3144	3637.013	3022	447.0053
60.4668	3516.994	3018.999	447.599
60.6192	3379.97	3000.994	448.2018
60.7716	3307.001	2986	448.7955
60.9240	3293.016	2976.001	449.3922
61.0764	3338.996	2978	450.0094
61.2288	3489.054	2991.003	450.6207
61.3812	3675.973	3002.998	451.2309
61.5336	3660.992	3021	451.8416
61.6860	3627.007	3022	452.4504
61.8384	3486.976	3009	453.0516
61.9908	3338.04	3007	453.6389
62.1432	3173.988	2993.999	454.2201
62.2956	3049.042	2982.004	454.8213
62.4480	2928.999	2961	455.415
62.6004	2887.994	2956	456.0182
62.7528	2874	2955	456.629
62.9052	2883.01	2957.001	457.2312
63.0576	2913.997	2959	457.8419
63.2100	3096.074	2982.005	458.4517
63.3624	3360.959	2999.997	459.0449
63.5148	3541.042	3015.001	459.6711
63.6672	3736.958	3017.999	460.2554
63.8196	3853	3020	460.8661
63.9720	3855	3017.001	461.4838
64.1244	3805.985	3011	462.0946
64.2768	3637.058	3005.002	462.7043
64.4292	3496.997	2987	463.314
64.5816	3372.942	2981	463.9232
64.7340	3225.005	2982	464.54
64.8864	3096.999	2988	465.1577
65.0388	3094	2988	465.7755
65.1912	3145.005	2987	466.3942
65.3436	3163.997	2986	467.0039
65.4960	3153.006	2984.999	467.6231
65.6484	3181.993	2980.001	468.2333
65.8008	3233.005	2983	468.8456
65.9532	3269.989	2985.999	469.4613
66.1056	3267.004	2985	470.0651
66.2580	3322.98	2983.001	470.6803
66.4104	3402.002	2983	471.3
66.5628	3541.015	3008.004	471.9167
66.7152	3579.998	3018	472.536
66.8676	3591.984	3016.998	473.1352
67.0200	3542.006	3010.001	473.769
67.1724	3417.966	3002.995	474.3622
67.3248	3285.023	2984.003	474.9874
67.4772	3132.978	2967.999	475.5896
67.6296	3020.027	2964.001	476.1993
67.7820	2996.018	2964.001	476.8201
67.9344	3130.959	2970.998	477.4293
68.0868	3227.014	3015.002	478.0465
68.2392	3430.926	3038.991	478.6648
