HOLE:	U1508C
EXPEDITION:	371
TOP:	271.1869
BOTTOM:	706.1364
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
312.9445	4860.793	1518.189	3284.857
313.0969	4694.274	1513.624	3283.652
313.2493	4658.663	1511	3282.463
313.4017	4761.011	1511	3281.256
313.5541	4927.996	1505.819	3280.052
313.7065	4893.709	1513.005	3278.842
313.8589	4955.285	1512.956	3277.641
314.0113	4724.388	1513.544	3276.455
314.1637	4658.96	1517.914	3275.245
314.3161	4957.045	1514.241	3274.041
314.4685	4989.788	1513	3272.842
314.6209	4982.259	1512.185	3271.644
314.7733	4849.351	1511.175	3270.46
314.9257	4709.009	1511	3269.251
315.0781	5054.995	1496.619	3268.036
315.2305	5054.317	1504.281	3266.833
315.3829	4739.572	1517.27	3265.62
315.5353	4688.611	1522.511	3264.419
315.6877	4818.628	1528.332	3263.219
315.8401	4574.137	1526.301	3262.034
315.9925	4553.187	1526.91	3260.837
316.1449	4944.298	1507.669	3259.638
316.2973	4982.653	1506	3258.455
316.4497	4904.855	1505.058	3257.242
316.6021	4918.096	1504.048	3256.044
316.7545	4899.75	1503.037	3254.83
316.9069	5017.754	1501.053	3253.614
317.0593	4961.007	1503.95	3252.414
317.2117	4882.375	1512.957	3251.196
317.3641	4947.438	1528.021	3249.998
317.5165	4652.159	1531.838	3248.801
317.6689	4607.83	1521.764	3247.603
317.8213	4873.367	1512.74	3246.403
317.9737	5193.811	1506.047	3245.235
318.1261	5176.751	1507.232	3244.019
318.2785	4957.837	1511	3242.807
318.4309	4893.956	1510.367	3241.594
318.5833	4801.923	1504.709	3240.393
318.7357	4715.934	1522.301	3239.178
318.8881	4852.63	1525.782	3237.992
319.0405	4818.948	1530.171	3236.794
319.1929	4929.984	1516.204	3235.599
319.3453	4854.427	1510.571	3234.414
319.4977	4826.391	1507.539	3233.202
319.6501	4831.305	1505.328	3232.013
319.8025	5073.615	1505.777	3230.799
319.9549	5215.234	1499.815	3229.6
320.1073	5149.502	1501.348	3228.387
320.2597	5013	1511.206	3227.172
320.4121	4936.75	1513.519	3225.959
320.5645	4755.575	1520.142	3224.759
320.7169	4749.249	1523.761	3223.561
320.8693	4734.341	1522.751	3222.366
321.0217	4664.438	1521.74	3221.18
321.1741	4824.021	1518.568	3219.98
321.3265	5105.573	1507.511	3218.786
321.4789	5157.728	1496.582	3217.594
321.6313	4937.007	1502.825	3216.377
321.7837	4837.468	1515.561	3215.155
321.9361	4890.278	1522.228	3213.956
322.0885	4745.463	1528.332	3212.756
322.2409	4634.169	1522.179	3211.563
322.3933	4901.152	1511.224	3210.38
322.5457	5027.635	1508.366	3209.186
322.6981	4991.971	1507.871	3207.971
322.8505	4939.866	1506.387	3206.761
323.0029	4912.777	1505.014	3205.556
323.1553	5045.818	1499.961	3204.347
323.3077	5148.09	1501.182	3203.142
323.4601	5053.401	1508.715	3201.926
323.6125	4989.296	1510.56	3200.716
323.7649	5058.647	1510	3199.509
323.9173	5038.313	1509.539	3198.309
324.0697	4966.016	1507.585	3197.119
324.2221	5022.234	1507.446	3195.913
324.3745	5021.741	1509	3194.697
324.5269	4919.167	1507.49	3193.497
324.6793	4872.056	1510.625	3192.298
324.8317	4971.527	1508.184	3191.091
324.9841	5141.833	1500.395	3189.883
325.1365	5182.438	1501.183	3188.667
325.2889	5037.876	1510.793	3187.45
325.4413	4896.499	1515.299	3186.244
325.5937	4761.646	1518.621	3185.044
325.7461	4821.902	1517.296	3183.845
325.8985	5119.731	1502.027	3182.647
326.0509	5056.019	1498.872	3181.44
326.2033	4743.593	1510.675	3180.225
326.3557	4700.628	1514.084	3179.009
326.5081	4812.381	1514.328	3177.791
326.6605	4809.644	1512.238	3176.573
326.8129	5029.186	1505.267	3175.356
326.9653	5260.574	1504.487	3174.127
327.1177	5130.919	1510.389	3172.907
327.2701	4964.111	1511.204	3171.689
327.4225	5002.44	1510.178	3170.457
327.5749	5137.557	1504.906	3169.234
327.7273	5157.249	1504.876	3168.002
327.8797	5108.271	1505.902	3166.767
328.0321	5096.502	1505.072	3165.551
328.1845	5158.071	1504.045	3164.333
328.3369	5095.23	1506.945	3163.098
328.4893	5234.242	1508.017	3161.862
328.6417	5139.59	1510	3160.66
328.7941	5018.975	1509.878	3159.427
328.9465	5035.05	1507.562	3158.209
329.0989	5028.512	1502.659	3156.978
329.2513	4925.104	1500	3155.758
329.4037	5119.492	1500.334	3154.523
329.5561	5093.797	1502	3153.29
329.7085	5155.946	1502.658	3152.068
329.8609	5190.177	1504.754	3150.834
330.0133	5126.933	1506.187	3149.6
330.1657	5061.589	1512.599	3148.369
330.3181	5048.644	1512.696	3147.137
330.4705	4953.032	1511.408	3145.918
330.6229	4999.766	1510.212	3144.701
330.7753	5150.292	1504	3143.484
330.9277	5107.09	1504.432	3142.258
331.0801	5147.733	1503.626	3141.022
331.2325	5080.135	1504.906	3139.803
331.3849	5013.793	1508.511	3138.586
331.5373	5154.921	1509.538	3137.351
331.6897	5174.374	1510.564	3136.116
331.8421	5041.031	1509.819	3134.896
331.9945	5028.33	1508.383	3133.676
332.1469	5100.352	1506.712	3132.455
332.2993	5017.426	1504.66	3131.237
332.4517	5143.731	1500.517	3130.008
332.6041	5275.482	1498.277	3128.773
332.7565	5259.289	1498.749	3127.54
332.9089	5213.637	1503.655	3126.318
333.0613	5159.857	1505.803	3125.087
333.2137	5031.338	1512.629	3123.852
333.3661	4950.56	1512.29	3122.616
333.5185	5086.386	1509.357	3121.396
333.6709	5085.123	1506.277	3120.192
333.8233	5085.806	1508.806	3118.958
333.9757	5256.122	1501.311	3117.724
334.1281	5336.098	1499.024	3116.506
334.2805	5403.98	1498.123	3115.276
334.4329	5031.948	1507.686	3114.057
334.5853	4793	1524.201	3112.822
334.7377	4795.623	1526.906	3111.588
334.8901	4801.141	1525.88	3110.385
335.0425	4680.878	1526.023	3109.169
335.1949	4895.077	1527.864	3107.957
335.3473	5268.042	1505.007	3106.767
335.4997	5536.142	1492.098	3105.543
335.6521	5453.401	1493.541	3104.294
335.8045	5307.223	1509.23	3103.054
335.9569	5167.881	1516.731	3101.839
336.1093	5030.917	1521	3100.717
336.2617	5038.692	1522.436	3099.631
336.4141	5002.24	1530.823	3098.544
336.5665	4833.949	1540.883	3097.459
336.7189	4720.723	1544.619	3096.387
336.8713	4988.41	1539.264	3095.319
337.0237	5154.305	1530.655	3094.261
337.1761	5333.561	1514.363	3093.184
337.3285	5531.346	1501.92	3092.098
337.4809	5564.603	1501.355	3091.004
337.6333	5429.217	1510.125	3089.904
337.7857	5290.117	1520.786	3088.813
337.9381	5206.643	1527	3087.741
338.0905	5115.767	1528.255	3086.657
338.2429	4819.421	1535.781	3085.571
338.3953	4843.201	1532.123	3084.484
338.5477	4866.114	1542.615	3083.411
338.7001	4907.364	1536.807	3082.354
338.8525	5310.636	1515.711	3081.276
339.0049	5466.742	1507.371	3080.193
339.1573	5448.04	1509.177	3079.11
339.3097	5397.208	1511.459	3078.017
339.4621	5359.854	1513.867	3076.915
339.6145	5338.577	1519.885	3075.823
339.7669	5243.848	1526.594	3074.75
339.9193	5162.215	1525.356	3073.666
340.0717	5195.424	1528.068	3072.582
340.2241	5044.511	1529.897	3071.511
340.3765	4985.043	1529.136	3070.426
340.5289	5283.688	1520.438	3069.339
340.6813	5432.03	1516.613	3068.278
340.8337	5384.778	1515.392	3067.194
340.9861	5309.261	1512.906	3066.112
341.1385	5319.507	1511.438	3065.026
341.2909	5406.682	1509.881	3063.931
341.4433	5455.63	1508.952	3062.849
341.5957	5375.324	1518.282	3061.773
341.7481	5337.908	1524.197	3060.676
341.9005	5224.748	1526.026	3059.592
342.0529	5065.487	1527.856	3058.505
342.2053	4921.409	1528	3057.419
342.3577	5264.76	1515.109	3056.346
342.5101	5513.31	1506.96	3055.264
342.6625	5428.762	1513.235	3054.179
342.8149	5221.333	1519	3053.087
342.9673	5162.496	1518.164	3051.994
343.1197	5253.312	1516.667	3050.909
343.2721	5248.274	1517.24	3049.822
343.4245	5084.849	1521	3048.739
343.5769	5298.269	1520.923	3047.667
343.7293	5632.107	1520.008	3046.583
343.8817	5464.416	1519.093	3045.498
344.0341	5386.168	1518.178	3044.413
344.1865	5481.371	1514.314	3043.328
344.3389	5473.02	1513	3042.243
344.4913	5451.972	1513	3041.157
344.6437	5506.613	1514.929	3040.072
344.7961	5517.098	1516.205	3038.979
344.9485	5396.547	1517.186	3037.883
345.1009	5240.078	1524.955	3036.798
345.2533	5136.802	1533.011	3035.716
345.4057	5370.541	1519.854	3034.645
345.5581	5650.415	1501.561	3033.576
345.7105	5658.109	1499.218	3032.471
345.8629	5418.772	1515.068	3031.265
346.0153	5342.893	1517	3030.045
346.1677	5338	1516.081	3028.844
346.3201	5220.583	1511.341	3027.66
346.4725	5355.668	1508.164	3026.457
346.6249	5432.001	1507.042	3025.254
346.7773	5630.19	1506.029	3024.035
346.9297	5534.601	1509.938	3022.833
347.0821	5459.162	1510.998	3021.617
347.2345	5429.529	1511	3020.416
347.3869	5482.323	1511	3019.196
347.5393	5578.145	1510.964	3017.993
347.6917	5577.388	1510.099	3016.776
347.8441	5484.025	1512.062	3015.583
347.9965	5405.601	1513.302	3014.387
348.1489	5359.825	1517	3013.17
348.3013	5323.189	1517	3011.968
348.4537	5378	1516.656	3010.768
348.6061	5378.759	1513.747	3009.583
348.7585	5396.442	1511.72	3008.378
348.9109	5468.731	1510.305	3007.162
349.0633	5462.549	1511.503	3005.957
349.2157	5539.458	1508.645	3004.744
349.3681	5462.536	1508.908	3003.54
349.5205	5353.03	1517.203	3002.324
349.6729	5259.186	1519.083	3001.122
349.8253	5044.04	1522.771	2999.92
349.9777	5069.499	1523.452	2998.718
350.1301	5345.346	1525.449	2997.522
350.2825	5434.569	1515.589	2996.338
350.4349	5502.38	1510.965	2995.144
350.5873	5395.454	1516	2993.93
350.7397	5397.239	1515.388	2992.728
350.8921	5458.043	1515.275	2991.526
351.0445	5393.595	1518	2990.323
351.1969	5264.9	1518.689	2989.12
351.3493	5264.712	1520	2987.924
