HOLE:	U1508C
EXPEDITION:	371
TOP:	274.6921
BOTTOM:	686.1720
DEPTH_WMSF	DTCO	DT1	DT2	VELP	VS1	VS2
m	us/ft	us/ft	us/ft	km/s	km/s	km/s
317.2117	150.7968	388.7137	413.89	2.0213	0.7841	0.7364
317.3641	152.5759	394.8865	424.4796	1.9977	0.7719	0.7181
317.5165	152.3986	399.0145	429.3432	2.0000	0.7639	0.7099
317.6689	152.4705	402.1999	427.3372	1.9991	0.7578	0.7133
317.8213	154.389	401.1874	424.0429	1.9742	0.7597	0.7188
317.9737	154.4541	398.8159	424.3982	1.9734	0.7643	0.7182
318.1261	154.4092	399.283	425.1863	1.9740	0.7634	0.7169
318.2785	154.2617	398.4745	425.9671	1.9759	0.7649	0.7155
318.4309	154.2881	399.7986	428.7929	1.9755	0.7624	0.7108
318.5833	153.5107	402.9115	430.038	1.9855	0.7565	0.7088
318.7357	150.5119	405.2235	430.2554	2.0251	0.7522	0.7084
318.8881	149.2771	400.6198	428.4759	2.0418	0.7608	0.7114
319.0405	149.1906	399.8422	424.4259	2.0430	0.7623	0.7181
319.1929	149.5235	398.8763	422.1719	2.0385	0.7641	0.7220
319.3453	150.2246	397.965	422.4792	2.0290	0.7659	0.7215
319.4977	152.2378	395.8655	423.5068	2.0021	0.7700	0.7197
319.6501	152.1681	396.2575	423.3293	2.0030	0.7692	0.7200
319.8025	151.2596	394.5464	423.2742	2.0151	0.7725	0.7201
319.9549	151.9895	394.8531	422.5087	2.0054	0.7719	0.7214
320.1073	152.4333	394.3869	420.609	1.9996	0.7728	0.7247
320.2597	153.0945	394.5207	422.1896	1.9909	0.7726	0.7220
320.4121	153.1717	395.0323	424.4244	1.9899	0.7716	0.7181
320.5645	152.798	396.0934	428.9214	1.9948	0.7695	0.7106
320.7169	152.5291	399.5673	427.9366	1.9983	0.7628	0.7123
320.8693	152.511	400.1961	428.1082	1.9985	0.7616	0.7120
321.0217	153.2328	401.0313	428.1612	1.9891	0.7600	0.7119
321.1741	153.9541	401.8236	428.7007	1.9798	0.7585	0.7110
321.3265	154.233	403.4776	428.609	1.9762	0.7554	0.7111
321.4789	154.5223	403.9429	425.5609	1.9725	0.7546	0.7162
321.6313	153.8726	403.2817	423.3008	1.9809	0.7558	0.7201
321.7837	152.5249	402.291	419.7934	1.9984	0.7577	0.7261
321.9361	151.8823	401.0641	418.8063	2.0068	0.7600	0.7278
322.0885	151.748	401.0076	418.1463	2.0086	0.7601	0.7289
322.2409	151.2652	400.1071	416.6448	2.0150	0.7618	0.7316
322.3933	150.3894	399.5431	412.597	2.0267	0.7629	0.7387
322.5457	150.615	398.3752	409.7262	2.0237	0.7651	0.7439
322.6981	150.9299	399.8241	410.1954	2.0195	0.7623	0.7431
322.8505	151.2191	401.9546	409.7017	2.0156	0.7583	0.7440
323.0029	152.0809	403.6835	408.7305	2.0042	0.7550	0.7457
323.1553	152.9531	404.4253	408.0975	1.9928	0.7537	0.7469
323.3077	153.3923	403.0497	402.9054	1.9871	0.7562	0.7565
323.4601	153.6172	400.1394	396.8833	1.9842	0.7617	0.7680
323.6125	153.6746	400.2678	396.4194	1.9834	0.7615	0.7689
323.7649	153.6371	400.3271	396.3544	1.9839	0.7614	0.7690
323.9173	153.2328	400.7401	395.886	1.9891	0.7606	0.7699
324.0697	153.1473	402.4451	394.808	1.9902	0.7574	0.7720
324.2221	153.5652	403.9667	395.1388	1.9848	0.7545	0.7714
324.3745	153.9649	404.3323	398.1531	1.9797	0.7538	0.7655
324.5269	154.244	402.5456	399.5112	1.9761	0.7572	0.7629
324.6793	154.4084	397.2013	392.139	1.9740	0.7674	0.7773
324.8317	154.314	393.9099	387.0849	1.9752	0.7738	0.7874
324.9841	154.0907	394.4336	389.0214	1.9781	0.7728	0.7835
325.1365	154.3069	395.2617	389.1523	1.9753	0.7711	0.7832
325.2889	154.406	391.9148	385.5844	1.9740	0.7777	0.7905
325.4413	154.5057	389.0602	383.1807	1.9727	0.7834	0.7954
325.5937	154.7867	397.3513	383.8064	1.9692	0.7671	0.7942
325.7461	154.7822	404.3309	386.133	1.9692	0.7538	0.7894
325.8985	155.1757	412.3896	393.6657	1.9642	0.7391	0.7743
326.0509	155.7415	421.1294	411.1226	1.9571	0.7238	0.7414
326.2033	156.667	440.8891	425.544	1.9455	0.6913	0.7163
326.3557	156.605	457.6097	463.6952	1.9463	0.6661	0.6573
326.5081	156.9206	475.1925	501.0967	1.9424	0.6414	0.6083
326.6605	157.1301	499.5789	529.0004	1.9398	0.6101	0.5762
326.8129	158.3128	528.3979	546.6862	1.9253	0.5768	0.5575
326.9653	161.323	595.8605	617.4705	1.8894	0.5115	0.4936
327.1177	163.286	617.2358	636.3721	1.8667	0.4938	0.4790
327.2701	165.1221	617.3205	634.4022	1.8459	0.4937	0.4805
327.4225	165.9554	617.0075	633.6873	1.8366	0.4940	0.4810
327.5749	166.7971	618.181	633.8238	1.8274	0.4931	0.4809
