Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),NGR total counts (cps)
317,U1352,C,61,R,3,140,1193.4,41.184
317,U1352,C,61,R,3,150,1193.5,33.567
317,U1352,C,61,R,4,0,1193.5,43.568
317,U1352,C,61,R,4,10,1193.6,43.579
317,U1352,C,61,R,4,20,1193.7,44.566
317,U1352,C,61,R,4,30,1193.8,43.863
317,U1352,C,61,R,4,40,1193.9,43.053
317,U1352,C,61,R,4,50,1194,41.997
317,U1352,C,61,R,4,60,1194.1,41.462
317,U1352,C,61,R,4,70,1194.2,40.998
317,U1352,C,61,R,4,80,1194.3,38.825
317,U1352,C,61,R,4,90,1194.4,39.751
317,U1352,C,61,R,4,100,1194.5,41.753
317,U1352,C,61,R,4,110,1194.6,42.03
317,U1352,C,61,R,4,120,1194.7,40.916
317,U1352,C,61,R,4,130,1194.8,40.912
317,U1352,C,61,R,4,140,1194.9,39
317,U1352,C,61,R,4,150,1195,33.753
317,U1352,C,61,R,4,0,1193.5,43.568
317,U1352,C,61,R,4,10,1193.6,43.579
317,U1352,C,61,R,4,20,1193.7,44.566
317,U1352,C,61,R,4,30,1193.8,43.863
317,U1352,C,61,R,4,40,1193.9,43.053
317,U1352,C,61,R,4,50,1194,41.997
317,U1352,C,61,R,4,60,1194.1,41.462
317,U1352,C,61,R,4,70,1194.2,40.998
317,U1352,C,61,R,4,80,1194.3,38.825
317,U1352,C,61,R,4,90,1194.4,39.751
317,U1352,C,61,R,4,100,1194.5,41.753
317,U1352,C,61,R,4,110,1194.6,42.03
317,U1352,C,61,R,4,120,1194.7,40.916
317,U1352,C,61,R,4,130,1194.8,40.912
317,U1352,C,61,R,4,140,1194.9,39
317,U1352,C,61,R,4,150,1195,33.753
317,U1352,C,61,R,5,0,1195,38.348
317,U1352,C,61,R,5,10,1195.1,39.034
317,U1352,C,61,R,5,20,1195.2,41.426
317,U1352,C,61,R,5,30,1195.3,41.309
317,U1352,C,61,R,5,40,1195.4,39.6
317,U1352,C,61,R,5,50,1195.5,38.657
317,U1352,C,61,R,5,60,1195.6,39.468
317,U1352,C,61,R,5,70,1195.7,40.812
317,U1352,C,61,R,5,80,1195.8,39.628
317,U1352,C,61,R,5,90,1195.9,37.998
317,U1352,C,61,R,5,100,1196,38.146
317,U1352,C,61,R,5,110,1196.1,38.516
317,U1352,C,61,R,5,120,1196.2,37.812
317,U1352,C,61,R,5,130,1196.3,37.682
317,U1352,C,61,R,5,140,1196.4,35.581
317,U1352,C,61,R,5,150,1196.5,29.82
317,U1352,C,61,R,6,0,1196.5,36.868
317,U1352,C,61,R,6,10,1196.6,38.285
317,U1352,C,61,R,6,20,1196.7,39.059
317,U1352,C,61,R,6,30,1196.8,38.456
317,U1352,C,61,R,6,40,1196.9,38.013
317,U1352,C,61,R,6,50,1197,39.09
317,U1352,C,61,R,6,60,1197.1,38.445
317,U1352,C,61,R,6,70,1197.2,39.362
317,U1352,C,61,R,6,80,1197.3,38.548
317,U1352,C,61,R,6,90,1197.4,38.489
317,U1352,C,61,R,6,100,1197.5,37.112
317,U1352,C,62,R,1,0,1198.6,32.395
317,U1352,C,62,R,1,10,1198.7,34.866
317,U1352,C,62,R,1,20,1198.8,34.573
317,U1352,C,62,R,1,30,1198.9,33.706
317,U1352,C,62,R,1,40,1199,33.857
317,U1352,C,62,R,1,50,1199.1,34.083
317,U1352,C,62,R,1,60,1199.2,33.565
317,U1352,C,62,R,1,70,1199.3,32.918
317,U1352,C,62,R,1,80,1199.4,33.628
317,U1352,C,62,R,1,90,1199.5,35.878
317,U1352,C,62,R,1,100,1199.6,36.756
317,U1352,C,62,R,1,110,1199.7,36.196
317,U1352,C,62,R,1,120,1199.8,35.449
317,U1352,C,62,R,1,130,1199.9,33.506
317,U1352,C,62,R,1,140,1200,30.019
317,U1352,C,62,R,1,150,1200.1,22.347
317,U1352,C,62,R,2,0,1200.1,34.128
317,U1352,C,62,R,2,10,1200.2,33.504
317,U1352,C,62,R,2,20,1200.3,36.823
317,U1352,C,62,R,2,30,1200.4,37.783
317,U1352,C,62,R,2,40,1200.5,37.733
317,U1352,C,62,R,2,50,1200.6,38.76
317,U1352,C,62,R,2,60,1200.7,39.535
317,U1352,C,62,R,2,70,1200.8,38.385
317,U1352,C,62,R,2,80,1200.9,37.411
317,U1352,C,62,R,2,90,1201,38.051
317,U1352,C,62,R,2,100,1201.1,39.266
317,U1352,C,62,R,2,110,1201.2,41.55
317,U1352,C,62,R,2,120,1201.3,41.089
317,U1352,C,62,R,2,130,1201.4,39.899
317,U1352,C,62,R,2,140,1201.5,44.341
317,U1352,C,62,R,2,150,1201.6,41.52
317,U1352,C,62,R,3,0,1201.6,45.948
317,U1352,C,62,R,3,10,1201.7,44.956
317,U1352,C,62,R,3,20,1201.8,43.576
317,U1352,C,62,R,3,30,1201.9,42.533
317,U1352,C,62,R,3,40,1202,41.23
317,U1352,C,62,R,3,50,1202.1,41.913
317,U1352,C,62,R,3,60,1202.2,40.395
317,U1352,C,62,R,3,70,1202.3,42.465
317,U1352,C,62,R,3,80,1202.4,45.371
317,U1352,C,62,R,3,90,1202.5,55.981
317,U1352,C,62,R,3,100,1202.6,65.393
317,U1352,C,62,R,3,110,1202.7,59.75
317,U1352,C,62,R,3,120,1202.8,53.259
317,U1352,C,62,R,3,130,1202.9,46.626
317,U1352,C,62,R,3,140,1203,39.727
317,U1352,C,62,R,3,150,1203.1,31.987
317,U1352,C,62,R,4,0,1203.1,40.875
317,U1352,C,62,R,4,10,1203.2,41.432
317,U1352,C,62,R,4,20,1203.3,43.963
317,U1352,C,62,R,4,30,1203.4,44.456
317,U1352,C,62,R,4,40,1203.5,44.653
317,U1352,C,62,R,4,50,1203.6,46.387
317,U1352,C,62,R,4,60,1203.7,44.478
317,U1352,C,62,R,4,70,1203.8,42.782
317,U1352,C,62,R,4,80,1203.9,42.958
317,U1352,C,62,R,4,90,1204,44.728
317,U1352,C,62,R,4,100,1204.1,45.633
317,U1352,C,62,R,4,110,1204.2,43.093
317,U1352,C,62,R,4,120,1204.3,43.696
317,U1352,C,62,R,4,130,1204.4,44.282
317,U1352,C,62,R,4,140,1204.5,43.589
317,U1352,C,62,R,4,150,1204.6,36.993
317,U1352,C,62,R,5,0,1204.6,43.275
317,U1352,C,62,R,5,10,1204.7,42.249
317,U1352,C,62,R,5,20,1204.8,44.413
317,U1352,C,62,R,5,30,1204.9,43.109
317,U1352,C,62,R,5,40,1205,40.38
317,U1352,C,62,R,5,50,1205.1,40.963
317,U1352,C,62,R,5,60,1205.2,40.495
317,U1352,C,62,R,5,70,1205.3,40.258
317,U1352,C,62,R,5,80,1205.4,40.625
317,U1352,C,62,R,5,90,1205.5,43.118
317,U1352,C,62,R,5,100,1205.6,45.993
317,U1352,C,62,R,6,0,1205.6,41.015
317,U1352,C,62,R,6,10,1205.7,42.627
317,U1352,C,62,R,6,20,1205.8,43.806
317,U1352,C,62,R,6,30,1205.9,44.629
317,U1352,C,62,R,6,40,1206,41.623
317,U1352,C,62,R,6,50,1206.1,40.548
317,U1352,C,62,R,6,60,1206.2,39.061
317,U1352,C,65,R,1,0,1221.4,21.268
317,U1352,C,65,R,1,10,1221.5,25.496
317,U1352,C,65,R,1,20,1221.6,27.059
317,U1352,C,65,R,1,30,1221.7,26.043
317,U1352,C,65,R,1,40,1221.8,28.823
317,U1352,C,65,R,1,50,1221.9,29.917
317,U1352,C,65,R,1,60,1222,29.685
317,U1352,C,65,R,1,70,1222.1,31.196
317,U1352,C,65,R,1,80,1222.2,30.48
317,U1352,C,70,R,1,0,1246.7,24.301
317,U1352,C,70,R,1,10,1246.8,28.123
317,U1352,C,70,R,1,20,1246.9,32.093
317,U1352,C,70,R,1,30,1247,32.266
317,U1352,C,70,R,1,40,1247.1,32.407
317,U1352,C,70,R,1,50,1247.2,33.327
317,U1352,C,70,R,1,60,1247.3,34.025
317,U1352,C,70,R,1,70,1247.4,32.682
317,U1352,C,70,R,1,80,1247.5,32.438
317,U1352,C,70,R,1,90,1247.6,33.998
317,U1352,C,70,R,1,100,1247.7,36.916
317,U1352,C,70,R,1,110,1247.8,37.363
317,U1352,C,70,R,1,120,1247.9,35.292
317,U1352,C,70,R,1,130,1248,33.716
317,U1352,C,70,R,1,140,1248.1,31.232
317,U1352,C,70,R,1,150,1248.2,27.22
317,U1352,C,70,R,2,0,1248.2,29.388
317,U1352,C,70,R,2,10,1248.3,28.722
317,U1352,C,70,R,2,20,1248.4,30.806
317,U1352,C,70,R,2,30,1248.5,31.033
317,U1352,C,70,R,2,40,1248.6,29.677
317,U1352,C,70,R,2,50,1248.7,29.373
317,U1352,C,70,R,2,60,1248.8,28.142
317,U1352,C,70,R,2,70,1248.9,25.578
317,U1352,C,70,R,2,80,1249,24.245
317,U1352,C,70,R,2,90,1249.1,26.595
317,U1352,C,70,R,2,100,1249.2,29.633
317,U1352,C,70,R,2,110,1249.3,30.996
317,U1352,C,70,R,2,120,1249.4,33.176
317,U1352,C,70,R,2,130,1249.5,32.782
317,U1352,C,70,R,2,140,1249.6,30.575
317,U1352,C,70,R,2,150,1249.7,23.753
317,U1352,C,70,R,3,0,1249.7,29.635
317,U1352,C,70,R,3,10,1249.8,29.834
317,U1352,C,70,R,3,20,1249.9,31.656
317,U1352,C,70,R,3,30,1250,31.856
317,U1352,C,70,R,3,40,1250.1,31.307
317,U1352,C,70,R,3,50,1250.2,33.283
317,U1352,C,70,R,3,60,1250.3,36.488
317,U1352,C,70,R,3,70,1250.4,38.968
317,U1352,C,70,R,3,80,1250.5,35.168
317,U1352,C,70,R,3,90,1250.6,34.495
317,U1352,C,70,R,3,100,1250.7,35.123
317,U1352,C,70,R,3,110,1250.8,34.576
317,U1352,C,70,R,3,120,1250.9,33.389
317,U1352,C,70,R,3,130,1251,33.067
317,U1352,C,70,R,3,140,1251.1,30.328
317,U1352,C,70,R,4,0,1251.16,35.461
317,U1352,C,70,R,4,10,1251.26,39.055
317,U1352,C,70,R,4,20,1251.36,36.489
317,U1352,C,70,R,4,30,1251.46,35.459
317,U1352,C,70,R,4,40,1251.56,35.53
317,U1352,C,70,R,4,50,1251.66,36.283
317,U1352,C,70,R,4,60,1251.76,35.652
317,U1352,C,70,R,4,70,1251.86,34.108
317,U1352,C,70,R,4,80,1251.96,33.995
317,U1352,C,70,R,4,90,1252.06,35.521
317,U1352,C,70,R,4,100,1252.16,36.573
317,U1352,C,70,R,4,110,1252.26,37.8
317,U1352,C,70,R,4,120,1252.36,37.616
317,U1352,C,70,R,4,130,1252.46,37.036
317,U1352,C,70,R,4,140,1252.56,33.721
317,U1352,C,70,R,4,150,1252.66,30.8
317,U1352,C,70,R,5,0,1252.66,36.968
317,U1352,C,70,R,5,10,1252.76,35.546
317,U1352,C,70,R,5,20,1252.86,37.749
317,U1352,C,70,R,5,30,1252.96,40.873
317,U1352,C,70,R,5,40,1253.06,42.09
317,U1352,C,70,R,5,50,1253.16,40.327
317,U1352,C,70,R,5,60,1253.26,39.755
317,U1352,C,70,R,5,70,1253.36,41.845
317,U1352,C,70,R,5,80,1253.46,44.378
317,U1352,C,70,R,5,90,1253.56,38.088
317,U1352,C,70,R,5,100,1253.66,34.486
317,U1352,C,70,R,5,110,1253.76,35.826
317,U1352,C,70,R,5,120,1253.86,32.492
317,U1352,C,70,R,5,130,1253.96,29.526
317,U1352,C,70,R,5,140,1254.06,26.512
317,U1352,C,70,R,5,150,1254.16,24.273
317,U1352,C,70,R,6,0,1254.16,28.081
317,U1352,C,70,R,6,10,1254.26,29.1
317,U1352,C,70,R,6,20,1254.36,32.169
317,U1352,C,70,R,6,30,1254.46,31.983
317,U1352,C,70,R,6,40,1254.56,31.517
317,U1352,C,70,R,6,50,1254.66,31.497
317,U1352,C,70,R,6,60,1254.76,31.792
317,U1352,C,70,R,6,70,1254.86,33.245
317,U1352,C,70,R,6,80,1254.96,32.541
317,U1352,C,70,R,6,90,1255.06,31.525
317,U1352,C,70,R,6,100,1255.16,31.713
317,U1352,C,70,R,6,110,1255.26,32.786
317,U1352,C,70,R,6,120,1255.36,31.242
317,U1352,C,70,R,6,130,1255.46,31.452
317,U1352,C,70,R,6,140,1255.56,32.911
317,U1352,C,70,R,6,150,1255.66,29.553
317,U1352,C,70,R,6,0,1254.16,28.081
317,U1352,C,70,R,6,10,1254.26,29.1
317,U1352,C,70,R,6,20,1254.36,32.169
317,U1352,C,70,R,6,30,1254.46,31.983
317,U1352,C,70,R,6,40,1254.56,31.517
317,U1352,C,70,R,6,50,1254.66,31.497
317,U1352,C,70,R,6,60,1254.76,31.792
317,U1352,C,70,R,6,70,1254.86,33.245
317,U1352,C,70,R,6,80,1254.96,32.541
317,U1352,C,70,R,6,90,1255.06,31.525
317,U1352,C,70,R,6,100,1255.16,31.713
317,U1352,C,70,R,6,110,1255.26,32.786
317,U1352,C,70,R,6,120,1255.36,31.242
317,U1352,C,70,R,6,130,1255.46,31.452
317,U1352,C,70,R,6,140,1255.56,32.911
317,U1352,C,70,R,6,150,1255.66,29.553
317,U1352,C,70,R,7,0,1255.66,28.268
317,U1352,C,70,R,7,10,1255.76,31.898
317,U1352,C,70,R,7,20,1255.86,33.329
317,U1352,C,70,R,7,30,1255.96,31.616
317,U1352,C,70,R,7,40,1256.06,36.827
317,U1352,C,70,R,7,50,1256.16,38.61
317,U1352,C,70,R,7,60,1256.26,34.958
317,U1352,C,70,R,7,70,1256.36,30.591
317,U1352,C,70,R,7,0,1255.66,28.268
317,U1352,C,70,R,7,10,1255.76,31.898
317,U1352,C,70,R,7,20,1255.86,33.329
317,U1352,C,70,R,7,30,1255.96,31.616
317,U1352,C,70,R,7,40,1256.06,36.827
317,U1352,C,70,R,7,50,1256.16,38.61
317,U1352,C,70,R,7,60,1256.26,34.958
317,U1352,C,70,R,7,70,1256.36,30.591
317,U1352,C,71,R,1,0,1256.3,29.661
317,U1352,C,71,R,1,10,1256.4,30.165
317,U1352,C,71,R,1,20,1256.5,32.229
317,U1352,C,71,R,1,30,1256.6,32.246
317,U1352,C,71,R,1,40,1256.7,30.683
317,U1352,C,71,R,1,50,1256.8,30.27
317,U1352,C,71,R,1,60,1256.9,31.008
317,U1352,C,71,R,1,70,1257,32.012
317,U1352,C,71,R,1,80,1257.1,30.781
317,U1352,C,71,R,1,90,1257.2,30.211
317,U1352,C,71,R,1,100,1257.3,32.07
317,U1352,C,71,R,1,110,1257.4,30.75
317,U1352,C,71,R,1,120,1257.5,27.439
317,U1352,C,71,R,1,130,1257.6,27.316
317,U1352,C,71,R,1,140,1257.7,27.007
317,U1352,C,71,R,1,150,1257.8,26.44
317,U1352,C,71,R,2,0,1257.8,28.228
317,U1352,C,71,R,2,10,1257.9,27.447
317,U1352,C,71,R,2,20,1258,29.659
317,U1352,C,71,R,2,30,1258.1,30.659
317,U1352,C,71,R,2,40,1258.2,31.08
317,U1352,C,71,R,2,50,1258.3,30.767
317,U1352,C,71,R,2,60,1258.4,31.555
317,U1352,C,71,R,2,70,1258.5,32.172
317,U1352,C,71,R,2,80,1258.6,31.361
317,U1352,C,71,R,2,90,1258.7,31.608
317,U1352,C,71,R,2,100,1258.8,30.853
317,U1352,C,71,R,2,110,1258.9,30.603
317,U1352,C,71,R,2,120,1259,27.839
317,U1352,C,71,R,2,130,1259.1,29.062
317,U1352,C,71,R,2,140,1259.2,30.989
317,U1352,C,71,R,2,150,1259.3,26.869
317,U1352,C,71,R,3,0,1259.3,27.861
317,U1352,C,71,R,3,10,1259.4,30.052
317,U1352,C,71,R,3,20,1259.5,31.916
317,U1352,C,71,R,3,30,1259.6,31.843
317,U1352,C,71,R,3,40,1259.7,32.293
317,U1352,C,71,R,3,50,1259.8,34.14
317,U1352,C,71,R,3,60,1259.9,35.022
317,U1352,C,71,R,3,70,1260,31.272
317,U1352,C,71,R,3,80,1260.1,29.045
317,U1352,C,71,R,3,90,1260.2,29.451
317,U1352,C,71,R,3,100,1260.3,33.586
317,U1352,C,71,R,3,110,1260.4,32.926
317,U1352,C,71,R,3,120,1260.5,32.992
317,U1352,C,71,R,3,130,1260.6,32.562
317,U1352,C,71,R,3,140,1260.7,30.67
317,U1352,C,71,R,4,0,1260.8,29.441
317,U1352,C,71,R,4,10,1260.9,28.58
317,U1352,C,71,R,4,20,1261,30.093
317,U1352,C,71,R,4,30,1261.1,30.926
317,U1352,C,71,R,4,40,1261.2,30.747
317,U1352,C,71,R,4,50,1261.3,30.303
317,U1352,C,71,R,4,60,1261.4,31.002
317,U1352,C,71,R,4,70,1261.5,30.195
317,U1352,C,71,R,4,80,1261.6,29.925
317,U1352,C,71,R,4,90,1261.7,28.895
317,U1352,C,71,R,4,100,1261.8,30.083
317,U1352,C,71,R,4,110,1261.9,29.646
317,U1352,C,71,R,4,120,1262,28.806
317,U1352,C,71,R,4,130,1262.1,27.066
317,U1352,C,71,R,4,140,1262.2,25.223
317,U1352,C,71,R,4,150,1262.3,23.267
317,U1352,C,71,R,5,0,1262.3,28.468
317,U1352,C,71,R,5,10,1262.4,27.93
317,U1352,C,71,R,5,20,1262.5,30.469
317,U1352,C,71,R,5,30,1262.6,32.379
317,U1352,C,71,R,5,40,1262.7,30.783
317,U1352,C,71,R,5,50,1262.8,31.117
317,U1352,C,71,R,5,60,1262.9,31.618
317,U1352,C,71,R,5,70,1263,30.235
317,U1352,C,71,R,5,80,1263.1,31.141
317,U1352,C,71,R,5,90,1263.2,30.468
317,U1352,C,71,R,5,100,1263.3,31.303
317,U1352,C,71,R,5,110,1263.4,34.26
317,U1352,C,71,R,5,120,1263.5,34.969
317,U1352,C,71,R,5,130,1263.6,32.539
317,U1352,C,71,R,5,140,1263.7,29.713
317,U1352,C,71,R,5,150,1263.8,26.107
317,U1352,C,71,R,6,0,1263.8,31.528
317,U1352,C,71,R,6,10,1263.9,33.427
317,U1352,C,71,R,6,20,1264,37.186
317,U1352,C,71,R,6,30,1264.1,40.379
317,U1352,C,71,R,6,40,1264.2,39.93
317,U1352,C,71,R,6,50,1264.3,39.637
317,U1352,C,71,R,6,60,1264.4,38.218
317,U1352,C,71,R,6,70,1264.5,36.442
317,U1352,C,71,R,6,80,1264.6,35.305
317,U1352,C,71,R,6,90,1264.7,34.335
317,U1352,C,71,R,6,100,1264.8,33.756
317,U1352,C,71,R,6,110,1264.9,32.836
317,U1352,C,71,R,6,120,1265,31.666
317,U1352,C,71,R,6,130,1265.1,30.992
317,U1352,C,71,R,6,140,1265.2,32.057
317,U1352,C,71,R,6,150,1265.3,33.8
317,U1352,C,71,R,7,0,1265.3,39.368
317,U1352,C,71,R,7,10,1265.4,36.599
317,U1352,C,71,R,7,20,1265.5,31.479
317,U1352,C,71,R,7,30,1265.6,30.779
317,U1352,C,71,R,7,40,1265.7,32.103
317,U1352,C,71,R,7,50,1265.8,31.133
317,U1352,C,71,R,7,60,1265.9,26.033
317,U1352,C,71,R,7,70,1266,24.626
317,U1352,C,72,R,1,0,1265.8,26.881
317,U1352,C,72,R,1,10,1265.9,27.287
317,U1352,C,72,R,1,20,1266,29.906
317,U1352,C,72,R,1,30,1266.1,30.156
317,U1352,C,72,R,1,40,1266.2,30.367
317,U1352,C,72,R,1,50,1266.3,30.786
317,U1352,C,72,R,1,0,1265.8,26.881
317,U1352,C,72,R,1,10,1265.9,27.287
317,U1352,C,72,R,1,20,1266,29.906
317,U1352,C,72,R,1,30,1266.1,30.156
317,U1352,C,72,R,1,40,1266.2,30.367
317,U1352,C,72,R,1,50,1266.3,30.786
317,U1352,C,73,R,1,0,1275,23.308
317,U1352,C,73,R,1,10,1275.1,23.029
317,U1352,C,73,R,1,20,1275.2,26.143
317,U1352,C,73,R,1,30,1275.3,28.999
317,U1352,C,73,R,1,40,1275.4,29.417
317,U1352,C,73,R,1,50,1275.5,32.167
317,U1352,C,73,R,1,60,1275.6,35.095
317,U1352,C,73,R,1,70,1275.7,36.908
317,U1352,C,73,R,1,80,1275.8,34.385
317,U1352,C,73,R,1,90,1275.9,29.721
317,U1352,C,73,R,1,100,1276,30.523
317,U1352,C,73,R,1,110,1276.1,29.773
317,U1352,C,73,R,1,120,1276.2,30.389
317,U1352,C,73,R,1,130,1276.3,29.822
317,U1352,C,73,R,1,140,1276.4,28.1
317,U1352,C,73,R,1,150,1276.5,22.613
317,U1352,C,73,R,2,0,1276.5,30.335
317,U1352,C,73,R,2,10,1276.6,30.521
317,U1352,C,73,R,2,20,1276.7,31.053
317,U1352,C,73,R,2,30,1276.8,29.279
317,U1352,C,73,R,2,40,1276.9,25.287
317,U1352,C,73,R,2,50,1277,25.72
317,U1352,C,73,R,2,60,1277.1,27.785
317,U1352,C,73,R,2,70,1277.2,30.805
317,U1352,C,73,R,2,80,1277.3,30.941
317,U1352,C,73,R,2,90,1277.4,30.241
317,U1352,C,73,R,2,100,1277.5,29.343
317,U1352,C,73,R,2,110,1277.6,30.396
317,U1352,C,73,R,2,120,1277.7,28.942
317,U1352,C,73,R,2,130,1277.8,27.302
317,U1352,C,73,R,2,140,1277.9,23.675
317,U1352,C,73,R,2,150,1278,20.313
317,U1352,C,73,R,3,0,1278,24.968
317,U1352,C,73,R,3,10,1278.1,24.627
317,U1352,C,73,R,3,20,1278.2,26.466
317,U1352,C,73,R,3,30,1278.3,25.573
317,U1352,C,73,R,3,40,1278.4,27.25
317,U1352,C,73,R,3,50,1278.5,27.577
317,U1352,C,73,R,3,60,1278.6,26.665
317,U1352,C,73,R,3,70,1278.7,25.815
317,U1352,C,73,R,3,80,1278.8,25.071
317,U1352,C,73,R,3,90,1278.9,25.005
317,U1352,C,73,R,3,100,1279,24.456
317,U1352,C,73,R,3,110,1279.1,26.57
317,U1352,C,73,R,3,120,1279.2,26.142
317,U1352,C,73,R,3,130,1279.3,26.439
317,U1352,C,73,R,3,140,1279.4,23.976
317,U1352,C,73,R,3,150,1279.5,21.86
317,U1352,C,73,R,4,0,1279.5,25.335
317,U1352,C,73,R,4,10,1279.6,24.867
317,U1352,C,73,R,4,20,1279.7,36.759
317,U1352,C,73,R,4,30,1279.8,45.153
317,U1352,C,73,R,4,40,1279.9,45.19
317,U1352,C,73,R,4,50,1280,46.933
317,U1352,C,73,R,4,60,1280.1,48.072
317,U1352,C,73,R,4,70,1280.2,47.755
317,U1352,C,73,R,4,80,1280.3,47.315
317,U1352,C,73,R,4,90,1280.4,47.691
317,U1352,C,73,R,4,100,1280.5,48.943
317,U1352,C,73,R,4,110,1280.6,48.543
317,U1352,C,73,R,4,120,1280.7,46.799
317,U1352,C,73,R,4,130,1280.8,45.149
317,U1352,C,73,R,4,140,1280.9,38.335
317,U1352,C,73,R,4,150,1281,33.993
317,U1352,C,73,R,5,0,1281,42.021
317,U1352,C,73,R,5,10,1281.1,42.18
317,U1352,C,73,R,5,20,1281.2,40.836
317,U1352,C,73,R,5,30,1281.3,37.746
317,U1352,C,73,R,5,40,1281.4,36.367
317,U1352,C,73,R,5,50,1281.5,38.58
317,U1352,C,73,R,5,60,1281.6,37.345
317,U1352,C,73,R,5,70,1281.7,39.385
317,U1352,C,73,R,5,80,1281.8,40.251
317,U1352,C,73,R,5,90,1281.9,41.011
317,U1352,C,73,R,5,100,1282,41.066
317,U1352,C,73,R,5,110,1282.1,39.59
317,U1352,C,73,R,5,120,1282.2,37.012
317,U1352,C,73,R,5,130,1282.3,36.782
317,U1352,C,73,R,5,140,1282.4,35.135
317,U1352,C,73,R,6,0,1282.5,37.341
317,U1352,C,73,R,6,10,1282.6,36.258
317,U1352,C,73,R,6,20,1282.7,38.669
317,U1352,C,73,R,6,30,1282.8,36.176
317,U1352,C,73,R,6,40,1282.9,31.93
317,U1352,C,73,R,6,50,1283,33.163
317,U1352,C,73,R,6,60,1283.1,34.118
317,U1352,C,73,R,6,70,1283.2,30.765
317,U1352,C,73,R,6,80,1283.3,28.561
317,U1352,C,73,R,6,90,1283.4,27.751
317,U1352,C,73,R,6,100,1283.5,33.683
317,U1352,C,73,R,6,110,1283.6,33.7
317,U1352,C,73,R,6,120,1283.7,29.946
317,U1352,C,73,R,6,130,1283.8,28.076
317,U1352,C,73,R,6,140,1283.9,27.624
317,U1352,C,76,R,1,0,1303.9,39.688
317,U1352,C,76,R,1,10,1304,41.998
317,U1352,C,76,R,1,20,1304.1,43.386
317,U1352,C,76,R,1,30,1304.2,44.846
317,U1352,C,76,R,1,40,1304.3,44.47
317,U1352,C,76,R,1,50,1304.4,42.977
317,U1352,C,76,R,1,60,1304.5,44.435
317,U1352,C,76,R,1,70,1304.6,42.492
317,U1352,C,76,R,1,80,1304.7,41.881
317,U1352,C,76,R,1,90,1304.8,41.885
317,U1352,C,76,R,1,100,1304.9,40.417
317,U1352,C,76,R,1,110,1305,38.761
317,U1352,C,77,R,1,0,1308.4,36.101
317,U1352,C,77,R,1,10,1308.5,36.036
317,U1352,C,77,R,1,20,1308.6,35.319
317,U1352,C,77,R,1,30,1308.7,26.193
317,U1352,C,77,R,1,40,1308.8,27.417
317,U1352,C,77,R,1,50,1308.9,30.84
317,U1352,C,77,R,1,60,1309,32.845
317,U1352,C,77,R,1,70,1309.1,33.685
317,U1352,C,77,R,1,80,1309.2,36.975
317,U1352,C,77,R,1,90,1309.3,38.988
317,U1352,C,77,R,1,100,1309.4,40.853
317,U1352,C,77,R,1,110,1309.5,41.226
317,U1352,C,77,R,1,120,1309.6,41.256
317,U1352,C,77,R,1,130,1309.7,42.069
317,U1352,C,77,R,1,140,1309.8,37.521
317,U1352,C,77,R,2,0,1309.9,32.375
317,U1352,C,77,R,2,10,1310,33.322
317,U1352,C,77,R,2,20,1310.1,37.103
317,U1352,C,77,R,2,30,1310.2,38.089
317,U1352,C,77,R,2,40,1310.3,38.733
317,U1352,C,77,R,2,50,1310.4,38.617
317,U1352,C,77,R,2,60,1310.5,38.285
317,U1352,C,77,R,2,70,1310.6,37.245
317,U1352,C,77,R,2,80,1310.7,35.614
317,U1352,C,78,R,1,0,1313.4,23.808
317,U1352,C,78,R,1,10,1313.5,26.415
317,U1352,C,78,R,1,20,1313.6,35.203
317,U1352,C,78,R,1,30,1313.7,37.649
317,U1352,C,78,R,1,40,1313.8,38.51
317,U1352,C,78,R,1,50,1313.9,39.983
317,U1352,C,78,R,1,60,1314,39.822
317,U1352,C,78,R,1,70,1314.1,38.845
317,U1352,C,78,R,1,80,1314.2,37.358
317,U1352,C,78,R,1,90,1314.3,36.615
317,U1352,C,78,R,1,100,1314.4,36.12
317,U1352,C,78,R,1,110,1314.5,40.926
317,U1352,C,78,R,1,120,1314.6,45.709
317,U1352,C,78,R,1,130,1314.7,44.035
317,U1352,C,78,R,1,140,1314.8,37.206
317,U1352,C,78,R,2,0,1314.84,38.535
317,U1352,C,78,R,2,10,1314.94,33.696
317,U1352,C,78,R,2,20,1315.04,33.166
317,U1352,C,78,R,2,30,1315.14,31.066
317,U1352,C,78,R,2,40,1315.24,31.09
317,U1352,C,78,R,2,50,1315.34,31.903
317,U1352,C,78,R,2,60,1315.44,31.992
317,U1352,C,78,R,2,70,1315.54,32.675
317,U1352,C,78,R,2,80,1315.64,31.398
317,U1352,C,78,R,2,90,1315.74,35.435
317,U1352,C,78,R,2,100,1315.84,40.106
317,U1352,C,78,R,2,110,1315.94,38.663
317,U1352,C,78,R,2,120,1316.04,36.182
317,U1352,C,78,R,2,130,1316.14,34.726
317,U1352,C,78,R,2,140,1316.24,31.548
317,U1352,C,78,R,3,0,1316.34,31.228
317,U1352,C,78,R,3,10,1316.44,31.135
317,U1352,C,78,R,3,20,1316.54,36.139
317,U1352,C,78,R,3,30,1316.64,38.686
317,U1352,C,78,R,3,40,1316.74,38.543
317,U1352,C,78,R,3,50,1316.84,38.82
317,U1352,C,78,R,3,60,1316.94,41.185
317,U1352,C,78,R,3,70,1317.04,40.625
