Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Reflectance L*,Reflectance a*,Reflectance b*
317,U1352,D,2,H,4,44.8,8.448,27.5,0.4,-2.7
317,U1352,D,2,H,4,49.8,8.498,57.6,-2,0.8
317,U1352,D,2,H,4,54.8,8.548,57.6,-2.2,0.4
317,U1352,D,2,H,4,59.8,8.598,56.6,-1.9,-0.5
317,U1352,D,2,H,4,64.9,8.649,50.8,-2.2,1.4
317,U1352,D,2,H,4,69.9,8.699,55.7,-2.2,1
317,U1352,D,2,H,4,74.9,8.749,49.1,-2.1,1.3
317,U1352,D,2,H,4,79.9,8.799,49.4,-2.2,1.8
317,U1352,D,2,H,4,84.9,8.849,54.1,-2.4,1.8
317,U1352,D,2,H,4,89.9,8.899,49.8,-2.3,2.8
317,U1352,D,2,H,4,94.9,8.949,43.6,-1.6,0.8
317,U1352,D,2,H,4,99.9,8.999,52.7,-1.8,1.2
317,U1352,D,2,H,4,104.9,9.049,48.3,-1.9,0.7
317,U1352,D,2,H,4,110,9.1,53.6,-1.9,0.8
317,U1352,D,2,H,4,115,9.15,46.9,-1.9,1.2
317,U1352,D,2,H,4,120,9.2,52.3,-1.8,0.8
317,U1352,D,2,H,4,125,9.25,56.5,-2.3,-0.2
317,U1352,D,2,H,4,130,9.3,53.9,-1.9,0.2
317,U1352,D,2,H,4,135,9.35,50.4,-2.3,1.2
317,U1352,D,2,H,4,140,9.4,57.9,-2.3,0.7
317,U1352,D,2,H,4,145,9.45,49.2,-2.5,2.7
317,U1352,D,2,H,5,4.7,9.547,48.4,-1.8,1
317,U1352,D,2,H,5,9.7,9.597,45.3,-1.6,0.2
317,U1352,D,2,H,5,14.7,9.647,50,-2.1,0.7
317,U1352,D,2,H,5,19.7,9.697,53,-2.2,0.6
317,U1352,D,2,H,5,24.7,9.747,49.3,-1.7,0.6
317,U1352,D,2,H,5,29.8,9.798,53.2,-2.6,1.1
317,U1352,D,2,H,5,34.8,9.848,56.4,-2.1,-0.7
317,U1352,D,2,H,5,39.8,9.898,57.3,-2.4,0.3
317,U1352,D,2,H,5,44.8,9.948,56.6,-2.4,-1
317,U1352,D,2,H,5,49.8,9.998,47.9,-2,1
317,U1352,D,2,H,5,54.8,10.048,50.6,-2,1.1
317,U1352,D,2,H,5,59.8,10.098,36.9,-0.5,0.2
317,U1352,D,2,H,5,64.9,10.149,40.7,-1.4,0.7
317,U1352,D,2,H,5,69.9,10.199,47.1,-1.5,1
317,U1352,D,2,H,5,74.9,10.249,50.1,-2.6,1.7
317,U1352,D,2,H,5,79.9,10.299,47.2,-1.3,1
317,U1352,D,2,H,5,84.9,10.349,43.6,-1.4,0.6
317,U1352,D,2,H,5,89.9,10.399,51.2,-2.1,1.4
317,U1352,D,2,H,5,94.9,10.449,48,-1.6,0.8
317,U1352,D,2,H,5,99.9,10.499,53.7,-1.6,0.6
317,U1352,D,2,H,5,104.9,10.549,53,-1.8,0.5
317,U1352,D,2,H,5,110,10.6,56,-2.2,0.8
317,U1352,D,2,H,5,115,10.65,49.4,-0.7,1.7
317,U1352,D,2,H,5,120,10.7,56,-2.2,0.4
317,U1352,D,2,H,5,125,10.75,46.9,-1.2,0.3
317,U1352,D,2,H,5,130,10.8,55.8,-2.6,0.7
317,U1352,D,2,H,5,135,10.85,48.1,-2.5,1.6
317,U1352,D,2,H,5,140,10.9,43.7,-1.9,0.8
317,U1352,D,2,H,5,145,10.95,53.5,-2,2
317,U1352,D,2,H,6,4.7,11.047,57.4,-2,-0.1
317,U1352,D,2,H,6,9.7,11.097,48.7,-2,0.9
317,U1352,D,2,H,6,14.7,11.147,42.8,-1.2,0.3
317,U1352,D,2,H,6,19.8,11.198,52.9,-1.9,-0.1
317,U1352,D,2,H,6,24.8,11.248,52.3,-1.8,0
317,U1352,D,2,H,6,29.8,11.298,51.7,-1.9,0.7
317,U1352,D,2,H,6,34.8,11.348,52.6,-2.3,1.4
317,U1352,D,2,H,6,39.8,11.398,47.7,-1.7,0.3
317,U1352,D,2,H,6,44.8,11.448,55.1,-2.1,0.4
317,U1352,D,2,H,6,49.8,11.498,50.4,-2,0.6
317,U1352,D,2,H,6,54.8,11.548,58,-2.2,-0.2
317,U1352,D,2,H,6,59.9,11.599,58.2,-2.1,-0.5
317,U1352,D,2,H,6,64.9,11.649,55,-1.7,-1.3
317,U1352,D,2,H,6,69.9,11.699,59.1,-1.6,-0.6
317,U1352,D,2,H,6,74.9,11.749,50.9,-1.4,-0.1
317,U1352,D,2,H,6,79.9,11.799,51.3,-2.1,1
317,U1352,D,2,H,6,84.9,11.849,48.3,-1.7,0.4
317,U1352,D,2,H,6,89.9,11.899,50.1,-2,0.4
317,U1352,D,2,H,6,94.9,11.949,53.5,-1.7,0.4
317,U1352,D,2,H,6,99.9,11.999,53.5,-2.2,1.2
317,U1352,D,2,H,6,104.9,12.049,51.7,-1.8,-0.2
317,U1352,D,2,H,6,110,12.1,58,-1.8,-0.2
317,U1352,D,2,H,6,115,12.15,46.3,-1,0
317,U1352,D,2,H,6,120,12.2,53.5,-2.1,0.5
317,U1352,D,2,H,6,125,12.25,41.9,-1,-0.6
317,U1352,D,2,H,6,130,12.3,54.3,-2.2,0.6
317,U1352,D,2,H,6,135,12.35,43.4,-1.7,0.7
317,U1352,D,2,H,6,140,12.4,50.3,-1.5,0.8
317,U1352,D,2,H,6,145,12.45,51.3,-3,2.5
317,U1352,D,2,H,7,4.9,12.549,57.4,-1.5,-0.5
317,U1352,D,2,H,7,9.9,12.599,54.5,-2.2,0.3
317,U1352,D,2,H,7,14.9,12.649,54.2,-2.3,-0.7
317,U1352,D,2,H,7,19.9,12.699,52.4,-2.2,1.4
317,U1352,D,2,H,7,25,12.75,55.1,-2.1,1.6
317,U1352,D,2,H,7,30,12.8,52.9,-1.7,0.4
317,U1352,D,2,H,7,35,12.85,53.4,-2.2,0.9
317,U1352,D,2,H,7,40,12.9,52.2,-1.7,0.4
317,U1352,D,2,H,7,45,12.95,49.9,-2.3,1.5
317,U1352,D,2,H,7,50,13,43.6,-1.4,0.7
317,U1352,D,2,H,7,55,13.05,47.7,-2.3,1.9
317,U1352,D,2,H,7,60,13.1,33.9,-0.3,-0.1
317,U1352,D,3,H,1,4.7,13.047,48,-1,-0.2
317,U1352,D,3,H,1,9.7,13.097,55.3,-1.8,0.3
317,U1352,D,3,H,1,14.7,13.147,56.8,-1.6,-0.3
317,U1352,D,3,H,1,19.7,13.197,53.2,-1.1,-0.3
317,U1352,D,3,H,1,24.8,13.248,55.9,-1.8,0.3
317,U1352,D,3,H,1,29.8,13.298,51.9,-1.6,0.8
317,U1352,D,3,H,1,34.8,13.348,54,-1.6,0.4
317,U1352,D,3,H,1,39.8,13.398,53.7,-1.7,0.7
317,U1352,D,3,H,1,44.8,13.448,52.2,-1.4,0.2
317,U1352,D,3,H,1,49.8,13.498,55.3,-1.7,-0.1
317,U1352,D,3,H,1,54.8,13.548,53.8,-1.4,-0.1
317,U1352,D,3,H,1,59.9,13.599,53.9,-1.7,0.4
317,U1352,D,3,H,1,64.9,13.649,51.2,-1.5,0.6
317,U1352,D,3,H,1,69.9,13.699,34.5,0,-1.5
317,U1352,D,3,H,1,74.9,13.749,48.7,-1.4,0
317,U1352,D,3,H,1,79.9,13.799,55.1,-1.9,1
317,U1352,D,3,H,1,84.9,13.849,54.1,-1.3,0.4
317,U1352,D,3,H,1,89.9,13.899,39.5,0.6,-1.7
317,U1352,D,3,H,1,94.9,13.949,45.1,-0.7,-0.5
317,U1352,D,3,H,1,100,14,46.4,-1.2,0
317,U1352,D,3,H,1,105,14.05,55.2,-1.3,-0.3
317,U1352,D,3,H,1,110,14.1,47.4,-1.7,0.6
317,U1352,D,3,H,1,115,14.15,44.5,-0.6,-0.7
317,U1352,D,3,H,1,120,14.2,55.4,-1.3,-0.1
317,U1352,D,3,H,1,125,14.25,54.3,-1.6,-0.3
317,U1352,D,3,H,1,130,14.3,54,-1.8,0.4
317,U1352,D,3,H,1,135,14.35,51,-1.7,0.6
317,U1352,D,3,H,1,140,14.4,53,-1.6,1.2
317,U1352,D,2,H,CC,5,13.22,45.7,-1.7,0.3
317,U1352,D,2,H,CC,10,13.27,53.9,-1.9,2.1
317,U1352,D,3,H,2,4.7,14.517,51.2,-1.5,-0.6
317,U1352,D,3,H,2,9.7,14.567,52.4,-1.7,-0.2
317,U1352,D,3,H,2,14.7,14.617,46.5,-1,-0.6
317,U1352,D,3,H,2,19.7,14.667,48.6,-1.7,0.4
317,U1352,D,3,H,2,24.7,14.717,52.1,-1.7,-0.4
317,U1352,D,3,H,2,29.7,14.767,44.5,-1.1,0
317,U1352,D,3,H,2,34.8,14.818,46.6,-1.5,-0.5
317,U1352,D,3,H,2,39.8,14.868,46.7,-1.8,0.6
317,U1352,D,3,H,2,44.8,14.918,52.2,-1.2,-0.1
317,U1352,D,3,H,2,49.8,14.968,50.2,-0.8,0.4
317,U1352,D,3,H,2,54.8,15.018,48.4,-1,-0.8
317,U1352,D,3,H,2,59.8,15.068,49.1,-1.6,0.1
317,U1352,D,3,H,2,64.8,15.118,42.1,-0.3,-0.9
317,U1352,D,3,H,2,69.9,15.169,54.5,-1.4,-0.3
317,U1352,D,3,H,2,74.9,15.219,56.5,-1.2,-0.5
317,U1352,D,3,H,2,79.9,15.269,50.3,-0.3,-0.1
317,U1352,D,3,H,2,84.9,15.319,48.6,-0.5,-0.4
317,U1352,D,3,H,2,89.9,15.369,51.9,-1.4,-0.3
317,U1352,D,3,H,2,94.9,15.419,46.2,-0.6,0.1
317,U1352,D,3,H,2,99.9,15.469,58.4,-1.2,-1.3
317,U1352,D,3,H,2,104.9,15.519,53.5,-1.8,0
317,U1352,D,3,H,2,109.9,15.569,53.6,-1.2,0
317,U1352,D,3,H,2,115,15.62,52,-1.1,0.1
317,U1352,D,3,H,2,120,15.67,49.6,-0.5,-0.4
317,U1352,D,3,H,2,125,15.72,59.4,-1,-0.6
317,U1352,D,3,H,2,130,15.77,56.5,-1.3,-0.5
317,U1352,D,3,H,2,135,15.82,57.7,-1.2,-0.7
317,U1352,D,3,H,2,140,15.87,50.3,-1.3,-0.6
317,U1352,D,3,H,2,145,15.92,46.9,-1.1,-0.1
317,U1352,D,3,H,3,4.7,16.017,51.3,-0.8,-0.3
317,U1352,D,3,H,3,9.7,16.067,55.5,-1.4,0.6
317,U1352,D,3,H,3,14.7,16.117,48.5,-1.3,0
317,U1352,D,3,H,3,19.7,16.167,55.4,-1.5,1.2
317,U1352,D,3,H,3,24.7,16.217,44.5,-0.5,-0.5
317,U1352,D,3,H,3,29.8,16.268,53.7,-1.4,0.5
317,U1352,D,3,H,3,34.8,16.318,53.5,-1.2,0.1
317,U1352,D,3,H,3,39.8,16.368,50.1,-1.5,0.1
317,U1352,D,3,H,3,44.8,16.418,48.7,-1.1,-0.2
317,U1352,D,3,H,3,49.8,16.468,47.4,-0.7,-0.3
317,U1352,D,3,H,3,54.8,16.518,47.9,-1.1,-0.2
317,U1352,D,3,H,3,59.8,16.568,44.9,-0.8,-0.6
317,U1352,D,3,H,3,64.8,16.618,47.3,-0.6,-0.7
317,U1352,D,3,H,3,69.9,16.669,55.6,-1.1,-0.2
317,U1352,D,3,H,3,74.9,16.719,54.1,-1.2,-0.7
317,U1352,D,3,H,3,79.9,16.769,53.7,-1.4,-1.3
317,U1352,D,3,H,3,84.9,16.819,50.3,-0.9,-1.9
317,U1352,D,3,H,3,89.9,16.869,52,-1.4,-0.5
317,U1352,D,3,H,3,94.9,16.919,53.3,-1.3,-0.2
317,U1352,D,3,H,3,99.9,16.969,46.4,-0.5,-0.3
317,U1352,D,3,H,3,104.9,17.019,53.6,-1,0
317,U1352,D,3,H,3,110,17.07,50,-0.5,-0.4
317,U1352,D,3,H,3,115,17.12,54.4,-1.1,-0.5
317,U1352,D,3,H,3,120,17.17,53.2,-1.5,-0.5
317,U1352,D,3,H,3,125,17.22,51.3,-1,-0.3
317,U1352,D,3,H,3,130,17.27,54.4,-1.5,1.3
317,U1352,D,3,H,3,135,17.32,50.5,-1.9,-0.1
317,U1352,D,3,H,3,140,17.37,54.4,-1.7,0.3
317,U1352,D,3,H,3,145,17.42,52.5,-1.9,1.2
317,U1352,D,3,H,4,4.7,17.517,52.7,-1.2,0.1
317,U1352,D,3,H,4,9.7,17.567,53.8,-0.9,-0.4
317,U1352,D,3,H,4,14.7,17.617,54.6,-0.8,-0.4
317,U1352,D,3,H,4,19.7,17.667,53.9,-0.8,-0.1
317,U1352,D,3,H,4,24.7,17.717,45.8,-0.7,0
317,U1352,D,3,H,4,29.8,17.768,47.4,-0.5,-0.5
317,U1352,D,3,H,4,34.8,17.818,45.1,-0.7,-0.4
317,U1352,D,3,H,4,39.8,17.868,56.6,-1.2,-0.9
317,U1352,D,3,H,4,44.8,17.918,41.2,-0.1,-0.9
317,U1352,D,3,H,4,49.8,17.968,47.6,-0.7,-0.3
317,U1352,D,3,H,4,54.8,18.018,55.9,-1.3,-0.5
317,U1352,D,3,H,4,59.8,18.068,53.6,-1,-0.7
317,U1352,D,3,H,4,64.9,18.119,48.4,-0.7,-0.1
317,U1352,D,3,H,4,69.9,18.169,47.7,-1.1,0.3
317,U1352,D,3,H,4,74.9,18.219,51.9,-1.1,0.2
317,U1352,D,3,H,4,79.9,18.269,57.6,-1.1,-0.8
317,U1352,D,3,H,4,84.9,18.319,38.2,0.6,-0.5
317,U1352,D,3,H,4,89.9,18.369,51.2,-1.1,-0.1
317,U1352,D,3,H,4,94.9,18.419,50.5,-0.9,-0.5
317,U1352,D,3,H,4,99.9,18.469,51.8,-1.3,0.2
317,U1352,D,3,H,4,104.9,18.519,50.3,-1.1,-0.1
317,U1352,D,3,H,4,110,18.57,39.7,-0.3,-0.4
317,U1352,D,3,H,4,115,18.62,52.2,-0.7,-0.2
317,U1352,D,3,H,4,120,18.67,53.2,-0.7,-0.4
317,U1352,D,3,H,4,125,18.72,52.4,-1,-0.8
317,U1352,D,3,H,4,130,18.77,54.2,-1.2,0.2
317,U1352,D,3,H,4,135,18.82,52.3,-1.3,-0.4
317,U1352,D,3,H,4,140,18.87,50.5,-1.2,-0.3
317,U1352,D,3,H,4,145,18.92,48,-1.3,1.2
317,U1352,D,3,H,5,4.7,19.017,43.4,-0.7,-0.9
317,U1352,D,3,H,5,9.7,19.067,52,-1.2,-0.3
317,U1352,D,3,H,5,14.7,19.117,47,-1.6,-0.9
317,U1352,D,3,H,5,19.7,19.167,47.2,-1.6,0.8
317,U1352,D,3,H,5,24.7,19.217,44.7,-1.1,-0.8
317,U1352,D,3,H,5,29.8,19.268,44.4,-1.6,0.3
317,U1352,D,3,H,5,34.8,19.318,51.4,-1.7,0.3
317,U1352,D,3,H,5,39.8,19.368,45.3,-1.4,0.5
317,U1352,D,3,H,5,44.8,19.418,54.6,-1.2,0.1
317,U1352,D,3,H,5,49.8,19.468,49.5,-1.1,-0.5
317,U1352,D,3,H,5,54.8,19.518,45.6,-1.5,0.5
317,U1352,D,3,H,5,59.8,19.568,46,-1.6,0
317,U1352,D,3,H,5,64.9,19.619,53.1,-1.5,0
317,U1352,D,3,H,5,69.9,19.669,52.7,-1,-0.4
317,U1352,D,3,H,5,74.9,19.719,48.5,-1.6,0.5
317,U1352,D,3,H,5,79.9,19.769,54.3,-1.1,-0.5
317,U1352,D,3,H,5,84.9,19.819,50.8,-1.2,0.3
317,U1352,D,3,H,5,89.9,19.869,54.1,-1.4,0
317,U1352,D,3,H,5,94.9,19.919,52.4,-1.5,0
317,U1352,D,3,H,5,99.9,19.969,49.6,-1.2,-0.1
317,U1352,D,3,H,5,105,20.02,35.8,-0.4,-1
317,U1352,D,3,H,5,110,20.07,48.1,-1,-0.9
317,U1352,D,3,H,5,115,20.12,48,-0.5,-0.5
317,U1352,D,3,H,5,120,20.17,51.1,-1.4,-0.4
317,U1352,D,3,H,5,125,20.22,49.5,-1.2,-0.5
317,U1352,D,3,H,5,130,20.27,54.2,-1.3,-0.2
317,U1352,D,3,H,5,135,20.32,52.4,-1.9,0.2
317,U1352,D,3,H,5,140,20.37,48.3,-1.4,0
317,U1352,D,3,H,5,145.1,20.421,53.5,-1.9,2.1
317,U1352,D,3,H,6,4.8,20.518,55.5,-1.4,-0.7
317,U1352,D,3,H,6,9.8,20.568,48.2,-0.9,-0.5
317,U1352,D,3,H,6,14.8,20.618,54.6,-1.1,0
317,U1352,D,3,H,6,19.9,20.669,50.8,-1,-0.3
317,U1352,D,3,H,6,24.9,20.719,51.9,-1.4,-0.4
317,U1352,D,3,H,6,29.9,20.769,55.3,-1.6,-0.4
317,U1352,D,3,H,6,34.9,20.819,48.7,-1.9,0.6
317,U1352,D,3,H,6,39.9,20.869,49.1,-1.6,1.6
317,U1352,D,3,H,6,44.9,20.919,49.9,-1.3,-1.1
317,U1352,D,3,H,6,50,20.97,49.8,-1,-0.5
317,U1352,D,3,H,6,55,21.02,50.8,-1.2,-0.3
317,U1352,D,3,H,6,60,21.07,47.5,-1,-0.3
317,U1352,D,3,H,6,65,21.12,46.6,-1,0
317,U1352,D,3,H,6,70,21.17,38.1,-0.7,-0.5
317,U1352,D,3,H,6,75,21.22,52.3,-1.6,0.5
317,U1352,D,3,H,6,80,21.27,48.2,-1.5,0.3
317,U1352,D,3,H,6,85,21.32,53.9,-1.7,-0.3
317,U1352,D,3,H,6,90,21.37,45.9,-1.9,1
317,U1352,D,3,H,6,95,21.42,48.4,-2,2.1
317,U1352,D,3,H,7,4.9,21.509,44.6,-0.7,-0.1
317,U1352,D,3,H,7,9.9,21.559,51.2,-0.8,0
317,U1352,D,3,H,7,14.9,21.609,42.8,-0.3,-0.3
317,U1352,D,3,H,7,19.9,21.659,49.8,-0.7,0.1
317,U1352,D,3,H,7,25,21.71,39.6,-0.2,-0.6
317,U1352,D,3,H,7,30,21.76,50.4,-0.7,-0.2
317,U1352,D,3,H,7,35,21.81,55.1,-0.9,-0.3
317,U1352,D,3,H,7,40,21.86,53,-1.2,0.1
317,U1352,D,3,H,7,45,21.91,51.5,-0.8,-0.3
317,U1352,D,3,H,7,50,21.96,49.9,-0.9,-0.2
317,U1352,D,3,H,7,55,22.01,55.9,-1,-0.5
317,U1352,D,3,H,7,60,22.06,52.7,-1,0.1
317,U1352,D,3,H,7,65,22.11,50.4,-1.8,3
317,U1352,D,3,H,CC,5,22.19,44.7,-0.8,-0.2
317,U1352,D,3,H,CC,10,22.24,43.2,-1.2,0
317,U1352,D,3,H,CC,15,22.29,49.7,-2.1,2.2
317,U1352,D,4,H,1,4.7,22.547,49.4,-0.4,-1
317,U1352,D,4,H,1,9.7,22.597,55.4,-1.1,-0.4
317,U1352,D,4,H,1,14.7,22.647,39.8,0.3,-2.2
317,U1352,D,4,H,1,19.7,22.697,51.8,-1.5,0
317,U1352,D,4,H,1,24.7,22.747,44.4,0,-1.5
317,U1352,D,4,H,1,29.7,22.797,51.1,-0.7,-1.6
317,U1352,D,4,H,1,34.8,22.848,48.3,-1,-1
317,U1352,D,4,H,1,39.8,22.898,46.4,-0.7,-1.3
317,U1352,D,4,H,1,44.8,22.948,53.7,-1.5,-0.2
317,U1352,D,4,H,1,49.8,22.998,50.7,-1.1,-0.3
317,U1352,D,4,H,1,54.8,23.048,49.5,-1,-1
317,U1352,D,4,H,1,59.8,23.098,51.5,-1.5,-0.5
317,U1352,D,4,H,1,64.8,23.148,47.7,-1,-1
317,U1352,D,4,H,1,69.8,23.198,44.7,-0.8,-1.2
317,U1352,D,4,H,1,74.9,23.249,48.7,-1.4,-0.7
317,U1352,D,4,H,1,79.9,23.299,49,-0.9,-1
317,U1352,D,4,H,1,84.9,23.349,43.8,-0.8,-1.2
317,U1352,D,4,H,1,89.9,23.399,48.4,-1.2,-0.7
317,U1352,D,4,H,1,94.9,23.449,40.3,0.4,-2.2
317,U1352,D,4,H,1,99.9,23.499,45.1,-1,-1.3
317,U1352,D,4,H,1,104.9,23.549,49.8,-1,-1
317,U1352,D,4,H,1,109.9,23.599,50.5,-0.8,-1.5
317,U1352,D,4,H,1,115,23.65,48.8,-0.8,-1.4
317,U1352,D,4,H,1,120,23.7,46.7,-1,-1.1
317,U1352,D,4,H,1,125,23.75,51.4,-1.2,-0.9
317,U1352,D,4,H,1,130,23.8,45.7,-0.4,-1.5
317,U1352,D,4,H,1,135,23.85,52.4,-1.3,-0.6
317,U1352,D,4,H,1,140,23.9,49.7,-1.3,-0.7
317,U1352,D,4,H,1,145,23.95,44.6,-1.7,0.8
317,U1352,D,4,H,2,4.7,24.047,51.5,-0.9,-1
317,U1352,D,4,H,2,9.7,24.097,53.1,-1.9,-0.4
317,U1352,D,4,H,2,14.7,24.147,48.7,-1.9,1
317,U1352,D,4,H,2,19.7,24.197,31.8,1.3,-3.6
317,U1352,D,4,H,2,24.8,24.248,48.4,-0.8,-1.2
317,U1352,D,4,H,2,29.8,24.298,52.2,-1.7,0.2
317,U1352,D,4,H,2,34.8,24.348,45.3,-1.2,-0.6
317,U1352,D,4,H,2,39.8,24.398,50.8,-1.3,-0.5
317,U1352,D,4,H,2,44.8,24.448,50.2,-1.2,-0.8
317,U1352,D,4,H,2,49.8,24.498,51.5,-0.8,-1.2
317,U1352,D,4,H,2,54.8,24.548,52.6,-1.3,-0.3
317,U1352,D,4,H,2,59.8,24.598,49.9,-1.1,-0.4
317,U1352,D,4,H,2,64.9,24.649,50,-1,-0.6
317,U1352,D,4,H,2,69.9,24.699,46.1,-0.5,-1.3
317,U1352,D,4,H,2,74.9,24.749,49,-1.2,-0.9
317,U1352,D,4,H,2,79.9,24.799,45.2,-0.6,-1.1
317,U1352,D,4,H,2,84.9,24.849,42.2,-0.7,-1.2
317,U1352,D,4,H,2,89.9,24.899,44.4,-0.9,-1.5
317,U1352,D,4,H,2,94.9,24.949,50.7,-1.1,-0.8
317,U1352,D,4,H,2,99.9,24.999,43.6,-0.6,-1.3
317,U1352,D,4,H,2,105,25.05,43.9,0,-1.6
317,U1352,D,4,H,2,110,25.1,45.1,-0.6,-1.2
317,U1352,D,4,H,2,115,25.15,37.2,0.4,-2.7
317,U1352,D,4,H,2,120,25.2,45,-0.4,-1.7
317,U1352,D,4,H,2,125,25.25,42,-0.6,-3.1
317,U1352,D,4,H,2,130,25.3,44.5,-0.6,-2.1
317,U1352,D,4,H,2,135,25.35,43.6,-1.1,-1.7
317,U1352,D,4,H,2,140,25.4,46,-0.9,-1.4
317,U1352,D,4,H,2,145,25.45,41.6,-1,-0.6
317,U1352,D,4,H,3,4.7,25.547,50.4,-1.6,-0.5
317,U1352,D,4,H,3,9.7,25.597,47.2,-1.2,-1
317,U1352,D,4,H,3,14.7,25.647,42.7,-1,-1.4
317,U1352,D,4,H,3,19.7,25.697,45.1,-1,-1.7
317,U1352,D,4,H,3,24.7,25.747,39.9,-0.5,-1.9
317,U1352,D,4,H,3,29.7,25.797,47.8,-1.1,-1.9
317,U1352,D,4,H,3,34.7,25.847,44,-0.9,-1.9
317,U1352,D,4,H,3,39.8,25.898,38.8,-0.5,-1.9
317,U1352,D,4,H,3,44.8,25.948,43.7,-0.4,-0.9
317,U1352,D,4,H,3,49.8,25.998,49.6,-0.4,-1.6
317,U1352,D,4,H,3,54.8,26.048,51,-0.5,-1.8
317,U1352,D,4,H,3,59.8,26.098,37,0.2,-2.7
317,U1352,D,4,H,3,64.8,26.148,44.1,-0.6,-2.2
317,U1352,D,4,H,3,69.8,26.198,45.6,-0.6,-1.5
317,U1352,D,4,H,3,74.9,26.249,47.9,-0.6,-1.5
317,U1352,D,4,H,3,79.9,26.299,48.8,-1,-1.3
317,U1352,D,4,H,3,84.9,26.349,49.3,-0.6,-1.5
317,U1352,D,4,H,3,89.9,26.399,41,-1,-1.4
317,U1352,D,4,H,3,94.9,26.449,41.3,-0.7,-2
317,U1352,D,4,H,3,99.9,26.499,43.1,-0.8,-2
317,U1352,D,4,H,3,104.9,26.549,48.9,-1,-1.3
317,U1352,D,4,H,3,109.9,26.599,43.3,-0.5,-2
317,U1352,D,4,H,3,115,26.65,46.3,-0.8,-1.4
317,U1352,D,4,H,3,120,26.7,41.4,-0.6,-1.5
317,U1352,D,4,H,3,125,26.75,37.3,0.3,-2.4
317,U1352,D,4,H,3,130,26.8,48.9,-0.5,-1.2
317,U1352,D,4,H,3,135,26.85,48.5,-0.7,-0.9
317,U1352,D,4,H,3,140,26.9,41.8,-0.7,-1.6
317,U1352,D,4,H,3,145.1,26.951,43.4,-1.1,0
317,U1352,D,4,H,4,4.7,27.047,45.3,-1,-1
317,U1352,D,4,H,4,9.7,27.097,45.8,-1.2,0.1
317,U1352,D,4,H,4,14.7,27.147,38.3,0.4,-1.6
317,U1352,D,4,H,4,19.7,27.197,51.7,-0.9,0.2
317,U1352,D,4,H,4,24.7,27.247,49.4,-1.5,-0.6
317,U1352,D,4,H,4,29.8,27.298,50,-1.3,-0.3
317,U1352,D,4,H,4,34.8,27.348,41.9,-1,-0.8
317,U1352,D,4,H,4,39.8,27.398,42.7,-1.2,-0.6
317,U1352,D,4,H,4,44.8,27.448,43.8,-1,-1.4
317,U1352,D,4,H,4,49.8,27.498,51.3,-0.6,-1.1
317,U1352,D,4,H,4,54.8,27.548,43.3,-0.5,-2.1
317,U1352,D,4,H,4,59.8,27.598,51,-1.1,-0.9
317,U1352,D,4,H,4,64.8,27.648,50.2,-0.5,-1.3
317,U1352,D,4,H,4,69.9,27.699,43,-1.1,-0.6
317,U1352,D,4,H,4,74.9,27.749,48,-0.7,-1
317,U1352,D,4,H,4,79.9,27.799,43,-1.4,-1.2
317,U1352,D,4,H,4,84.9,27.849,43.3,-0.7,-1.2
317,U1352,D,4,H,4,89.9,27.899,47.4,-0.7,-0.7
317,U1352,D,4,H,4,94.9,27.949,43.2,-1.1,-1.2
317,U1352,D,4,H,4,99.9,27.999,40,-0.3,-2.1
317,U1352,D,4,H,4,104.9,28.049,49.7,-1.5,1.8
317,U1352,D,4,H,4,110,28.1,43.9,-1.2,-1
317,U1352,D,4,H,4,115,28.15,43,-1,-1.5
317,U1352,D,4,H,4,120,28.2,46.3,-0.6,-2
317,U1352,D,4,H,4,125,28.25,53,-0.9,-1.4
317,U1352,D,4,H,4,130,28.3,50,-0.8,-0.8
317,U1352,D,4,H,4,135,28.35,53.7,-1.3,-0.9
317,U1352,D,4,H,4,140,28.4,42.2,-0.2,-1.7
317,U1352,D,4,H,4,145,28.45,51.8,-1.1,0
317,U1352,D,4,H,5,4.7,28.547,48.1,-1,-0.2
317,U1352,D,4,H,5,9.7,28.597,44.1,-0.4,-0.7
317,U1352,D,4,H,5,14.7,28.647,45.2,-0.3,-1.1
317,U1352,D,4,H,5,19.7,28.697,45.7,-0.7,-0.7
317,U1352,D,4,H,5,24.7,28.747,43,-1,-1.4
317,U1352,D,4,H,5,29.7,28.797,44.3,-0.8,-1.6
317,U1352,D,4,H,5,34.8,28.848,48.1,-1,-0.7
317,U1352,D,4,H,5,39.8,28.898,46,-0.7,-1.3
317,U1352,D,4,H,5,44.8,28.948,45.3,-0.6,-1.1
317,U1352,D,4,H,5,49.8,28.998,40.2,-0.4,-1.9
317,U1352,D,4,H,5,54.8,29.048,42.4,-0.4,-1.5
317,U1352,D,4,H,5,59.8,29.098,46.3,-1.3,-1.2
317,U1352,D,4,H,5,64.8,29.148,38.8,-0.9,-1.6
317,U1352,D,4,H,5,69.9,29.199,36.9,-0.5,-1.3
317,U1352,D,4,H,5,74.9,29.249,34.4,0.4,-2.7
317,U1352,D,4,H,5,79.9,29.299,46.4,-0.8,-1.2
317,U1352,D,4,H,5,84.9,29.349,45,-0.7,-1.9
317,U1352,D,4,H,5,89.9,29.399,44.1,-1.5,-1
317,U1352,D,4,H,5,94.9,29.449,44.5,-1.3,-0.8
