Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Porosity (vol%)
317,U1352,C,111,R,4,38,1588.49,9.5
317,U1352,C,111,R,4,38,1588.49,8.1
317,U1352,C,111,R,4,38,1588.49,8
317,U1352,C,112,R,1,63,1594.13,10.9
317,U1352,C,112,R,1,63,1594.13,9.2
317,U1352,C,112,R,1,63,1594.13,9
317,U1352,C,112,R,3,53,1596.95,18.2
317,U1352,C,112,R,3,53,1596.95,15.5
317,U1352,C,112,R,3,53,1596.95,16
317,U1352,C,113,R,2,52,1605.22,14.2
317,U1352,C,113,R,2,52,1605.22,11.9
317,U1352,C,113,R,2,52,1605.22,12.2
317,U1352,C,113,R,4,109,1608.79,16.4
317,U1352,C,113,R,4,109,1608.79,18.8
317,U1352,C,113,R,4,109,1608.79,16.8
317,U1352,C,113,R,6,78,1611.33,11.1
317,U1352,C,113,R,6,78,1611.33,10.8
317,U1352,C,113,R,6,78,1611.33,13.8
317,U1352,C,114,R,1,21,1613.11,13.2
317,U1352,C,114,R,1,21,1613.11,13.7
317,U1352,C,114,R,1,21,1613.11,13.7
317,U1352,C,114,R,3,109,1616.99,15.4
317,U1352,C,114,R,3,109,1616.99,14.2
317,U1352,C,114,R,3,109,1616.99,15.2
317,U1352,C,114,R,4,51,1617.91,18.5
317,U1352,C,114,R,4,51,1617.91,17.7
317,U1352,C,114,R,4,51,1617.91,18.4
317,U1352,C,114,R,4,62,1618.02,13.1
317,U1352,C,114,R,4,62,1618.02,13.7
317,U1352,C,114,R,4,62,1618.02,13.7
317,U1352,C,114,R,7,69,1622.05,14.7
317,U1352,C,114,R,7,69,1622.05,14.9
317,U1352,C,114,R,7,69,1622.05,13.1
317,U1352,C,115,R,1,122,1623.92,14.4
317,U1352,C,115,R,1,122,1623.92,13
317,U1352,C,115,R,1,122,1623.92,13.2
317,U1352,C,115,R,3,86,1626.56,11.6
317,U1352,C,115,R,3,86,1626.56,12.7
317,U1352,C,115,R,3,86,1626.56,11.8
317,U1352,C,115,R,4,39,1627.59,14.4
317,U1352,C,115,R,4,39,1627.59,12.3
317,U1352,C,115,R,4,39,1627.59,12
317,U1352,C,115,R,6,82,1631.02,12.8
317,U1352,C,115,R,6,82,1631.02,10.5
317,U1352,C,115,R,6,82,1631.02,10.8
317,U1352,C,116,R,1,39,1632.79,11.4
317,U1352,C,116,R,1,39,1632.79,11.5
317,U1352,C,116,R,1,39,1632.79,12.2
317,U1352,C,116,R,2,39,1634.29,11.6
317,U1352,C,116,R,2,39,1634.29,11.7
317,U1352,C,116,R,2,39,1634.29,12.4
317,U1352,C,116,R,3,44,1635.84,14.2
317,U1352,C,116,R,3,44,1635.84,11.7
317,U1352,C,116,R,3,44,1635.84,12
317,U1352,C,117,R,1,39,1642.49,11.5
317,U1352,C,117,R,1,39,1642.49,11.3
317,U1352,C,117,R,1,39,1642.49,13
317,U1352,C,117,R,2,142,1644.19,11.9
317,U1352,C,117,R,2,142,1644.19,12.1
317,U1352,C,117,R,2,142,1644.19,13.7
317,U1352,C,117,R,4,139,1647.16,11.6
317,U1352,C,117,R,4,139,1647.16,11.7
317,U1352,C,117,R,4,139,1647.16,12.3
317,U1352,C,117,R,6,28,1649.05,12.2
317,U1352,C,117,R,6,28,1649.05,11.7
317,U1352,C,117,R,6,28,1649.05,11.6
317,U1352,C,117,R,8,9,1651.56,12.7
317,U1352,C,117,R,8,9,1651.56,13.8
317,U1352,C,117,R,8,9,1651.56,12.5
317,U1352,C,118,R,2,21,1652.42,12
317,U1352,C,118,R,2,21,1652.42,12.6
317,U1352,C,118,R,2,21,1652.42,11.9
317,U1352,C,118,R,2,70,1652.91,13.2
317,U1352,C,118,R,2,70,1652.91,13.3
317,U1352,C,118,R,2,70,1652.91,14
317,U1352,C,118,R,3,68,1654.39,18.7
317,U1352,C,118,R,3,68,1654.39,20.6
317,U1352,C,118,R,3,68,1654.39,18.3
317,U1352,C,118,R,4,115,1656.36,15.5
317,U1352,C,118,R,4,115,1656.36,15.7
317,U1352,C,118,R,4,115,1656.36,16.6
317,U1352,C,118,R,5,55,1657.26,12.6
317,U1352,C,118,R,5,55,1657.26,14
317,U1352,C,118,R,5,55,1657.26,12.7
317,U1352,C,118,R,8,56,1660.96,12.6
317,U1352,C,118,R,8,56,1660.96,12.5
317,U1352,C,118,R,8,56,1660.96,13.3
317,U1352,C,119,R,1,79,1662.29,18.3
317,U1352,C,119,R,1,79,1662.29,20.2
317,U1352,C,119,R,1,79,1662.29,17.9
317,U1352,C,119,R,2,147,1664.47,12.2
317,U1352,C,119,R,2,147,1664.47,12.4
317,U1352,C,119,R,2,147,1664.47,14.1
317,U1352,C,119,R,4,67,1666.67,11.3
317,U1352,C,119,R,4,67,1666.67,14.4
317,U1352,C,119,R,4,67,1666.67,10.9
317,U1352,C,119,R,6,7,1669.07,11.1
317,U1352,C,119,R,6,7,1669.07,11.5
317,U1352,C,119,R,6,7,1669.07,14
317,U1352,C,120,R,CC,35,1669.25,12.5
317,U1352,C,120,R,CC,35,1669.25,12.8
317,U1352,C,120,R,CC,35,1669.25,14.9
317,U1352,C,122,R,1,123,1689.33,14
317,U1352,C,122,R,1,123,1689.33,13.7
317,U1352,C,122,R,1,123,1689.33,16.1
317,U1352,C,122,R,2,67,1690.27,14.6
317,U1352,C,122,R,2,67,1690.27,14.3
317,U1352,C,122,R,2,67,1690.27,16.2
317,U1352,C,123,R,1,75,1693.25,19.9
317,U1352,C,123,R,1,75,1693.25,19.9
317,U1352,C,123,R,1,75,1693.25,19.8
317,U1352,C,123,R,2,65,1694.65,14.7
317,U1352,C,123,R,2,65,1694.65,14.4
317,U1352,C,123,R,2,65,1694.65,16.5
317,U1352,C,123,R,3,51,1695.94,13.5
317,U1352,C,123,R,3,51,1695.94,13.8
317,U1352,C,123,R,3,51,1695.94,15.4
317,U1352,C,123,R,4,44,1696.87,13.9
317,U1352,C,123,R,4,44,1696.87,15.8
317,U1352,C,123,R,4,44,1696.87,14.2
317,U1352,C,124,R,1,56,1698.06,15.2
317,U1352,C,124,R,1,56,1698.06,14.9
317,U1352,C,124,R,1,56,1698.06,16.6
317,U1352,C,124,R,3,137,1701.81,13.8
317,U1352,C,124,R,3,137,1701.81,15.1
317,U1352,C,124,R,3,137,1701.81,14
317,U1352,C,124,R,4,78,1702.72,16.5
317,U1352,C,124,R,4,78,1702.72,15.8
317,U1352,C,124,R,4,78,1702.72,15.7
317,U1352,C,124,R,6,100,1705.94,14.9
317,U1352,C,124,R,6,100,1705.94,15.5
317,U1352,C,124,R,6,100,1705.94,15
317,U1352,C,125,R,1,139,1708.39,13.8
317,U1352,C,125,R,1,139,1708.39,15.2
317,U1352,C,125,R,1,139,1708.39,14
317,U1352,C,125,R,3,117,1711.17,13.9
317,U1352,C,125,R,3,117,1711.17,14.1
317,U1352,C,125,R,3,117,1711.17,15.6
317,U1352,C,125,R,5,115,1714.15,15.4
317,U1352,C,125,R,5,115,1714.15,17.1
317,U1352,C,125,R,5,115,1714.15,15.6
317,U1352,C,126,R,2,84,1718.94,15.4
317,U1352,C,126,R,2,84,1718.94,15.8
317,U1352,C,126,R,2,84,1718.94,15.4
317,U1352,C,126,R,4,82,1721.82,18.5
317,U1352,C,126,R,4,82,1721.82,16.8
317,U1352,C,126,R,4,82,1721.82,17.1
317,U1352,C,126,R,6,53,1724.3,18.3
317,U1352,C,126,R,6,53,1724.3,18.8
317,U1352,C,126,R,6,53,1724.3,18.4
317,U1352,C,127,R,1,41,1726.61,17.7
317,U1352,C,127,R,1,41,1726.61,19.8
317,U1352,C,127,R,1,41,1726.61,18
317,U1352,C,127,R,2,36,1728.06,19.8
317,U1352,C,127,R,2,36,1728.06,18.1
317,U1352,C,127,R,2,36,1728.06,17.7
317,U1352,C,127,R,4,46,1731.02,18.2
317,U1352,C,127,R,4,46,1731.02,18.6
317,U1352,C,127,R,4,46,1731.02,20
317,U1352,C,128,R,1,57,1736.37,17.2
317,U1352,C,128,R,1,57,1736.37,18.1
317,U1352,C,128,R,1,57,1736.37,17.9
317,U1352,C,128,R,2,29,1737.59,18.4
317,U1352,C,128,R,2,29,1737.59,20
317,U1352,C,128,R,2,29,1737.59,18.7
317,U1352,C,128,R,4,62,1740.78,18.8
317,U1352,C,128,R,4,62,1740.78,18.7
317,U1352,C,128,R,4,62,1740.78,18.9
317,U1352,C,128,R,6,7,1742.67,18.4
317,U1352,C,128,R,6,7,1742.67,18.5
317,U1352,C,128,R,6,7,1742.67,18.4
317,U1352,C,129,R,1,2,1745.42,19.4
317,U1352,C,129,R,1,2,1745.42,17.4
317,U1352,C,129,R,1,2,1745.42,17
317,U1352,C,129,R,2,137,1748.21,16.4
317,U1352,C,129,R,2,137,1748.21,14.6
317,U1352,C,129,R,2,137,1748.21,16.2
317,U1352,C,130,R,2,69,1757.19,14.6
317,U1352,C,130,R,2,69,1757.19,14.7
317,U1352,C,130,R,2,69,1757.19,15.3
317,U1352,C,130,R,2,131,1757.81,15
317,U1352,C,130,R,2,131,1757.81,13
317,U1352,C,130,R,2,131,1757.81,13.3
317,U1352,C,130,R,4,75,1760.16,13.2
317,U1352,C,130,R,4,75,1760.16,13.3
317,U1352,C,130,R,4,75,1760.16,14.3
317,U1352,C,130,R,4,81,1760.22,17.9
317,U1352,C,131,R,1,108,1765.68,14.7
317,U1352,C,131,R,2,11,1766.13,15.2
317,U1352,C,131,R,2,11,1766.13,17.4
317,U1352,C,131,R,2,11,1766.13,14.8
317,U1352,C,131,R,3,32,1767.81,9.9
317,U1352,C,131,R,3,32,1767.81,10.9
317,U1352,C,131,R,3,32,1767.81,10
317,U1352,C,131,R,CC,4,1769.09,13.1
317,U1352,C,131,R,CC,4,1769.09,13.8
317,U1352,C,131,R,CC,4,1769.09,12.9
317,U1352,C,132,R,1,31,1774.51,19.4
317,U1352,C,132,R,1,31,1774.51,20.9
317,U1352,C,132,R,1,31,1774.51,19.7
317,U1352,C,132,R,2,61,1776.28,20.1
317,U1352,C,132,R,2,61,1776.28,21.8
317,U1352,C,132,R,2,61,1776.28,20.5
317,U1352,C,132,R,3,7,1776.84,22.5
317,U1352,C,132,R,3,7,1776.84,20.6
317,U1352,C,132,R,3,7,1776.84,21
317,U1352,C,132,R,3,49,1777.26,23.7
317,U1352,C,132,R,3,49,1777.26,21.7
317,U1352,C,132,R,3,49,1777.26,22.1
317,U1352,C,133,R,1,101,1784.81,18.5
317,U1352,C,133,R,1,101,1784.81,18.9
317,U1352,C,133,R,1,101,1784.81,18.6
317,U1352,C,133,R,2,144,1786.74,20.8
317,U1352,C,133,R,2,144,1786.74,22.6
317,U1352,C,133,R,2,144,1786.74,21.2
317,U1352,C,133,R,3,58,1787.34,19.7
317,U1352,C,133,R,3,58,1787.34,21.9
317,U1352,C,133,R,3,58,1787.34,20.1
317,U1352,C,133,R,4,95,1789.03,15.4
317,U1352,C,133,R,4,95,1789.03,17.2
317,U1352,C,133,R,4,95,1789.03,15.7
317,U1352,C,134,R,1,53,1793.93,12.4
317,U1352,C,134,R,1,53,1793.93,12.7
317,U1352,C,134,R,1,53,1793.93,12.4
317,U1352,C,134,R,2,23,1794.86,15.6
317,U1352,C,134,R,2,23,1794.86,13.6
317,U1352,C,134,R,2,23,1794.86,13.9
317,U1352,C,134,R,3,72,1796.6,13.9
317,U1352,C,134,R,3,72,1796.6,20.1
317,U1352,C,134,R,3,72,1796.6,14.8
317,U1352,C,135,R,1,85,1803.85,14.5
317,U1352,C,135,R,1,85,1803.85,12.3
317,U1352,C,135,R,1,85,1803.85,12.6
317,U1352,C,135,R,3,88,1806.77,12.5
317,U1352,C,135,R,3,88,1806.77,13.9
317,U1352,C,135,R,3,88,1806.77,12.3
317,U1352,C,135,R,5,54,1809.28,12.6
317,U1352,C,135,R,5,54,1809.28,13.8
317,U1352,C,135,R,5,54,1809.28,12.8
317,U1352,C,136,R,1,39,1813.09,14.1
317,U1352,C,136,R,2,121,1815.33,20.1
317,U1352,C,136,R,2,121,1815.33,20.7
317,U1352,C,136,R,2,121,1815.33,22.8
317,U1352,C,136,R,3,127,1816.86,15.9
317,U1352,C,136,R,5,26,1818.85,9.7
317,U1352,C,136,R,5,26,1818.85,11.8
317,U1352,C,136,R,5,26,1818.85,9.9
317,U1352,C,137,R,2,42,1824.22,10.7
317,U1352,C,137,R,2,42,1824.22,10
317,U1352,C,137,R,2,42,1824.22,9.9
317,U1352,C,137,R,3,112,1826.42,8.9
317,U1352,C,137,R,3,112,1826.42,8.7
317,U1352,C,137,R,3,112,1826.42,10.3
317,U1352,C,137,R,4,57,1827.26,14.9
317,U1352,C,137,R,4,120,1827.89,10.3
317,U1352,C,137,R,4,120,1827.89,9.6
317,U1352,C,137,R,4,120,1827.89,9.5
317,U1352,C,137,R,5,73,1828.92,12
317,U1352,C,137,R,5,73,1828.92,12.8
317,U1352,C,137,R,5,73,1828.92,11.9
317,U1352,C,138,R,1,22,1832.12,21.4
317,U1352,C,138,R,1,22,1832.12,19.3
317,U1352,C,138,R,1,22,1832.12,18.8
317,U1352,C,138,R,4,12,1836.51,11.7
317,U1352,C,138,R,4,12,1836.51,9.8
317,U1352,C,138,R,4,12,1836.51,10
317,U1352,C,138,R,6,15,1839.54,9.8
317,U1352,C,138,R,6,15,1839.54,10.4
317,U1352,C,138,R,6,15,1839.54,9.8
317,U1352,C,138,R,6,94,1840.33,9.9
317,U1352,C,138,R,6,94,1840.33,10.1
317,U1352,C,138,R,6,94,1840.33,9.9
317,U1352,C,139,R,1,86,1842.36,9.4
317,U1352,C,139,R,1,86,1842.36,9
317,U1352,C,139,R,1,86,1842.36,8.9
317,U1352,C,139,R,3,57,1845.03,12.7
317,U1352,C,139,R,3,57,1845.03,11.4
317,U1352,C,139,R,3,57,1845.03,11.2
317,U1352,C,139,R,4,2,1845.91,12.6
317,U1352,C,139,R,4,2,1845.91,14.1
317,U1352,C,139,R,4,2,1845.91,12.8
317,U1352,C,140,R,1,67,1851.77,12.2
317,U1352,C,140,R,1,67,1851.77,12.2
317,U1352,C,140,R,1,67,1851.77,12.7
317,U1352,C,140,R,2,34,1852.5,13.4
317,U1352,C,140,R,2,51,1852.67,11.1
317,U1352,C,140,R,2,51,1852.67,10.3
317,U1352,C,140,R,2,51,1852.67,10.4
317,U1352,C,141,R,1,94,1861.74,20.9
317,U1352,C,141,R,1,94,1861.74,21.1
317,U1352,C,141,R,1,94,1861.74,22.1
317,U1352,C,141,R,2,32,1862.34,8.6
317,U1352,C,142,R,1,67,1871.07,8.7
317,U1352,C,143,R,1,82,1875.82,8.8
317,U1352,C,143,R,1,82,1875.82,10.3
317,U1352,C,143,R,1,82,1875.82,8.7
317,U1352,C,143,R,2,68,1877.18,9.3
317,U1352,C,143,R,2,68,1877.18,9.2
317,U1352,C,143,R,2,68,1877.18,10
317,U1352,C,143,R,3,78,1878.72,6.4
317,U1352,C,143,R,3,78,1878.72,6.3
317,U1352,C,143,R,3,78,1878.72,7.5
317,U1352,C,144,R,1,78,1880.78,10.6
317,U1352,C,144,R,1,78,1880.78,8.4
317,U1352,C,144,R,1,78,1880.78,8.6
317,U1352,C,144,R,2,51,1881.99,9.8
317,U1352,C,144,R,2,51,1881.99,11.8
317,U1352,C,144,R,2,51,1881.99,9.5
317,U1352,C,144,R,3,60,1883.55,8.9
317,U1352,C,144,R,3,60,1883.55,5.7
317,U1352,C,144,R,3,60,1883.55,8.7
317,U1352,C,144,R,4,5,1884.22,7.6
317,U1352,C,144,R,4,5,1884.22,8.1
317,U1352,C,144,R,4,5,1884.22,7.7
317,U1352,C,145,R,1,36,1889.86,7.9
317,U1352,C,145,R,1,123,1890.73,10.7
317,U1352,C,145,R,1,123,1890.73,12.9
317,U1352,C,145,R,1,123,1890.73,10.9
317,U1352,C,145,R,3,46,1892.91,12.7
317,U1352,C,145,R,3,46,1892.91,12.3
317,U1352,C,145,R,3,46,1892.91,12.2
317,U1352,C,146,R,1,98,1899.68,11.6
317,U1352,C,146,R,1,98,1899.68,11.8
317,U1352,C,146,R,1,98,1899.68,12.8
317,U1352,C,146,R,3,80,1902.5,10.2
317,U1352,C,146,R,3,80,1902.5,10.3
317,U1352,C,146,R,3,80,1902.5,11.1
317,U1352,C,147,R,1,60,1908.9,8.5
317,U1352,C,147,R,1,60,1908.9,8.4
317,U1352,C,147,R,1,60,1908.9,10
317,U1352,C,147,R,3,36,1911.57,10.8
317,U1352,C,147,R,5,96,1915.06,11.5
317,U1352,C,147,R,5,96,1915.06,13.3
317,U1352,C,147,R,5,96,1915.06,11.7
317,U1352,C,147,R,5,113,1915.23,15
317,U1352,C,148,R,1,42,1918.32,12.8
317,U1352,C,148,R,1,42,1918.32,11.4
317,U1352,C,148,R,1,42,1918.32,11.5
317,U1352,C,148,R,2,116,1920.56,11.6
317,U1352,C,148,R,2,116,1920.56,12.3
317,U1352,C,148,R,2,116,1920.56,11.5
317,U1352,C,148,R,3,8,1920.93,11.3
317,U1352,C,148,R,3,8,1920.93,11.4
317,U1352,C,148,R,3,8,1920.93,11.6
317,U1352,C,148,R,3,40,1921.25,19.2
317,U1352,C,148,R,5,59,1924.03,14.1
317,U1352,C,148,R,5,59,1924.03,13.1
317,U1352,C,148,R,5,59,1924.03,13.2
317,U1353,A,1,H,2,126,2.76,58.8
317,U1353,A,1,H,2,128,2.78,58.5
317,U1353,A,1,H,4,41,4.91,55.4
317,U1353,A,2,H,2,116,8.16,53.7
317,U1353,A,2,H,2,118,8.18,51.9
317,U1353,A,2,H,3,51,9.01,42.9
317,U1353,A,3,H,2,71,11.51,49.2
317,U1353,A,3,H,4,126,15.06,49.4
317,U1353,A,3,H,4,128,15.08,47.9
317,U1353,A,3,H,6,74,17.25,46
317,U1353,A,4,H,1,56,18.76,46.6
317,U1353,A,4,H,3,126,22.46,47.2
317,U1353,A,4,H,3,128,22.48,46.7
317,U1353,A,4,H,6,55,26.25,42.2
317,U1353,A,5,H,1,17,26.87,44.7
317,U1353,A,5,H,4,67,31.11,50.2
317,U1353,A,5,H,6,76,33.69,44.9
317,U1353,A,5,H,6,78,33.71,47.5
317,U1353,A,6,H,2,73,36.43,45.1
317,U1353,A,6,H,3,125,38.45,45.5
317,U1353,A,6,H,3,128,38.48,44.9
317,U1353,A,6,H,4,125,39.95,45.1
317,U1353,A,7,H,3,125,45.45,44.7
317,U1353,A,7,H,3,128,45.48,43.7
317,U1353,A,7,H,4,70,46.4,47.2
317,U1353,A,8,H,4,70,53.24,44.2
317,U1353,A,8,H,4,126,53.8,45.7
317,U1353,A,8,H,4,128,53.82,44.3
317,U1353,B,1,H,2,71,2.21,55.8
317,U1353,B,1,H,4,145,5.95,60
317,U1353,B,1,H,4,148,5.98,62.2
317,U1353,B,1,H,6,22,7.22,53.8
317,U1353,B,2,H,1,83,8.83,39.2
317,U1353,B,2,H,2,144,10.94,48.9
317,U1353,B,2,H,2,148,10.98,47.1
317,U1353,B,2,H,5,21,13.98,44.3
317,U1353,B,3,H,1,73,17.73,46.7
317,U1353,B,3,H,4,145,22.95,46.7
317,U1353,B,3,H,4,148,22.98,46.1
317,U1353,B,3,H,6,23,24.73,44.2
317,U1353,B,4,H,1,96,26.96,45.6
317,U1353,B,4,H,1,98,26.98,47.5
317,U1353,B,5,H,1,68,28.38,51.5
317,U1353,B,5,H,4,122,32.73,48.6
317,U1353,B,5,H,4,124,32.75,48.4
317,U1353,B,6,H,3,146,39.66,44.6
317,U1353,B,6,H,4,67,40.37,46
317,U1353,B,6,H,4,148,41.18,44.6
317,U1353,B,6,H,6,10,42.4,44.4
317,U1353,B,7,H,1,119,44.39,46.3
317,U1353,B,7,H,3,84,47.04,44.4
317,U1353,B,7,H,4,92,48.62,44.8
317,U1353,B,7,H,4,94,48.64,45
317,U1353,B,8,H,1,120,50.1,46.4
317,U1353,B,8,H,2,84,51.24,45.2
317,U1353,B,8,H,4,146,54.86,46.6
317,U1353,B,8,H,4,148,54.88,46
317,U1353,B,8,H,6,25,56.15,48.1
317,U1353,B,9,H,1,70,57.5,49.6
317,U1353,B,9,H,4,55,61.85,41.9
317,U1353,B,9,H,4,58,61.88,43.4
317,U1353,B,10,H,2,94,64.44,44.4
317,U1353,B,10,H,4,94,67.44,47.3
317,U1353,B,10,H,4,98,67.48,46.9
317,U1353,B,11,H,1,71,68.31,47.3
317,U1353,B,11,H,3,56,71.16,46.1
317,U1353,B,11,H,4,80,72.9,46.3
317,U1353,B,11,H,4,82,72.92,46
317,U1353,B,12,H,3,120,76.38,47.3
317,U1353,B,14,X,CC,10,80.3,50.9
317,U1353,B,14,X,CC,14,80.34,46.9
317,U1353,B,18,X,1,70,107.3,41.9
317,U1353,B,18,X,1,138,107.98,42
317,U1353,B,18,X,1,143,108.03,41.5
317,U1353,B,19,H,2,70,112.73,40.9
317,U1353,B,19,H,2,110,113.13,41
317,U1353,B,19,H,2,113,113.16,41
317,U1353,B,20,H,1,75,117.95,47.3
317,U1353,B,20,H,1,102,118.22,42.2
317,U1353,B,20,H,1,105,118.25,40.4
317,U1353,B,20,H,2,38,118.65,34.6
317,U1353,B,21,H,2,0,120.21,45.1
317,U1353,B,21,H,2,2,120.23,43.6
317,U1353,B,23,H,2,26,131.96,40.5
317,U1353,B,23,H,3,136,134.56,46.6
317,U1353,B,23,H,3,138,134.58,42.1
317,U1353,B,23,H,4,70,135.4,43.6
317,U1353,B,24,H,2,50,136.36,46.1
317,U1353,B,24,H,3,0,137.36,42
317,U1353,B,24,H,3,3,137.39,42.7
317,U1353,B,25,H,2,52,142.22,42
317,U1353,B,25,H,2,91,142.61,40.8
317,U1353,B,25,H,2,93,142.63,41.2
317,U1353,B,25,H,CC,2,142.67,40.7
317,U1353,B,26,H,2,73,144.63,42.3
317,U1353,B,27,H,1,35,147.75,37.5
317,U1353,B,28,H,2,106,151.96,42.4
317,U1353,B,28,H,2,108,151.98,41.3
317,U1353,B,28,H,3,45,152.65,44
317,U1353,B,29,H,1,82,153.82,42.5
317,U1353,B,29,H,4,38,155.26,42.3
317,U1353,B,33,H,1,41,174.01,41.3
317,U1353,B,33,H,1,42,174.02,41.3
317,U1353,B,33,H,2,88,174.92,35.4
317,U1353,B,34,H,1,128,178.28,44.4
317,U1353,B,34,H,1,148,178.48,41.2
317,U1353,B,37,H,2,17,188.5,40.8
317,U1353,B,38,H,CC,14,192.79,39.5
317,U1353,B,39,H,1,70,193.7,43.5
317,U1353,B,39,H,2,70,194.76,40.8
317,U1353,B,40,H,1,70,197.1,43.3
317,U1353,B,40,H,2,98,198.91,42
317,U1353,B,41,H,1,85,202.25,37.5
317,U1353,B,43,H,1,5,205.05,51.7
317,U1353,B,45,H,1,91,217.01,40.7
317,U1353,B,45,H,2,10,217.7,40.6
317,U1353,B,46,H,2,22,221.28,42.7
317,U1353,B,46,H,3,22,222.78,42.3
317,U1353,B,47,H,1,21,226.01,34
317,U1353,B,48,H,1,34,229.14,43.9
317,U1353,B,51,H,1,22,241.12,38.3
317,U1353,B,52,H,2,5,244.45,40.4
317,U1353,B,53,H,1,58,245.68,35
317,U1353,B,54,H,1,9,245.89,36.3
317,U1353,B,55,H,2,97,249.61,40.9
317,U1353,B,56,H,1,133,251.53,41.5
317,U1353,B,57,H,1,55,252.15,37.7
317,U1353,B,58,H,1,84,254.44,37.1
317,U1353,B,60,H,1,121,257.31,38.7
317,U1353,B,61,X,CC,23,257.93,36.6
317,U1353,B,62,X,CC,21,263.41,36.9
317,U1353,B,63,X,1,59,270.19,40.6
317,U1353,B,64,X,1,45,279.65,39.9
317,U1353,B,65,X,1,82,289.62,39.2
317,U1353,B,66,X,1,79,299.19,39.4
317,U1353,B,66,X,CC,23,300.24,35.6
317,U1353,B,67,X,CC,7,308.07,36.6
317,U1353,B,68,X,1,63,318.23,35.7
317,U1353,B,69,X,1,26,327.46,37
317,U1353,B,70,X,CC,13,336.93,36.3
317,U1353,B,71,X,1,34,346.34,36
317,U1353,B,73,X,1,43,365.63,34.1
317,U1353,B,75,X,1,59,384.99,32.6
317,U1353,B,78,X,1,47,413.67,34.5
317,U1353,B,85,X,CC,8,480.38,40.3
317,U1353,B,86,X,CC,7,489.97,38
317,U1353,B,87,X,CC,6,500.06,32.1
317,U1353,B,88,X,1,44,510.04,32.3
317,U1353,B,90,X,CC,11,528.65,32
317,U1353,B,91,X,CC,11,537.61,34.8
317,U1353,B,92,X,CC,4,547.14,2.1
317,U1353,B,92,X,CC,4,547.14,1.5
317,U1353,B,92,X,CC,4,547.14,2.1
317,U1353,B,92,X,CC,15,547.25,29.6
317,U1353,B,92,X,CC,16,547.26,31
317,U1353,B,93,X,1,21,556.81,33.5
317,U1353,B,93,X,1,43,557.03,1.9
317,U1353,B,94,X,CC,15,566.35,32.2
317,U1353,B,94,X,CC,19,566.39,27.2
317,U1353,B,95,X,1,27,576.07,35.8
317,U1353,B,95,X,1,30,576.1,32.4
317,U1353,B,95,X,1,47,576.27,27.3
317,U1353,B,96,X,1,15,585.55,36.4
317,U1353,B,96,X,1,17,585.57,34.1
317,U1353,B,97,X,CC,15,595.15,36.3
317,U1353,B,97,X,CC,18,595.18,36.1
317,U1354,B,1,H,1,145,1.45,59.5
317,U1354,B,1,H,1,148,1.48,59.1
317,U1354,B,1,H,3,13,3.13,51.2
317,U1354,B,1,H,3,98,3.98,45.6
317,U1354,B,2,H,1,114,5.24,48
317,U1354,B,2,H,4,127,9.87,43.9
317,U1354,B,2,H,4,130,9.9,43.1
317,U1354,B,2,H,5,113,11.05,40.1
317,U1354,B,4,H,1,145,13.55,46.2
317,U1354,B,4,H,1,148,13.58,45.3
317,U1354,B,4,H,3,121,16.31,47.1
317,U1354,B,5,H,1,146,19.16,44.4
317,U1354,B,5,H,1,148,19.18,43.8
317,U1354,B,5,H,2,96,20.16,44.4
317,U1354,B,7,H,1,94,21.84,44.1
317,U1354,B,7,H,1,96,21.86,46.2
317,U1354,B,7,H,4,22,24.54,46.1
317,U1354,B,8,H,2,146,29.56,42.4
317,U1354,B,8,H,2,148,29.58,43.2
317,U1354,B,8,H,3,68,30.28,43.9
317,U1354,B,8,H,5,16,32.76,46.3
317,U1354,B,9,H,1,55,34.05,49
317,U1354,B,9,H,2,95,35.95,42.7
317,U1354,B,9,H,3,146,37.96,46
317,U1354,B,9,H,3,148,37.98,46.5
317,U1354,B,9,H,5,70,40.2,44.9
317,U1354,B,10,H,2,28,43.28,46.8
317,U1354,B,10,H,3,146,45.96,44.4
317,U1354,B,10,H,3,148,45.98,44.9
317,U1354,B,10,H,4,68,46.68,46.6
317,U1354,B,10,H,5,70,48.2,50.9
317,U1354,B,10,H,6,71,49.71,49.7
317,U1354,B,11,H,1,71,51.21,45.6
317,U1354,B,11,H,3,145,54.95,44.3
317,U1354,B,11,H,3,148,54.98,44.7
317,U1354,B,11,H,5,9,56.59,44.2
317,U1354,B,12,H,2,146,59.88,41.7
317,U1354,B,12,H,2,148,59.9,42.4
317,U1354,B,12,H,3,70,60.62,41.4
317,U1354,B,13,H,1,70,63.2,49.3
317,U1354,B,13,H,3,146,66.96,44.8
317,U1354,B,13,H,3,148,66.98,43.7
317,U1354,B,13,H,5,90,69.4,47.1
317,U1354,B,14,H,1,146,71.96,50.5
317,U1354,B,14,H,1,148,71.98,48.4
317,U1354,B,14,H,2,98,72.98,43.4
317,U1354,B,15,H,1,98,74.48,48.7
317,U1354,B,15,H,3,40,75.88,42.3
317,U1354,C,2,H,2,69,67.19,46.6
317,U1354,C,2,H,4,69,70.19,47.3
317,U1354,C,4,X,2,146,81.06,48.2
317,U1354,C,4,X,2,148,81.08,48.9
317,U1354,C,4,X,4,67,83.27,47.4
317,U1354,C,5,X,2,148,85.28,43.9
317,U1354,C,5,X,2,148,85.28,42.1
317,U1354,C,5,X,3,36,85.66,47.3
